14748;str10;46;str25
14749;str46;11;str39
14750;str50;34;str14
14751;str27;47;str38
14752;str31;22;str27
14753;str14;38;str44
14754;str24;27;str8
14755;str9;33;str28
14756;str41;17;str5
14757;str18;14;str33
14758;str41;33;str34
14759;str35;26;str35
14760;str23;1;str29
14761;str19;4;str34
14762;str17;44;str3
14763;str18;17;str45
14764;str47;42;str20
14765;str32;47;str35
14766;str48;39;str13
14767;str38;5;str33
14768;str48;4;str5
14769;str28;50;str11
14770;str47;14;str39
14771;str13;22;str34
14772;str37;10;str39
14773;str4;28;str23
14774;str38;48;str14
14775;str39;3;str22
14776;str13;16;str24
14777;str31;14;str49
14778;str29;21;str25
14779;str46;13;str15
14780;str48;44;str21
14781;str41;1;str7
14782;str26;17;str48
14783;str17;13;str48
14784;str34;48;str28
14785;str42;32;str23
14786;str33;42;str27
14787;str27;26;str4
14788;str25;47;str40
14789;str18;47;str22
14790;str33;33;str7
14791;str49;35;str15
14792;str1;7;str14
14793;str26;8;str40
14794;str32;38;str48
14795;str1;39;str13
14796;str20;15;str6
14797;str19;44;str23
14798;str45;6;str41
14799;str1;8;str44
14800;str27;15;str7
14801;str7;43;str36
14802;str41;23;str19
14803;str13;44;str16
14804;str49;37;str50
14805;str22;39;str37
14806;str18;33;str13
14807;str11;44;str37
14808;str38;49;str11
14809;str17;36;str12
14810;str47;24;str29
14811;str18;6;str16
14812;str18;28;str11
14813;str3;11;str26
14814;str50;17;str4
14815;str2;33;str9
14816;str49;40;str21
14817;str46;48;str40
14818;str48;47;str14
14819;str6;44;str24
14820;str24;5;str4
14821;str24;10;str19
14822;str8;22;str37
14823;str34;1;str18
14824;str45;44;str46
14825;str42;5;str1
14826;str9;29;str5
14827;str45;24;str13
14828;str7;10;str10
14829;str43;25;str30
14830;str41;22;str46
14831;str40;20;str44
14832;str13;29;str50
14833;str45;10;str29
14834;str9;8;str34
14835;str47;48;str11
14836;str21;34;str30
14837;str30;27;str46
14838;str29;36;str48
14839;str13;39;str14
14840;str6;36;str31
14841;str6;7;str17
14842;str27;7;str1
14843;str45;12;str49
14844;str50;26;str48
14845;str13;8;str1
14846;str44;31;str1
14847;str48;16;str18
14848;str41;31;str4
14849;str13;41;str21
14850;str14;22;str35
14851;str14;13;str1
14852;str6;8;str37
14853;str31;18;str42
14854;str8;5;str17
14855;str24;11;str12
14856;str47;19;str9
14857;str37;18;str32
14858;str19;13;str23
14859;str31;16;str50
14860;str5;12;str39
14861;str30;25;str11
14862;str49;7;str43
14863;str43;39;str15
14864;str21;17;str29
14865;str38;44;str48
14866;str6;31;str39
14867;str33;34;str39
14868;str30;11;str38
14869;str15;31;str21
14870;str20;32;str32
14871;str33;5;str12
14872;str19;38;str6
14873;str40;42;str13
14874;str21;28;str23
14875;str49;35;str22
14876;str15;4;str40
14877;str25;39;str8
14878;str27;42;str9
14879;str46;26;str46
14880;str48;8;str46
14881;str13;46;str22
14882;str17;47;str27
14883;str20;33;str38
14884;str50;21;str1
14885;str48;15;str27
14886;str25;6;str5
14887;str48;22;str27
14888;str29;35;str17
14889;str23;46;str12
14890;str50;48;str35
14891;str47;23;str27
14892;str42;4;str8
14893;str12;42;str5
14894;str10;27;str38
14895;str25;28;str10
14896;str47;18;str4
14897;str43;40;str9
14898;str7;33;str36
14899;str18;17;str13
14900;str24;18;str11
14901;str18;26;str15
14902;str11;36;str9
14903;str9;36;str10
14904;str6;13;str4
14905;str49;19;str2
14906;str27;46;str21
14907;str1;35;str14
14908;str24;30;str36
14909;str19;47;str49
14910;str17;48;str8
14911;str49;25;str36
14912;str31;41;str6
14913;str10;3;str11
14914;str7;16;str3
14915;str21;27;str13
14916;str14;42;str13
14917;str24;1;str13
14918;str6;2;str49
14919;str21;7;str19
14920;str44;11;str21
14921;str39;16;str47
14922;str32;5;str40
14923;str2;13;str47
14924;str6;46;str31
14925;str9;31;str12
14926;str23;14;str38
14927;str17;42;str39
14928;str33;11;str48
14929;str27;50;str12
14930;str35;43;str48
14931;str20;41;str20
14932;str23;37;str50
14933;str17;16;str5
14934;str3;10;str28
14935;str50;31;str36
14936;str11;44;str4
14937;str36;31;str13
14938;str22;16;str36
14939;str36;45;str44
14940;str28;26;str22
14941;str1;12;str36
14942;str23;48;str24
14943;str38;50;str42
14944;str47;37;str3
14945;str30;12;str31
14946;str3;17;str43
14947;str31;36;str14
14948;str18;28;str37
14949;str24;28;str29
14950;str37;34;str8
14951;str23;28;str41
14952;str19;37;str13
14953;str27;26;str34
14954;str39;50;str21
14955;str35;24;str7
14956;str46;33;str15
14957;str21;22;str34
14958;str26;16;str15
14959;str14;9;str40
14960;str17;45;str46
14961;str33;3;str44
14962;str49;25;str36
14963;str14;2;str1
14964;str35;47;str19
14965;str50;30;str46
14966;str45;33;str38
14967;str5;20;str38
14968;str16;34;str42
14969;str7;33;str13
14970;str42;15;str17
14971;str7;20;str13
14972;str3;7;str21
14973;str50;47;str25
14974;str47;16;str8
14975;str37;50;str30
14976;str27;5;str19
14977;str43;32;str3
14978;str50;46;str11
14979;str8;19;str10
14980;str20;8;str21
14981;str38;45;str16
14982;str34;16;str41
14983;str38;3;str13
14984;str26;17;str8
14985;str22;23;str46
14986;str12;6;str28
14987;str35;15;str49
14988;str30;43;str40
14989;str39;20;str46
14990;str27;19;str33
14991;str36;2;str23
14992;str29;1;str22
14993;str26;49;str24
14994;str9;8;str38
14995;str1;21;str1
14996;str11;29;str25
14997;str23;23;str32
14998;str19;13;str9
14999;str15;9;str24
15000;str13;31;str33
15001;str43;22;str49
15002;str27;12;str3
15003;str38;25;str38
15004;str15;38;str6
15005;str46;38;str24
15006;str36;42;str16
15007;str22;20;str21
15008;str25;21;str33
15009;str22;26;str18
15010;str8;38;str36
15011;str10;7;str38
15012;str31;46;str48
15013;str26;42;str22
15014;str21;5;str33
15015;str27;47;str42
15016;str8;8;str33
15017;str6;47;str27
15018;str19;27;str9
15019;str39;44;str8
15020;str15;28;str15
15021;str40;50;str5
15022;str43;1;str7
15023;str49;16;str40
15024;str22;39;str36
15025;str2;15;str19
15026;str42;49;str35
15027;str25;43;str36
15028;str16;8;str31
15029;str47;49;str21
15030;str37;27;str1
15031;str28;40;str30
15032;str3;43;str24
15033;str50;49;str36
15034;str2;8;str36
15035;str38;3;str47
15036;str30;37;str15
15037;str27;46;str22
15038;str26;24;str47
15039;str42;18;str29
15040;str38;27;str31
15041;str31;28;str23
15042;str37;15;str34
15043;str11;10;str33
15044;str6;3;str42
15045;str48;10;str7
15046;str46;35;str19
15047;str35;7;str15
15048;str13;38;str10
15049;str34;40;str35
15050;str31;41;str39
15051;str41;19;str1
15052;str11;29;str2
15053;str1;7;str6
15054;str21;24;str14
15055;str4;23;str14
15056;str14;1;str19
15057;str15;10;str31
15058;str28;6;str42
15059;str13;32;str21
15060;str30;33;str20
15061;str20;39;str28
15062;str5;34;str15
15063;str2;9;str14
15064;str5;32;str11
15065;str5;28;str49
15066;str17;29;str44
15067;str47;22;str42
15068;str25;20;str35
15069;str22;43;str18
15070;str33;9;str34
15071;str12;20;str12
15072;str25;8;str44
15073;str33;31;str29
15074;str49;29;str11
15075;str43;4;str5
15076;str20;8;str21
15077;str19;20;str25
15078;str39;6;str12
15079;str30;30;str44
15080;str29;27;str8
15081;str29;1;str39
15082;str11;25;str8
15083;str50;25;str1
15084;str6;48;str7
15085;str17;45;str10
15086;str36;29;str41
15087;str21;43;str21
15088;str18;22;str4
15089;str40;3;str50
15090;str14;50;str32
15091;str45;12;str18
15092;str39;41;str22
15093;str33;13;str29
15094;str34;17;str40
15095;str2;33;str45
15096;str30;19;str26
15097;str7;24;str1
15098;str26;24;str24
15099;str31;22;str2
15100;str31;10;str33
15101;str2;5;str8
15102;str21;9;str34
15103;str5;29;str24
15104;str45;12;str16
15105;str12;22;str9
15106;str14;28;str48
15107;str42;20;str46
15108;str14;49;str18
15109;str20;6;str22
15110;str46;40;str22
15111;str39;18;str21
15112;str4;33;str43
15113;str4;31;str46
15114;str20;15;str36
15115;str20;8;str19
15116;str11;5;str37
15117;str24;8;str17
15118;str45;32;str41
15119;str16;46;str26
15120;str15;33;str17
15121;str34;43;str18
15122;str44;44;str34
15123;str29;50;str43
15124;str42;32;str23
15125;str21;39;str44
15126;str15;32;str9
15127;str42;37;str1
15128;str26;24;str37
15129;str41;33;str17
15130;str37;28;str6
15131;str19;33;str43
15132;str40;42;str49
15133;str26;36;str31
15134;str12;10;str26
15135;str34;15;str2
15136;str42;45;str26
15137;str5;47;str6
15138;str12;32;str45
15139;str21;36;str24
15140;str35;13;str30
15141;str33;19;str38
15142;str30;48;str10
15143;str3;6;str32
15144;str43;28;str8
15145;str20;41;str21
15146;str17;16;str32
15147;str18;43;str26
15148;str3;36;str38
15149;str42;30;str37
15150;str41;43;str35
15151;str33;46;str28
15152;str31;3;str44
15153;str17;43;str40
15154;str14;35;str10
15155;str35;15;str35
15156;str31;14;str41
15157;str48;32;str9
15158;str33;4;str13
15159;str8;5;str31
15160;str19;45;str8
15161;str28;26;str22
15162;str31;28;str9
15163;str29;2;str23
15164;str20;22;str25
15165;str23;30;str40
15166;str17;23;str3
15167;str37;9;str8
15168;str34;35;str40
15169;str24;32;str12
15170;str8;30;str36
15171;str4;31;str45
15172;str50;18;str47
15173;str34;38;str28
15174;str11;4;str25
15175;str21;12;str20
15176;str29;43;str28
15177;str41;3;str24
15178;str17;6;str18
15179;str30;12;str11
15180;str37;35;str22
15181;str33;49;str48
15182;str41;31;str44
15183;str25;9;str14
15184;str48;48;str36
15185;str38;12;str10
15186;str47;35;str6
15187;str13;49;str44
15188;str43;47;str25
15189;str7;8;str42
15190;str42;25;str12
15191;str46;39;str44
15192;str24;13;str37
15193;str10;14;str1
15194;str39;23;str5
15195;str3;48;str25
15196;str2;25;str10
15197;str18;33;str34
15198;str43;7;str23
15199;str50;19;str22
15200;str50;27;str28
15201;str15;50;str23
15202;str19;30;str23
15203;str2;14;str2
15204;str16;19;str7
15205;str1;1;str33
15206;str24;10;str37
15207;str49;31;str47
15208;str10;36;str50
15209;str27;11;str46
15210;str3;41;str28
15211;str37;36;str44
15212;str41;27;str24
15213;str32;16;str30
15214;str35;2;str44
15215;str15;44;str36
15216;str4;27;str33
15217;str38;21;str12
15218;str27;29;str1
15219;str27;21;str35
15220;str39;23;str31
15221;str36;18;str26
15222;str25;30;str42
15223;str13;25;str33
15224;str6;35;str24
15225;str22;10;str5
15226;str16;36;str12
15227;str8;18;str7
15228;str37;45;str28
15229;str33;33;str24
15230;str48;31;str49
15231;str8;32;str8
15232;str15;15;str36
15233;str46;30;str33
15234;str28;4;str37
15235;str6;23;str15
15236;str17;4;str46
15237;str16;30;str29
15238;str12;10;str50
15239;str22;38;str35
15240;str14;39;str39
15241;str21;18;str13
15242;str42;17;str12
15243;str6;9;str25
15244;str37;37;str38
15245;str35;28;str22
15246;str33;12;str6
15247;str16;20;str20
15248;str20;23;str38
15249;str32;17;str11
15250;str34;43;str15
15251;str9;23;str24
15252;str4;13;str13
15253;str31;31;str13
15254;str23;11;str10
15255;str24;39;str23
15256;str20;46;str17
15257;str49;48;str6
15258;str12;1;str38
15259;str19;1;str28
15260;str5;19;str4
15261;str34;43;str47
15262;str12;48;str6
15263;str38;35;str29
15264;str31;26;str34
15265;str48;18;str33
15266;str44;44;str41
15267;str16;21;str34
15268;str12;4;str24
15269;str26;2;str7
15270;str31;38;str2
15271;str31;36;str35
15272;str50;21;str18
15273;str40;45;str11
15274;str3;40;str42
15275;str32;34;str5
15276;str1;32;str50
15277;str31;38;str24
15278;str12;21;str44
15279;str39;29;str6
15280;str24;33;str13
15281;str38;38;str47
15282;str38;2;str42
15283;str38;25;str9
15284;str42;23;str1
15285;str5;30;str41
15286;str5;4;str29
15287;str6;29;str31
15288;str9;34;str4
15289;str30;47;str14
15290;str38;19;str8
15291;str29;50;str9
15292;str4;5;str41
15293;str37;43;str6
15294;str41;34;str17
15295;str50;48;str12
15296;str22;43;str50
15297;str35;39;str5
15298;str4;35;str34
15299;str49;35;str3
15300;str32;39;str29
15301;str2;28;str11
15302;str9;14;str22
15303;str16;37;str19
15304;str32;43;str28
15305;str4;5;str38
15306;str8;26;str42
15307;str9;17;str19
15308;str7;39;str35
15309;str35;10;str5
15310;str49;24;str38
15311;str2;16;str31
15312;str40;24;str15
15313;str42;16;str11
15314;str34;26;str18
15315;str23;31;str1
15316;str49;8;str25
15317;str43;48;str27
15318;str8;30;str32
15319;str10;23;str36
15320;str8;30;str37
15321;str3;38;str3
15322;str5;3;str39
15323;str28;4;str46
15324;str3;23;str30
15325;str35;17;str36
15326;str15;26;str40
15327;str17;10;str49
15328;str21;15;str31
15329;str50;20;str43
15330;str41;30;str2
15331;str36;34;str36
15332;str38;16;str1
15333;str15;22;str11
15334;str19;33;str45
15335;str5;36;str40
15336;str30;41;str38
15337;str9;15;str6
15338;str8;6;str33
15339;str27;15;str38
15340;str2;3;str43
15341;str37;21;str6
15342;str31;24;str3
15343;str22;44;str26
15344;str17;42;str6
15345;str8;26;str12
15346;str29;19;str11
15347;str34;26;str38
15348;str41;28;str32
15349;str18;3;str39
15350;str16;3;str21
15351;str19;44;str11
15352;str25;2;str42
15353;str46;36;str24
15354;str42;26;str34
15355;str15;1;str25
15356;str32;25;str31
15357;str16;28;str41
15358;str44;43;str14
15359;str5;41;str33
15360;str38;6;str12
15361;str38;46;str42
15362;str10;8;str44
15363;str40;15;str43
15364;str16;41;str5
15365;str13;4;str17
15366;str11;21;str40
15367;str25;18;str35
15368;str37;10;str48
15369;str3;4;str11
15370;str25;49;str24
15371;str27;25;str28
15372;str49;36;str14
15373;str42;47;str35
15374;str13;13;str49
15375;str36;40;str26
15376;str34;10;str4
15377;str2;9;str28
15378;str44;45;str35
15379;str21;20;str5
15380;str28;46;str13
15381;str49;31;str45
15382;str18;14;str10
15383;str2;17;str2
15384;str43;17;str8
15385;str21;36;str12
15386;str34;47;str4
15387;str42;24;str39
15388;str38;49;str25
15389;str19;2;str21
15390;str2;1;str15
15391;str14;6;str11
15392;str19;49;str36
15393;str32;3;str12
15394;str47;21;str13
15395;str46;45;str39
15396;str19;28;str38
15397;str1;34;str31
15398;str39;22;str6
15399;str46;50;str24
15400;str7;25;str37
15401;str22;38;str46
15402;str5;21;str11
15403;str17;41;str20
15404;str5;47;str50
15405;str42;29;str40
15406;str40;50;str10
15407;str14;21;str13
15408;str37;24;str49
15409;str49;23;str45
15410;str34;32;str32
15411;str8;38;str4
15412;str8;22;str25
15413;str3;3;str36
15414;str41;18;str15
15415;str47;34;str5
15416;str34;45;str9
15417;str10;5;str21
15418;str41;35;str49
15419;str42;47;str29
15420;str43;25;str26
15421;str14;5;str32
15422;str5;38;str42
15423;str41;23;str40
15424;str9;32;str46
15425;str6;49;str46
15426;str42;47;str10
15427;str47;47;str43
15428;str10;22;str10
15429;str18;12;str20
15430;str50;22;str45
15431;str26;34;str43
15432;str25;11;str20
15433;str18;18;str9
15434;str8;16;str26
15435;str45;33;str47
15436;str49;41;str47
15437;str14;12;str2
15438;str17;21;str16
15439;str6;9;str16
15440;str48;40;str42
15441;str12;36;str27
15442;str40;26;str21
15443;str14;6;str46
15444;str48;23;str17
15445;str7;29;str27
15446;str20;13;str45
15447;str15;10;str30
15448;str10;2;str23
15449;str46;27;str40
15450;str49;22;str4
15451;str7;27;str31
15452;str43;11;str5
15453;str17;24;str5
15454;str16;40;str8
15455;str17;33;str24
15456;str40;36;str31
15457;str43;50;str49
15458;str42;19;str42
15459;str9;30;str28
15460;str34;34;str18
15461;str35;36;str22
15462;str32;17;str31
15463;str35;21;str37
15464;str13;25;str28
15465;str18;4;str41
15466;str3;40;str29
15467;str12;37;str18
15468;str14;6;str36
15469;str24;20;str27
15470;str4;26;str8
15471;str21;31;str6
15472;str40;44;str19
15473;str1;9;str43
15474;str25;34;str50
15475;str31;40;str12
15476;str49;10;str21
15477;str16;50;str5
15478;str32;3;str45
15479;str6;21;str14
15480;str8;16;str21
15481;str33;15;str5
15482;str13;29;str27
15483;str37;32;str24
15484;str21;6;str10
15485;str48;29;str50
15486;str38;40;str31
15487;str41;24;str40
15488;str12;41;str32
15489;str32;11;str4
15490;str19;45;str28
15491;str9;46;str7
15492;str20;18;str29
15493;str25;20;str23
15494;str21;43;str6
15495;str13;8;str42
15496;str26;48;str12
15497;str14;16;str19
15498;str12;29;str19
15499;str27;30;str28
15500;str18;21;str20
15501;str30;50;str29
15502;str23;17;str31
15503;str25;18;str31
15504;str40;25;str24
15505;str21;22;str22
15506;str44;45;str50
15507;str16;11;str47
15508;str3;19;str8
15509;str28;26;str23
15510;str31;5;str1
15511;str34;14;str8
15512;str6;34;str40
15513;str42;21;str7
15514;str25;35;str31
15515;str14;4;str34
15516;str47;5;str12
15517;str49;35;str33
15518;str32;36;str19
15519;str47;4;str12
15520;str40;45;str28
15521;str19;37;str23
15522;str10;34;str10
15523;str13;29;str4
15524;str7;39;str6
15525;str35;32;str5
15526;str45;7;str17
15527;str3;38;str11
15528;str9;44;str2
15529;str31;5;str42
15530;str19;48;str2
15531;str4;28;str9
15532;str36;8;str25
15533;str21;18;str11
15534;str29;28;str14
15535;str16;24;str25
15536;str21;33;str38
15537;str34;42;str23
15538;str22;50;str27
15539;str13;28;str10
15540;str24;4;str3
15541;str39;22;str3
15542;str36;45;str29
15543;str38;38;str17
15544;str49;19;str9
15545;str8;38;str14
15546;str46;40;str1
15547;str23;8;str10
15548;str46;38;str32
15549;str38;15;str46
15550;str36;33;str45
15551;str31;18;str50
15552;str23;17;str43
15553;str26;29;str1
15554;str40;42;str50
15555;str9;50;str25
15556;str46;3;str44
15557;str27;30;str18
15558;str27;4;str7
15559;str37;23;str15
15560;str6;45;str40
15561;str14;4;str39
15562;str49;2;str26
15563;str50;44;str23
15564;str10;24;str35
15565;str14;2;str50
15566;str27;40;str17
15567;str3;19;str16
15568;str27;5;str33
15569;str12;37;str21
15570;str50;31;str10
15571;str40;39;str1
15572;str13;3;str34
15573;str39;18;str39
15574;str24;18;str9
15575;str4;14;str11
15576;str29;11;str33
15577;str14;11;str16
15578;str3;16;str43
15579;str24;3;str11
15580;str17;50;str2
15581;str13;44;str18
15582;str24;30;str9
15583;str1;40;str33
15584;str21;48;str8
15585;str19;41;str13
15586;str40;10;str44
15587;str42;11;str24
15588;str36;7;str7
15589;str24;13;str25
15590;str37;39;str35
15591;str11;49;str13
15592;str19;19;str18
15593;str26;34;str22
15594;str13;13;str12
15595;str15;5;str13
15596;str11;42;str37
15597;str27;23;str13
15598;str39;34;str21
15599;str45;28;str44
15600;str2;37;str13
15601;str21;9;str31
15602;str49;14;str49
15603;str12;24;str33
15604;str46;44;str48
15605;str32;49;str14
15606;str24;38;str27
15607;str18;28;str22
15608;str48;27;str18
15609;str29;5;str40
15610;str14;6;str23
15611;str2;20;str35
15612;str30;6;str27
15613;str41;43;str11
15614;str49;24;str45
15615;str9;28;str16
15616;str2;7;str27
15617;str36;29;str11
15618;str27;47;str27
15619;str19;36;str37
15620;str19;29;str6
15621;str41;42;str45
15622;str17;28;str39
15623;str15;10;str5
15624;str33;1;str3
15625;str40;30;str21
15626;str21;20;str10
15627;str33;12;str2
15628;str18;35;str40
15629;str7;45;str46
15630;str22;8;str27
15631;str20;4;str9
15632;str23;44;str38
15633;str30;49;str29
15634;str13;27;str14
15635;str33;18;str1
15636;str2;26;str8
15637;str2;17;str26
15638;str41;33;str25
15639;str45;1;str11
15640;str8;20;str28
15641;str9;34;str32
15642;str17;18;str35
15643;str26;48;str47
15644;str43;43;str9
15645;str44;26;str39
15646;str43;14;str47
15647;str29;32;str15
15648;str21;25;str20
15649;str47;41;str15
15650;str26;34;str29
15651;str29;45;str39
15652;str31;31;str28
15653;str50;31;str46
15654;str22;25;str21
15655;str20;44;str27
15656;str47;31;str48
15657;str39;14;str17
15658;str17;13;str16
15659;str34;5;str5
15660;str20;26;str34
15661;str44;40;str44
15662;str33;3;str23
15663;str36;15;str45
15664;str9;5;str29
15665;str20;18;str21
15666;str18;46;str11
15667;str5;38;str9
15668;str43;12;str1
15669;str42;44;str14
15670;str45;24;str46
15671;str16;18;str48
15672;str22;10;str15
15673;str23;47;str27
15674;str44;18;str20
15675;str22;39;str31
15676;str26;33;str32
15677;str1;10;str13
15678;str12;14;str26
15679;str4;34;str49
15680;str6;9;str38
15681;str13;47;str28
15682;str13;46;str23
15683;str30;25;str48
15684;str17;31;str29
15685;str3;42;str22
15686;str50;26;str47
15687;str27;17;str27
15688;str13;7;str45
15689;str45;13;str24
15690;str16;15;str29
15691;str25;15;str26
15692;str1;46;str6
15693;str45;35;str10
15694;str37;43;str20
15695;str42;32;str23
15696;str46;20;str19
15697;str21;48;str44
15698;str24;22;str9
15699;str47;48;str45
15700;str20;50;str29
15701;str4;33;str27
15702;str9;34;str37
15703;str17;1;str23
15704;str42;31;str45
15705;str10;41;str14
15706;str8;20;str25
15707;str36;12;str29
15708;str22;50;str45
15709;str2;40;str50
15710;str16;28;str30
15711;str37;13;str5
15712;str25;25;str25
15713;str4;16;str6
15714;str4;37;str49
15715;str24;35;str16
15716;str19;43;str25
15717;str29;38;str29
15718;str40;47;str24
15719;str5;27;str48
15720;str35;4;str38
15721;str10;35;str47
15722;str36;19;str30
15723;str9;37;str41
15724;str47;47;str40
15725;str9;22;str21
15726;str39;40;str20
15727;str29;6;str3
15728;str40;36;str39
15729;str9;18;str29
15730;str21;8;str20
15731;str24;49;str14
15732;str38;24;str15
15733;str1;30;str43
15734;str33;5;str43
15735;str38;1;str39
15736;str15;48;str23
15737;str49;10;str32
15738;str37;6;str26
15739;str30;23;str8
15740;str1;5;str13
15741;str1;14;str16
15742;str7;42;str50
15743;str19;28;str34
15744;str30;50;str30
15745;str25;44;str26
15746;str40;39;str9
15747;str42;45;str2
15748;str6;45;str31
15749;str17;14;str31
15750;str12;45;str26
15751;str39;46;str27
15752;str44;5;str13
15753;str32;3;str50
15754;str2;4;str50
15755;str49;29;str26
15756;str1;29;str2
15757;str26;9;str26
15758;str4;40;str37
15759;str17;35;str13
15760;str22;12;str9
15761;str50;42;str38
15762;str30;46;str40
15763;str5;42;str16
15764;str48;19;str47
15765;str34;17;str21
15766;str30;36;str42
15767;str8;35;str20
15768;str21;43;str22
15769;str9;26;str46
15770;str9;4;str16
15771;str5;34;str16
15772;str49;21;str25
15773;str37;46;str49
15774;str38;17;str9
15775;str32;35;str19
15776;str27;1;str38
15777;str26;16;str13
15778;str32;43;str13
15779;str21;34;str8
15780;str44;26;str22
15781;str28;27;str27
15782;str48;41;str27
15783;str6;24;str46
15784;str11;47;str14
15785;str11;45;str41
15786;str9;19;str48
15787;str16;3;str48
15788;str18;5;str25
15789;str35;47;str23
15790;str38;12;str25
15791;str2;34;str33
15792;str8;38;str1
15793;str18;23;str4
15794;str10;26;str21
15795;str23;42;str41
15796;str19;10;str5
15797;str37;49;str36
15798;str30;45;str25
15799;str50;19;str17
15800;str35;27;str37
15801;str10;6;str32
15802;str17;46;str31
15803;str45;20;str27
15804;str6;27;str34
15805;str10;20;str7
15806;str17;21;str48
15807;str14;13;str12
15808;str40;21;str50
15809;str24;44;str50
15810;str4;25;str28
15811;str36;21;str15
15812;str10;43;str38
15813;str38;20;str20
15814;str32;21;str27
15815;str36;2;str29
15816;str34;39;str11
15817;str46;40;str11
15818;str30;9;str35
15819;str39;17;str7
15820;str42;4;str12
15821;str28;26;str22
15822;str31;27;str36
15823;str23;37;str21
15824;str31;28;str1
15825;str16;35;str36
15826;str3;49;str41
15827;str47;46;str20
15828;str28;29;str6
15829;str36;10;str8
15830;str43;40;str34
15831;str20;45;str47
15832;str19;26;str48
15833;str8;44;str36
15834;str2;35;str42
15835;str19;38;str29
15836;str19;42;str20
15837;str42;44;str43
15838;str47;14;str48
15839;str4;38;str46
15840;str43;2;str18
15841;str47;28;str16
15842;str17;11;str28
15843;str28;13;str13
15844;str22;33;str20
15845;str20;43;str15
15846;str2;10;str36
15847;str8;50;str32
15848;str17;40;str6
15849;str40;29;str23
15850;str43;12;str47
15851;str49;3;str38
15852;str33;46;str17
15853;str37;50;str34
15854;str13;15;str17
15855;str22;43;str34
15856;str27;18;str35
15857;str35;32;str32
15858;str5;27;str13
15859;str43;37;str47
15860;str33;46;str13
15861;str21;47;str4
15862;str45;50;str22
15863;str8;47;str23
15864;str46;47;str3
15865;str48;50;str30
15866;str17;47;str15
15867;str31;47;str47
15868;str43;15;str48
15869;str21;29;str35
15870;str26;3;str48
15871;str8;49;str24
15872;str37;29;str13
15873;str14;2;str40
15874;str39;8;str47
15875;str49;44;str1
15876;str5;27;str3
15877;str45;38;str17
15878;str36;40;str49
15879;str34;6;str7
15880;str2;12;str39
15881;str10;21;str29
15882;str14;42;str33
15883;str19;24;str45
15884;str50;10;str39
15885;str45;45;str50
15886;str28;2;str29
15887;str14;9;str21
15888;str15;33;str20
15889;str32;18;str23
15890;str9;46;str9
15891;str30;23;str22
15892;str44;14;str17
15893;str7;35;str39
15894;str49;38;str43
15895;str19;46;str42
15896;str8;41;str40
15897;str31;30;str12
15898;str6;40;str43
15899;str41;24;str9
15900;str28;3;str47
15901;str34;23;str3
15902;str15;5;str40
15903;str1;40;str41
15904;str18;19;str25
15905;str48;20;str50
15906;str24;15;str24
15907;str40;46;str16
15908;str37;29;str34
15909;str26;12;str36
15910;str19;37;str47
15911;str9;50;str30
15912;str21;18;str40
15913;str7;7;str1
15914;str27;25;str4
15915;str27;24;str26
15916;str14;1;str25
15917;str28;22;str45
15918;str9;23;str49
15919;str1;18;str24
15920;str17;15;str31
15921;str39;26;str10
15922;str34;33;str33
15923;str20;4;str11
15924;str14;1;str9
15925;str1;34;str40
15926;str6;25;str36
15927;str36;43;str19
15928;str17;16;str6
15929;str39;36;str13
15930;str9;22;str10
15931;str14;39;str28
15932;str3;23;str41
15933;str40;19;str23
15934;str3;36;str31
15935;str1;39;str13
15936;str21;2;str25
15937;str26;5;str30
15938;str14;14;str14
15939;str6;27;str18
15940;str39;42;str38
15941;str49;17;str50
15942;str46;46;str33
15943;str1;6;str45
15944;str12;46;str49
15945;str32;46;str45
15946;str26;25;str27
15947;str4;32;str16
15948;str12;21;str48
15949;str47;13;str9
15950;str17;17;str19
15951;str34;44;str50
15952;str45;49;str3
15953;str12;7;str6
15954;str15;42;str40
15955;str10;24;str27
15956;str2;32;str47
15957;str9;31;str35
15958;str18;44;str31
15959;str7;29;str35
15960;str25;13;str3
15961;str43;29;str33
15962;str47;8;str49
15963;str3;46;str36
15964;str16;1;str37
15965;str15;22;str47
15966;str4;3;str45
15967;str43;2;str7
15968;str23;47;str6
15969;str1;11;str23
15970;str21;44;str9
15971;str43;40;str42
15972;str12;42;str26
15973;str13;46;str6
15974;str17;18;str9
15975;str1;23;str26
15976;str15;27;str35
15977;str26;42;str27
15978;str38;45;str18
15979;str48;48;str9
15980;str48;2;str11
15981;str39;30;str8
15982;str34;38;str26
15983;str38;47;str50
15984;str18;44;str49
15985;str25;37;str26
15986;str47;29;str12
15987;str5;19;str40
15988;str43;19;str41
15989;str18;37;str45
15990;str48;31;str48
15991;str1;18;str39
15992;str34;38;str18
15993;str39;6;str45
15994;str15;43;str39
15995;str34;13;str19
15996;str6;46;str36
15997;str6;43;str45
15998;str28;34;str37
15999;str20;36;str26
16000;str45;15;str32
16001;str6;14;str22
16002;str1;20;str22
16003;str44;30;str38
16004;str18;36;str23
16005;str35;37;str49
16006;str49;35;str6
16007;str30;16;str27
16008;str45;20;str24
16009;str26;10;str47
16010;str46;31;str12
16011;str25;21;str14
16012;str22;1;str19
16013;str45;44;str50
16014;str17;45;str44
16015;str35;4;str49
16016;str49;9;str10
16017;str33;22;str11
16018;str21;13;str46
16019;str36;22;str21
