14871;str17;24;str2;1
14872;str8;11;str35;9
14873;str2;38;str20;43
14874;str20;10;str48;6
14875;str39;42;str43;48
14876;str28;26;str44;16
14877;str18;12;str10;11
14878;str47;39;str28;9
14879;str28;46;str12;1
14880;str36;31;str40;39
14881;str37;2;str36;38
14882;str46;1;str49;22
14883;str7;25;str22;10
14884;str7;39;str42;3
14885;str43;49;str45;40
14886;str17;38;str29;18
14887;str38;11;str47;33
14888;str44;7;str31;29
14889;str8;19;str48;4
14890;str29;25;str29;27
14891;str33;31;str49;30
14892;str40;17;str1;15
14893;str23;31;str11;12
14894;str24;16;str8;7
14895;str16;46;str8;9
14896;str43;38;str34;49
14897;str2;23;str47;6
14898;str42;47;str3;9
14899;str14;45;str25;35
14900;str38;48;str17;2
14901;str39;41;str45;13
14902;str17;39;str12;4
14903;str23;47;str43;38
14904;str47;14;str40;3
14905;str14;39;str1;11
14906;str17;25;str21;14
14907;str8;14;str42;49
14908;str33;15;str12;49
14909;str37;19;str42;17
14910;str21;20;str28;20
14911;str45;37;str20;39
14912;str32;43;str21;10
14913;str40;3;str30;9
14914;str21;48;str45;34
14915;str26;43;str20;17
14916;str33;39;str42;3
14917;str19;38;str28;41
14918;str44;26;str21;27
14919;str40;42;str34;41
14920;str50;11;str45;23
14921;str45;46;str7;19
14922;str44;18;str16;19
14923;str16;20;str40;30
14924;str10;43;str6;38
14925;str39;13;str19;25
14926;str25;46;str10;4
14927;str50;47;str23;24
14928;str28;34;str37;17
14929;str16;5;str17;17
14930;str35;12;str39;20
14931;str40;24;str40;16
14932;str37;5;str29;4
14933;str28;19;str24;41
14934;str25;14;str2;36
14935;str5;24;str38;14
14936;str45;32;str16;48
14937;str25;41;str22;6
14938;str44;31;str4;10
14939;str7;9;str47;45
14940;str23;11;str16;25
14941;str16;2;str23;37
14942;str34;20;str47;8
14943;str9;4;str48;6
14944;str30;12;str6;20
14945;str31;49;str21;25
14946;str8;17;str40;29
14947;str24;25;str14;46
14948;str49;40;str38;38
14949;str28;5;str4;14
14950;str43;27;str27;1
14951;str25;22;str48;45
14952;str28;40;str28;15
14953;str34;18;str23;29
14954;str12;44;str27;2
14955;str50;49;str37;28
14956;str23;27;str22;40
14957;str44;26;str4;43
14958;str18;1;str40;44
14959;str30;1;str34;34
14960;str14;3;str27;12
14961;str34;12;str11;42
14962;str20;45;str24;42
14963;str19;3;str22;26
14964;str15;45;str3;41
14965;str41;15;str11;4
14966;str38;14;str34;20
14967;str31;3;str49;49
14968;str18;2;str45;17
14969;str23;15;str30;31
14970;str32;10;str49;10
14971;str4;46;str7;25
14972;str46;48;str13;49
14973;str25;47;str21;11
14974;str50;44;str2;33
14975;str42;30;str32;17
14976;str12;36;str2;28
14977;str9;19;str21;13
14978;str44;18;str42;27
14979;str50;22;str15;20
14980;str41;20;str26;48
14981;str17;14;str16;20
14982;str31;10;str4;47
14983;str12;18;str1;1
14984;str3;46;str19;37
14985;str18;14;str7;1
14986;str42;16;str26;14
14987;str18;39;str19;35
14988;str43;9;str43;10
14989;str29;2;str18;26
14990;str20;33;str3;35
14991;str45;7;str34;50
14992;str26;32;str21;8
14993;str22;10;str12;42
14994;str38;35;str47;4
14995;str50;50;str35;19
14996;str3;1;str30;23
14997;str4;11;str11;10
14998;str8;22;str21;40
14999;str36;24;str3;50
15000;str10;2;str30;46
15001;str20;49;str36;9
15002;str25;13;str44;30
15003;str1;27;str42;45
15004;str17;1;str10;44
15005;str40;23;str38;35
15006;str11;50;str20;11
15007;str13;14;str45;14
15008;str4;23;str6;15
15009;str25;36;str20;32
15010;str33;38;str44;6
15011;str3;25;str49;2
15012;str39;13;str27;50
15013;str23;12;str25;5
15014;str19;46;str45;19
15015;str47;46;str5;22
15016;str50;23;str21;21
15017;str21;11;str9;49
15018;str48;12;str7;31
15019;str49;21;str36;42
15020;str34;43;str47;16
15021;str6;39;str7;41
15022;str33;3;str48;6
15023;str41;5;str28;29
15024;str35;14;str24;43
15025;str49;20;str22;23
15026;str47;47;str24;13
15027;str27;35;str11;6
15028;str34;8;str22;46
15029;str1;29;str15;33
15030;str39;28;str21;19
15031;str39;16;str22;30
15032;str27;14;str27;40
15033;str47;8;str38;44
15034;str12;10;str27;4
15035;str14;21;str47;48
15036;str24;50;str36;8
15037;str32;40;str26;27
15038;str40;49;str13;48
15039;str33;50;str40;10
15040;str41;31;str32;44
15041;str1;13;str26;33
15042;str38;35;str25;2
15043;str29;22;str6;11
15044;str26;45;str11;16
15045;str8;26;str29;34
15046;str38;45;str9;25
15047;str9;36;str27;17
15048;str12;21;str35;35
15049;str7;22;str44;20
15050;str18;27;str34;31
15051;str8;7;str47;42
15052;str23;42;str3;11
15053;str27;14;str36;43
15054;str22;14;str43;45
15055;str22;24;str4;16
15056;str13;44;str24;25
15057;str38;46;str49;1
15058;str8;40;str1;45
15059;str30;26;str39;34
15060;str45;44;str45;50
15061;str19;26;str36;19
15062;str14;30;str11;47
15063;str8;48;str43;16
15064;str16;49;str8;18
15065;str46;7;str27;22
15066;str33;49;str10;34
15067;str38;17;str30;16
15068;str10;43;str38;24
15069;str5;36;str10;24
15070;str4;20;str14;36
15071;str33;38;str46;21
15072;str4;45;str39;24
15073;str2;5;str37;21
15074;str19;30;str15;46
15075;str38;17;str15;43
15076;str20;44;str32;15
15077;str35;16;str4;7
15078;str7;4;str18;18
15079;str32;20;str2;3
15080;str16;15;str36;34
15081;str2;4;str13;49
15082;str19;26;str6;11
15083;str4;30;str24;43
15084;str30;15;str26;27
15085;str2;29;str21;32
15086;str39;41;str27;28
15087;str36;8;str5;38
15088;str50;6;str3;1
15089;str6;49;str34;47
15090;str47;23;str47;25
15091;str41;34;str4;28
15092;str11;22;str41;39
15093;str2;40;str2;43
15094;str27;40;str22;33
15095;str30;26;str5;22
15096;str41;27;str34;11
15097;str29;26;str8;35
15098;str43;35;str8;50
15099;str5;2;str39;25
15100;str28;3;str19;48
15101;str5;41;str38;17
15102;str17;10;str47;8
15103;str49;38;str37;34
15104;str39;43;str28;29
15105;str35;18;str42;29
15106;str7;47;str7;21
15107;str29;10;str43;48
15108;str44;28;str22;31
15109;str15;8;str14;20
15110;str8;42;str2;19
15111;str29;13;str12;20
15112;str37;19;str43;8
15113;str35;50;str20;8
15114;str18;43;str7;48
15115;str49;11;str34;33
15116;str6;26;str26;11
15117;str36;22;str34;14
15118;str9;8;str36;40
15119;str32;50;str35;47
15120;str10;8;str30;50
15121;str43;25;str23;4
15122;str45;20;str35;8
15123;str30;10;str28;44
15124;str7;44;str21;20
15125;str2;15;str45;4
15126;str31;36;str22;21
15127;str4;17;str31;13
15128;str1;15;str39;2
15129;str44;9;str1;15
15130;str2;35;str1;3
15131;str13;28;str18;5
15132;str10;39;str3;30
15133;str31;22;str41;30
15134;str16;16;str24;12
15135;str47;2;str6;23
15136;str26;25;str5;50
15137;str40;8;str28;21
15138;str1;18;str10;4
15139;str24;36;str16;19
15140;str38;6;str34;24
15141;str6;28;str16;14
15142;str28;16;str13;46
15143;str6;20;str50;26
15144;str12;41;str41;22
15145;str13;25;str50;20
15146;str50;41;str39;25
15147;str21;2;str13;4
15148;str21;50;str32;27
15149;str21;26;str18;6
15150;str37;7;str43;4
15151;str43;44;str6;44
15152;str19;28;str26;44
15153;str13;16;str25;16
15154;str28;13;str19;9
15155;str11;49;str22;3
15156;str19;45;str1;20
15157;str17;2;str46;28
15158;str28;16;str37;5
15159;str24;10;str40;43
15160;str22;8;str35;13
15161;str12;47;str48;21
15162;str25;40;str14;33
15163;str44;50;str5;44
15164;str14;33;str20;1
15165;str37;10;str33;7
15166;str12;6;str43;9
15167;str24;11;str32;36
15168;str29;12;str41;16
15169;str38;5;str6;32
15170;str12;38;str6;27
15171;str9;46;str22;8
15172;str50;34;str18;14
15173;str25;27;str2;40
15174;str31;3;str8;21
15175;str43;24;str43;3
15176;str35;39;str40;42
15177;str25;9;str30;16
15178;str9;39;str11;5
15179;str39;1;str12;24
15180;str48;8;str28;36
15181;str42;16;str36;2
15182;str13;23;str36;5
15183;str6;35;str17;14
15184;str15;13;str4;22
15185;str49;37;str39;3
15186;str35;2;str36;26
15187;str21;26;str26;13
15188;str2;17;str49;28
15189;str46;10;str19;27
15190;str13;22;str16;43
15191;str1;4;str19;50
15192;str5;26;str50;38
15193;str36;6;str48;32
15194;str28;22;str48;12
15195;str17;40;str50;14
15196;str15;39;str30;25
15197;str36;6;str9;12
15198;str17;39;str36;11
15199;str17;32;str15;20
15200;str21;44;str34;38
15201;str2;36;str44;22
15202;str3;29;str16;46
15203;str14;41;str40;14
15204;str44;14;str20;31
15205;str5;20;str23;46
15206;str26;18;str44;12
15207;str24;5;str49;5
15208;str16;8;str35;12
15209;str30;44;str46;41
15210;str24;20;str7;40
15211;str43;10;str46;27
15212;str26;37;str42;10
15213;str47;3;str2;11
15214;str29;6;str7;20
15215;str38;25;str23;43
15216;str38;34;str1;4
15217;str5;2;str23;25
15218;str45;44;str4;26
15219;str24;20;str36;19
15220;str3;2;str47;35
15221;str24;41;str34;35
15222;str15;12;str10;9
15223;str26;44;str31;38
15224;str17;47;str30;5
15225;str8;22;str2;13
15226;str14;26;str5;31
15227;str50;16;str44;5
15228;str18;39;str11;11
15229;str11;3;str10;34
15230;str43;6;str44;22
15231;str3;33;str11;14
15232;str9;22;str40;43
15233;str7;4;str25;19
15234;str28;8;str24;21
15235;str30;5;str22;11
15236;str37;8;str9;45
15237;str37;44;str24;23
15238;str13;45;str1;24
15239;str6;14;str16;7
15240;str35;29;str6;42
15241;str48;30;str3;30
15242;str10;23;str48;29
15243;str38;4;str18;8
15244;str34;20;str46;26
15245;str20;17;str42;10
15246;str13;17;str8;19
15247;str37;16;str36;46
15248;str46;47;str23;37
15249;str6;5;str33;36
15250;str6;25;str38;1
15251;str8;35;str25;37
15252;str14;2;str45;35
15253;str27;22;str40;11
15254;str36;1;str45;16
15255;str36;44;str21;24
15256;str23;44;str27;26
15257;str34;11;str32;44
15258;str44;34;str4;36
15259;str23;38;str9;4
15260;str7;16;str25;23
15261;str42;17;str39;12
15262;str37;15;str16;31
15263;str7;10;str28;44
15264;str19;39;str32;39
15265;str23;35;str47;7
15266;str46;45;str5;9
15267;str9;42;str15;30
15268;str24;3;str1;34
15269;str9;7;str1;33
15270;str43;30;str36;32
15271;str49;17;str3;25
15272;str6;16;str33;49
15273;str13;44;str42;12
15274;str19;49;str50;46
15275;str41;30;str38;36
15276;str23;6;str32;10
15277;str12;19;str13;38
15278;str11;43;str40;27
15279;str2;6;str42;44
15280;str34;17;str43;35
15281;str45;40;str2;26
15282;str17;41;str18;26
15283;str37;43;str2;14
15284;str7;29;str21;21
15285;str30;46;str3;20
15286;str27;23;str1;23
15287;str5;37;str38;24
15288;str43;34;str6;4
15289;str31;50;str38;34
15290;str38;11;str18;37
15291;str7;10;str37;39
15292;str43;43;str29;33
15293;str28;16;str18;18
15294;str49;29;str47;8
15295;str3;30;str14;42
15296;str45;9;str40;49
15297;str7;23;str1;15
15298;str41;33;str22;32
15299;str32;4;str32;18
15300;str30;13;str4;27
15301;str47;16;str18;11
15302;str39;5;str49;7
15303;str2;34;str12;36
15304;str11;39;str4;12
15305;str25;17;str24;5
15306;str20;26;str4;43
15307;str44;5;str19;28
15308;str20;25;str33;20
15309;str35;8;str37;37
15310;str35;18;str43;11
15311;str16;46;str6;7
15312;str46;22;str30;30
15313;str8;12;str21;48
15314;str4;17;str30;26
15315;str29;36;str11;44
15316;str49;37;str31;23
15317;str46;28;str39;18
15318;str42;31;str22;25
15319;str44;44;str14;6
15320;str36;7;str16;22
15321;str36;4;str48;39
15322;str30;32;str30;40
15323;str9;47;str5;15
15324;str50;49;str38;29
15325;str48;28;str48;36
15326;str18;9;str50;18
15327;str36;4;str49;46
15328;str8;30;str14;13
15329;str17;33;str49;16
15330;str34;25;str37;47
15331;str32;45;str40;26
15332;str13;36;str2;1
15333;str13;20;str44;6
15334;str19;50;str2;10
15335;str34;5;str25;10
15336;str44;35;str1;8
15337;str33;24;str5;46
15338;str43;28;str37;39
15339;str26;9;str33;42
15340;str1;37;str19;18
15341;str14;30;str30;37
15342;str11;15;str46;18
15343;str30;3;str45;25
15344;str11;10;str9;36
15345;str6;6;str48;33
15346;str3;17;str7;45
15347;str20;14;str8;29
15348;str32;50;str13;2
15349;str26;16;str21;22
15350;str27;2;str3;20
15351;str50;2;str39;40
15352;str9;2;str40;8
15353;str38;14;str15;25
15354;str5;47;str21;47
15355;str13;24;str44;49
15356;str22;3;str17;29
15357;str37;24;str27;35
15358;str50;7;str39;3
15359;str32;21;str18;44
15360;str41;45;str12;41
15361;str11;22;str46;27
15362;str39;45;str22;14
15363;str44;49;str10;44
15364;str7;39;str12;17
15365;str9;25;str16;42
15366;str8;38;str8;15
15367;str3;4;str10;33
15368;str37;11;str19;28
15369;str37;25;str47;12
15370;str49;37;str5;13
15371;str1;9;str15;40
15372;str24;35;str49;36
15373;str29;12;str9;1
15374;str7;7;str5;50
15375;str16;15;str37;20
15376;str7;44;str40;13
15377;str28;5;str47;1
15378;str4;13;str40;22
15379;str3;6;str43;10
15380;str9;45;str30;15
15381;str38;12;str45;28
15382;str33;15;str12;33
15383;str3;9;str11;23
15384;str50;7;str18;11
15385;str49;47;str39;1
15386;str14;35;str20;12
15387;str11;17;str10;22
15388;str9;48;str28;19
15389;str42;22;str3;47
15390;str46;7;str39;18
15391;str3;24;str21;37
15392;str40;6;str29;31
15393;str21;14;str25;3
15394;str6;12;str31;32
15395;str3;16;str47;41
15396;str31;37;str31;43
15397;str4;25;str40;43
15398;str17;20;str23;38
15399;str30;20;str29;20
15400;str49;9;str44;17
15401;str40;44;str34;29
15402;str32;15;str14;13
15403;str46;23;str39;8
15404;str47;29;str33;17
15405;str26;5;str9;44
15406;str9;43;str44;3
15407;str14;2;str39;25
15408;str41;12;str33;26
15409;str30;45;str29;13
15410;str7;8;str28;44
15411;str36;32;str37;21
15412;str13;22;str45;6
15413;str30;21;str6;13
15414;str46;33;str12;17
15415;str11;19;str47;2
15416;str14;41;str10;25
15417;str26;2;str46;47
15418;str31;5;str3;14
15419;str36;17;str48;45
15420;str41;43;str20;21
15421;str49;45;str50;35
15422;str4;19;str49;18
15423;str6;15;str11;30
15424;str37;26;str21;16
15425;str3;10;str38;41
15426;str9;48;str32;50
15427;str39;34;str24;19
15428;str23;40;str41;40
15429;str47;46;str49;7
15430;str28;21;str19;26
15431;str12;9;str1;33
15432;str13;12;str13;19
15433;str5;27;str14;35
15434;str14;42;str42;37
15435;str18;33;str16;37
15436;str38;30;str31;42
15437;str27;21;str48;3
15438;str16;36;str43;41
15439;str45;34;str12;32
15440;str24;27;str5;15
15441;str28;44;str35;14
15442;str34;46;str27;49
15443;str49;15;str24;46
15444;str33;25;str25;22
15445;str46;22;str36;28
15446;str35;9;str38;44
15447;str11;41;str37;4
15448;str25;32;str23;31
15449;str21;23;str27;18
15450;str12;2;str36;9
15451;str50;34;str42;4
15452;str34;4;str36;41
15453;str10;34;str2;18
15454;str45;10;str7;35
15455;str22;40;str5;44
15456;str10;16;str20;17
15457;str33;37;str24;28
15458;str5;30;str44;16
15459;str19;32;str38;39
15460;str6;38;str9;35
15461;str2;46;str47;32
15462;str23;2;str16;8
15463;str47;12;str37;6
15464;str21;35;str7;15
15465;str32;30;str41;35
15466;str29;29;str50;14
15467;str34;3;str35;31
15468;str34;45;str29;23
15469;str42;46;str21;2
15470;str38;4;str33;29
15471;str27;20;str26;31
15472;str5;2;str4;12
15473;str35;27;str33;23
15474;str46;17;str23;17
15475;str36;36;str15;30
15476;str22;22;str46;41
15477;str4;37;str40;3
15478;str1;26;str12;18
15479;str4;45;str28;35
15480;str40;35;str14;9
15481;str2;12;str37;1
15482;str25;32;str37;7
15483;str17;50;str23;45
15484;str23;26;str20;13
15485;str21;9;str47;42
15486;str46;44;str45;38
15487;str8;29;str22;50
15488;str21;30;str33;8
15489;str32;40;str7;49
15490;str7;40;str24;20
15491;str2;26;str18;30
15492;str33;43;str43;7
15493;str40;30;str30;35
15494;str12;12;str40;43
15495;str30;39;str9;38
15496;str14;49;str37;6
15497;str2;27;str50;45
15498;str18;43;str32;12
15499;str50;43;str8;30
15500;str29;3;str11;17
15501;str30;42;str9;50
15502;str48;9;str15;34
15503;str35;3;str4;11
15504;str19;19;str37;30
15505;str26;2;str19;36
15506;str31;27;str27;6
15507;str47;33;str20;10
15508;str6;9;str31;49
15509;str33;28;str24;32
15510;str49;31;str11;13
15511;str34;38;str27;1
15512;str50;2;str36;3
15513;str40;8;str5;50
15514;str12;43;str28;2
15515;str10;2;str40;20
15516;str18;20;str50;46
15517;str30;22;str34;25
15518;str34;21;str29;16
15519;str38;37;str5;17
15520;str12;7;str2;29
15521;str35;5;str3;46
15522;str8;6;str17;29
15523;str20;33;str2;10
15524;str32;22;str40;7
15525;str15;22;str7;31
15526;str47;42;str42;44
15527;str13;12;str1;44
15528;str24;38;str27;45
15529;str36;12;str16;43
15530;str49;1;str35;18
15531;str49;21;str12;7
15532;str2;3;str16;34
15533;str4;18;str22;5
15534;str48;43;str8;1
15535;str41;14;str40;48
15536;str22;6;str19;50
15537;str5;5;str46;34
15538;str28;33;str20;15
15539;str14;27;str17;21
15540;str39;48;str37;39
15541;str21;41;str5;18
15542;str37;17;str13;43
15543;str18;33;str38;20
15544;str10;49;str18;44
15545;str26;26;str18;1
15546;str47;12;str27;18
15547;str27;4;str34;29
15548;str40;46;str21;32
15549;str50;6;str36;27
15550;str36;25;str48;18
15551;str40;18;str21;36
15552;str23;25;str48;18
15553;str1;24;str32;10
15554;str37;3;str29;29
15555;str33;32;str8;43
15556;str21;4;str33;38
15557;str49;21;str16;45
15558;str35;37;str44;9
15559;str9;26;str4;41
15560;str45;26;str18;10
15561;str1;45;str2;32
15562;str43;41;str44;10
15563;str1;16;str33;15
15564;str49;36;str30;14
15565;str14;46;str44;37
15566;str16;33;str46;5
15567;str9;36;str42;44
15568;str11;9;str35;41
15569;str49;15;str25;50
15570;str13;13;str29;24
15571;str22;31;str24;38
15572;str35;8;str31;25
15573;str18;22;str15;18
15574;str9;25;str1;11
15575;str23;3;str29;21
15576;str32;13;str10;40
15577;str26;50;str26;49
15578;str36;36;str50;5
15579;str7;25;str15;7
15580;str19;12;str5;25
15581;str2;12;str20;23
15582;str7;24;str6;44
15583;str3;18;str38;32
15584;str25;7;str20;39
15585;str35;48;str30;42
15586;str27;9;str41;44
15587;str10;35;str11;8
15588;str38;44;str29;6
15589;str1;6;str33;16
15590;str15;41;str13;19
15591;str50;39;str11;26
15592;str14;35;str44;17
15593;str13;26;str36;43
15594;str17;6;str2;33
15595;str39;47;str16;13
15596;str8;25;str4;13
15597;str33;24;str11;2
15598;str18;1;str1;30
15599;str10;23;str24;9
15600;str25;36;str7;8
15601;str36;31;str29;29
15602;str17;29;str17;43
15603;str19;13;str12;6
15604;str10;32;str1;8
15605;str26;21;str20;42
15606;str42;1;str19;32
15607;str37;20;str23;26
15608;str33;36;str49;29
15609;str32;12;str2;44
15610;str39;46;str38;24
15611;str29;25;str2;48
15612;str35;5;str1;37
15613;str23;37;str2;5
15614;str16;24;str8;49
15615;str18;20;str33;13
15616;str15;2;str29;27
15617;str23;30;str43;33
15618;str48;29;str15;32
15619;str16;42;str7;2
15620;str21;4;str16;6
15621;str30;2;str34;5
15622;str26;13;str2;29
15623;str8;42;str23;25
15624;str9;39;str34;19
15625;str21;20;str10;42
15626;str40;42;str41;34
15627;str34;35;str31;31
15628;str11;36;str10;35
15629;str26;3;str30;16
15630;str15;13;str26;29
15631;str32;20;str38;36
15632;str3;2;str36;4
15633;str31;20;str2;8
15634;str34;19;str4;17
15635;str13;10;str31;6
15636;str18;29;str28;32
15637;str30;45;str9;13
15638;str39;17;str7;26
15639;str11;45;str35;9
15640;str44;14;str7;45
15641;str28;45;str10;31
15642;str14;50;str6;7
15643;str46;12;str12;22
15644;str8;30;str35;32
15645;str1;42;str3;49
15646;str46;16;str30;38
15647;str40;12;str37;3
15648;str15;14;str33;22
15649;str16;8;str42;2
15650;str45;14;str27;15
15651;str9;46;str26;19
15652;str13;41;str34;17
15653;str7;32;str19;15
15654;str1;15;str26;30
15655;str43;3;str3;42
15656;str9;17;str8;41
15657;str49;9;str20;10
15658;str40;40;str37;41
15659;str23;27;str18;19
15660;str45;42;str27;37
15661;str4;8;str29;27
15662;str10;21;str9;18
15663;str3;49;str13;11
15664;str1;39;str28;29
15665;str44;26;str26;17
15666;str47;27;str42;37
15667;str13;33;str14;44
15668;str48;50;str23;27
15669;str9;12;str6;9
15670;str12;35;str44;49
15671;str21;48;str21;37
15672;str6;15;str15;48
15673;str23;13;str42;12
15674;str38;14;str13;30
15675;str49;26;str37;33
15676;str25;18;str19;1
15677;str46;29;str17;27
15678;str2;47;str38;40
15679;str10;47;str15;15
15680;str33;15;str41;5
15681;str22;2;str43;29
15682;str49;44;str20;11
15683;str16;5;str44;12
15684;str34;8;str20;44
15685;str50;45;str39;34
15686;str4;6;str30;29
15687;str49;18;str47;24
15688;str36;22;str25;19
15689;str29;44;str11;31
15690;str37;2;str33;37
15691;str50;19;str9;16
15692;str15;48;str45;35
15693;str46;4;str39;24
15694;str11;18;str28;49
15695;str30;32;str30;39
15696;str8;36;str31;40
15697;str3;22;str15;12
15698;str24;24;str40;2
15699;str12;2;str22;46
15700;str29;41;str20;39
15701;str44;45;str15;44
15702;str1;10;str48;8
15703;str43;31;str47;32
15704;str39;40;str48;32
15705;str32;18;str17;9
15706;str36;18;str50;45
15707;str6;41;str22;31
15708;str49;50;str32;8
15709;str47;47;str2;35
15710;str30;1;str4;46
15711;str40;23;str21;3
15712;str43;31;str38;49
15713;str21;36;str22;10
15714;str20;9;str4;35
15715;str49;2;str22;6
15716;str21;14;str44;30
15717;str43;21;str45;49
15718;str31;41;str18;47
15719;str27;9;str47;38
15720;str37;36;str14;5
15721;str41;1;str25;14
15722;str46;39;str28;49
15723;str24;9;str8;15
15724;str22;6;str34;1
15725;str33;18;str36;1
15726;str24;9;str27;25
15727;str27;20;str48;5
15728;str11;50;str40;17
15729;str30;28;str43;3
15730;str5;36;str39;29
15731;str21;11;str43;49
15732;str2;21;str26;29
15733;str32;25;str40;30
15734;str38;9;str32;50
15735;str31;27;str23;3
15736;str21;12;str1;13
15737;str24;39;str20;40
15738;str23;42;str35;34
15739;str4;10;str6;22
15740;str37;39;str1;25
15741;str42;16;str33;4
15742;str11;20;str28;16
15743;str46;30;str41;7
15744;str40;45;str6;29
15745;str41;10;str32;15
15746;str21;5;str40;6
15747;str19;34;str6;26
15748;str10;5;str43;5
15749;str43;28;str13;47
15750;str18;45;str47;20
15751;str29;8;str3;14
15752;str3;27;str33;29
15753;str20;2;str34;39
15754;str1;14;str14;20
15755;str13;33;str44;31
15756;str39;46;str47;37
15757;str20;39;str16;48
15758;str44;19;str6;3
15759;str15;49;str29;23
15760;str29;28;str21;18
15761;str15;5;str20;17
15762;str3;25;str39;38
15763;str30;3;str19;6
15764;str26;27;str26;8
15765;str36;5;str23;47
15766;str29;2;str40;23
15767;str37;31;str1;47
15768;str17;17;str3;39
15769;str41;35;str6;26
15770;str15;16;str10;22
15771;str39;37;str10;6
15772;str4;26;str34;43
15773;str32;2;str25;12
15774;str19;21;str25;40
15775;str25;38;str3;15
15776;str50;17;str15;15
15777;str19;2;str23;27
15778;str42;49;str34;40
15779;str31;47;str6;12
15780;str13;16;str6;8
15781;str20;30;str43;21
15782;str6;23;str5;32
15783;str15;38;str20;1
15784;str28;31;str42;17
15785;str44;19;str47;50
15786;str44;9;str39;20
15787;str16;34;str18;13
15788;str18;18;str6;38
15789;str37;27;str18;1
15790;str49;21;str11;43
15791;str39;50;str37;28
15792;str39;41;str46;5
15793;str36;26;str48;30
15794;str38;15;str18;27
15795;str30;44;str13;7
15796;str47;27;str38;46
15797;str47;17;str29;47
15798;str44;21;str45;40
15799;str22;10;str49;10
15800;str12;43;str22;23
15801;str48;38;str10;31
15802;str16;24;str46;35
15803;str32;35;str49;36
15804;str13;36;str12;10
15805;str17;15;str29;8
15806;str17;26;str45;50
15807;str43;39;str25;16
15808;str9;24;str42;38
15809;str36;47;str21;46
15810;str25;29;str39;48
15811;str20;38;str19;26
15812;str16;38;str3;11
15813;str20;38;str1;35
15814;str1;17;str7;1
15815;str3;22;str33;32
15816;str14;1;str11;41
15817;str29;35;str18;2
15818;str27;25;str35;50
15819;str46;39;str38;25
15820;str46;21;str28;29
15821;str1;28;str31;43
15822;str17;7;str44;42
15823;str45;1;str46;45
15824;str24;30;str4;41
15825;str45;28;str33;34
15826;str44;26;str43;44
15827;str41;29;str48;23
15828;str7;15;str28;11
15829;str43;18;str4;41
15830;str20;11;str27;40
15831;str26;34;str38;45
15832;str11;1;str42;22
15833;str32;46;str27;49
15834;str34;3;str9;37
15835;str41;4;str33;9
15836;str38;1;str44;16
15837;str23;13;str45;39
15838;str16;50;str15;26
15839;str24;22;str27;24
15840;str28;23;str15;37
15841;str4;22;str8;30
15842;str6;21;str20;44
15843;str46;17;str7;50
15844;str9;22;str45;9
15845;str13;26;str40;48
15846;str34;26;str40;8
15847;str43;8;str7;28
15848;str26;31;str9;26
15849;str17;32;str25;31
15850;str23;37;str19;49
15851;str44;47;str24;46
15852;str14;28;str40;34
15853;str28;48;str31;7
15854;str18;9;str42;25
15855;str21;7;str13;48
15856;str26;48;str16;3
15857;str45;7;str49;10
15858;str5;9;str31;15
15859;str23;4;str41;8
15860;str8;25;str16;22
15861;str46;23;str40;15
15862;str16;13;str48;2
15863;str21;23;str25;26
15864;str15;31;str45;27
15865;str7;23;str42;15
15866;str47;47;str43;22
15867;str13;13;str31;37
15868;str46;22;str31;9
15869;str27;4;str48;40
15870;str38;43;str10;15
15871;str12;39;str26;20
15872;str3;23;str25;40
15873;str15;33;str49;41
15874;str26;14;str7;3
15875;str24;46;str7;41
15876;str48;22;str5;39
15877;str30;44;str27;36
15878;str16;8;str8;27
15879;str11;28;str42;1
15880;str45;30;str13;14
15881;str42;28;str3;9
15882;str18;42;str30;13
15883;str12;8;str5;47
15884;str45;40;str44;2
15885;str39;11;str1;28
15886;str32;17;str26;43
15887;str21;16;str11;36
15888;str8;25;str47;34
15889;str14;10;str45;11
15890;str8;5;str36;33
15891;str32;37;str19;11
15892;str7;25;str39;26
15893;str29;12;str27;34
15894;str40;46;str5;23
15895;str5;39;str7;50
15896;str30;18;str2;38
15897;str39;8;str36;1
15898;str23;11;str35;5
15899;str5;2;str37;32
15900;str12;25;str14;36
15901;str13;27;str39;39
15902;str25;20;str50;31
15903;str30;34;str45;3
15904;str2;4;str17;29
15905;str7;38;str19;49
15906;str40;10;str48;47
15907;str11;50;str30;14
15908;str15;21;str14;49
15909;str28;10;str30;14
15910;str33;20;str3;5
15911;str20;9;str9;20
15912;str50;11;str18;38
15913;str39;32;str40;7
15914;str14;4;str12;21
15915;str38;27;str5;22
15916;str13;24;str21;28
15917;str3;4;str45;17
15918;str40;40;str20;12
15919;str19;4;str29;10
15920;str12;48;str19;10
15921;str41;40;str48;27
15922;str27;47;str7;11
15923;str4;44;str9;13
15924;str1;2;str30;38
15925;str12;1;str13;46
15926;str17;19;str32;1
15927;str1;21;str27;37
15928;str11;14;str27;35
15929;str2;2;str46;40
15930;str20;19;str39;41
15931;str5;41;str5;39
15932;str39;27;str25;45
15933;str33;28;str47;28
15934;str5;46;str17;16
15935;str46;43;str10;40
15936;str26;50;str42;33
15937;str43;5;str43;3
15938;str36;19;str9;33
15939;str3;17;str31;6
15940;str43;43;str35;37
15941;str44;7;str35;43
15942;str21;14;str14;7
15943;str44;13;str18;16
15944;str28;43;str5;20
15945;str12;32;str3;20
15946;str2;46;str47;11
