15709;str45;21;str34;8;str9;37;str2;25;str23;43;str26;10;str10;42;str24;14
15710;str22;4;str35;4;str4;13;str41;36;str17;46;str18;39;str22;45;str42;37
15711;str43;32;str47;17;str37;35;str15;3;str19;10;str14;10;str32;30;str38;37
15712;str37;39;str3;23;str4;22;str23;47;str50;14;str34;20;str48;17;str42;4
15713;str50;2;str3;30;str10;1;str46;40;str23;8;str21;14;str35;22;str9;17
15714;str11;15;str22;7;str21;35;str42;34;str14;37;str6;21;str10;7;str7;43
15715;str45;27;str45;33;str38;31;str38;49;str31;14;str11;22;str12;26;str32;17
15716;str5;27;str50;44;str34;50;str38;48;str25;47;str48;26;str33;26;str40;20
15717;str50;8;str18;41;str13;11;str40;25;str31;45;str4;22;str50;21;str8;43
15718;str26;21;str16;37;str49;23;str25;29;str38;20;str22;34;str32;22;str23;18
15719;str1;8;str41;43;str22;40;str29;18;str38;21;str9;7;str24;22;str4;35
15720;str28;49;str38;8;str50;32;str34;42;str26;35;str43;27;str34;39;str15;14
15721;str29;2;str2;14;str28;3;str33;48;str30;14;str17;44;str17;39;str16;16
15722;str49;44;str26;31;str48;9;str44;7;str44;45;str6;22;str38;22;str16;37
15723;str48;26;str27;37;str23;6;str42;42;str13;40;str49;26;str22;34;str11;5
15724;str35;33;str49;27;str19;20;str23;15;str19;20;str35;8;str34;35;str14;28
15725;str35;43;str26;24;str40;34;str14;24;str8;39;str8;13;str50;31;str26;44
15726;str22;8;str40;15;str14;5;str43;16;str6;16;str10;11;str2;32;str44;38
15727;str3;45;str13;29;str30;40;str28;28;str46;2;str27;46;str41;42;str42;40
15728;str17;6;str30;42;str5;48;str41;40;str6;45;str12;16;str43;45;str3;17
15729;str2;23;str36;19;str43;47;str20;30;str39;17;str33;20;str25;5;str13;2
15730;str33;36;str15;10;str42;4;str49;14;str1;22;str30;10;str17;30;str44;44
15731;str16;50;str47;1;str1;10;str18;33;str1;45;str12;38;str16;4;str48;50
15732;str14;46;str26;5;str9;30;str22;22;str27;28;str17;47;str9;4;str33;17
15733;str37;48;str8;15;str48;30;str44;31;str47;13;str41;7;str38;27;str15;45
15734;str18;35;str28;27;str6;8;str6;32;str49;11;str50;19;str13;43;str50;4
15735;str2;21;str24;16;str16;4;str14;27;str47;40;str49;45;str26;10;str5;23
15736;str21;32;str44;6;str10;26;str21;14;str14;20;str4;31;str48;34;str35;40
15737;str14;27;str13;49;str26;3;str7;45;str3;12;str9;40;str42;45;str2;1
15738;str42;26;str33;27;str25;18;str37;9;str33;46;str39;35;str22;18;str7;36
15739;str24;3;str35;32;str28;13;str4;12;str32;14;str42;44;str1;6;str43;19
15740;str27;18;str43;42;str6;42;str40;5;str22;4;str12;7;str17;48;str24;8
15741;str37;29;str12;34;str29;9;str19;11;str17;21;str41;19;str19;13;str21;14
15742;str40;18;str41;39;str34;9;str42;46;str16;34;str43;43;str26;27;str21;33
15743;str22;24;str15;10;str47;28;str10;42;str23;4;str24;29;str15;41;str12;20
15744;str17;13;str1;46;str9;33;str26;43;str38;1;str18;49;str32;17;str42;7
15745;str45;9;str1;41;str33;28;str44;37;str45;39;str6;5;str34;12;str44;2
15746;str22;5;str40;41;str44;41;str31;47;str44;30;str24;32;str18;42;str18;8
15747;str24;12;str17;13;str17;47;str6;35;str45;31;str18;26;str36;21;str9;34
15748;str7;48;str15;38;str9;32;str11;20;str5;31;str22;16;str2;1;str27;20
15749;str12;13;str38;41;str22;42;str26;23;str34;6;str24;39;str13;17;str46;40
15750;str48;50;str25;48;str34;41;str14;12;str19;29;str46;36;str6;7;str50;4
15751;str18;32;str21;1;str40;49;str31;6;str25;20;str11;4;str19;30;str34;37
15752;str2;50;str5;16;str47;1;str22;4;str43;42;str26;11;str12;49;str23;21
15753;str48;17;str29;12;str1;23;str15;39;str14;48;str47;33;str12;25;str15;21
15754;str17;22;str28;8;str8;40;str8;28;str27;6;str30;12;str16;4;str40;11
15755;str30;16;str6;41;str38;12;str20;5;str11;37;str4;39;str35;15;str20;38
15756;str40;10;str32;8;str17;3;str14;16;str37;42;str35;33;str2;3;str36;19
15757;str15;31;str21;44;str4;35;str47;38;str16;11;str20;35;str33;8;str32;35
15758;str35;13;str48;40;str8;11;str6;3;str34;17;str6;5;str48;41;str43;17
15759;str16;50;str4;9;str8;37;str20;24;str41;46;str30;45;str43;2;str25;3
15760;str36;50;str48;35;str23;38;str7;28;str25;38;str15;20;str27;47;str27;35
15761;str9;50;str42;25;str37;47;str44;26;str26;11;str27;21;str25;48;str13;37
15762;str27;5;str31;36;str30;15;str40;45;str7;41;str3;44;str30;48;str8;14
15763;str33;47;str11;42;str8;26;str45;45;str16;41;str22;6;str44;38;str14;17
15764;str18;36;str6;20;str24;6;str8;32;str15;44;str23;4;str3;29;str21;21
15765;str9;47;str36;2;str39;35;str43;29;str16;17;str30;50;str33;15;str41;30
15766;str26;7;str23;8;str17;45;str45;23;str43;1;str49;6;str46;27;str1;1
15767;str6;33;str8;38;str14;16;str28;8;str1;44;str18;38;str16;21;str22;18
15768;str35;26;str36;39;str34;1;str6;44;str2;26;str5;19;str20;8;str11;50
15769;str10;30;str39;10;str46;32;str26;29;str7;5;str23;45;str27;45;str21;7
15770;str23;41;str37;8;str47;15;str38;15;str14;18;str26;43;str14;46;str33;31
15771;str1;29;str43;42;str7;48;str48;4;str19;3;str17;48;str32;22;str24;32
15772;str10;39;str30;50;str4;18;str43;10;str1;31;str34;1;str6;42;str23;16
15773;str48;25;str49;41;str18;32;str46;46;str46;42;str22;26;str23;35;str32;34
15774;str2;32;str20;21;str44;50;str38;48;str10;42;str15;47;str42;28;str41;14
15775;str28;16;str3;10;str27;38;str22;36;str43;35;str5;23;str19;34;str46;9
15776;str16;44;str23;26;str18;39;str24;21;str42;26;str1;46;str29;15;str31;31
15777;str30;33;str38;46;str15;27;str49;44;str18;10;str18;23;str50;25;str42;43
15778;str19;42;str26;25;str27;6;str7;8;str43;48;str4;33;str20;12;str39;48
15779;str4;28;str27;43;str31;42;str18;22;str23;6;str8;30;str42;23;str48;46
15780;str29;21;str11;7;str7;29;str26;12;str26;4;str44;48;str12;2;str1;47
15781;str17;11;str21;31;str9;2;str17;12;str36;32;str20;36;str12;30;str8;2
15782;str17;27;str24;47;str27;7;str33;4;str45;23;str14;46;str30;6;str15;23
15783;str7;45;str33;21;str39;2;str18;44;str14;10;str47;32;str6;19;str24;22
15784;str38;43;str25;24;str20;18;str47;32;str30;6;str48;2;str48;35;str39;31
15785;str17;9;str41;20;str49;50;str11;47;str28;36;str2;9;str50;13;str5;4
15786;str1;18;str21;8;str6;36;str10;8;str5;8;str27;38;str36;23;str6;31
15787;str42;43;str20;38;str35;2;str1;27;str36;30;str2;28;str5;33;str45;20
15788;str47;15;str36;15;str27;44;str13;25;str26;9;str49;38;str20;40;str40;31
15789;str38;32;str16;49;str39;43;str4;19;str4;31;str21;22;str47;26;str27;8
15790;str31;17;str2;10;str49;42;str47;42;str48;13;str4;38;str4;32;str46;40
15791;str28;10;str25;16;str20;10;str25;13;str11;23;str6;23;str19;13;str45;9
15792;str43;13;str2;8;str40;26;str44;32;str9;42;str41;38;str17;29;str31;41
15793;str25;26;str29;8;str30;41;str40;22;str18;35;str10;21;str32;25;str5;40
15794;str12;39;str42;41;str27;38;str23;7;str30;25;str47;39;str3;27;str5;46
15795;str33;23;str20;36;str21;9;str41;29;str22;50;str12;4;str15;29;str21;18
15796;str38;23;str28;35;str8;23;str11;20;str15;33;str27;5;str33;43;str50;33
15797;str29;27;str45;34;str17;24;str10;39;str19;14;str15;19;str29;11;str7;16
15798;str15;46;str31;7;str33;45;str5;19;str38;28;str48;15;str48;39;str10;30
15799;str19;17;str48;33;str33;16;str2;1;str44;31;str10;29;str16;39;str9;40
15800;str1;50;str21;14;str27;49;str36;15;str49;41;str49;8;str30;11;str44;3
15801;str41;25;str27;11;str29;25;str27;30;str8;42;str42;27;str13;17;str30;43
15802;str9;4;str46;12;str30;26;str33;12;str7;15;str14;26;str19;21;str41;41
15803;str17;16;str36;47;str8;31;str3;38;str37;3;str50;2;str4;12;str27;41
15804;str12;20;str38;32;str3;43;str5;7;str32;35;str20;15;str27;45;str21;28
15805;str19;38;str36;38;str33;43;str21;19;str44;8;str46;17;str47;44;str46;13
15806;str32;49;str37;8;str9;28;str20;10;str26;46;str36;9;str3;49;str4;27
15807;str42;33;str13;33;str47;30;str38;45;str6;19;str34;33;str37;37;str29;39
15808;str39;44;str4;31;str47;26;str35;19;str41;24;str24;8;str32;14;str33;14
15809;str37;37;str19;31;str5;48;str19;41;str15;15;str24;4;str3;37;str49;22
15810;str45;40;str38;1;str38;28;str11;13;str11;34;str27;29;str1;38;str28;25
15811;str16;40;str18;14;str12;38;str38;40;str36;37;str20;8;str21;8;str41;39
15812;str22;34;str14;24;str49;30;str35;2;str4;39;str24;37;str39;40;str7;45
15813;str24;44;str29;5;str39;40;str35;14;str24;19;str43;18;str23;15;str36;38
15814;str24;45;str20;49;str26;7;str8;10;str37;14;str41;11;str39;31;str31;37
15815;str13;40;str21;40;str29;50;str11;43;str32;13;str25;19;str30;8;str40;25
15816;str37;9;str33;7;str38;16;str30;38;str49;30;str25;6;str4;39;str39;23
15817;str39;4;str50;32;str15;30;str29;25;str37;9;str12;37;str15;34;str25;28
15818;str34;33;str39;36;str47;40;str21;50;str45;30;str18;19;str49;5;str43;25
15819;str23;47;str12;23;str11;32;str5;33;str43;12;str17;23;str41;29;str47;16
15820;str9;46;str44;19;str38;48;str39;49;str17;44;str45;35;str16;48;str26;32
15821;str13;40;str18;33;str26;20;str20;44;str9;2;str37;26;str48;18;str31;17
15822;str2;46;str25;26;str3;20;str37;46;str11;20;str40;3;str12;23;str35;38
15823;str41;2;str36;2;str34;36;str35;50;str20;33;str24;21;str6;3;str25;33
15824;str5;18;str22;38;str18;2;str12;37;str19;5;str48;7;str19;23;str5;34
15825;str2;29;str24;34;str31;50;str6;27;str15;18;str32;34;str48;33;str46;38
15826;str25;34;str34;6;str31;22;str4;2;str11;17;str31;46;str15;15;str4;21
15827;str31;2;str50;24;str17;17;str24;19;str28;27;str7;38;str34;38;str36;36
15828;str32;7;str33;39;str30;43;str22;6;str44;1;str10;18;str15;38;str12;23
15829;str23;14;str39;48;str22;17;str2;38;str25;6;str29;30;str5;6;str2;42
15830;str22;2;str40;6;str25;29;str10;36;str21;15;str43;35;str13;49;str5;5
15831;str41;38;str22;46;str46;18;str29;46;str40;39;str14;26;str27;29;str48;20
15832;str46;22;str13;6;str8;24;str22;6;str48;4;str22;33;str15;25;str39;38
15833;str6;30;str21;2;str13;19;str3;30;str20;39;str21;24;str48;6;str20;43
15834;str48;26;str46;39;str36;36;str24;4;str27;42;str38;38;str42;43;str23;24
15835;str33;11;str33;50;str37;15;str42;44;str29;33;str4;10;str7;50;str36;35
15836;str6;10;str42;45;str32;25;str35;24;str12;46;str4;18;str6;23;str28;27
15837;str39;42;str17;15;str39;1;str29;7;str42;47;str34;33;str39;36;str43;50
15838;str1;23;str23;31;str20;12;str31;22;str49;22;str34;37;str7;12;str4;22
15839;str17;39;str3;6;str25;35;str21;42;str13;50;str47;8;str8;13;str17;19
15840;str14;39;str28;25;str6;12;str30;3;str19;27;str12;38;str2;44;str10;37
15841;str15;33;str45;1;str22;50;str38;1;str42;39;str39;48;str48;18;str33;49
15842;str4;48;str29;48;str37;22;str24;21;str9;29;str9;47;str34;11;str21;36
15843;str13;2;str22;13;str20;29;str17;45;str35;2;str26;35;str16;27;str48;13
15844;str48;21;str42;46;str42;30;str3;44;str19;14;str26;41;str23;26;str40;8
15845;str50;41;str37;4;str9;19;str30;37;str42;26;str30;46;str7;28;str36;25
15846;str32;50;str1;49;str33;24;str12;47;str42;20;str3;23;str13;17;str18;5
15847;str43;45;str33;10;str40;43;str47;37;str11;13;str35;18;str42;38;str43;7
15848;str24;47;str7;32;str33;37;str29;47;str13;42;str31;11;str33;43;str15;48
15849;str16;30;str49;29;str13;38;str4;39;str36;22;str45;25;str29;27;str37;33
15850;str31;39;str43;7;str32;14;str28;12;str39;24;str11;36;str36;23;str17;43
15851;str29;48;str23;19;str18;1;str50;11;str30;13;str12;29;str6;11;str30;27
15852;str10;28;str40;35;str14;22;str21;5;str38;32;str32;48;str19;34;str40;29
15853;str2;5;str26;43;str20;26;str47;17;str33;49;str17;21;str11;38;str44;12
15854;str17;48;str32;38;str13;30;str47;49;str41;14;str4;1;str50;13;str12;12
15855;str32;5;str39;41;str3;15;str37;25;str7;37;str9;13;str28;13;str22;3
15856;str10;7;str39;48;str18;21;str23;35;str6;27;str16;28;str13;12;str42;4
15857;str44;30;str44;14;str30;20;str19;43;str28;22;str35;30;str19;11;str29;47
15858;str44;33;str37;19;str37;5;str13;25;str24;3;str25;38;str38;21;str32;50
15859;str11;25;str20;21;str29;29;str34;31;str6;13;str29;32;str38;23;str30;15
15860;str12;22;str21;23;str33;36;str12;24;str17;46;str30;38;str14;5;str47;16
15861;str37;26;str4;20;str30;26;str30;1;str13;37;str41;37;str4;3;str25;48
15862;str12;1;str46;7;str12;28;str9;9;str1;23;str10;29;str16;12;str45;46
15863;str32;41;str6;32;str1;25;str3;24;str48;49;str28;39;str50;22;str42;13
15864;str16;47;str44;5;str34;12;str39;34;str42;10;str19;7;str50;12;str3;15
15865;str30;23;str36;34;str31;3;str48;30;str8;20;str41;24;str10;26;str38;17
15866;str7;42;str45;43;str21;17;str32;26;str12;5;str47;17;str14;44;str49;42
15867;str49;32;str7;15;str15;22;str29;29;str12;38;str22;11;str19;15;str5;29
15868;str27;45;str33;30;str17;48;str17;22;str44;19;str22;6;str17;2;str29;42
15869;str36;22;str26;16;str47;32;str8;9;str13;50;str10;40;str33;31;str42;10
15870;str43;45;str34;25;str13;26;str28;15;str14;20;str35;49;str47;36;str41;6
15871;str25;42;str11;50;str5;11;str21;43;str9;41;str14;24;str46;34;str48;3
15872;str15;9;str11;37;str1;49;str24;30;str10;12;str39;42;str38;22;str31;12
15873;str25;49;str7;11;str46;36;str19;7;str4;7;str41;8;str34;32;str40;28
15874;str32;27;str50;40;str22;17;str5;31;str6;44;str43;26;str38;12;str12;8
15875;str4;28;str3;21;str37;13;str2;7;str41;20;str23;38;str47;33;str38;24
15876;str50;33;str9;21;str50;7;str36;34;str31;36;str45;21;str1;42;str1;9
15877;str8;6;str13;46;str43;48;str1;39;str26;26;str30;32;str16;17;str19;44
15878;str48;44;str45;1;str20;50;str44;37;str27;44;str26;32;str24;7;str38;27
15879;str44;4;str45;20;str48;16;str20;36;str25;33;str17;15;str19;5;str50;47
15880;str40;46;str44;45;str33;46;str22;34;str37;2;str15;5;str31;25;str34;26
15881;str18;9;str48;26;str17;39;str16;18;str21;33;str8;16;str23;50;str14;29
15882;str9;49;str23;36;str14;7;str25;14;str4;47;str40;20;str39;15;str34;12
15883;str30;43;str13;46;str36;12;str8;24;str48;46;str29;30;str28;2;str48;3
15884;str10;15;str4;14;str6;3;str41;39;str35;49;str1;36;str18;41;str30;14
15885;str2;33;str48;22;str16;25;str11;11;str15;41;str9;9;str49;42;str49;49
15886;str33;24;str50;9;str21;26;str21;21;str7;22;str30;30;str26;45;str44;11
15887;str5;47;str3;31;str7;17;str16;49;str11;39;str43;25;str26;23;str46;37
15888;str20;33;str45;29;str1;38;str26;33;str6;27;str23;38;str34;11;str6;30
15889;str10;33;str9;14;str16;27;str46;18;str26;19;str6;11;str50;31;str47;37
15890;str32;9;str25;23;str35;14;str6;25;str43;41;str12;9;str49;49;str30;50
15891;str45;9;str27;4;str45;38;str23;4;str45;39;str26;13;str9;18;str28;29
15892;str46;28;str29;37;str25;9;str23;28;str37;39;str31;28;str33;25;str12;11
15893;str5;19;str35;31;str18;33;str25;37;str40;40;str12;14;str36;32;str1;28
15894;str18;15;str40;16;str23;43;str37;13;str4;30;str33;16;str34;6;str37;19
15895;str12;29;str44;6;str43;39;str27;49;str40;48;str22;38;str29;4;str38;50
15896;str35;27;str46;38;str50;34;str11;26;str26;27;str9;8;str29;43;str9;22
15897;str29;22;str39;20;str36;11;str50;26;str13;38;str22;38;str5;14;str50;3
15898;str40;48;str34;9;str49;50;str8;6;str21;50;str21;45;str47;11;str11;17
15899;str4;40;str47;28;str17;35;str39;9;str49;46;str18;44;str38;3;str38;18
15900;str10;2;str16;29;str6;49;str47;10;str17;15;str14;48;str8;28;str44;29
15901;str38;6;str11;1;str9;18;str33;28;str12;48;str20;9;str46;35;str20;3
15902;str27;17;str45;46;str1;40;str2;36;str35;18;str37;2;str22;3;str24;17
15903;str22;4;str13;44;str37;12;str48;10;str33;20;str36;13;str31;21;str50;29
15904;str35;25;str1;8;str30;46;str19;48;str32;40;str28;38;str6;47;str45;15
15905;str28;6;str17;12;str35;3;str1;33;str25;6;str3;48;str47;17;str50;17
15906;str29;28;str21;10;str29;1;str6;30;str11;23;str5;6;str9;10;str6;16
15907;str3;16;str9;14;str24;19;str41;5;str17;27;str1;50;str35;5;str17;20
15908;str7;40;str48;25;str40;36;str2;29;str21;20;str32;33;str28;17;str40;49
15909;str18;24;str34;49;str20;40;str31;7;str29;17;str1;36;str34;42;str10;20
15910;str7;7;str48;49;str26;4;str6;50;str31;42;str31;10;str40;50;str20;12
15911;str26;35;str17;4;str18;23;str7;33;str17;38;str16;8;str34;32;str31;48
15912;str6;33;str15;28;str20;1;str12;12;str20;33;str12;17;str8;25;str4;29
15913;str29;26;str35;23;str17;15;str44;44;str34;20;str15;44;str43;11;str37;19
15914;str37;15;str12;46;str13;18;str5;16;str6;29;str50;8;str1;8;str29;9
15915;str1;5;str11;27;str21;8;str30;26;str1;23;str43;21;str18;43;str50;42
15916;str46;44;str2;43;str15;5;str21;1;str19;38;str16;41;str18;10;str20;12
15917;str31;9;str22;19;str50;1;str34;27;str42;35;str20;9;str13;16;str26;45
15918;str17;39;str47;16;str41;34;str39;43;str16;27;str4;17;str46;23;str36;7
15919;str24;32;str21;38;str48;29;str12;23;str22;45;str27;25;str42;40;str42;37
15920;str30;26;str27;10;str22;26;str39;34;str17;30;str50;1;str13;3;str45;38
15921;str35;29;str22;40;str6;32;str49;1;str12;13;str32;15;str24;8;str25;16
15922;str33;3;str42;26;str4;22;str18;14;str46;45;str50;25;str17;45;str13;33
15923;str41;34;str6;31;str16;1;str35;2;str41;16;str16;9;str24;29;str16;13
15924;str38;45;str50;36;str11;21;str1;3;str48;44;str42;45;str20;34;str12;5
15925;str35;2;str9;9;str32;9;str22;12;str31;47;str44;18;str12;15;str36;30
15926;str10;48;str50;50;str12;4;str32;36;str49;16;str13;11;str38;10;str19;21
15927;str6;38;str33;48;str20;24;str47;47;str45;34;str20;6;str22;40;str31;3
15928;str25;9;str39;13;str36;32;str6;40;str1;28;str4;29;str33;19;str16;1
15929;str30;47;str12;6;str23;29;str4;3;str44;6;str49;9;str32;7;str19;4
15930;str29;2;str7;3;str7;11;str33;6;str38;18;str24;17;str45;47;str40;25
15931;str33;49;str12;15;str8;24;str12;3;str8;26;str35;10;str16;46;str7;50
15932;str2;12;str5;26;str35;20;str50;45;str46;32;str49;26;str39;7;str46;46
15933;str5;33;str44;23;str18;10;str37;45;str2;10;str6;44;str23;11;str44;15
15934;str40;41;str41;4;str25;20;str1;33;str7;18;str50;27;str44;31;str45;47
15935;str1;10;str20;27;str49;20;str42;24;str9;11;str10;43;str35;13;str13;3
15936;str37;44;str2;21;str19;47;str45;2;str6;46;str36;9;str49;44;str21;10
15937;str29;1;str28;3;str45;19;str32;34;str42;19;str39;6;str16;2;str11;44
15938;str48;30;str19;42;str28;22;str29;12;str8;39;str18;18;str35;23;str49;11
15939;str23;16;str31;21;str15;45;str31;24;str36;6;str16;11;str45;33;str20;2
15940;str32;26;str36;39;str41;24;str45;41;str47;24;str35;31;str19;23;str29;43
15941;str25;6;str30;49;str34;48;str16;10;str17;13;str17;17;str27;3;str33;32
15942;str27;23;str21;8;str50;21;str26;27;str42;31;str41;37;str36;10;str24;45
15943;str38;42;str17;48;str39;22;str35;40;str42;19;str45;38;str34;9;str49;38
15944;str32;27;str33;21;str5;39;str3;40;str7;33;str18;4;str50;5;str26;43
15945;str44;22;str37;7;str6;50;str30;14;str36;20;str22;24;str19;49;str14;40
15946;str7;10;str33;27;str27;19;str5;2;str41;30;str47;30;str43;40;str2;40
15947;str5;1;str20;2;str5;35;str38;38;str11;32;str29;11;str8;34;str14;14
15948;str50;33;str40;40;str26;26;str3;46;str18;19;str16;3;str31;11;str24;41
15949;str26;1;str40;24;str19;22;str16;31;str36;25;str25;11;str32;41;str18;45
15950;str37;45;str39;23;str24;8;str14;1;str49;41;str31;35;str18;14;str13;30
15951;str1;29;str13;37;str28;38;str33;13;str31;10;str15;20;str15;16;str46;41
15952;str34;41;str48;23;str25;31;str9;21;str1;35;str37;23;str16;17;str43;43
15953;str41;17;str25;50;str23;19;str42;39;str39;7;str24;22;str13;6;str27;45
15954;str37;34;str49;41;str34;23;str36;12;str23;9;str19;9;str45;41;str11;20
15955;str17;44;str48;26;str18;10;str1;1;str16;28;str38;35;str42;4;str25;44
15956;str14;22;str42;46;str30;40;str47;8;str36;44;str34;34;str3;5;str22;8
15957;str41;46;str33;35;str17;43;str24;50;str50;30;str38;22;str30;20;str44;44
15958;str40;12;str43;33;str2;28;str18;14;str43;17;str46;29;str33;36;str49;35
15959;str33;4;str25;6;str7;19;str25;37;str42;6;str7;46;str10;43;str44;16
15960;str10;27;str8;10;str23;35;str45;35;str22;46;str8;28;str34;35;str48;16
15961;str21;18;str27;32;str34;49;str25;3;str18;4;str6;16;str19;34;str20;22
15962;str47;24;str10;49;str48;19;str34;49;str31;29;str28;11;str35;15;str10;39
15963;str22;5;str50;29;str30;15;str31;30;str23;36;str9;13;str9;23;str19;10
15964;str2;39;str35;28;str35;24;str29;40;str30;24;str9;35;str27;41;str34;13
15965;str43;27;str46;13;str47;6;str19;11;str38;38;str6;49;str6;20;str10;35
15966;str50;29;str15;39;str43;8;str35;45;str35;30;str37;28;str28;7;str24;16
15967;str50;49;str30;35;str13;40;str1;26;str8;15;str49;7;str31;46;str19;46
15968;str10;46;str36;37;str6;5;str13;14;str43;41;str46;50;str1;2;str2;39
15969;str30;31;str29;50;str28;50;str9;41;str42;3;str28;15;str24;13;str15;8
15970;str46;38;str33;22;str14;18;str30;22;str12;28;str43;29;str21;12;str4;16
15971;str48;45;str11;38;str17;38;str10;46;str12;12;str28;48;str35;44;str28;43
15972;str12;50;str2;34;str22;8;str50;32;str3;28;str38;39;str32;40;str4;43
15973;str47;36;str16;1;str41;20;str18;49;str7;26;str22;36;str14;20;str5;40
15974;str29;11;str10;12;str41;22;str22;29;str8;17;str5;50;str20;1;str4;43
15975;str16;13;str25;9;str32;34;str14;16;str44;44;str40;11;str27;50;str31;14
15976;str22;2;str33;25;str11;28;str39;23;str21;44;str47;27;str38;37;str11;13
15977;str20;45;str44;33;str8;30;str31;8;str39;24;str16;16;str6;26;str38;14
15978;str4;26;str37;31;str31;29;str35;36;str50;14;str47;20;str40;2;str18;33
15979;str24;34;str26;12;str30;35;str49;11;str28;33;str33;25;str21;50;str37;19
15980;str12;29;str41;5;str28;45;str22;38;str42;21;str34;9;str15;34;str27;32
15981;str35;41;str10;19;str3;6;str16;36;str50;46;str16;5;str4;21;str44;36
15982;str31;39;str37;11;str22;28;str23;33;str16;49;str14;41;str4;9;str24;12
15983;str50;32;str7;28;str11;49;str49;40;str46;8;str49;6;str38;31;str49;37
15984;str10;22;str19;38;str45;18;str15;3;str30;41;str43;18;str40;20;str47;45
15985;str46;32;str30;45;str11;44;str29;49;str34;5;str39;7;str6;24;str38;46
15986;str5;12;str30;35;str1;1;str26;48;str17;29;str27;15;str36;47;str50;33
15987;str8;13;str31;38;str8;12;str19;25;str34;20;str31;30;str25;18;str47;47
15988;str42;7;str33;31;str32;9;str46;37;str47;38;str13;7;str48;22;str48;42
15989;str14;16;str49;39;str19;27;str32;44;str15;49;str40;4;str18;31;str44;35
15990;str19;13;str44;18;str26;39;str49;40;str13;21;str40;16;str26;2;str23;9
15991;str13;45;str18;30;str13;4;str40;16;str20;27;str48;8;str41;42;str50;32
15992;str36;24;str33;10;str2;38;str3;20;str35;14;str22;10;str26;1;str23;32
15993;str49;29;str12;7;str15;43;str15;48;str38;22;str34;32;str15;28;str7;5
15994;str32;43;str28;12;str12;17;str4;2;str8;35;str31;20;str10;17;str8;3
15995;str8;17;str36;46;str14;37;str12;27;str4;47;str41;18;str40;7;str16;43
15996;str33;24;str6;10;str5;22;str8;8;str26;35;str22;50;str42;48;str26;12
15997;str13;21;str37;48;str36;11;str43;28;str50;27;str37;29;str11;24;str48;19
15998;str35;13;str37;36;str45;30;str36;14;str26;25;str11;26;str17;8;str48;12
15999;str28;41;str7;38;str38;4;str39;4;str14;24;str42;42;str8;37;str49;24
16000;str24;40;str50;48;str29;13;str47;33;str16;32;str6;1;str33;10;str4;16
16001;str13;10;str23;13;str24;44;str18;48;str40;16;str10;44;str27;44;str44;29
16002;str49;3;str32;10;str33;12;str16;12;str3;3;str18;42;str11;16;str40;6
16003;str45;26;str21;13;str14;31;str15;34;str29;49;str30;26;str15;45;str49;13
16004;str49;50;str4;23;str44;14;str42;14;str28;2;str28;47;str5;31;str7;3
16005;str23;50;str29;4;str9;21;str40;43;str48;36;str29;44;str11;33;str46;49
16006;str23;22;str13;19;str47;13;str35;25;str27;45;str50;44;str18;38;str34;43
16007;str34;10;str32;36;str16;10;str45;31;str25;15;str49;16;str18;8;str32;31
16008;str18;2;str21;25;str14;36;str43;50;str34;11;str48;46;str26;35;str37;22
16009;str47;47;str12;8;str27;34;str16;2;str43;40;str20;41;str21;38;str48;42
16010;str11;49;str18;11;str20;16;str3;20;str13;32;str30;7;str30;37;str28;49
16011;str3;42;str5;41;str10;1;str49;9;str29;19;str13;28;str40;10;str28;6
16012;str1;22;str36;11;str34;33;str20;21;str38;32;str50;7;str20;9;str42;6
16013;str17;45;str22;14;str5;30;str9;24;str27;15;str48;50;str3;42;str8;20
16014;str47;43;str28;32;str13;35;str20;6;str15;47;str12;29;str48;35;str27;30
16015;str49;19;str4;32;str31;31;str28;5;str33;34;str7;34;str42;7;str42;16
16016;str15;19;str13;43;str34;50;str39;50;str37;7;str36;2;str13;14;str33;43
16017;str48;45;str14;32;str1;39;str44;1;str10;10;str14;49;str14;25;str48;27
16018;str7;40;str27;37;str41;42;str38;14;str20;1;str16;10;str49;24;str21;46
16019;str46;27;str33;49;str40;23;str24;17;str48;32;str31;34;str16;16;str45;8
16020;str35;30;str30;31;str12;50;str29;29;str41;35;str21;22;str32;20;str17;12
16021;str14;20;str42;9;str23;6;str28;33;str37;29;str6;28;str19;8;str19;19
16022;str50;1;str6;35;str35;38;str23;33;str43;44;str18;29;str43;7;str6;49
16023;str48;34;str4;25;str29;34;str10;13;str28;3;str5;20;str21;31;str10;34
16024;str1;46;str26;45;str28;17;str23;41;str14;37;str15;25;str25;2;str36;3
16025;str36;31;str10;13;str9;19;str40;1;str18;3;str42;23;str5;48;str24;26
16026;str35;12;str30;6;str16;13;str49;37;str45;9;str23;35;str5;28;str36;24
16027;str40;37;str6;23;str14;33;str25;30;str41;21;str49;33;str25;21;str11;33
16028;str16;38;str6;37;str14;45;str7;12;str49;30;str33;45;str36;2;str42;29
16029;str19;2;str1;20;str27;8;str40;13;str23;41;str6;24;str11;26;str38;38
16030;str24;24;str33;36;str9;12;str16;42;str10;21;str21;48;str43;47;str5;40
16031;str37;15;str39;46;str7;13;str23;37;str16;32;str26;32;str15;35;str49;9
16032;str16;30;str43;9;str17;4;str19;16;str27;6;str18;1;str37;37;str17;7
16033;str43;38;str30;37;str47;15;str22;46;str2;1;str37;39;str47;1;str8;23
