11234;string66;89;string72;65;string4;76;string53
11235;string13;54;string39;42;string51;85;string4
11236;string53;17;string74;19;string14;53;string90
11237;string75;19;string91;60;string23;72;string58
11238;string59;83;string35;86;string79;41;string94
11239;string97;8;string89;81;string33;46;string79
11240;string12;18;string42;22;string31;79;string87
11241;string33;63;string35;55;string95;41;string6
11242;string22;58;string63;25;string24;89;string56
11243;string95;21;string17;21;string86;35;string45
11244;string40;18;string4;44;string43;87;string8
11245;string84;55;string20;70;string48;50;string16
11246;string10;90;string25;13;string21;85;string16
11247;string54;46;string3;87;string21;99;string21
11248;string96;95;string47;36;string28;23;string50
11249;string6;98;string74;74;string60;40;string73
11250;string7;28;string85;90;string67;50;string10
11251;string66;46;string83;35;string81;12;string62
11252;string34;33;string8;58;string9;42;string75
11253;string62;48;string59;67;string22;78;string32
11254;string29;61;string21;24;string78;20;string48
11255;string42;81;string60;71;string52;14;string66
11256;string25;78;string96;10;string96;34;string77
11257;string34;82;string92;86;string77;39;string99
11258;string16;92;string47;80;string85;76;string7
11259;string44;79;string26;98;string57;10;string91
11260;string25;97;string38;89;string54;32;string4
11261;string96;74;string83;55;string62;30;string65
11262;string7;44;string38;94;string47;31;string11
11263;string79;13;string1;50;string29;21;string28
11264;string19;94;string7;95;string96;4;string34
11265;string43;59;string69;95;string36;84;string55
11266;string5;87;string14;78;string25;51;string88
11267;string1;18;string8;48;string13;13;string36
11268;string71;91;string48;71;string85;85;string98
11269;string71;69;string16;31;string59;55;string3
11270;string82;99;string54;10;string15;94;string91
11271;string2;75;string64;36;string80;63;string23
11272;string35;32;string15;18;string72;27;string87
11273;string24;57;string87;92;string18;20;string78
11274;string84;92;string39;53;string40;89;string5
11275;string33;33;string69;99;string43;69;string85
11276;string71;86;string88;85;string16;43;string44
11277;string91;34;string48;42;string6;2;string8
11278;string99;43;string68;94;string41;85;string22
11279;string18;22;string3;2;string40;52;string6
11280;string77;79;string96;83;string61;18;string76
11281;string5;18;string6;29;string43;87;string31
11282;string25;18;string14;20;string36;69;string74
11283;string66;70;string17;88;string52;45;string93
11284;string92;10;string33;36;string37;0;string95
11285;string86;7;string74;34;string77;90;string6
11286;string71;71;string73;21;string54;4;string91
11287;string11;83;string15;74;string63;18;string80
11288;string63;41;string41;39;string46;93;string43
11289;string32;18;string5;37;string95;70;string10
11290;string20;26;string80;41;string5;23;string90
11291;string47;9;string7;63;string84;18;string0
11292;string79;45;string38;83;string42;59;string62
11293;string26;56;string34;6;string45;31;string50
11294;string7;76;string39;47;string58;77;string72
11295;string37;95;string35;43;string38;38;string57
11296;string65;57;string2;73;string5;60;string53
11297;string67;2;string43;85;string90;80;string45
11298;string24;66;string60;50;string70;51;string84
11299;string10;6;string16;32;string23;70;string53
11300;string97;73;string30;90;string63;56;string63
11301;string33;35;string95;93;string84;44;string98
11302;string91;95;string54;93;string4;11;string83
11303;string63;52;string76;70;string67;24;string13
11304;string9;92;string18;41;string37;64;string70
11305;string14;80;string96;23;string53;79;string59
11306;string74;71;string1;18;string14;80;string84
11307;string19;58;string82;62;string93;66;string76
11308;string98;3;string71;69;string78;29;string80
11309;string28;85;string9;57;string66;14;string48
11310;string50;58;string36;99;string11;72;string42
11311;string1;8;string10;97;string62;27;string63
11312;string79;34;string81;39;string98;52;string44
11313;string20;7;string51;50;string82;20;string7
11314;string19;10;string80;0;string69;72;string16
11315;string85;17;string54;20;string31;2;string63
11316;string35;48;string61;82;string21;71;string3
11317;string56;43;string4;81;string29;84;string70
11318;string47;69;string67;39;string32;45;string3
11319;string40;28;string98;16;string24;6;string19
11320;string26;40;string3;61;string73;36;string70
11321;string21;5;string94;49;string87;79;string25
11322;string98;5;string42;38;string69;7;string87
11323;string32;29;string66;73;string98;32;string64
11324;string69;31;string72;28;string85;90;string91
11325;string77;98;string62;36;string47;47;string27
11326;string66;94;string55;16;string28;53;string82
11327;string5;39;string62;49;string72;85;string57
11328;string45;25;string93;30;string92;15;string38
11329;string36;51;string99;93;string54;33;string47
11330;string68;3;string80;76;string78;68;string2
11331;string90;29;string10;10;string29;39;string15
11332;string31;40;string89;26;string44;24;string77
11333;string89;65;string88;89;string98;84;string72
11334;string38;43;string25;50;string72;9;string59
11335;string4;47;string41;76;string47;17;string22
11336;string98;69;string75;40;string24;93;string92
11337;string39;55;string47;39;string19;8;string12
11338;string77;68;string40;33;string84;92;string12
11339;string67;4;string98;89;string30;88;string20
11340;string51;43;string58;83;string94;51;string6
11341;string41;60;string14;89;string82;19;string59
11342;string49;60;string98;35;string24;8;string9
11343;string1;99;string48;79;string49;26;string2
11344;string25;40;string97;24;string59;14;string78
11345;string99;70;string37;71;string26;21;string78
11346;string68;62;string69;58;string2;90;string41
11347;string6;96;string16;71;string28;56;string69
11348;string76;73;string93;15;string26;70;string40
11349;string78;6;string74;77;string77;49;string51
11350;string61;84;string76;84;string83;31;string99
11351;string68;26;string83;71;string91;64;string72
11352;string41;42;string17;34;string28;99;string51
11353;string82;4;string17;93;string79;27;string58
11354;string70;40;string94;29;string78;69;string22
11355;string65;0;string67;91;string77;92;string50
11356;string43;44;string58;13;string8;0;string51
11357;string44;58;string32;72;string12;5;string55
11358;string46;95;string82;44;string18;37;string36
11359;string78;30;string90;59;string37;16;string23
11360;string89;23;string71;18;string44;38;string56
11361;string29;91;string69;65;string56;78;string58
11362;string4;49;string37;57;string78;13;string55
11363;string90;75;string55;79;string16;60;string73
11364;string4;57;string24;12;string99;43;string24
11365;string63;74;string16;5;string16;61;string46
11366;string32;79;string73;70;string99;75;string18
11367;string55;2;string37;86;string16;69;string98
11368;string35;56;string71;92;string40;30;string68
11369;string94;28;string16;82;string74;2;string48
11370;string22;99;string21;15;string74;75;string77
11371;string69;79;string94;72;string22;41;string41
11372;string99;36;string26;56;string18;91;string54
11373;string72;71;string23;43;string73;88;string96
11374;string41;58;string95;38;string49;77;string0
11375;string22;4;string8;30;string73;35;string72
11376;string30;27;string97;41;string95;84;string28
11377;string46;21;string20;22;string37;18;string60
11378;string98;48;string66;54;string85;9;string57
11379;string48;19;string83;92;string14;50;string88
11380;string14;84;string9;91;string68;53;string76
11381;string95;97;string8;27;string77;67;string5
11382;string28;90;string74;39;string7;60;string18
11383;string80;11;string5;20;string91;61;string85
11384;string37;14;string25;83;string37;46;string32
11385;string15;90;string19;51;string43;29;string54
11386;string25;2;string98;65;string92;81;string96
11387;string30;52;string99;84;string45;69;string32
11388;string27;8;string25;55;string87;48;string34
11389;string27;96;string1;4;string3;23;string71
11390;string92;35;string76;94;string80;50;string42
11391;string11;41;string43;80;string45;51;string84
11392;string91;41;string81;63;string75;70;string13
11393;string91;34;string34;66;string68;8;string16
11394;string18;85;string75;94;string81;89;string64
11395;string19;85;string4;78;string69;87;string34
11396;string67;34;string44;53;string51;67;string6
11397;string42;4;string18;22;string27;78;string35
11398;string39;68;string74;70;string41;70;string0
11399;string47;61;string99;99;string58;91;string35
11400;string65;82;string37;92;string33;64;string57
11401;string95;67;string73;62;string87;29;string12
11402;string17;53;string16;66;string85;18;string45
11403;string17;43;string84;88;string90;30;string41
11404;string45;5;string0;66;string99;72;string45
11405;string58;9;string42;96;string77;48;string60
11406;string72;5;string28;21;string12;54;string11
11407;string0;24;string40;88;string56;69;string77
11408;string97;97;string8;43;string76;66;string61
11409;string9;33;string80;78;string42;27;string8
11410;string18;94;string77;45;string92;20;string4
11411;string85;7;string39;76;string56;90;string91
11412;string17;99;string8;0;string91;29;string44
11413;string67;82;string62;88;string55;6;string19
11414;string91;73;string55;21;string72;31;string37
11415;string79;49;string48;32;string97;34;string57
11416;string79;62;string0;50;string91;45;string1
11417;string83;96;string66;2;string64;80;string30
11418;string42;61;string64;30;string8;75;string84
11419;string31;58;string11;96;string9;47;string2
11420;string64;78;string57;46;string92;68;string65
11421;string39;87;string38;30;string7;1;string75
11422;string94;22;string95;95;string77;56;string87
11423;string27;72;string61;12;string24;64;string1
11424;string45;97;string87;58;string47;55;string36
11425;string82;97;string76;85;string8;57;string95
11426;string19;51;string16;35;string37;68;string73
11427;string5;56;string76;5;string72;52;string76
11428;string12;21;string64;27;string73;19;string10
11429;string69;86;string40;66;string51;40;string56
11430;string78;66;string86;93;string44;41;string49
11431;string73;73;string56;20;string8;12;string48
11432;string77;67;string28;81;string32;82;string30
11433;string8;90;string87;81;string21;53;string71
11434;string30;68;string23;85;string91;88;string81
11435;string36;55;string26;31;string51;67;string77
11436;string96;77;string95;7;string8;84;string3
11437;string18;59;string6;66;string48;42;string6
11438;string73;77;string17;34;string73;36;string66
11439;string50;40;string71;29;string30;58;string74
11440;string38;26;string52;74;string99;83;string36
11441;string22;6;string46;23;string5;92;string93
11442;string87;93;string96;11;string80;74;string60
11443;string51;49;string60;87;string1;9;string92
11444;string53;93;string2;58;string96;9;string16
11445;string47;13;string90;43;string10;6;string20
11446;string23;86;string54;43;string47;79;string44
11447;string35;69;string6;73;string21;51;string64
11448;string56;99;string50;21;string36;11;string84
11449;string7;97;string18;4;string31;18;string11
11450;string46;18;string54;74;string98;82;string49
11451;string58;43;string79;37;string40;88;string55
11452;string22;89;string20;0;string21;2;string91
11453;string4;76;string71;16;string23;20;string52
11454;string17;77;string52;88;string38;80;string13
11455;string3;7;string52;57;string6;98;string75
11456;string88;90;string49;46;string93;79;string38
11457;string86;77;string34;86;string73;13;string85
11458;string12;6;string82;83;string71;94;string71
11459;string45;31;string35;60;string53;20;string76
11460;string7;22;string12;30;string57;17;string73
11461;string6;87;string32;56;string99;42;string68
11462;string45;62;string92;42;string39;94;string76
11463;string84;38;string77;40;string9;44;string75
11464;string75;61;string55;49;string56;52;string50
11465;string11;77;string61;27;string8;50;string65
11466;string98;63;string27;2;string92;66;string61
11467;string10;71;string13;76;string25;41;string44
11468;string91;1;string24;93;string79;90;string96
11469;string3;66;string20;12;string4;51;string4
11470;string85;84;string15;93;string12;7;string2
11471;string69;86;string76;38;string49;55;string37
11472;string65;2;string73;27;string96;70;string54
11473;string56;38;string44;6;string68;57;string47
11474;string59;60;string95;56;string11;31;string33
11475;string29;87;string7;45;string93;11;string85
11476;string43;43;string55;77;string1;50;string89
11477;string31;73;string42;20;string51;45;string5
11478;string58;73;string79;39;string96;66;string85
11479;string67;87;string15;99;string51;95;string69
11480;string3;24;string41;65;string41;48;string57
11481;string63;16;string61;30;string2;56;string19
11482;string39;60;string53;33;string69;8;string23
11483;string55;3;string86;35;string88;43;string42
11484;string74;84;string81;14;string45;77;string93
11485;string41;83;string29;57;string32;40;string67
11486;string19;36;string88;99;string26;25;string68
11487;string14;76;string14;73;string12;27;string10
11488;string99;84;string42;99;string67;46;string81
11489;string10;87;string85;28;string61;40;string12
11490;string61;99;string76;82;string15;70;string83
11491;string94;99;string9;88;string44;37;string68
11492;string63;86;string73;41;string92;12;string82
11493;string14;82;string94;8;string20;39;string1
11494;string31;75;string45;92;string91;64;string92
11495;string21;52;string21;85;string30;28;string83
11496;string44;92;string28;57;string3;22;string69
11497;string54;69;string25;57;string90;39;string80
11498;string75;37;string18;69;string40;0;string34
11499;string4;31;string87;4;string62;16;string92
11500;string73;8;string14;20;string99;75;string58
11501;string50;56;string62;44;string99;1;string95
11502;string46;96;string88;58;string7;17;string4
11503;string66;61;string52;71;string95;90;string61
11504;string12;3;string85;65;string66;14;string60
11505;string31;67;string37;82;string50;30;string78
11506;string63;72;string15;57;string44;93;string9
11507;string55;83;string33;69;string76;8;string84
11508;string37;54;string45;90;string55;35;string44
11509;string32;25;string5;41;string80;62;string70
11510;string90;68;string80;99;string35;42;string76
11511;string78;1;string59;44;string47;5;string63
11512;string67;76;string25;20;string21;1;string89
11513;string78;36;string25;33;string16;55;string33
11514;string35;71;string26;78;string81;97;string6
11515;string86;66;string57;82;string59;30;string37
11516;string87;52;string30;8;string42;68;string22
11517;string51;23;string12;70;string15;3;string21
11518;string46;1;string26;89;string50;16;string6
11519;string87;26;string10;31;string47;73;string53
11520;string37;11;string15;44;string83;17;string98
11521;string26;10;string15;84;string58;41;string85
11522;string83;84;string98;47;string15;31;string6
11523;string61;41;string5;37;string54;68;string83
11524;string39;66;string3;43;string33;74;string66
11525;string82;57;string36;88;string75;44;string78
11526;string68;66;string39;71;string7;61;string60
11527;string86;48;string8;49;string64;87;string31
11528;string47;67;string38;62;string16;79;string60
11529;string1;86;string23;27;string43;71;string68
11530;string92;19;string79;19;string73;59;string65
11531;string48;73;string54;69;string84;81;string20
11532;string7;84;string93;15;string10;66;string89
11533;string22;8;string86;64;string0;51;string12
11534;string44;48;string22;97;string60;22;string78
11535;string52;51;string26;17;string45;8;string35
11536;string75;29;string83;60;string76;14;string65
11537;string73;25;string71;17;string20;43;string13
11538;string51;33;string77;6;string12;14;string37
11539;string55;44;string66;14;string60;98;string82
11540;string92;89;string59;8;string19;12;string50
11541;string71;41;string33;60;string0;32;string53
11542;string1;72;string48;46;string45;86;string91
11543;string16;36;string33;89;string54;7;string41
11544;string87;70;string91;74;string51;75;string3
11545;string43;4;string40;70;string5;26;string85
11546;string72;8;string76;47;string24;98;string88
11547;string62;10;string45;70;string96;58;string91
11548;string42;53;string92;38;string28;4;string57
11549;string43;23;string84;70;string77;32;string51
11550;string44;90;string98;85;string16;93;string13
11551;string61;37;string34;93;string57;2;string57
11552;string33;72;string86;82;string58;7;string89
11553;string38;89;string60;39;string14;0;string65
11554;string45;76;string48;64;string33;4;string6
11555;string81;52;string89;16;string64;95;string20
11556;string15;37;string80;28;string18;35;string60
11557;string68;34;string58;20;string70;60;string58
11558;string71;44;string7;41;string42;36;string59
11559;string91;59;string66;60;string90;7;string55
11560;string55;22;string34;39;string4;67;string71
11561;string61;40;string45;92;string76;5;string93
11562;string79;64;string57;43;string9;77;string98
11563;string66;98;string8;20;string75;26;string81
11564;string48;38;string2;24;string9;84;string71
11565;string31;21;string44;8;string16;22;string6
11566;string76;30;string10;46;string35;37;string35
11567;string16;34;string37;90;string37;68;string35
11568;string98;10;string94;81;string52;39;string0
11569;string23;85;string57;35;string20;57;string11
11570;string14;21;string60;28;string53;46;string92
11571;string38;92;string48;61;string41;72;string1
11572;string5;35;string2;68;string6;49;string55
11573;string34;64;string65;82;string46;14;string57
11574;string57;34;string65;90;string58;14;string31
11575;string58;39;string32;31;string56;8;string87
11576;string20;49;string91;64;string90;37;string18
11577;string22;48;string13;70;string50;2;string81
11578;string15;10;string32;60;string2;46;string57
11579;string89;27;string5;87;string18;62;string23
11580;string38;57;string59;1;string42;48;string33
11581;string51;13;string91;41;string90;28;string80
11582;string0;16;string83;73;string98;43;string36
11583;string76;61;string79;42;string84;77;string92
11584;string77;69;string81;82;string52;41;string18
11585;string52;71;string39;33;string42;45;string57
11586;string79;71;string32;83;string34;50;string92
11587;string4;7;string15;3;string34;68;string22
11588;string35;84;string55;5;string6;86;string6
11589;string49;0;string45;15;string87;18;string79
11590;string69;94;string38;12;string67;86;string76
11591;string83;97;string89;97;string30;47;string32
11592;string65;34;string44;58;string38;50;string65
11593;string1;36;string2;27;string8;73;string50
11594;string24;4;string8;96;string6;77;string12
11595;string25;3;string46;97;string6;89;string43
11596;string25;44;string28;12;string12;90;string18
11597;string62;95;string90;58;string25;39;string71
11598;string15;68;string62;35;string3;78;string17
11599;string72;78;string79;79;string63;60;string48
11600;string28;85;string7;35;string52;6;string48
11601;string35;38;string85;13;string80;14;string47
11602;string90;22;string72;87;string0;89;string30
11603;string47;26;string27;31;string89;95;string89
11604;string21;86;string36;18;string63;16;string35
11605;string5;52;string88;93;string37;27;string86
11606;string53;32;string18;57;string64;52;string36
11607;string51;34;string42;10;string42;5;string47
11608;string22;74;string57;58;string86;59;string3
11609;string43;67;string82;81;string98;44;string85
11610;string71;43;string14;74;string96;8;string4
11611;string64;87;string19;96;string64;7;string11
11612;string50;65;string37;82;string53;71;string75
11613;string70;80;string6;49;string1;66;string11
11614;string33;13;string87;56;string50;50;string69
11615;string84;45;string64;15;string68;26;string30
11616;string59;54;string61;32;string14;42;string26
11617;string31;14;string35;35;string13;7;string65
11618;string91;95;string30;37;string3;41;string73
11619;string42;12;string29;99;string45;60;string55
11620;string19;31;string18;74;string22;9;string63
11621;string84;88;string19;8;string89;60;string88
11622;string88;70;string44;68;string29;84;string1
11623;string89;54;string25;36;string66;10;string98
11624;string16;99;string24;54;string50;77;string99
11625;string93;76;string39;12;string18;87;string38
11626;string51;35;string86;28;string91;6;string57
11627;string40;73;string58;89;string58;77;string58
11628;string48;36;string55;70;string80;71;string33
11629;string18;19;string62;1;string45;89;string90
11630;string93;57;string97;3;string25;30;string41
11631;string38;88;string55;15;string94;11;string60
11632;string69;18;string71;70;string8;21;string16
11633;string29;38;string26;98;string36;74;string46
11634;string6;81;string53;86;string14;48;string93
11635;string95;28;string94;48;string86;30;string54
11636;string76;62;string85;36;string20;64;string54
11637;string67;87;string40;60;string12;66;string39
11638;string45;1;string2;11;string25;26;string14
11639;string56;22;string82;0;string10;23;string68
11640;string29;9;string56;90;string33;36;string74
11641;string72;98;string33;34;string3;61;string69
11642;string19;70;string46;10;string85;44;string88
11643;string5;96;string85;42;string99;32;string93
11644;string87;51;string36;53;string62;14;string20
11645;string51;75;string70;89;string81;87;string11
11646;string52;21;string33;48;string96;56;string65
11647;string51;20;string75;80;string56;3;string45
11648;string54;98;string68;39;string80;56;string41
11649;string93;96;string7;31;string90;84;string21
11650;string39;61;string83;29;string75;89;string64
11651;string6;49;string59;65;string58;93;string56
11652;string33;23;string16;46;string48;46;string79
11653;string46;97;string49;86;string69;89;string97
11654;string88;51;string40;89;string37;83;string16
11655;string40;82;string46;91;string13;87;string72
11656;string22;45;string6;67;string36;19;string79
11657;string22;69;string48;53;string19;1;string5
11658;string33;68;string3;27;string41;78;string4
11659;string90;15;string62;90;string43;95;string7
11660;string62;27;string35;56;string13;67;string27
11661;string85;23;string13;34;string41;85;string75
11662;string95;90;string78;72;string71;20;string50
11663;string72;27;string24;23;string65;32;string99
11664;string20;16;string94;25;string28;4;string71
11665;string18;75;string44;99;string0;37;string50
11666;string53;28;string51;82;string99;7;string50
11667;string36;42;string18;49;string37;51;string92
11668;string55;1;string63;82;string17;35;string10
11669;string33;36;string30;11;string25;7;string28
11670;string79;72;string9;10;string97;44;string23
11671;string74;60;string2;35;string43;25;string61
11672;string95;7;string44;84;string26;56;string91
11673;string14;34;string62;99;string19;11;string68
11674;string30;53;string58;72;string48;55;string8
11675;string16;29;string47;75;string65;15;string34
11676;string23;45;string44;92;string10;13;string99
11677;string56;31;string93;20;string50;49;string35
11678;string88;45;string28;75;string17;87;string10
11679;string45;7;string81;82;string48;36;string20
11680;string52;71;string46;10;string61;93;string22
11681;string66;4;string56;68;string13;99;string46
11682;string10;74;string33;14;string11;14;string27
11683;string21;11;string41;28;string17;28;string17
11684;string75;10;string25;16;string32;53;string73
11685;string20;94;string91;25;string88;11;string55
11686;string66;6;string54;46;string92;86;string4
11687;string72;94;string30;86;string63;19;string79
11688;string80;24;string68;12;string18;54;string39
11689;string74;52;string35;38;string68;19;string69
11690;string90;28;string52;35;string32;30;string72
11691;string44;21;string61;90;string77;55;string97
11692;string59;9;string91;16;string41;50;string43
11693;string46;23;string86;32;string44;3;string88
11694;string21;44;string76;67;string87;33;string20
11695;string78;9;string8;60;string42;50;string18
11696;string53;45;string6;57;string95;97;string66
11697;string45;2;string83;58;string43;89;string94
11698;string75;38;string13;92;string56;47;string6
11699;string87;77;string58;64;string76;39;string46
11700;string35;40;string85;83;string24;45;string59
11701;string58;91;string66;39;string86;8;string19
11702;string16;35;string27;94;string51;37;string61
11703;string32;78;string78;4;string29;98;string67
11704;string63;47;string44;45;string74;41;string65
11705;string96;12;string48;72;string47;16;string79
11706;string25;76;string3;74;string95;72;string52
11707;string94;80;string12;92;string52;48;string32
11708;string2;78;string1;77;string28;40;string44
11709;string4;40;string63;97;string81;1;string55
11710;string18;65;string12;41;string78;69;string98
11711;string64;79;string5;62;string25;82;string5
11712;string99;4;string10;78;string36;30;string42
11713;string75;79;string83;40;string88;85;string0
11714;string74;59;string98;37;string36;29;string89
11715;string36;76;string97;7;string61;41;string72
11716;string7;42;string55;15;string77;18;string36
11717;string62;31;string59;74;string2;90;string30
11718;string49;97;string94;63;string17;45;string67
11719;string57;43;string8;6;string19;74;string75
11720;string84;95;string10;18;string66;4;string11
11721;string92;88;string94;70;string92;75;string91
11722;string65;89;string32;31;string12;40;string77
11723;string10;27;string31;60;string44;92;string36
11724;string73;24;string49;81;string34;83;string80
11725;string5;70;string25;44;string81;20;string96
11726;string2;93;string19;37;string56;27;string44
11727;string57;35;string64;74;string65;30;string72
11728;string57;85;string14;19;string67;6;string13
11729;string48;1;string80;38;string33;14;string48
11730;string48;46;string81;78;string38;33;string46
11731;string63;27;string26;80;string36;2;string42
11732;string19;38;string43;23;string25;65;string29
11733;string87;22;string22;40;string1;15;string74
11734;string29;40;string15;17;string93;87;string54
11735;string82;89;string39;28;string21;70;string77
11736;string99;77;string38;75;string14;62;string38
11737;string58;70;string12;51;string0;80;string49
11738;string97;29;string80;30;string53;44;string78
11739;string29;57;string25;47;string85;3;string28
11740;string65;97;string17;28;string49;20;string52
11741;string2;8;string47;97;string59;92;string46
11742;string14;49;string30;0;string75;0;string89
11743;string12;75;string40;38;string92;75;string61
11744;string55;44;string31;68;string82;0;string47
11745;string58;80;string35;8;string95;55;string90
11746;string46;66;string34;24;string11;41;string75
11747;string33;96;string35;91;string76;94;string46
11748;string57;78;string26;42;string95;86;string43
11749;string59;72;string34;62;string44;1;string13
11750;string16;76;string91;22;string79;95;string38
11751;string80;69;string14;24;string66;73;string87
11752;string90;59;string53;33;string8;37;string68
11753;string73;65;string41;26;string95;74;string3
11754;string94;64;string64;64;string33;31;string38
11755;string39;77;string38;69;string84;59;string70
11756;string99;91;string41;29;string44;74;string49
11757;string45;44;string22;62;string66;78;string1
11758;string22;3;string79;24;string41;77;string57
11759;string89;22;string84;45;string35;55;string16
11760;string37;43;string48;33;string38;6;string19
11761;string74;39;string19;98;string15;12;string46
11762;string49;25;string72;84;string61;80;string92
11763;string5;0;string30;89;string84;19;string74
11764;string39;52;string88;62;string59;30;string1
11765;string94;43;string43;92;string66;47;string36
11766;string8;96;string27;95;string63;36;string19
11767;string54;18;string10;26;string94;95;string57
11768;string13;33;string69;97;string5;1;string95
11769;string29;14;string40;57;string81;78;string49
11770;string57;31;string38;7;string51;43;string32
11771;string76;76;string86;31;string70;93;string67
11772;string59;14;string5;28;string60;43;string95
11773;string9;26;string95;88;string63;93;string87
11774;string70;2;string62;99;string6;47;string48
11775;string15;83;string78;94;string54;35;string8
11776;string54;1;string66;82;string13;30;string30
11777;string39;87;string84;6;string26;5;string73
11778;string52;90;string87;67;string5;87;string10
11779;string0;64;string40;20;string16;76;string10
11780;string99;39;string15;85;string40;55;string36
11781;string84;98;string74;58;string65;80;string81
11782;string36;63;string39;97;string79;16;string33
11783;string81;54;string42;25;string80;56;string50
11784;string78;56;string72;67;string83;27;string55
11785;string83;62;string45;49;string60;59;string3
11786;string54;9;string49;98;string45;97;string13
11787;string5;74;string80;34;string88;12;string84
11788;string7;72;string0;62;string66;24;string51
11789;string6;54;string97;25;string58;52;string37
11790;string14;63;string22;91;string17;19;string72
11791;string6;75;string79;64;string58;67;string41
11792;string94;15;string98;52;string84;87;string25
11793;string17;28;string18;42;string52;8;string39
11794;string36;30;string17;14;string96;2;string75
11795;string43;77;string41;47;string89;42;string64
11796;string23;21;string13;97;string64;17;string38
11797;string22;69;string44;60;string93;47;string56
11798;string23;33;string23;29;string68;88;string84
11799;string56;94;string53;77;string13;76;string63
11800;string29;12;string27;87;string61;8;string96
11801;string58;43;string74;82;string45;80;string36
11802;string89;75;string7;18;string30;69;string31
11803;string1;0;string50;96;string58;4;string12
11804;string21;21;string36;93;string81;98;string43
11805;string98;2;string35;91;string82;25;string82
11806;string93;80;string40;23;string33;69;string40
11807;string87;32;string70;42;string56;9;string0
11808;string21;4;string98;26;string59;45;string62
11809;string7;31;string80;86;string79;56;string83
11810;string29;30;string97;51;string26;92;string20
11811;string13;58;string69;32;string9;36;string13
11812;string10;25;string97;47;string31;60;string52
11813;string30;70;string77;6;string44;26;string0
11814;string31;48;string27;67;string81;14;string21
11815;string61;66;string36;17;string11;41;string62
11816;string71;38;string16;40;string16;97;string6
11817;string73;30;string42;26;string18;75;string49
11818;string72;88;string71;66;string8;18;string57
11819;string39;79;string11;69;string94;37;string10
11820;string54;86;string37;80;string76;76;string4
11821;string2;42;string98;63;string98;24;string70
11822;string94;53;string90;91;string37;96;string94
11823;string68;92;string2;61;string89;39;string10
11824;string17;37;string85;69;string96;17;string89
11825;string45;56;string27;28;string67;65;string5
11826;string11;86;string82;36;string75;47;string71
11827;string43;77;string70;62;string30;23;string66
11828;string10;43;string10;19;string20;1;string40
11829;string49;93;string49;69;string48;36;string26
11830;string17;55;string4;0;string22;6;string74
11831;string55;94;string47;67;string38;14;string2
11832;string87;95;string98;1;string60;41;string46
11833;string76;88;string72;55;string57;22;string95
11834;string90;41;string40;26;string45;86;string36
11835;string74;25;string14;6;string30;44;string83
11836;string35;44;string73;66;string47;11;string30
11837;string29;57;string89;19;string79;50;string83
11838;string72;94;string86;77;string10;63;string53
11839;string43;62;string45;83;string3;22;string99
11840;string36;89;string58;45;string75;7;string19
11841;string79;94;string63;56;string80;11;string70
11842;string69;60;string64;37;string21;41;string10
11843;string68;81;string12;74;string84;20;string60
11844;string68;76;string50;83;string70;56;string4
11845;string46;91;string18;45;string40;74;string28
11846;string80;65;string70;12;string11;55;string9
11847;string19;30;string57;77;string9;0;string31
11848;string84;92;string86;42;string56;62;string58
11849;string86;44;string74;96;string14;45;string90
11850;string26;48;string58;26;string33;87;string13
11851;string59;30;string93;27;string71;41;string65
11852;string63;73;string8;49;string37;68;string64
11853;string15;89;string97;7;string58;30;string61
11854;string50;29;string63;66;string22;64;string47
11855;string66;63;string16;18;string1;47;string83
11856;string13;78;string5;6;string89;0;string22
11857;string83;14;string36;87;string30;96;string26
11858;string80;29;string87;94;string57;60;string4
11859;string0;56;string27;72;string77;56;string14
11860;string49;67;string5;44;string61;70;string73
11861;string12;19;string19;23;string47;95;string3
11862;string3;25;string99;70;string67;44;string87
11863;string49;97;string74;38;string15;38;string3
11864;string56;5;string89;25;string74;39;string38
11865;string96;27;string72;93;string17;91;string5
11866;string30;21;string41;24;string16;29;string33
11867;string16;3;string57;78;string63;42;string69
11868;string87;9;string50;93;string91;32;string49
11869;string27;70;string61;11;string86;96;string27
11870;string96;61;string92;97;string26;0;string45
11871;string8;68;string24;22;string67;66;string23
11872;string58;25;string63;99;string69;32;string56
11873;string67;5;string99;94;string49;97;string9
11874;string12;7;string91;59;string98;4;string15
11875;string18;57;string18;86;string0;37;string13
11876;string73;37;string52;98;string27;20;string79
11877;string52;3;string93;87;string71;80;string13
11878;string31;84;string65;55;string44;71;string30
11879;string36;63;string35;83;string11;10;string47
11880;string97;13;string13;70;string97;30;string5
11881;string38;76;string8;55;string72;43;string84
11882;string82;36;string52;45;string40;73;string10
11883;string74;20;string61;94;string23;76;string32
11884;string36;56;string81;77;string86;59;string96
11885;string33;32;string97;48;string78;44;string93
11886;string39;2;string0;84;string20;77;string56
11887;string94;48;string23;99;string89;48;string86
11888;string47;22;string46;14;string34;87;string34
11889;string82;1;string47;77;string75;67;string17
11890;string73;45;string93;13;string20;87;string84
11891;string14;98;string43;41;string59;56;string14
11892;string65;88;string12;95;string2;73;string59
11893;string89;93;string12;56;string18;92;string21
11894;string81;19;string15;18;string27;61;string53
11895;string42;99;string32;17;string14;30;string79
11896;string64;6;string41;36;string45;91;string44
11897;string75;44;string95;46;string48;53;string72
11898;string61;80;string55;43;string89;18;string5
11899;string13;35;string13;26;string27;35;string63
