13007;string3;63;string60;7;string85;65
13008;string39;66;string25;18;string75;92
13009;string92;64;string9;5;string88;85
13010;string2;62;string23;71;string16;66
13011;string40;16;string19;0;string96;58
13012;string38;22;string83;47;string42;9
13013;string65;67;string84;33;string6;14
13014;string14;56;string32;75;string54;6
13015;string91;5;string16;21;string15;8
13016;string59;0;string84;95;string34;44
13017;string46;96;string22;90;string34;25
13018;string76;41;string65;55;string13;26
13019;string69;84;string0;43;string79;51
13020;string64;87;string21;25;string28;47
13021;string73;35;string4;41;string52;63
13022;string84;1;string2;56;string79;0
13023;string88;31;string40;64;string36;45
13024;string48;87;string12;82;string97;47
13025;string96;15;string57;75;string38;43
13026;string30;9;string40;76;string78;44
13027;string68;78;string6;68;string5;87
13028;string92;97;string40;90;string72;6
13029;string10;4;string92;4;string49;70
13030;string8;9;string52;68;string94;85
13031;string58;74;string65;32;string95;89
13032;string47;19;string57;33;string82;53
13033;string5;80;string98;64;string92;59
13034;string32;43;string13;1;string14;46
13035;string62;51;string46;81;string37;90
13036;string29;31;string73;7;string75;86
13037;string25;67;string88;52;string7;10
13038;string64;38;string77;18;string79;6
13039;string47;83;string41;57;string70;21
13040;string33;99;string51;88;string12;33
13041;string8;42;string32;66;string46;35
13042;string51;20;string74;47;string34;78
13043;string44;99;string7;37;string29;86
13044;string40;12;string10;95;string97;25
13045;string92;99;string44;83;string68;46
13046;string2;81;string85;48;string13;83
13047;string91;99;string42;23;string31;59
13048;string63;17;string36;26;string65;28
13049;string48;93;string90;94;string21;80
13050;string98;44;string57;32;string61;28
13051;string10;8;string26;14;string77;14
13052;string75;14;string25;91;string65;80
13053;string74;46;string18;14;string35;74
13054;string99;13;string97;35;string57;37
13055;string2;54;string59;87;string4;62
13056;string91;40;string90;47;string53;69
13057;string7;94;string38;72;string71;23
13058;string10;61;string35;59;string48;49
13059;string33;30;string45;0;string50;13
13060;string16;65;string8;64;string77;48
13061;string46;94;string23;82;string14;41
13062;string19;86;string65;40;string42;42
13063;string10;0;string58;76;string25;50
13064;string92;59;string36;86;string15;92
13065;string8;89;string93;94;string66;20
13066;string66;94;string2;4;string40;38
13067;string10;5;string80;21;string11;7
13068;string71;78;string65;36;string89;75
13069;string22;62;string9;86;string23;16
13070;string90;46;string18;66;string56;39
13071;string52;6;string74;42;string71;85
13072;string81;24;string70;43;string44;2
13073;string88;41;string20;30;string91;61
13074;string32;37;string12;85;string1;67
13075;string8;70;string10;57;string80;51
13076;string82;78;string28;87;string40;56
13077;string34;92;string60;89;string65;77
13078;string49;18;string79;22;string43;21
13079;string76;91;string23;23;string15;90
13080;string36;91;string32;89;string30;82
13081;string87;73;string8;41;string93;75
13082;string64;95;string91;98;string58;54
13083;string84;13;string26;68;string45;77
13084;string57;93;string29;8;string23;71
13085;string50;6;string19;72;string27;87
13086;string65;40;string83;65;string18;66
13087;string29;21;string16;78;string53;82
13088;string17;62;string18;24;string51;89
13089;string62;76;string69;94;string99;87
13090;string98;62;string23;50;string30;19
13091;string85;43;string24;46;string81;79
13092;string71;78;string80;45;string13;8
13093;string31;72;string55;9;string92;16
13094;string9;1;string58;58;string52;34
13095;string15;5;string53;21;string39;99
13096;string68;8;string25;74;string0;59
13097;string3;16;string96;68;string46;72
13098;string65;36;string24;92;string4;12
13099;string9;66;string77;84;string42;9
13100;string97;57;string49;20;string62;59
13101;string37;19;string77;76;string39;75
13102;string31;7;string79;39;string18;24
13103;string12;56;string90;15;string97;53
13104;string98;10;string65;49;string72;23
13105;string0;46;string79;58;string24;77
13106;string3;25;string39;33;string5;31
13107;string83;6;string97;46;string70;49
13108;string40;55;string57;67;string6;49
13109;string16;57;string18;21;string9;39
13110;string23;39;string47;0;string47;44
13111;string48;60;string96;79;string38;5
13112;string84;94;string43;50;string91;90
13113;string94;38;string17;42;string82;61
13114;string55;3;string99;0;string84;22
13115;string94;27;string30;53;string16;58
13116;string34;10;string63;41;string77;98
13117;string30;54;string21;84;string84;55
13118;string25;84;string86;71;string71;8
13119;string6;70;string10;92;string20;63
13120;string9;93;string21;12;string45;92
13121;string86;81;string99;4;string57;9
13122;string15;57;string68;4;string10;49
13123;string91;54;string71;64;string20;70
13124;string60;23;string40;9;string74;75
13125;string88;93;string26;7;string27;53
13126;string39;32;string32;24;string98;1
13127;string22;78;string40;35;string19;0
13128;string88;60;string16;9;string51;49
13129;string85;53;string55;53;string27;22
13130;string92;83;string27;84;string8;37
13131;string77;57;string31;90;string4;42
13132;string32;56;string69;48;string92;11
13133;string12;70;string85;76;string41;14
13134;string5;27;string78;11;string14;61
13135;string0;34;string74;72;string4;65
13136;string69;22;string66;59;string85;70
13137;string52;47;string38;50;string66;68
13138;string70;3;string73;15;string44;62
13139;string67;29;string16;74;string64;59
13140;string60;13;string98;43;string77;80
13141;string21;69;string55;6;string3;13
13142;string80;74;string3;33;string74;72
13143;string59;95;string69;11;string20;29
13144;string3;85;string78;67;string13;9
13145;string24;21;string25;8;string21;36
13146;string50;56;string5;1;string94;78
13147;string61;88;string64;54;string81;35
13148;string64;49;string97;20;string29;86
13149;string47;97;string64;40;string93;73
13150;string58;28;string29;15;string17;59
13151;string39;46;string1;66;string82;60
13152;string37;42;string70;42;string1;32
13153;string25;5;string74;2;string82;92
13154;string29;1;string30;24;string83;25
13155;string14;31;string14;31;string38;34
13156;string3;56;string32;71;string20;23
13157;string63;52;string86;78;string48;59
13158;string27;18;string97;17;string63;51
13159;string81;71;string64;65;string22;88
13160;string22;50;string2;84;string0;23
13161;string70;20;string57;20;string40;86
13162;string76;84;string79;38;string73;18
13163;string84;6;string63;24;string98;88
13164;string24;82;string37;30;string79;99
13165;string9;21;string26;75;string5;71
13166;string44;74;string4;36;string43;46
13167;string41;39;string38;13;string72;46
13168;string99;76;string79;69;string70;96
13169;string6;2;string12;84;string15;77
13170;string9;8;string63;87;string18;54
13171;string11;66;string86;60;string5;20
13172;string98;21;string82;28;string92;52
13173;string54;39;string93;41;string49;60
13174;string69;51;string32;78;string73;73
13175;string78;22;string6;22;string2;83
13176;string49;52;string24;43;string74;80
13177;string67;66;string52;32;string14;73
13178;string10;37;string95;10;string68;13
13179;string66;70;string94;78;string51;12
13180;string47;75;string23;95;string67;95
13181;string84;83;string99;68;string56;2
13182;string47;83;string11;20;string46;91
13183;string37;91;string97;29;string66;25
13184;string38;75;string6;43;string72;51
13185;string73;2;string70;48;string67;9
13186;string99;71;string75;86;string44;88
13187;string3;15;string33;78;string20;75
13188;string30;16;string95;89;string68;13
13189;string6;98;string97;11;string19;72
13190;string26;58;string10;14;string91;73
13191;string25;83;string96;98;string25;62
13192;string33;37;string50;98;string26;92
13193;string17;65;string8;0;string86;28
13194;string75;59;string32;27;string76;47
13195;string13;75;string66;47;string52;4
13196;string66;98;string7;84;string57;84
13197;string99;42;string31;23;string91;87
13198;string76;81;string70;42;string98;74
13199;string24;90;string37;30;string17;13
13200;string50;91;string87;59;string37;13
13201;string56;44;string72;89;string5;40
13202;string67;19;string84;9;string95;15
13203;string67;66;string40;83;string35;33
13204;string20;98;string82;59;string66;99
13205;string3;19;string54;72;string3;73
13206;string91;80;string57;82;string93;8
13207;string19;40;string39;25;string19;93
13208;string55;19;string89;99;string24;92
13209;string42;56;string5;44;string5;42
13210;string69;14;string29;37;string0;27
13211;string88;88;string22;78;string53;35
13212;string67;28;string94;43;string96;64
13213;string40;4;string34;83;string98;28
13214;string17;52;string48;18;string76;77
13215;string29;15;string96;95;string85;0
13216;string68;20;string97;80;string37;25
13217;string98;11;string95;46;string48;71
13218;string22;7;string34;53;string75;56
13219;string40;12;string38;60;string63;83
13220;string3;81;string14;14;string36;15
13221;string63;41;string18;92;string68;7
13222;string16;58;string8;41;string55;8
13223;string46;58;string62;16;string99;72
13224;string90;17;string10;82;string17;69
13225;string29;54;string50;92;string30;93
13226;string65;65;string61;37;string79;22
13227;string75;31;string94;5;string90;98
13228;string0;89;string26;97;string57;89
13229;string27;44;string97;73;string72;35
13230;string51;54;string1;81;string11;64
13231;string57;62;string73;85;string41;44
13232;string68;83;string58;14;string1;6
13233;string25;22;string62;56;string64;70
13234;string71;4;string23;30;string7;47
13235;string55;53;string55;69;string6;39
13236;string5;46;string64;77;string39;25
13237;string71;47;string65;28;string60;52
13238;string39;23;string68;68;string71;17
13239;string81;45;string77;48;string21;97
13240;string32;35;string51;47;string30;3
13241;string33;17;string56;52;string41;6
13242;string77;80;string58;92;string33;78
13243;string21;34;string88;38;string82;9
13244;string39;30;string71;24;string51;61
13245;string95;58;string4;91;string80;73
13246;string66;44;string92;97;string0;55
13247;string38;66;string89;14;string84;88
13248;string4;20;string82;2;string72;67
13249;string92;46;string13;74;string86;57
13250;string52;34;string90;94;string2;16
13251;string71;24;string45;80;string1;72
13252;string21;36;string36;23;string78;87
13253;string24;61;string21;82;string19;87
13254;string16;37;string53;89;string48;17
13255;string99;3;string86;46;string81;48
13256;string85;54;string61;80;string26;46
13257;string46;6;string92;73;string74;69
13258;string83;98;string69;48;string1;54
13259;string26;62;string93;83;string83;4
13260;string64;51;string6;29;string25;98
13261;string47;47;string20;20;string65;86
13262;string0;63;string81;38;string61;46
13263;string82;53;string54;70;string94;86
13264;string11;25;string19;46;string33;19
13265;string8;42;string75;74;string64;80
13266;string9;86;string3;96;string69;10
13267;string49;11;string72;79;string71;53
13268;string14;23;string88;88;string51;88
13269;string5;3;string79;29;string87;75
13270;string61;6;string55;74;string97;38
13271;string31;51;string83;84;string63;28
13272;string6;74;string18;93;string99;25
13273;string31;85;string95;51;string53;61
13274;string52;42;string7;93;string92;49
13275;string97;43;string95;51;string16;47
13276;string25;20;string74;73;string96;84
13277;string77;95;string33;82;string91;2
13278;string66;55;string84;59;string83;92
13279;string55;29;string56;24;string57;34
13280;string77;20;string92;56;string26;94
13281;string12;69;string0;73;string54;3
13282;string61;96;string12;2;string37;43
13283;string13;21;string76;54;string58;89
13284;string34;38;string78;34;string34;62
13285;string2;21;string48;54;string79;84
13286;string50;78;string91;76;string65;27
13287;string17;83;string88;30;string61;2
13288;string5;60;string57;79;string74;69
13289;string3;8;string36;24;string95;74
13290;string57;17;string43;22;string86;47
13291;string55;80;string37;30;string81;28
13292;string85;57;string93;99;string21;12
13293;string8;24;string67;30;string91;72
13294;string59;33;string68;91;string11;74
13295;string73;18;string66;33;string23;34
13296;string81;81;string26;42;string23;15
13297;string18;95;string0;49;string43;25
13298;string52;26;string35;89;string77;70
13299;string85;54;string87;94;string10;0
13300;string8;95;string45;52;string69;31
13301;string62;31;string18;15;string23;36
13302;string26;67;string65;0;string87;83
13303;string7;82;string24;55;string52;27
13304;string12;43;string32;53;string90;4
13305;string37;62;string58;8;string53;41
13306;string20;54;string45;94;string62;97
13307;string6;99;string18;99;string37;93
13308;string71;24;string70;27;string82;82
13309;string14;52;string41;66;string21;99
13310;string91;31;string8;55;string8;50
13311;string72;33;string76;47;string80;52
13312;string93;40;string10;32;string74;56
13313;string23;15;string41;46;string78;95
13314;string13;51;string99;3;string19;97
13315;string66;84;string71;89;string84;97
13316;string29;96;string90;48;string61;30
13317;string17;96;string88;19;string61;6
13318;string84;39;string0;63;string59;8
13319;string92;98;string89;63;string40;79
13320;string41;49;string74;29;string23;20
13321;string26;10;string69;1;string15;2
13322;string67;32;string90;22;string71;22
13323;string22;29;string31;10;string71;36
13324;string60;42;string98;6;string55;21
13325;string93;2;string14;70;string89;81
13326;string12;14;string32;55;string76;51
13327;string83;32;string33;68;string24;81
13328;string69;2;string75;14;string77;40
13329;string47;87;string30;48;string32;17
13330;string65;19;string94;83;string21;73
13331;string83;2;string80;65;string0;52
13332;string27;35;string83;96;string92;27
13333;string79;35;string15;45;string51;50
13334;string82;9;string11;29;string72;95
13335;string52;5;string63;79;string45;1
13336;string99;16;string44;83;string97;46
13337;string35;62;string45;97;string67;8
13338;string61;78;string91;61;string63;10
13339;string74;60;string3;40;string4;95
13340;string33;18;string26;54;string34;8
13341;string18;96;string95;37;string7;26
13342;string65;79;string1;22;string80;84
13343;string23;77;string50;55;string33;54
13344;string69;31;string54;71;string79;64
13345;string86;39;string82;72;string85;46
13346;string72;93;string64;28;string8;0
13347;string8;64;string59;99;string83;22
13348;string84;52;string66;66;string68;63
13349;string88;38;string51;61;string16;43
13350;string11;94;string78;92;string1;53
13351;string29;27;string74;4;string93;75
13352;string7;29;string30;6;string85;88
13353;string76;17;string30;8;string29;91
13354;string87;43;string39;88;string64;99
13355;string37;44;string97;26;string55;17
13356;string25;74;string77;42;string92;75
13357;string20;79;string21;41;string25;91
13358;string66;7;string43;96;string28;48
13359;string60;53;string49;36;string37;10
13360;string42;36;string82;5;string51;99
13361;string85;91;string6;2;string71;1
13362;string78;29;string30;16;string21;98
13363;string70;84;string90;99;string29;10
13364;string47;79;string46;71;string86;6
13365;string37;69;string22;86;string10;54
13366;string54;16;string9;50;string85;60
13367;string73;77;string76;42;string82;78
13368;string61;93;string99;50;string98;51
13369;string24;82;string70;82;string90;81
13370;string16;61;string73;39;string51;21
13371;string48;64;string82;24;string28;88
13372;string9;24;string45;31;string81;71
13373;string44;45;string17;52;string78;75
13374;string90;24;string64;91;string52;7
13375;string23;25;string48;91;string84;89
13376;string53;63;string47;98;string22;93
13377;string97;89;string81;9;string43;82
13378;string59;0;string60;74;string43;8
13379;string61;57;string38;94;string2;87
13380;string63;38;string6;6;string36;45
13381;string97;93;string12;10;string66;54
13382;string70;18;string34;62;string24;18
13383;string29;13;string99;12;string72;45
13384;string97;67;string89;74;string9;78
13385;string35;51;string16;48;string85;63
13386;string21;6;string51;95;string3;81
13387;string68;72;string11;89;string42;33
13388;string43;34;string86;75;string60;13
13389;string98;81;string2;3;string50;0
13390;string10;41;string30;34;string67;56
13391;string78;16;string47;66;string17;10
13392;string51;98;string16;75;string61;22
13393;string72;59;string28;41;string22;31
13394;string9;15;string89;10;string64;54
13395;string61;28;string0;54;string32;55
13396;string66;69;string80;88;string89;68
13397;string72;36;string45;84;string54;96
13398;string26;38;string2;1;string38;85
13399;string81;30;string50;13;string56;48
13400;string46;32;string87;27;string18;37
13401;string65;64;string33;53;string40;74
13402;string88;88;string18;92;string67;4
13403;string64;66;string52;4;string11;46
13404;string24;80;string23;55;string99;95
13405;string15;97;string80;35;string67;97
13406;string94;69;string53;50;string74;51
13407;string71;9;string33;71;string2;26
13408;string48;73;string86;91;string48;94
13409;string46;99;string28;54;string40;73
13410;string83;38;string34;35;string67;45
13411;string81;3;string24;81;string60;4
13412;string12;22;string40;54;string41;70
13413;string12;84;string23;98;string2;97
13414;string71;11;string9;14;string88;53
13415;string26;74;string34;88;string94;3
13416;string39;60;string90;14;string99;20
13417;string90;73;string69;29;string81;39
13418;string73;84;string35;10;string81;35
13419;string68;8;string29;54;string79;7
13420;string89;38;string44;72;string32;77
13421;string7;92;string60;78;string67;40
13422;string68;82;string25;18;string21;46
13423;string96;29;string69;73;string70;94
13424;string57;51;string0;6;string80;73
13425;string59;59;string87;20;string87;43
13426;string77;61;string84;81;string73;42
13427;string92;51;string68;10;string46;14
13428;string58;40;string98;73;string67;41
13429;string42;92;string55;66;string98;87
13430;string46;77;string19;41;string87;64
13431;string49;89;string21;68;string46;71
13432;string79;29;string7;45;string32;46
13433;string17;68;string15;2;string99;37
13434;string79;14;string88;35;string96;59
13435;string1;64;string97;17;string89;29
13436;string76;93;string43;66;string70;98
13437;string76;7;string11;86;string49;49
13438;string89;87;string25;69;string16;56
13439;string51;65;string58;84;string76;83
13440;string12;2;string79;43;string98;70
13441;string39;29;string62;34;string52;96
13442;string65;14;string30;58;string61;37
13443;string52;88;string1;45;string72;51
13444;string70;52;string88;84;string70;50
13445;string13;48;string57;95;string68;87
13446;string39;59;string77;77;string91;26
13447;string81;7;string31;9;string91;98
13448;string47;55;string49;0;string97;96
13449;string49;39;string88;55;string29;52
13450;string82;23;string38;12;string38;38
13451;string51;88;string59;83;string37;91
13452;string27;5;string58;93;string63;43
13453;string59;41;string90;86;string16;81
13454;string2;91;string59;62;string49;85
13455;string91;69;string67;48;string89;20
13456;string27;92;string41;29;string44;31
13457;string83;73;string31;94;string98;9
13458;string5;36;string70;72;string58;94
13459;string5;52;string54;40;string81;64
13460;string43;98;string1;27;string14;98
13461;string67;82;string41;93;string72;58
13462;string65;68;string31;45;string37;74
13463;string75;92;string80;44;string47;30
13464;string82;22;string91;0;string67;95
13465;string4;28;string63;10;string54;58
13466;string81;99;string9;67;string76;18
13467;string19;37;string67;36;string2;29
13468;string9;14;string86;8;string50;98
13469;string22;23;string18;92;string11;14
13470;string86;66;string3;56;string76;97
13471;string61;38;string34;25;string36;54
13472;string65;26;string53;58;string76;32
13473;string8;15;string4;9;string50;26
13474;string3;58;string66;93;string59;85
13475;string97;46;string71;80;string93;77
13476;string55;85;string64;11;string84;55
13477;string70;88;string12;44;string44;88
13478;string25;52;string46;62;string84;98
13479;string79;37;string98;0;string37;44
13480;string25;49;string97;82;string59;67
13481;string25;57;string33;18;string19;37
13482;string64;36;string72;78;string25;56
13483;string81;94;string33;85;string17;58
13484;string33;75;string32;39;string96;5
13485;string18;47;string37;16;string24;37
13486;string50;21;string68;26;string94;57
13487;string75;23;string88;10;string79;6
13488;string58;62;string22;74;string4;47
13489;string3;44;string47;17;string94;62
13490;string17;92;string42;9;string72;20
13491;string52;36;string95;64;string46;28
13492;string93;24;string4;20;string92;69
13493;string0;79;string36;24;string15;5
13494;string39;4;string22;91;string70;45
13495;string45;52;string85;53;string1;2
13496;string15;5;string21;36;string3;97
13497;string20;95;string12;88;string93;39
13498;string53;2;string12;68;string56;63
13499;string18;33;string97;51;string14;85
13500;string72;36;string65;93;string40;72
13501;string25;79;string58;73;string86;95
13502;string14;1;string69;39;string31;84
13503;string2;97;string74;23;string97;71
13504;string48;2;string28;32;string46;72
13505;string32;23;string44;18;string59;27
13506;string31;94;string30;17;string63;5
13507;string27;63;string87;78;string11;17
13508;string59;97;string35;3;string26;63
13509;string13;81;string52;62;string70;97
13510;string90;69;string22;99;string67;41
13511;string54;94;string47;28;string60;37
13512;string85;72;string63;47;string39;6
13513;string24;75;string21;80;string55;70
13514;string74;5;string15;85;string36;35
13515;string83;85;string86;72;string61;59
13516;string41;12;string82;20;string70;21
13517;string91;98;string59;83;string57;65
13518;string74;58;string10;57;string90;35
13519;string66;59;string80;25;string37;32
13520;string75;37;string75;54;string97;79
13521;string93;41;string76;67;string52;96
13522;string45;14;string30;42;string28;59
13523;string89;73;string27;65;string16;26
13524;string32;50;string7;13;string60;97
13525;string94;36;string55;93;string94;86
13526;string12;50;string19;38;string10;67
13527;string21;25;string67;13;string68;30
13528;string86;39;string61;33;string96;12
13529;string73;91;string65;91;string21;23
13530;string10;50;string7;57;string55;14
13531;string9;24;string22;92;string2;98
13532;string28;2;string99;90;string69;90
13533;string21;93;string88;1;string57;77
13534;string44;84;string76;71;string28;66
13535;string68;97;string15;80;string43;77
13536;string65;63;string41;70;string57;7
13537;string85;24;string96;78;string74;39
13538;string35;97;string49;31;string39;63
13539;string70;93;string62;98;string8;79
13540;string83;74;string26;35;string61;34
13541;string54;92;string34;6;string25;15
13542;string52;8;string35;65;string18;31
13543;string44;35;string0;86;string2;93
13544;string91;42;string31;90;string96;37
13545;string36;83;string59;12;string96;9
13546;string81;21;string90;72;string94;11
13547;string86;4;string18;57;string10;32
13548;string43;31;string90;82;string1;3
13549;string62;14;string94;5;string62;84
13550;string16;70;string6;2;string30;38
13551;string22;94;string40;3;string6;29
13552;string90;72;string80;86;string78;16
13553;string78;92;string81;3;string79;95
13554;string77;17;string56;45;string38;37
13555;string46;36;string15;46;string81;24
13556;string66;84;string81;3;string16;78
13557;string39;0;string15;64;string26;97
13558;string24;35;string51;99;string79;49
13559;string38;5;string88;79;string45;67
13560;string49;83;string37;78;string28;1
13561;string71;25;string72;57;string68;42
13562;string11;33;string5;67;string33;57
13563;string22;41;string88;37;string89;32
13564;string90;45;string82;40;string47;24
13565;string75;36;string96;55;string7;10
13566;string14;42;string29;93;string53;52
13567;string55;14;string56;82;string22;7
13568;string16;63;string67;5;string42;98
13569;string72;48;string98;27;string31;20
13570;string82;46;string91;15;string77;85
13571;string24;75;string40;77;string52;97
13572;string21;49;string45;16;string76;57
13573;string35;73;string80;65;string8;71
13574;string43;35;string52;38;string33;35
13575;string64;36;string44;89;string76;78
13576;string56;17;string33;3;string58;31
13577;string93;89;string43;35;string8;11
13578;string59;20;string58;82;string6;93
13579;string60;18;string50;30;string46;32
13580;string73;29;string3;77;string2;45
13581;string62;87;string40;46;string39;15
13582;string77;20;string93;9;string85;81
13583;string27;37;string38;68;string70;49
13584;string16;89;string85;63;string73;57
13585;string80;20;string48;5;string92;60
13586;string88;15;string6;12;string20;32
13587;string51;97;string71;76;string14;72
13588;string9;18;string18;62;string42;88
13589;string39;23;string84;85;string54;45
13590;string62;43;string20;14;string17;78
13591;string11;17;string15;84;string52;61
13592;string5;98;string65;22;string20;46
13593;string18;28;string89;71;string79;78
13594;string1;14;string43;67;string26;5
13595;string15;44;string3;64;string3;74
13596;string81;48;string0;84;string20;55
13597;string19;39;string60;77;string41;98
13598;string3;37;string67;17;string90;93
13599;string68;97;string97;45;string99;3
13600;string65;35;string82;14;string28;21
13601;string80;4;string88;68;string74;38
13602;string54;54;string31;46;string71;33
13603;string14;32;string34;8;string72;80
13604;string41;79;string90;27;string9;76
13605;string17;16;string96;18;string73;35
13606;string34;6;string10;99;string9;65
13607;string7;22;string22;83;string94;31
13608;string64;58;string89;83;string61;85
13609;string3;37;string37;74;string56;85
13610;string22;85;string4;96;string50;15
13611;string12;86;string41;32;string31;77
13612;string4;19;string98;74;string71;78
13613;string29;74;string95;74;string9;77
13614;string51;19;string82;59;string60;0
13615;string62;48;string62;20;string29;0
13616;string45;50;string77;2;string86;10
13617;string46;38;string46;16;string39;65
13618;string52;35;string27;60;string69;21
13619;string74;52;string58;64;string39;87
13620;string85;46;string99;35;string96;25
13621;string66;43;string36;20;string87;68
13622;string59;23;string88;50;string42;65
13623;string25;30;string67;68;string69;7
13624;string13;13;string86;92;string37;91
13625;string12;20;string65;14;string60;49
13626;string21;2;string16;91;string57;93
13627;string70;83;string68;34;string32;67
13628;string24;44;string61;58;string89;73
13629;string97;63;string4;6;string55;31
13630;string61;80;string65;12;string59;80
13631;string61;95;string21;89;string13;75
13632;string28;60;string16;68;string18;89
13633;string86;78;string87;18;string10;89
13634;string4;79;string51;27;string41;58
13635;string34;7;string18;59;string93;81
13636;string42;77;string97;16;string72;98
13637;string9;99;string94;83;string12;87
13638;string64;32;string67;30;string26;84
13639;string90;80;string43;54;string81;25
13640;string80;96;string6;86;string63;32
13641;string91;7;string12;32;string52;24
13642;string93;73;string76;2;string47;99
13643;string45;50;string84;93;string77;88
13644;string77;63;string60;21;string27;23
13645;string1;34;string10;62;string49;27
13646;string61;44;string78;9;string33;40
13647;string98;78;string83;70;string55;90
13648;string2;60;string90;90;string42;40
13649;string36;27;string24;9;string2;28
13650;string71;43;string62;69;string92;77
13651;string0;8;string39;76;string14;35
13652;string76;51;string55;99;string93;68
13653;string5;61;string67;97;string36;59
13654;string24;67;string8;82;string70;16
13655;string17;79;string20;93;string40;77
13656;string55;6;string73;65;string25;12
13657;string50;78;string24;11;string74;6
13658;string15;77;string6;21;string9;87
13659;string74;16;string17;12;string10;83
13660;string11;42;string54;92;string32;67
13661;string44;82;string33;90;string25;16
13662;string29;33;string67;61;string94;58
13663;string22;8;string82;21;string9;64
13664;string50;28;string17;23;string54;78
13665;string45;27;string99;7;string72;69
13666;string14;36;string58;71;string7;16
13667;string20;21;string6;75;string57;53
13668;string64;45;string14;98;string47;34
13669;string31;7;string20;20;string91;47
13670;string60;22;string63;71;string88;8
13671;string18;91;string56;44;string85;50
13672;string48;35;string68;50;string11;87
13673;string81;90;string6;82;string78;83
13674;string60;75;string42;14;string17;28
13675;string65;25;string49;79;string37;40
13676;string16;59;string50;34;string41;39
13677;string55;42;string61;43;string78;22
13678;string29;97;string73;20;string74;73
13679;string54;58;string44;76;string8;86
13680;string24;76;string85;46;string90;39
13681;string19;30;string56;42;string11;42
13682;string50;63;string2;12;string72;52
13683;string90;85;string74;39;string31;79
13684;string59;48;string1;95;string33;38
13685;string69;68;string30;93;string17;43
13686;string99;98;string44;77;string37;39
13687;string71;69;string63;16;string90;77
13688;string18;28;string21;98;string75;67
13689;string67;64;string6;85;string34;93
13690;string72;54;string76;82;string36;81
13691;string15;90;string28;69;string67;33
13692;string82;86;string15;73;string62;44
13693;string30;74;string14;64;string89;37
13694;string51;29;string14;71;string71;21
13695;string4;23;string97;3;string95;79
13696;string21;92;string82;34;string58;70
13697;string46;36;string84;72;string97;72
13698;string95;26;string55;58;string28;98
13699;string22;73;string93;99;string33;39
13700;string3;59;string73;1;string56;62
13701;string94;21;string56;75;string96;26
13702;string53;98;string57;39;string97;8
13703;string49;75;string96;49;string19;30
13704;string80;92;string42;76;string6;68
13705;string1;27;string49;24;string32;9
13706;string45;84;string28;13;string50;56
13707;string79;58;string24;86;string26;28
13708;string92;85;string37;64;string57;13
13709;string97;98;string41;44;string98;30
13710;string63;40;string53;25;string21;79
13711;string57;57;string8;88;string54;57
13712;string38;60;string53;99;string21;13
13713;string42;77;string17;45;string97;31
13714;string45;90;string19;80;string85;16
13715;string48;14;string10;63;string47;40
13716;string29;28;string62;57;string90;80
13717;string35;22;string29;65;string23;50
13718;string82;19;string15;5;string21;41
13719;string1;96;string7;97;string10;42
13720;string19;66;string79;9;string29;40
13721;string6;0;string64;86;string46;63
13722;string97;63;string50;75;string6;9
13723;string32;75;string67;79;string16;81
13724;string76;34;string42;85;string49;96
13725;string62;32;string2;9;string38;57
13726;string10;32;string47;74;string97;1
13727;string26;89;string75;51;string35;52
13728;string53;34;string10;46;string36;58
13729;string11;93;string40;14;string48;89
13730;string71;19;string65;87;string56;31
13731;string96;62;string79;93;string33;73
13732;string46;8;string50;51;string94;95
13733;string61;93;string95;18;string90;66
13734;string73;15;string76;40;string70;54
13735;string20;84;string21;71;string84;77
13736;string44;83;string11;26;string98;7
13737;string17;25;string54;52;string85;83
13738;string77;34;string26;83;string92;13
13739;string54;23;string73;98;string73;41
13740;string35;17;string92;68;string26;21
13741;string75;62;string92;84;string55;45
13742;string14;33;string46;92;string38;25
13743;string60;75;string61;40;string23;83
13744;string91;44;string82;10;string87;99
13745;string22;80;string23;18;string4;46
13746;string73;5;string96;27;string60;69
13747;string39;12;string86;17;string84;2
13748;string15;80;string80;26;string2;54
13749;string11;84;string67;95;string62;1
13750;string10;28;string93;58;string54;31
13751;string82;66;string50;76;string57;32
13752;string19;16;string79;8;string42;61
13753;string93;41;string60;36;string38;82
13754;string59;86;string32;1;string10;27
13755;string97;19;string33;31;string69;66
13756;string95;98;string38;90;string82;94
13757;string37;20;string71;22;string28;69
13758;string90;86;string91;3;string41;58
13759;string18;5;string34;41;string37;60
13760;string85;33;string84;50;string14;63
13761;string93;22;string20;41;string33;71
13762;string4;75;string99;26;string77;27
13763;string91;6;string4;88;string91;62
13764;string92;87;string87;24;string81;99
13765;string42;44;string71;87;string82;9
13766;string7;23;string83;25;string23;50
13767;string64;27;string97;57;string69;54
13768;string13;51;string60;73;string62;33
13769;string28;94;string75;79;string27;0
13770;string95;60;string18;82;string90;75
13771;string85;49;string73;95;string65;29
13772;string40;23;string95;11;string68;64
13773;string23;49;string28;86;string33;43
13774;string6;27;string16;81;string56;64
13775;string67;12;string15;5;string20;36
13776;string3;35;string33;20;string33;96
13777;string14;57;string30;22;string31;38
13778;string47;54;string21;67;string64;85
13779;string32;69;string59;28;string66;91
13780;string77;15;string60;72;string98;1
13781;string66;58;string34;7;string14;44
13782;string68;15;string33;74;string43;19
13783;string81;93;string84;10;string34;5
