1504;str24;33;str2;16;str4;10;str38;10;str14
1505;str12;15;str16;6;str28;7;str25;3;str30
1506;str39;38;str45;11;str23;14;str48;42;str5
1507;str11;29;str6;6;str42;11;str28;14;str11
1508;str19;20;str18;15;str24;10;str7;40;str30
1509;str36;40;str6;32;str43;50;str39;19;str39
1510;str47;2;str27;33;str35;33;str44;28;str43
1511;str39;18;str41;16;str8;43;str2;29;str11
1512;str43;6;str36;27;str14;42;str15;32;str12
1513;str18;34;str37;3;str37;45;str16;41;str8
1514;str38;28;str28;14;str7;23;str27;14;str3
1515;str17;35;str50;29;str37;43;str9;33;str16
1516;str12;16;str7;34;str47;50;str46;42;str31
1517;str50;14;str33;39;str41;23;str43;11;str32
1518;str42;7;str50;36;str33;18;str50;30;str17
1519;str13;23;str38;23;str21;22;str47;46;str4
1520;str12;30;str47;6;str41;19;str46;9;str9
1521;str1;39;str23;6;str37;20;str37;32;str20
1522;str38;38;str24;5;str35;45;str32;28;str14
1523;str26;36;str43;29;str9;7;str18;28;str9
1524;str40;46;str17;32;str33;21;str26;19;str17
1525;str1;42;str7;34;str46;44;str34;38;str45
1526;str43;46;str23;40;str28;2;str37;37;str44
1527;str47;24;str19;43;str24;43;str25;16;str27
1528;str14;12;str48;21;str14;11;str45;4;str26
1529;str39;8;str17;33;str12;47;str43;8;str32
1530;str2;20;str11;7;str45;15;str17;39;str1
1531;str39;9;str9;34;str1;36;str48;33;str22
1532;str8;19;str30;41;str3;5;str39;25;str34
1533;str42;24;str32;40;str3;45;str33;3;str5
1534;str41;22;str33;12;str44;7;str5;23;str31
1535;str30;49;str27;16;str48;22;str3;49;str6
1536;str10;13;str4;10;str21;8;str22;37;str8
1537;str26;50;str38;21;str4;47;str2;35;str6
1538;str27;31;str15;20;str48;44;str8;29;str17
1539;str27;2;str3;31;str44;28;str39;2;str42
1540;str36;23;str38;9;str17;42;str42;29;str26
1541;str50;50;str27;43;str43;28;str40;16;str13
1542;str47;50;str18;34;str38;39;str45;9;str42
1543;str7;45;str42;33;str49;6;str40;36;str17
1544;str29;26;str1;40;str4;10;str45;29;str47
1545;str49;1;str48;16;str45;34;str46;14;str40
1546;str18;27;str30;35;str7;39;str5;30;str13
1547;str48;24;str34;35;str47;49;str21;42;str35
1548;str30;32;str41;47;str49;23;str7;16;str6
1549;str38;12;str3;14;str37;50;str44;48;str11
1550;str7;20;str31;20;str42;36;str24;12;str49
1551;str5;22;str5;23;str19;25;str32;50;str19
1552;str9;37;str24;12;str37;39;str10;3;str31
1553;str48;12;str32;24;str24;45;str41;30;str50
1554;str18;10;str45;33;str12;6;str16;6;str44
1555;str5;44;str50;16;str43;42;str37;12;str23
1556;str29;47;str3;1;str22;10;str40;36;str19
1557;str14;26;str42;42;str19;23;str10;49;str6
1558;str25;7;str47;2;str4;20;str14;3;str48
1559;str5;11;str21;15;str16;1;str23;32;str22
1560;str13;3;str26;24;str35;24;str46;34;str3
1561;str22;7;str35;39;str10;32;str49;9;str37
1562;str39;3;str39;27;str41;7;str33;1;str29
1563;str32;13;str12;36;str8;18;str37;2;str24
1564;str21;21;str7;39;str42;12;str6;5;str44
1565;str42;12;str19;43;str7;26;str49;6;str34
1566;str8;1;str5;4;str14;35;str27;17;str3
1567;str40;31;str26;16;str1;28;str43;5;str35
1568;str10;28;str5;8;str26;20;str28;39;str19
1569;str35;31;str47;30;str9;18;str37;2;str25
1570;str17;6;str27;17;str39;42;str22;42;str7
1571;str23;36;str42;42;str6;23;str42;43;str3
1572;str12;15;str23;48;str39;31;str18;36;str35
1573;str47;13;str13;24;str28;25;str18;9;str38
1574;str19;8;str50;11;str36;16;str18;50;str15
1575;str23;34;str32;21;str49;45;str50;50;str49
1576;str23;38;str22;14;str27;12;str35;35;str8
1577;str3;6;str27;8;str48;15;str37;39;str7
1578;str25;34;str41;50;str43;43;str13;21;str30
1579;str15;10;str24;4;str27;37;str25;28;str50
1580;str5;18;str30;6;str25;19;str49;20;str42
1581;str38;32;str26;22;str47;37;str7;37;str8
1582;str19;24;str1;20;str47;26;str28;27;str6
1583;str13;8;str40;48;str14;6;str42;37;str17
1584;str10;49;str36;50;str35;39;str36;42;str49
1585;str48;29;str4;49;str26;9;str32;17;str11
1586;str14;26;str25;47;str38;16;str32;31;str42
1587;str11;5;str6;43;str21;21;str26;8;str32
1588;str29;23;str40;16;str27;27;str19;34;str50
1589;str29;42;str44;25;str8;25;str19;45;str38
1590;str8;12;str34;50;str18;27;str7;8;str50
1591;str28;16;str17;46;str38;33;str22;9;str22
1592;str31;15;str31;11;str2;44;str26;45;str28
1593;str39;20;str23;16;str48;26;str19;35;str20
1594;str39;2;str41;37;str33;21;str47;18;str36
1595;str13;3;str19;44;str31;2;str36;11;str15
1596;str8;9;str25;2;str27;13;str3;46;str4
1597;str2;2;str46;15;str39;2;str4;34;str24
1598;str36;25;str5;18;str39;41;str5;43;str49
1599;str21;47;str24;45;str24;5;str30;22;str13
1600;str31;19;str34;44;str12;15;str38;22;str46
1601;str29;21;str49;28;str48;36;str40;10;str2
1602;str42;37;str15;12;str24;20;str39;11;str13
1603;str25;31;str22;12;str40;19;str9;29;str35
1604;str44;48;str20;33;str27;20;str9;22;str14
1605;str3;37;str25;25;str19;38;str30;1;str45
1606;str22;49;str17;37;str11;8;str35;26;str16
1607;str49;3;str12;23;str45;33;str18;42;str26
1608;str50;17;str17;32;str49;13;str27;50;str29
1609;str30;11;str2;23;str7;27;str31;21;str29
1610;str19;43;str50;38;str23;26;str17;7;str5
1611;str44;12;str9;5;str11;27;str14;13;str36
1612;str28;38;str36;12;str29;4;str47;12;str40
1613;str47;12;str21;37;str41;22;str17;19;str6
1614;str27;49;str4;1;str31;16;str31;49;str29
1615;str32;42;str34;16;str44;15;str25;26;str12
1616;str43;25;str24;12;str19;5;str41;29;str17
1617;str35;7;str29;34;str17;26;str3;39;str10
1618;str5;15;str18;13;str27;42;str18;40;str22
1619;str10;38;str13;18;str46;38;str50;15;str31
1620;str40;2;str19;22;str21;37;str29;4;str26
1621;str5;15;str8;33;str38;9;str2;40;str11
1622;str10;15;str20;49;str16;13;str28;25;str43
1623;str31;8;str18;39;str34;35;str45;29;str41
1624;str42;11;str7;44;str16;41;str50;46;str46
1625;str26;9;str1;19;str35;4;str3;46;str34
1626;str39;7;str36;45;str19;8;str30;47;str5
1627;str49;48;str19;38;str18;27;str26;2;str18
1628;str34;10;str16;16;str39;22;str48;10;str37
1629;str11;50;str26;13;str20;9;str19;17;str19
1630;str32;13;str16;48;str40;45;str29;23;str49
1631;str26;49;str29;11;str15;19;str46;30;str38
1632;str28;13;str47;12;str23;11;str40;4;str8
1633;str47;45;str20;30;str7;27;str42;14;str7
1634;str33;1;str24;2;str49;31;str46;1;str10
1635;str43;46;str47;44;str43;3;str33;14;str30
1636;str23;22;str30;16;str12;15;str9;23;str17
1637;str18;43;str22;19;str7;44;str10;32;str36
1638;str12;2;str2;10;str6;23;str32;4;str34
1639;str44;24;str24;45;str4;35;str25;17;str8
1640;str4;21;str14;4;str5;13;str47;47;str48
1641;str11;16;str5;48;str43;7;str6;10;str11
1642;str21;3;str12;46;str27;16;str33;37;str9
1643;str24;41;str32;8;str16;38;str4;37;str47
1644;str23;19;str36;36;str38;49;str29;3;str35
1645;str38;16;str33;48;str14;39;str24;6;str20
1646;str8;24;str42;10;str1;13;str32;35;str50
1647;str7;46;str5;32;str37;13;str32;24;str37
1648;str12;48;str30;23;str43;11;str12;29;str41
1649;str36;23;str3;26;str35;37;str21;36;str43
1650;str16;22;str36;18;str6;30;str21;46;str28
1651;str32;41;str17;21;str24;1;str26;44;str39
1652;str31;9;str39;1;str28;43;str23;22;str29
1653;str32;49;str7;32;str1;17;str43;10;str37
1654;str13;40;str12;8;str19;9;str40;47;str17
1655;str36;33;str27;14;str2;3;str31;7;str34
1656;str21;22;str10;32;str38;12;str15;18;str35
1657;str35;48;str32;25;str25;21;str31;20;str34
1658;str48;30;str49;33;str38;39;str3;6;str40
1659;str28;31;str11;36;str47;33;str12;25;str33
1660;str30;4;str10;12;str21;4;str11;5;str42
1661;str3;6;str32;32;str17;32;str47;6;str24
1662;str37;22;str28;9;str26;2;str30;36;str31
1663;str4;32;str17;36;str32;30;str25;33;str41
1664;str22;33;str35;34;str24;16;str30;7;str33
1665;str2;44;str3;39;str31;20;str5;48;str39
1666;str44;3;str12;26;str39;23;str38;9;str13
1667;str39;40;str22;22;str2;40;str42;33;str2
1668;str43;26;str48;9;str3;6;str25;21;str27
1669;str12;25;str49;34;str23;23;str16;27;str36
1670;str42;43;str8;13;str18;39;str1;37;str1
1671;str33;30;str38;44;str26;9;str48;18;str2
1672;str50;9;str18;38;str43;21;str14;2;str14
1673;str2;4;str39;2;str17;49;str12;40;str32
1674;str38;24;str5;25;str28;1;str49;23;str8
1675;str50;7;str7;9;str38;40;str47;34;str33
1676;str9;29;str16;25;str38;30;str13;41;str11
1677;str42;47;str42;42;str40;9;str30;10;str3
1678;str36;38;str33;21;str27;15;str31;25;str35
1679;str40;1;str39;9;str30;30;str34;39;str9
1680;str11;8;str16;17;str27;4;str44;27;str25
1681;str17;39;str50;1;str9;42;str27;41;str40
1682;str46;34;str36;26;str10;25;str30;33;str48
1683;str43;35;str42;37;str42;47;str8;8;str39
1684;str6;19;str26;14;str11;24;str36;47;str25
1685;str15;20;str47;10;str15;11;str24;8;str39
1686;str43;10;str13;43;str47;37;str8;23;str37
1687;str21;23;str39;3;str46;34;str1;44;str48
1688;str15;4;str26;1;str23;16;str6;24;str37
1689;str20;42;str12;8;str38;47;str32;36;str18
1690;str50;25;str29;8;str22;37;str11;1;str34
1691;str9;45;str48;15;str45;8;str45;27;str20
1692;str19;14;str39;43;str8;20;str32;11;str33
1693;str43;12;str48;18;str28;31;str3;24;str14
1694;str17;34;str23;18;str10;21;str32;34;str38
1695;str23;15;str14;46;str14;24;str17;18;str21
1696;str2;37;str45;11;str2;40;str45;31;str32
1697;str47;8;str28;37;str23;10;str44;41;str38
1698;str31;45;str10;22;str8;40;str1;20;str7
1699;str29;5;str47;26;str24;45;str39;41;str16
1700;str45;47;str5;49;str8;11;str36;2;str35
1701;str40;22;str17;41;str19;36;str11;3;str1
1702;str21;13;str40;39;str25;21;str41;8;str26
1703;str34;45;str41;8;str15;39;str7;18;str40
1704;str39;11;str13;39;str9;1;str18;1;str45
1705;str26;23;str22;3;str26;31;str49;40;str17
1706;str20;50;str4;25;str44;17;str36;44;str33
1707;str15;30;str4;35;str47;46;str37;19;str34
1708;str30;11;str8;33;str32;23;str48;14;str6
1709;str32;38;str23;28;str3;46;str50;9;str44
1710;str35;3;str44;30;str14;31;str35;50;str17
1711;str44;50;str26;37;str50;44;str25;27;str31
1712;str40;13;str19;7;str11;7;str23;42;str28
1713;str14;5;str33;1;str1;18;str25;26;str16
1714;str27;11;str30;19;str33;36;str41;47;str34
1715;str15;48;str36;14;str18;42;str17;4;str38
1716;str32;25;str12;6;str41;24;str13;48;str41
1717;str49;26;str15;38;str39;15;str38;5;str35
1718;str1;29;str16;40;str22;5;str29;49;str38
1719;str2;21;str25;5;str30;26;str24;30;str26
1720;str9;1;str11;40;str33;20;str10;47;str29
1721;str8;42;str33;3;str20;33;str30;44;str3
1722;str35;42;str25;32;str22;44;str40;47;str22
1723;str27;27;str47;26;str21;24;str11;46;str31
1724;str38;22;str27;12;str14;41;str9;47;str45
1725;str33;17;str3;28;str5;17;str17;49;str1
1726;str23;27;str47;25;str35;34;str45;3;str42
1727;str31;31;str23;28;str39;28;str26;26;str5
1728;str28;46;str7;3;str32;43;str5;41;str19
1729;str2;26;str8;18;str34;38;str11;36;str5
1730;str16;10;str14;30;str32;47;str2;25;str18
1731;str41;38;str37;19;str3;29;str33;30;str36
1732;str49;10;str19;50;str7;21;str22;49;str44
1733;str19;30;str24;7;str30;21;str25;28;str10
1734;str37;29;str11;31;str43;41;str41;18;str32
1735;str12;40;str27;33;str5;12;str29;19;str38
1736;str13;49;str39;5;str31;29;str31;6;str10
1737;str17;43;str7;8;str30;12;str25;30;str45
1738;str6;34;str43;49;str25;41;str45;47;str16
1739;str22;15;str8;18;str16;20;str32;46;str27
1740;str20;20;str18;4;str21;46;str12;43;str48
1741;str18;5;str17;6;str8;2;str35;44;str40
1742;str9;22;str34;3;str28;23;str26;28;str30
1743;str12;7;str40;32;str23;24;str1;35;str4
1744;str25;49;str35;38;str21;19;str44;12;str34
1745;str19;43;str1;21;str20;38;str1;50;str36
1746;str16;39;str9;17;str26;28;str10;5;str23
1747;str50;43;str30;17;str35;27;str38;12;str25
1748;str23;29;str1;1;str15;31;str43;41;str26
1749;str1;18;str21;32;str29;37;str3;38;str44
1750;str4;15;str38;31;str11;30;str4;48;str25
1751;str45;32;str32;49;str20;17;str34;30;str8
1752;str23;3;str8;1;str48;24;str8;38;str40
1753;str16;21;str35;42;str24;38;str19;7;str11
1754;str25;46;str13;37;str30;5;str35;18;str14
1755;str22;21;str44;27;str48;21;str42;7;str40
1756;str1;34;str17;28;str2;22;str13;48;str37
1757;str15;25;str44;44;str15;4;str49;50;str12
1758;str44;42;str49;38;str31;34;str20;18;str49
1759;str36;27;str33;38;str25;29;str26;29;str28
1760;str41;40;str35;10;str40;36;str24;9;str40
1761;str8;12;str49;25;str25;46;str33;2;str20
1762;str49;4;str14;23;str21;36;str2;28;str4
1763;str45;38;str37;7;str29;47;str5;45;str40
1764;str46;4;str40;35;str2;31;str47;25;str2
1765;str36;21;str12;17;str12;36;str44;10;str3
1766;str33;14;str43;47;str6;43;str50;10;str11
1767;str25;20;str4;27;str2;12;str38;35;str34
1768;str45;7;str14;33;str33;34;str40;45;str14
1769;str43;13;str18;5;str26;2;str45;50;str24
1770;str18;44;str9;15;str11;19;str28;26;str46
1771;str5;23;str13;18;str5;35;str29;20;str45
1772;str45;32;str28;47;str11;47;str19;41;str9
1773;str27;27;str10;20;str5;36;str46;9;str33
1774;str10;49;str15;34;str6;8;str11;31;str32
1775;str25;1;str15;48;str42;26;str49;10;str13
1776;str10;19;str36;10;str34;46;str4;30;str39
1777;str48;32;str10;39;str27;37;str35;34;str29
1778;str43;25;str1;14;str34;23;str1;3;str21
1779;str37;46;str1;29;str46;47;str25;29;str22
1780;str47;24;str29;34;str38;4;str42;30;str15
1781;str38;20;str25;36;str39;44;str12;36;str37
1782;str25;41;str17;4;str46;39;str8;13;str37
1783;str35;37;str24;6;str20;50;str12;32;str47
1784;str5;36;str16;45;str11;11;str28;16;str17
1785;str21;48;str24;13;str25;42;str33;5;str18
1786;str16;12;str28;15;str21;43;str37;38;str2
1787;str12;36;str15;28;str23;46;str32;12;str49
1788;str22;7;str44;5;str40;13;str16;31;str17
1789;str46;13;str45;44;str22;35;str24;18;str44
1790;str35;48;str41;2;str12;40;str6;11;str9
1791;str21;30;str23;9;str29;19;str26;10;str37
1792;str19;42;str24;49;str45;37;str42;48;str33
1793;str14;9;str15;22;str30;28;str40;48;str10
1794;str3;2;str25;2;str3;3;str30;5;str25
1795;str20;9;str37;3;str42;27;str2;48;str4
1796;str15;34;str13;48;str38;9;str16;33;str12
1797;str25;42;str5;43;str41;12;str17;11;str37
1798;str28;30;str33;25;str2;24;str20;12;str34
1799;str28;13;str48;38;str25;27;str28;7;str40
1800;str32;21;str36;15;str17;13;str45;29;str43
1801;str31;47;str47;1;str35;45;str46;28;str36
1802;str48;41;str15;5;str39;27;str13;24;str36
1803;str27;35;str47;47;str46;45;str10;28;str47
1804;str5;23;str11;31;str25;32;str29;11;str19
1805;str7;35;str39;9;str43;18;str7;27;str1
1806;str19;17;str20;38;str6;19;str44;37;str40
1807;str50;17;str16;41;str45;17;str17;35;str47
1808;str33;18;str17;29;str21;15;str4;27;str27
1809;str5;18;str6;1;str23;31;str18;31;str1
1810;str27;44;str4;37;str33;10;str26;38;str13
1811;str34;19;str36;46;str9;20;str30;11;str40
1812;str34;10;str11;36;str4;26;str24;44;str6
1813;str36;6;str42;36;str38;50;str34;16;str7
1814;str27;31;str30;50;str37;15;str44;47;str14
1815;str24;41;str4;12;str28;41;str49;30;str29
1816;str35;30;str33;46;str47;27;str24;39;str1
1817;str20;24;str48;42;str19;36;str16;9;str4
1818;str31;11;str13;40;str45;35;str4;30;str2
1819;str14;6;str49;49;str49;20;str25;1;str19
1820;str50;2;str30;9;str9;42;str34;40;str11
1821;str33;45;str15;1;str35;48;str9;17;str6
1822;str17;2;str50;47;str27;24;str20;4;str12
1823;str37;45;str34;38;str50;1;str23;44;str2
1824;str50;43;str26;23;str6;14;str31;33;str3
1825;str39;16;str46;12;str23;46;str36;18;str7
1826;str23;3;str22;7;str42;36;str20;23;str30
1827;str22;30;str28;18;str28;48;str40;33;str46
1828;str12;23;str5;17;str15;23;str16;47;str15
1829;str6;4;str22;38;str32;37;str8;47;str47
1830;str9;7;str19;6;str20;20;str18;12;str35
1831;str33;47;str30;23;str50;45;str30;47;str29
1832;str44;22;str22;44;str29;5;str14;39;str13
1833;str8;19;str37;20;str34;12;str7;20;str37
1834;str15;23;str17;27;str20;49;str7;28;str9
1835;str9;21;str47;41;str4;4;str50;31;str14
1836;str23;32;str2;34;str36;22;str6;2;str44
1837;str38;35;str8;26;str6;50;str28;1;str12
1838;str29;45;str26;20;str28;43;str21;26;str40
1839;str45;40;str26;13;str29;33;str15;8;str22
1840;str27;45;str15;40;str33;43;str2;26;str7
1841;str26;45;str24;39;str13;35;str13;38;str17
1842;str13;16;str38;38;str9;37;str14;22;str7
1843;str16;27;str18;1;str50;24;str7;13;str50
1844;str47;10;str15;39;str23;30;str42;16;str23
1845;str4;50;str23;33;str12;7;str23;30;str50
1846;str44;29;str10;14;str19;33;str22;36;str46
1847;str38;28;str43;36;str29;33;str30;7;str29
1848;str32;34;str10;45;str49;27;str50;24;str20
1849;str24;17;str46;20;str29;24;str38;16;str11
1850;str10;40;str45;1;str21;25;str36;9;str4
1851;str2;46;str41;40;str7;7;str34;6;str4
1852;str39;22;str25;21;str1;10;str34;33;str19
1853;str15;27;str35;24;str27;49;str30;46;str50
1854;str46;33;str4;23;str20;35;str49;5;str1
1855;str32;48;str50;28;str9;12;str23;39;str42
1856;str14;2;str43;43;str5;6;str15;10;str42
1857;str18;20;str43;32;str43;10;str24;39;str9
1858;str17;28;str14;24;str8;48;str9;18;str42
1859;str27;38;str12;29;str38;8;str45;15;str41
1860;str12;35;str28;34;str42;31;str20;14;str20
1861;str20;34;str40;12;str24;16;str14;43;str9
1862;str1;5;str4;19;str46;24;str10;40;str39
1863;str2;15;str17;34;str23;42;str49;28;str1
1864;str43;44;str40;45;str33;6;str1;33;str25
1865;str33;2;str37;12;str47;33;str2;9;str33
1866;str18;44;str47;44;str2;28;str32;28;str41
1867;str20;3;str48;23;str2;45;str28;40;str4
1868;str39;12;str41;41;str16;24;str23;18;str28
1869;str20;22;str6;21;str47;31;str2;39;str41
1870;str21;46;str29;14;str46;44;str43;30;str35
1871;str5;4;str11;21;str23;34;str35;25;str21
1872;str31;11;str26;25;str2;47;str16;23;str3
1873;str49;27;str29;21;str26;26;str45;30;str17
1874;str25;17;str43;18;str26;2;str33;5;str20
1875;str48;16;str3;3;str41;3;str49;28;str18
1876;str35;23;str15;9;str14;16;str38;27;str33
1877;str7;46;str41;49;str42;1;str46;19;str40
1878;str43;12;str13;45;str29;6;str2;30;str21
1879;str39;45;str16;9;str23;42;str5;40;str50
1880;str29;49;str27;21;str37;28;str28;47;str50
1881;str39;17;str2;24;str17;48;str38;39;str6
1882;str31;27;str45;21;str28;14;str37;30;str18
1883;str16;30;str5;32;str22;14;str28;43;str7
1884;str19;20;str38;25;str13;28;str37;31;str47
1885;str32;25;str29;15;str29;11;str6;23;str32
1886;str2;33;str27;5;str40;45;str26;35;str16
1887;str8;19;str7;43;str19;41;str34;11;str40
1888;str45;8;str36;4;str5;36;str2;50;str3
1889;str21;3;str8;50;str41;44;str41;11;str39
1890;str41;15;str30;31;str30;3;str42;35;str50
1891;str35;29;str32;50;str4;47;str7;25;str17
1892;str48;15;str26;27;str44;33;str36;21;str8
1893;str48;11;str5;25;str17;6;str39;23;str33
1894;str25;32;str46;48;str25;3;str14;18;str37
1895;str47;32;str32;8;str27;20;str44;49;str17
1896;str27;1;str5;2;str45;37;str35;23;str8
1897;str19;1;str27;26;str10;50;str42;18;str11
1898;str49;41;str12;36;str28;43;str2;24;str17
1899;str38;33;str26;39;str16;5;str48;10;str27
1900;str5;5;str48;23;str40;30;str26;31;str19
1901;str35;3;str26;19;str29;6;str16;1;str1
1902;str27;20;str18;43;str19;27;str44;8;str47
1903;str30;29;str48;8;str28;44;str17;5;str23
1904;str43;43;str36;26;str27;20;str41;19;str41
1905;str12;39;str33;47;str15;27;str8;46;str49
1906;str34;19;str41;15;str29;9;str14;26;str11
1907;str3;35;str30;23;str22;24;str4;10;str30
1908;str50;42;str1;39;str28;13;str23;20;str24
1909;str13;37;str12;42;str29;30;str20;2;str34
1910;str36;29;str28;41;str33;47;str10;25;str38
1911;str12;31;str28;46;str6;16;str15;23;str5
1912;str43;42;str44;25;str41;9;str41;31;str15
1913;str34;48;str37;50;str18;23;str33;1;str41
1914;str12;20;str35;23;str3;2;str34;22;str42
1915;str15;47;str38;5;str31;34;str42;41;str45
1916;str10;3;str5;8;str14;27;str43;38;str50
1917;str13;19;str14;50;str34;50;str41;36;str31
1918;str27;6;str35;30;str37;40;str31;19;str39
1919;str38;45;str7;50;str29;42;str48;28;str40
1920;str36;39;str17;48;str38;8;str23;1;str14
1921;str17;23;str19;29;str4;33;str45;41;str26
1922;str18;18;str10;49;str7;36;str1;22;str24
1923;str12;42;str28;31;str8;39;str28;38;str15
1924;str29;44;str22;1;str27;42;str17;25;str36
1925;str26;45;str7;14;str35;1;str42;33;str2
1926;str26;33;str49;41;str23;5;str16;8;str38
1927;str37;6;str32;17;str8;9;str47;45;str24
1928;str49;8;str8;30;str17;26;str22;21;str13
1929;str16;45;str36;19;str40;35;str31;36;str16
1930;str47;40;str42;39;str4;22;str46;29;str42
1931;str46;39;str47;24;str19;12;str37;24;str39
1932;str12;2;str28;28;str25;43;str9;40;str3
1933;str18;5;str33;14;str29;10;str7;18;str14
1934;str29;25;str45;35;str42;42;str36;24;str11
1935;str49;1;str11;23;str36;22;str44;43;str38
1936;str42;6;str26;10;str1;22;str9;32;str49
1937;str3;7;str30;2;str20;13;str45;42;str33
1938;str12;4;str2;10;str17;35;str42;25;str11
1939;str31;17;str4;46;str38;14;str50;42;str48
1940;str12;4;str45;33;str29;19;str15;16;str13
1941;str27;38;str15;31;str38;41;str18;48;str29
1942;str37;42;str35;9;str1;7;str50;26;str30
1943;str42;34;str11;13;str3;24;str29;20;str8
1944;str25;45;str50;49;str10;39;str1;21;str2
1945;str40;29;str15;25;str14;1;str49;14;str39
1946;str12;39;str26;2;str9;29;str34;3;str42
1947;str25;36;str6;49;str30;32;str35;39;str40
1948;str47;38;str29;30;str48;50;str26;10;str14
1949;str18;15;str34;19;str42;6;str21;37;str10
1950;str4;47;str44;3;str4;37;str10;48;str17
1951;str9;7;str43;33;str43;18;str50;41;str14
1952;str48;21;str3;6;str27;28;str25;37;str35
1953;str34;24;str3;33;str24;5;str39;18;str11
1954;str40;16;str10;14;str24;35;str25;49;str11
1955;str38;25;str33;7;str22;6;str2;40;str17
1956;str48;33;str27;27;str22;47;str42;45;str39
1957;str12;29;str44;19;str39;17;str35;26;str37
1958;str35;49;str29;46;str41;40;str36;47;str31
1959;str20;3;str37;16;str41;48;str18;23;str2
1960;str39;43;str7;6;str40;34;str40;49;str21
1961;str39;11;str23;48;str23;36;str12;17;str46
1962;str20;3;str17;37;str49;8;str44;17;str36
1963;str20;2;str17;15;str43;32;str21;49;str32
1964;str35;48;str12;8;str38;15;str15;8;str31
1965;str2;6;str33;47;str4;8;str24;7;str22
1966;str1;1;str2;11;str28;42;str25;37;str48
1967;str15;40;str23;48;str33;18;str33;16;str20
1968;str39;2;str36;45;str38;46;str16;34;str33
1969;str5;11;str27;45;str43;28;str35;22;str31
1970;str4;36;str3;34;str26;27;str5;50;str22
1971;str2;33;str17;32;str37;25;str43;25;str10
1972;str17;45;str50;7;str8;10;str12;29;str36
1973;str21;25;str1;2;str42;2;str3;35;str36
1974;str2;33;str31;22;str44;33;str22;8;str30
1975;str1;31;str46;14;str22;4;str25;27;str20
1976;str37;18;str37;37;str8;46;str4;28;str30
1977;str31;5;str14;19;str1;36;str4;12;str22
1978;str49;28;str47;47;str15;13;str1;42;str33
1979;str45;12;str33;44;str16;36;str46;6;str37
1980;str48;43;str27;21;str22;6;str33;48;str20
1981;str49;23;str17;19;str47;19;str43;38;str1
1982;str50;3;str30;22;str31;38;str2;23;str13
1983;str36;6;str34;28;str43;31;str1;27;str47
1984;str5;5;str12;8;str33;35;str36;30;str23
1985;str22;40;str22;38;str20;48;str41;26;str46
1986;str19;20;str33;9;str28;34;str37;37;str47
1987;str6;22;str47;44;str4;14;str28;14;str28
1988;str22;2;str11;33;str45;29;str21;14;str12
1989;str16;25;str22;42;str22;30;str1;45;str33
1990;str48;32;str11;13;str6;45;str21;18;str11
1991;str13;15;str24;17;str31;48;str39;32;str7
1992;str12;30;str20;13;str47;14;str36;12;str44
1993;str22;22;str49;33;str41;37;str6;12;str1
1994;str35;5;str4;47;str50;6;str43;19;str12
1995;str5;48;str30;42;str46;30;str10;5;str22
1996;str37;20;str29;1;str44;14;str37;7;str25
1997;str46;43;str50;11;str25;22;str45;24;str37
1998;str2;10;str9;21;str25;22;str9;40;str48
1999;str9;49;str4;26;str15;25;str47;38;str47
2000;str3;16;str4;3;str42;42;str22;36;str8
2001;str13;45;str6;24;str2;22;str7;6;str19
2002;str29;6;str30;4;str3;16;str37;34;str5
2003;str49;16;str24;35;str10;3;str31;14;str16
2004;str40;43;str25;33;str13;30;str49;30;str11
2005;str17;41;str49;3;str12;22;str21;4;str14
2006;str40;33;str41;4;str22;21;str45;10;str26
2007;str17;8;str45;33;str25;9;str41;3;str11
2008;str19;48;str14;32;str48;39;str21;45;str49
2009;str11;28;str33;12;str44;28;str26;7;str38
2010;str39;4;str47;21;str33;3;str40;43;str48
2011;str5;1;str34;7;str13;45;str18;19;str41
2012;str37;47;str38;9;str48;42;str48;36;str41
2013;str15;49;str43;8;str16;38;str36;28;str43
2014;str29;25;str15;3;str45;24;str5;5;str30
2015;str26;30;str33;7;str17;33;str26;32;str4
2016;str38;40;str35;5;str17;3;str23;1;str23
2017;str50;4;str35;8;str14;7;str19;33;str42
2018;str10;32;str42;5;str19;40;str1;13;str30
2019;str30;8;str8;6;str25;31;str44;45;str42
2020;str50;37;str2;24;str7;16;str45;49;str31
2021;str49;2;str35;2;str15;35;str43;50;str8
2022;str10;4;str6;46;str33;6;str38;15;str31
2023;str9;34;str6;17;str10;39;str3;44;str36
2024;str19;20;str18;22;str31;36;str14;33;str45
2025;str26;13;str42;15;str38;20;str21;24;str34
2026;str8;40;str19;38;str47;10;str6;2;str9
2027;str26;46;str49;3;str19;8;str42;15;str46
2028;str23;19;str15;30;str47;36;str34;11;str10
2029;str9;18;str17;32;str25;8;str13;31;str31
2030;str49;50;str7;39;str4;25;str7;25;str40
2031;str21;40;str11;47;str48;17;str12;32;str42
2032;str31;2;str30;37;str45;46;str23;4;str13
2033;str30;13;str1;47;str11;7;str46;31;str6
2034;str21;37;str28;23;str47;25;str27;44;str12
2035;str20;40;str17;43;str10;48;str8;7;str11
2036;str4;9;str49;19;str2;26;str21;14;str31
2037;str22;4;str46;14;str5;12;str50;26;str10
2038;str47;10;str46;50;str32;32;str11;12;str18
2039;str1;49;str11;40;str6;3;str18;6;str4
2040;str47;29;str36;6;str44;46;str43;4;str13
2041;str32;23;str11;30;str31;36;str31;21;str39
