5561;str45;15;str15;42;str4;34;str9;9;str27;23;str49;49;str33;49;str47;32;str37;8
5562;str3;16;str42;7;str30;42;str12;36;str36;12;str9;9;str47;37;str38;4;str1;32
5563;str10;31;str49;15;str4;19;str16;26;str10;50;str42;6;str49;35;str2;16;str49;23
5564;str35;27;str39;20;str30;50;str36;4;str10;38;str18;23;str15;48;str33;41;str49;46
5565;str49;44;str20;22;str50;6;str8;14;str30;34;str6;22;str41;17;str40;47;str25;15
5566;str41;36;str30;24;str6;40;str2;31;str30;23;str46;26;str5;27;str15;38;str25;50
5567;str13;40;str2;26;str16;17;str18;48;str43;33;str9;5;str35;24;str47;43;str24;3
5568;str34;3;str34;15;str21;23;str36;11;str17;26;str1;23;str47;48;str43;33;str35;40
5569;str11;30;str35;40;str7;8;str16;29;str23;17;str14;43;str29;44;str1;22;str14;17
5570;str40;17;str29;8;str26;49;str41;38;str22;40;str13;40;str35;12;str12;47;str22;16
5571;str43;11;str9;4;str9;47;str29;44;str8;20;str10;26;str41;30;str44;50;str12;36
5572;str4;2;str23;17;str5;12;str39;33;str12;45;str4;12;str23;4;str26;40;str19;49
5573;str12;7;str11;17;str41;43;str17;9;str13;4;str15;6;str12;43;str26;11;str35;49
5574;str32;36;str17;4;str19;8;str50;46;str27;47;str7;26;str45;43;str39;12;str33;6
5575;str4;36;str4;6;str27;20;str23;14;str41;37;str20;23;str49;1;str13;34;str13;22
5576;str20;15;str47;33;str48;42;str1;4;str2;12;str40;38;str21;42;str25;14;str49;3
5577;str17;48;str47;2;str11;10;str48;19;str41;48;str48;18;str24;15;str32;9;str14;10
5578;str11;49;str9;38;str16;30;str21;48;str23;39;str19;22;str32;36;str46;16;str8;30
5579;str7;35;str39;6;str15;4;str47;2;str42;36;str15;14;str25;8;str36;10;str30;19
5580;str19;29;str31;23;str28;25;str31;45;str42;19;str31;32;str32;25;str43;48;str26;17
5581;str35;8;str13;6;str49;50;str47;15;str37;40;str29;23;str9;16;str31;10;str50;35
5582;str21;28;str15;48;str2;4;str24;36;str34;47;str37;31;str5;49;str10;45;str39;16
5583;str48;24;str44;14;str13;21;str10;24;str23;42;str23;29;str32;12;str41;11;str40;41
5584;str27;1;str33;40;str1;22;str11;22;str18;32;str21;30;str2;5;str3;14;str5;33
5585;str22;1;str3;21;str40;18;str32;42;str6;38;str3;16;str46;17;str37;35;str12;42
5586;str42;41;str50;4;str17;44;str4;13;str41;22;str24;10;str10;9;str17;26;str31;36
5587;str15;1;str45;35;str9;25;str9;44;str37;39;str48;50;str19;36;str32;35;str19;47
5588;str45;10;str14;13;str8;41;str13;34;str46;33;str28;26;str19;21;str26;18;str11;28
5589;str18;21;str11;33;str45;50;str43;31;str30;10;str30;14;str18;42;str6;23;str19;22
5590;str43;17;str2;15;str23;44;str28;12;str42;7;str35;25;str46;6;str22;41;str45;18
5591;str32;25;str5;15;str31;5;str45;35;str44;43;str17;13;str17;9;str47;25;str15;8
5592;str40;40;str3;9;str4;34;str48;36;str35;38;str21;36;str46;21;str24;10;str16;45
5593;str35;30;str4;37;str5;35;str20;11;str8;25;str41;31;str11;16;str4;33;str46;12
5594;str27;13;str47;12;str38;13;str47;24;str29;10;str17;28;str28;17;str50;37;str2;5
5595;str39;38;str1;35;str11;22;str27;17;str20;47;str3;42;str37;8;str44;14;str10;30
5596;str21;19;str16;26;str8;4;str17;39;str32;26;str18;26;str10;29;str11;10;str39;28
5597;str43;24;str37;33;str37;13;str33;33;str34;33;str38;33;str1;7;str31;28;str14;16
5598;str41;17;str25;39;str30;2;str1;12;str7;50;str33;8;str23;16;str50;39;str43;8
5599;str23;30;str16;16;str41;6;str5;15;str18;28;str30;42;str42;26;str34;38;str32;47
5600;str20;36;str10;30;str42;8;str6;15;str22;48;str47;37;str7;36;str38;11;str46;11
5601;str31;26;str41;27;str12;31;str42;34;str1;43;str34;5;str44;33;str11;24;str30;25
5602;str6;10;str44;37;str36;33;str17;14;str44;13;str17;50;str9;33;str31;43;str9;13
5603;str1;22;str4;25;str41;19;str25;9;str39;35;str28;44;str50;15;str10;39;str24;21
5604;str11;44;str2;35;str35;49;str3;17;str29;26;str48;38;str48;2;str31;35;str48;35
5605;str1;12;str14;4;str19;18;str29;22;str17;2;str34;25;str33;14;str37;37;str46;21
5606;str41;43;str1;43;str34;1;str3;9;str45;1;str10;7;str30;50;str34;50;str47;5
5607;str38;18;str32;13;str49;2;str3;3;str30;48;str37;12;str4;18;str4;23;str23;19
5608;str5;20;str44;28;str14;29;str42;31;str21;45;str48;36;str19;3;str20;48;str17;49
5609;str43;31;str48;38;str8;13;str8;2;str22;19;str32;37;str33;20;str16;7;str15;25
5610;str26;41;str47;26;str32;3;str7;24;str46;10;str16;32;str1;39;str28;50;str49;1
5611;str1;33;str5;1;str30;24;str8;6;str14;8;str3;45;str37;5;str48;34;str6;43
5612;str37;40;str3;26;str34;11;str2;13;str2;40;str43;29;str19;34;str21;18;str17;6
5613;str33;39;str23;37;str1;40;str20;18;str38;6;str9;37;str7;10;str23;11;str5;50
5614;str27;36;str29;38;str21;6;str17;42;str9;35;str1;43;str4;33;str27;43;str26;32
5615;str3;47;str33;1;str46;9;str12;25;str10;8;str40;20;str28;23;str46;1;str18;14
5616;str38;16;str24;6;str11;40;str42;23;str41;46;str8;29;str12;31;str24;22;str16;18
5617;str27;49;str23;26;str5;17;str18;41;str4;48;str46;38;str17;25;str3;24;str46;32
5618;str46;39;str17;23;str30;5;str42;44;str25;30;str26;2;str13;22;str8;24;str36;17
5619;str42;4;str18;38;str40;1;str14;15;str20;28;str1;4;str46;14;str20;23;str18;13
5620;str29;32;str32;17;str16;16;str5;20;str13;24;str18;30;str39;47;str12;26;str45;30
5621;str48;50;str12;39;str21;17;str33;8;str47;33;str24;36;str13;13;str40;21;str38;45
5622;str32;29;str45;28;str32;10;str26;11;str36;42;str40;32;str11;13;str36;33;str49;29
5623;str34;33;str19;2;str34;3;str45;34;str50;14;str20;5;str23;11;str7;31;str44;14
5624;str49;36;str4;33;str39;10;str28;39;str24;49;str28;6;str14;44;str28;43;str43;20
5625;str44;33;str28;17;str21;37;str15;28;str44;4;str32;47;str33;8;str38;20;str45;3
5626;str2;35;str44;45;str41;32;str26;24;str16;29;str24;11;str48;31;str18;34;str37;18
5627;str48;15;str12;39;str48;7;str6;49;str42;12;str24;38;str28;36;str42;39;str5;37
5628;str26;13;str45;4;str16;39;str30;47;str37;25;str35;38;str2;50;str3;3;str48;6
5629;str25;9;str3;49;str7;50;str50;39;str10;20;str37;5;str26;18;str41;17;str29;34
5630;str11;45;str9;48;str47;32;str45;16;str36;48;str19;17;str21;18;str4;50;str17;20
5631;str19;24;str24;26;str33;4;str50;6;str29;5;str28;43;str7;47;str8;28;str43;21
5632;str41;46;str21;23;str44;21;str33;48;str34;14;str11;23;str13;50;str28;5;str13;48
5633;str10;10;str8;49;str25;17;str39;22;str13;33;str44;15;str39;4;str17;31;str11;3
5634;str31;24;str2;4;str30;11;str9;23;str22;48;str18;4;str50;26;str11;36;str16;38
5635;str24;41;str41;34;str29;31;str43;25;str3;42;str1;28;str12;49;str31;1;str30;16
5636;str34;21;str8;50;str1;22;str29;35;str12;29;str24;48;str24;38;str5;25;str45;4
5637;str28;2;str9;29;str20;43;str31;3;str43;12;str17;44;str23;33;str32;35;str2;22
5638;str16;46;str25;40;str22;36;str46;13;str45;36;str6;18;str27;15;str14;45;str5;28
5639;str2;46;str40;38;str3;12;str10;27;str26;33;str35;18;str5;48;str1;22;str10;25
5640;str18;46;str43;19;str27;28;str44;48;str32;9;str17;25;str42;37;str46;40;str11;32
5641;str23;9;str13;29;str41;19;str13;15;str20;35;str39;30;str20;19;str10;35;str41;35
5642;str37;41;str33;43;str47;26;str46;33;str23;3;str6;37;str3;5;str3;2;str19;30
5643;str36;1;str6;37;str50;42;str20;39;str17;3;str29;50;str46;5;str48;35;str9;41
5644;str24;41;str41;42;str32;27;str13;10;str25;8;str17;9;str44;49;str3;23;str38;10
5645;str35;37;str33;21;str38;45;str25;38;str39;48;str12;40;str29;41;str38;36;str28;30
5646;str29;44;str17;12;str40;35;str50;30;str29;25;str31;46;str28;20;str31;21;str4;47
5647;str39;25;str9;40;str16;35;str48;39;str44;37;str39;4;str19;12;str40;13;str50;44
5648;str39;33;str2;35;str21;2;str15;45;str44;34;str3;14;str6;50;str38;7;str32;37
5649;str17;27;str33;38;str39;42;str38;25;str9;38;str29;26;str7;46;str8;47;str37;32
5650;str11;38;str38;11;str37;37;str14;21;str3;38;str45;20;str4;2;str20;15;str49;9
5651;str2;40;str33;50;str20;22;str35;24;str39;38;str35;2;str2;43;str44;9;str49;46
5652;str27;10;str31;20;str30;33;str33;41;str17;29;str39;31;str10;24;str8;45;str47;22
5653;str17;2;str36;32;str11;33;str5;34;str33;20;str3;40;str48;29;str1;41;str21;36
5654;str18;48;str17;39;str8;40;str15;14;str29;41;str29;29;str8;22;str28;12;str37;15
5655;str46;4;str42;34;str23;42;str44;27;str46;36;str13;31;str44;42;str1;35;str19;20
5656;str24;10;str23;44;str36;16;str19;37;str1;49;str29;28;str25;6;str40;50;str41;48
5657;str14;26;str27;28;str6;49;str39;49;str33;8;str5;2;str30;19;str27;33;str16;27
5658;str27;6;str48;12;str44;45;str14;8;str22;8;str29;41;str33;48;str13;25;str44;27
5659;str12;40;str30;9;str4;36;str45;44;str4;11;str7;8;str45;42;str28;34;str11;14
5660;str9;29;str5;22;str42;43;str25;47;str33;19;str38;7;str28;25;str11;21;str2;24
5661;str29;4;str16;33;str11;42;str49;8;str18;14;str45;21;str37;30;str32;15;str30;30
5662;str48;32;str38;3;str46;9;str20;5;str31;43;str23;7;str45;30;str19;20;str48;46
5663;str40;46;str43;4;str6;11;str33;5;str35;11;str14;38;str13;21;str45;4;str1;34
5664;str11;45;str27;11;str42;34;str11;8;str36;19;str14;40;str44;44;str40;3;str2;34
5665;str4;48;str30;30;str30;8;str6;38;str16;31;str35;18;str16;15;str7;5;str4;32
5666;str46;20;str37;9;str37;11;str31;34;str28;26;str13;26;str4;15;str4;17;str3;1
5667;str29;27;str38;1;str36;44;str33;38;str15;13;str47;36;str45;36;str4;4;str4;40
5668;str13;28;str33;25;str31;38;str39;6;str20;10;str14;9;str17;23;str40;1;str48;13
5669;str38;39;str50;1;str37;20;str48;8;str47;4;str27;12;str47;31;str35;34;str7;40
5670;str8;24;str50;11;str47;26;str32;44;str27;39;str38;8;str23;24;str4;45;str41;35
5671;str38;15;str42;25;str21;4;str49;9;str1;37;str24;4;str44;19;str11;50;str17;28
5672;str24;38;str38;5;str7;14;str23;31;str11;36;str6;8;str30;6;str22;18;str36;38
5673;str9;8;str24;4;str32;4;str39;46;str7;27;str33;20;str27;7;str49;29;str29;2
5674;str22;21;str26;4;str34;49;str39;25;str36;37;str19;2;str11;9;str47;32;str43;10
5675;str20;17;str41;24;str1;28;str14;13;str31;8;str41;2;str24;13;str34;46;str21;42
5676;str49;5;str30;17;str31;41;str43;23;str46;20;str28;20;str38;9;str41;33;str6;46
5677;str48;18;str16;46;str44;36;str8;36;str21;46;str10;16;str36;34;str1;19;str46;48
5678;str15;48;str4;20;str50;28;str19;13;str21;33;str42;40;str44;8;str48;12;str23;25
5679;str14;50;str31;30;str15;38;str28;2;str16;28;str30;20;str18;3;str44;43;str34;7
5680;str22;27;str32;47;str21;1;str2;41;str33;25;str19;13;str33;21;str36;11;str29;46
5681;str35;4;str46;49;str33;31;str35;25;str40;24;str48;37;str21;34;str20;23;str19;27
5682;str26;49;str7;30;str47;23;str21;17;str45;10;str36;12;str48;2;str33;47;str36;7
5683;str33;2;str18;27;str9;13;str26;19;str31;12;str20;26;str24;44;str10;28;str31;23
5684;str29;5;str32;50;str28;17;str22;50;str23;31;str49;4;str7;36;str48;9;str47;10
5685;str46;41;str6;10;str30;47;str33;42;str42;16;str33;42;str25;9;str11;20;str12;17
5686;str22;18;str47;9;str9;38;str22;31;str16;35;str48;1;str32;29;str15;50;str22;12
5687;str34;7;str44;1;str3;45;str35;34;str28;2;str14;30;str3;17;str36;25;str40;30
5688;str24;47;str20;18;str3;8;str7;7;str30;39;str17;4;str31;23;str35;31;str21;11
5689;str40;13;str42;7;str41;50;str41;37;str19;40;str9;9;str24;49;str39;30;str13;48
5690;str44;8;str43;45;str7;7;str20;9;str48;32;str35;22;str25;16;str23;16;str25;24
5691;str14;35;str6;40;str41;43;str45;15;str13;9;str44;26;str8;18;str47;29;str30;38
5692;str24;5;str13;35;str49;17;str30;19;str4;9;str11;40;str22;50;str11;46;str29;21
5693;str47;30;str7;25;str23;50;str36;26;str16;33;str5;6;str2;34;str1;6;str17;33
5694;str47;23;str39;50;str30;39;str39;47;str2;11;str17;1;str11;16;str3;32;str15;45
5695;str15;19;str38;24;str21;40;str49;45;str16;8;str40;50;str20;7;str21;22;str44;45
5696;str42;38;str31;31;str36;45;str16;13;str21;22;str10;15;str18;48;str8;9;str36;36
5697;str42;13;str28;35;str14;49;str6;4;str33;20;str48;39;str41;34;str31;15;str30;24
5698;str8;9;str28;3;str8;41;str18;10;str11;36;str34;21;str4;17;str42;11;str10;22
5699;str29;21;str37;7;str31;13;str49;47;str2;39;str24;38;str39;19;str28;44;str8;42
5700;str25;6;str12;29;str45;44;str3;7;str33;49;str48;10;str15;16;str47;34;str11;37
5701;str8;15;str34;25;str28;16;str46;40;str1;38;str43;9;str3;33;str10;35;str36;15
5702;str5;37;str11;45;str19;20;str19;44;str11;29;str42;12;str25;23;str17;32;str1;6
5703;str41;16;str29;2;str35;46;str49;36;str42;27;str50;23;str45;13;str19;24;str23;26
5704;str3;5;str3;38;str29;47;str4;21;str1;14;str50;8;str7;17;str18;4;str16;10
5705;str28;9;str21;31;str36;12;str7;25;str29;39;str37;19;str24;38;str9;47;str32;37
5706;str25;7;str13;17;str46;31;str3;27;str49;40;str17;20;str13;28;str2;2;str9;43
5707;str10;30;str32;26;str27;7;str11;3;str23;21;str1;23;str15;29;str17;13;str35;7
5708;str22;12;str41;10;str31;17;str10;32;str10;37;str29;17;str27;36;str50;36;str19;5
5709;str28;16;str31;47;str33;32;str7;37;str35;27;str25;32;str20;24;str46;7;str32;13
5710;str6;29;str2;38;str24;39;str39;36;str15;4;str11;26;str19;29;str23;40;str41;6
5711;str8;24;str36;41;str40;29;str15;23;str26;23;str31;2;str6;2;str28;21;str45;12
5712;str12;41;str23;4;str32;31;str10;24;str22;5;str7;17;str11;43;str36;9;str1;48
5713;str2;38;str33;42;str25;46;str39;14;str21;42;str43;4;str32;39;str24;38;str5;22
5714;str11;19;str19;22;str41;8;str17;25;str25;18;str11;34;str22;39;str33;39;str4;18
5715;str49;50;str17;43;str21;47;str38;31;str41;18;str29;24;str43;12;str45;16;str4;40
5716;str24;23;str21;36;str50;29;str29;5;str13;44;str10;26;str18;26;str46;42;str44;14
5717;str2;37;str46;34;str27;12;str38;35;str40;4;str27;3;str46;41;str49;42;str14;6
5718;str9;35;str17;22;str46;29;str41;9;str32;12;str43;19;str6;39;str23;8;str4;29
5719;str15;34;str17;14;str21;20;str30;4;str45;32;str12;46;str16;43;str37;16;str37;28
5720;str36;1;str19;34;str8;22;str23;33;str25;3;str12;48;str24;22;str37;30;str46;46
5721;str31;46;str49;6;str17;31;str41;28;str30;26;str20;21;str19;5;str9;25;str27;41
5722;str40;8;str13;31;str34;5;str38;29;str11;44;str41;25;str45;11;str12;6;str46;49
5723;str41;7;str25;3;str21;19;str47;39;str50;50;str30;6;str13;37;str4;8;str16;25
5724;str6;18;str12;18;str19;40;str5;45;str1;49;str30;31;str11;50;str23;32;str8;8
5725;str30;21;str18;17;str24;22;str7;16;str20;46;str30;49;str4;42;str47;5;str42;46
5726;str36;31;str7;12;str32;26;str17;32;str26;36;str44;24;str1;8;str25;28;str12;44
5727;str43;28;str40;1;str11;32;str19;31;str43;26;str23;1;str47;25;str21;17;str2;46
5728;str33;22;str31;27;str22;40;str16;46;str22;31;str6;39;str48;39;str22;34;str43;37
5729;str4;50;str1;41;str5;45;str8;33;str7;19;str17;6;str20;2;str41;36;str19;33
5730;str17;25;str50;35;str38;20;str25;47;str45;13;str36;49;str36;28;str20;9;str45;18
5731;str13;10;str17;29;str36;22;str49;27;str35;22;str19;47;str29;22;str12;38;str2;20
5732;str12;21;str16;11;str15;26;str11;2;str41;8;str9;47;str36;4;str10;43;str6;23
5733;str19;35;str12;30;str14;37;str31;42;str8;30;str24;38;str35;17;str2;35;str29;7
5734;str10;7;str35;20;str25;36;str47;12;str43;13;str38;21;str46;16;str2;20;str30;45
5735;str22;18;str30;14;str45;37;str15;25;str18;6;str14;23;str5;7;str6;26;str11;20
5736;str34;3;str15;25;str34;47;str13;42;str2;25;str38;10;str9;36;str8;22;str42;12
5737;str10;11;str13;22;str39;22;str2;24;str9;26;str41;46;str31;15;str19;49;str27;25
5738;str12;6;str30;39;str49;24;str34;42;str10;45;str33;10;str28;21;str6;31;str16;24
5739;str26;38;str38;45;str26;37;str21;22;str28;47;str1;16;str2;31;str39;26;str18;10
5740;str10;3;str22;45;str34;5;str43;39;str2;3;str49;48;str23;11;str21;9;str15;43
5741;str12;32;str21;33;str3;40;str36;30;str16;5;str31;1;str7;5;str47;10;str34;1
5742;str22;15;str47;40;str45;22;str32;40;str31;35;str44;40;str45;45;str29;24;str13;39
5743;str3;7;str21;6;str35;39;str11;26;str31;43;str24;21;str27;22;str40;47;str30;19
5744;str24;49;str15;48;str50;9;str26;26;str11;47;str9;30;str7;45;str38;48;str45;12
5745;str18;13;str28;48;str15;31;str30;14;str50;3;str46;36;str49;43;str44;42;str23;32
5746;str22;41;str28;3;str4;46;str30;42;str30;9;str21;26;str34;45;str12;22;str16;27
5747;str35;4;str18;26;str25;15;str37;23;str32;44;str11;25;str46;17;str35;50;str4;31
5748;str22;22;str50;10;str12;8;str2;9;str34;16;str16;41;str48;7;str45;37;str22;34
5749;str3;3;str39;7;str12;18;str2;35;str21;21;str42;46;str18;11;str28;46;str48;40
5750;str45;22;str28;4;str36;19;str45;14;str48;16;str41;12;str28;17;str29;10;str44;48
5751;str22;30;str11;41;str14;29;str5;37;str39;16;str11;32;str15;42;str3;11;str8;38
5752;str18;27;str40;5;str2;27;str42;24;str5;26;str24;33;str16;8;str38;42;str10;47
5753;str14;19;str14;30;str3;39;str34;18;str20;5;str24;5;str47;49;str28;31;str34;26
5754;str35;4;str22;43;str11;18;str24;20;str44;39;str24;21;str38;21;str11;20;str13;34
5755;str21;37;str29;3;str28;3;str36;20;str13;7;str45;23;str20;27;str45;4;str33;12
5756;str19;44;str35;40;str12;37;str26;11;str4;34;str3;41;str14;39;str37;22;str49;39
5757;str23;5;str15;40;str2;26;str42;16;str19;22;str31;40;str42;20;str6;8;str48;12
5758;str4;16;str30;7;str47;33;str43;42;str8;32;str42;45;str25;26;str8;49;str35;17
5759;str49;2;str46;4;str1;11;str23;14;str17;24;str22;50;str32;19;str39;38;str28;9
5760;str50;39;str44;49;str15;15;str21;49;str2;50;str22;4;str31;19;str43;44;str44;41
5761;str1;41;str16;5;str36;47;str28;19;str33;40;str11;4;str45;29;str9;42;str31;25
5762;str31;37;str20;3;str23;36;str20;19;str15;8;str23;8;str50;37;str6;12;str8;49
5763;str2;49;str23;44;str16;28;str44;17;str13;46;str7;40;str19;35;str12;7;str7;11
5764;str28;46;str22;28;str29;44;str17;7;str7;33;str38;29;str48;25;str44;33;str50;41
5765;str9;36;str24;34;str31;25;str20;21;str50;2;str13;29;str42;45;str41;8;str44;19
5766;str42;30;str29;37;str30;47;str34;17;str17;41;str3;12;str31;48;str8;32;str5;43
5767;str27;13;str21;47;str48;39;str8;30;str8;37;str46;19;str16;39;str27;46;str24;50
5768;str38;49;str46;20;str32;42;str21;31;str35;25;str48;30;str22;6;str5;23;str13;38
5769;str44;45;str48;1;str10;6;str38;17;str4;27;str11;21;str47;14;str3;21;str8;45
5770;str25;29;str18;29;str42;44;str8;45;str26;35;str10;8;str12;13;str26;46;str50;48
5771;str41;34;str50;12;str15;11;str41;45;str29;21;str43;34;str24;27;str13;26;str18;26
5772;str43;8;str33;45;str13;40;str17;21;str30;36;str1;44;str48;22;str47;46;str14;5
5773;str31;26;str35;5;str41;43;str17;30;str10;34;str47;12;str35;10;str45;28;str11;40
5774;str40;4;str34;47;str30;14;str40;46;str11;43;str41;44;str48;47;str49;36;str35;38
5775;str18;50;str19;46;str6;39;str42;23;str22;36;str48;22;str10;23;str34;43;str13;40
5776;str40;46;str29;34;str33;13;str8;39;str15;32;str2;40;str46;7;str50;27;str48;28
5777;str22;10;str3;14;str1;8;str25;37;str22;17;str31;27;str43;21;str15;16;str31;33
5778;str8;27;str41;26;str43;36;str20;7;str37;14;str47;28;str14;24;str22;22;str22;47
5779;str1;7;str29;24;str41;4;str30;20;str16;20;str45;34;str8;39;str2;35;str18;21
5780;str16;30;str6;11;str48;11;str17;14;str2;18;str6;38;str1;45;str5;8;str42;29
5781;str41;17;str15;48;str26;47;str46;40;str18;37;str12;16;str42;39;str6;14;str47;50
5782;str39;24;str43;25;str38;10;str43;2;str3;39;str32;7;str19;36;str40;36;str28;38
5783;str42;7;str32;23;str47;17;str8;24;str40;11;str37;40;str16;32;str28;15;str38;30
5784;str10;30;str50;26;str27;28;str18;1;str24;12;str41;25;str35;40;str13;3;str37;29
5785;str50;8;str18;8;str31;50;str6;44;str1;14;str25;42;str13;7;str28;21;str39;47
5786;str38;4;str43;41;str44;33;str46;19;str29;29;str37;18;str30;10;str24;3;str6;35
5787;str27;40;str12;15;str6;8;str49;37;str13;36;str7;28;str14;35;str28;4;str18;18
5788;str37;17;str25;19;str4;34;str15;3;str36;41;str29;3;str47;4;str19;16;str2;26
5789;str25;23;str14;22;str33;9;str38;15;str15;4;str27;8;str19;11;str6;30;str27;43
5790;str44;2;str24;49;str11;14;str12;33;str29;37;str1;48;str36;10;str31;19;str24;17
5791;str31;33;str43;32;str29;50;str3;24;str9;23;str43;46;str41;29;str9;20;str33;38
5792;str15;14;str43;21;str26;11;str18;26;str23;21;str44;10;str22;12;str17;30;str21;43
5793;str47;16;str40;12;str9;43;str38;50;str2;6;str44;5;str22;30;str19;38;str33;40
5794;str46;43;str18;38;str38;32;str33;23;str36;17;str28;25;str43;47;str15;44;str33;30
5795;str9;38;str41;21;str36;27;str19;36;str6;12;str38;21;str12;28;str45;5;str47;11
5796;str45;7;str40;27;str18;42;str20;38;str46;38;str30;50;str12;49;str16;36;str11;47
5797;str50;47;str26;35;str19;8;str38;37;str9;22;str10;27;str49;38;str35;43;str31;35
5798;str35;27;str35;12;str10;38;str3;3;str24;45;str4;47;str12;46;str49;47;str4;27
5799;str22;20;str47;29;str28;29;str48;12;str47;20;str37;38;str33;5;str9;3;str8;21
5800;str14;3;str18;26;str21;32;str38;29;str17;40;str43;18;str44;20;str3;15;str45;45
5801;str15;11;str19;19;str19;43;str41;21;str30;17;str16;23;str47;17;str27;15;str4;4
5802;str14;36;str4;42;str47;23;str25;11;str50;20;str41;8;str31;50;str42;2;str16;11
5803;str10;33;str41;24;str41;12;str38;27;str2;23;str18;14;str16;36;str27;48;str43;15
5804;str41;23;str22;38;str12;15;str22;24;str50;25;str34;11;str45;33;str23;17;str5;42
5805;str1;2;str15;17;str15;3;str29;45;str10;6;str7;24;str17;18;str14;10;str31;7
5806;str29;39;str27;37;str26;47;str36;15;str4;40;str6;21;str5;45;str33;49;str11;45
5807;str21;9;str26;6;str27;15;str32;24;str24;46;str7;18;str35;22;str36;32;str44;21
5808;str47;45;str34;37;str35;5;str41;46;str45;45;str6;49;str21;32;str7;35;str22;49
5809;str16;1;str40;23;str15;31;str7;11;str5;47;str34;37;str50;36;str44;2;str28;20
5810;str11;50;str43;6;str37;11;str42;6;str31;32;str27;46;str36;31;str17;19;str43;21
5811;str25;10;str31;27;str12;46;str28;2;str10;35;str21;21;str32;29;str29;18;str38;41
5812;str9;15;str16;49;str28;21;str47;19;str35;1;str43;49;str40;44;str20;23;str33;28
5813;str36;32;str49;23;str15;2;str31;50;str40;4;str25;19;str17;42;str28;3;str5;24
5814;str26;43;str23;33;str28;31;str34;24;str43;17;str10;41;str42;14;str41;27;str41;17
5815;str14;29;str4;17;str6;38;str11;24;str16;37;str18;6;str32;16;str25;12;str34;12
5816;str36;22;str37;25;str41;16;str22;1;str15;11;str28;41;str24;46;str38;13;str20;2
5817;str18;20;str8;13;str26;14;str43;44;str4;34;str1;19;str39;42;str13;47;str22;1
5818;str20;29;str43;46;str41;45;str42;48;str27;18;str14;14;str8;5;str2;10;str9;10
5819;str47;15;str39;39;str34;3;str36;27;str40;18;str37;25;str5;9;str12;20;str6;34
5820;str39;13;str32;12;str46;30;str50;50;str20;42;str19;6;str2;23;str37;22;str6;2
5821;str8;15;str26;43;str47;22;str37;21;str15;7;str22;33;str15;4;str45;25;str17;9
5822;str2;34;str14;46;str49;37;str48;17;str42;17;str34;42;str36;16;str9;5;str35;50
5823;str1;34;str19;21;str20;26;str15;7;str39;37;str12;30;str41;5;str26;8;str43;49
5824;str43;25;str45;45;str1;47;str4;7;str16;10;str17;34;str20;36;str49;30;str25;41
5825;str47;2;str33;16;str1;48;str50;5;str7;28;str29;48;str50;31;str25;14;str50;15
5826;str11;34;str12;49;str22;34;str10;50;str29;38;str5;18;str36;44;str49;13;str34;35
5827;str30;21;str21;26;str38;9;str33;31;str39;4;str49;30;str22;37;str4;32;str39;18
5828;str9;34;str38;8;str34;7;str39;38;str2;27;str32;7;str22;1;str14;41;str23;13
5829;str8;19;str18;18;str23;1;str43;37;str2;1;str15;9;str30;18;str37;13;str46;17
5830;str45;25;str1;24;str19;7;str42;36;str47;22;str29;17;str39;21;str37;40;str18;4
5831;str43;19;str6;45;str34;37;str10;32;str7;4;str35;5;str21;49;str7;8;str40;41
5832;str49;11;str27;21;str41;9;str25;8;str28;45;str32;45;str26;25;str34;20;str27;27
5833;str22;36;str36;16;str10;32;str15;1;str7;14;str50;39;str37;44;str32;34;str28;27
5834;str13;23;str19;47;str17;35;str1;3;str43;48;str7;46;str34;31;str40;9;str48;38
5835;str30;13;str8;48;str46;17;str8;7;str39;3;str27;21;str50;4;str45;48;str24;49
5836;str15;32;str50;19;str13;17;str17;12;str4;45;str20;38;str4;34;str12;24;str50;30
5837;str32;40;str40;10;str30;8;str27;6;str31;49;str16;11;str42;3;str44;48;str22;1
5838;str14;21;str8;38;str49;22;str18;9;str10;20;str11;38;str35;48;str1;34;str42;9
5839;str11;26;str30;24;str1;7;str44;17;str38;43;str8;48;str30;36;str27;31;str38;24
5840;str35;49;str24;50;str47;4;str28;16;str47;21;str12;39;str18;44;str6;24;str37;48
5841;str35;32;str46;33;str29;41;str42;23;str9;47;str34;13;str6;14;str44;19;str4;31
5842;str40;20;str26;10;str40;15;str41;2;str34;13;str39;22;str11;18;str29;49;str3;5
5843;str42;47;str19;17;str9;17;str27;24;str26;46;str32;36;str23;18;str30;47;str10;44
5844;str48;38;str39;7;str5;41;str44;8;str17;35;str39;48;str1;36;str5;14;str43;28
5845;str37;27;str34;3;str25;34;str32;12;str17;44;str27;5;str42;28;str28;28;str38;39
5846;str31;36;str28;7;str17;23;str23;30;str44;19;str44;11;str35;41;str40;28;str43;30
5847;str20;14;str48;5;str5;7;str19;36;str2;42;str27;36;str14;5;str47;23;str6;35
5848;str39;44;str9;10;str12;33;str27;42;str45;34;str47;3;str40;45;str25;19;str2;21
5849;str18;46;str48;37;str48;2;str30;12;str26;44;str15;9;str9;24;str25;49;str6;2
5850;str6;41;str19;24;str34;8;str25;25;str17;30;str42;2;str16;30;str10;2;str36;46
5851;str42;10;str42;14;str33;27;str34;31;str21;27;str43;17;str16;6;str6;17;str21;8
