7405;str3;26;str32;7;str33;19;str9;43;str6;45;str36;12;str17;1;str24
7406;str5;14;str41;1;str5;14;str20;37;str1;32;str33;7;str10;46;str18
7407;str25;40;str35;27;str2;26;str15;46;str39;27;str12;39;str37;14;str47
7408;str6;45;str15;46;str38;30;str38;45;str16;13;str12;1;str33;21;str25
7409;str29;34;str6;46;str3;24;str23;42;str41;15;str8;49;str10;10;str5
7410;str6;41;str16;31;str32;12;str19;1;str31;15;str24;34;str5;40;str42
7411;str33;45;str26;16;str36;2;str23;50;str38;36;str30;23;str16;42;str6
7412;str14;22;str46;6;str15;21;str15;16;str27;20;str1;36;str14;34;str41
7413;str18;11;str11;1;str7;32;str49;32;str35;42;str13;25;str33;21;str42
7414;str43;40;str19;47;str39;33;str23;48;str50;12;str14;6;str6;12;str50
7415;str43;20;str23;15;str49;46;str10;22;str38;48;str43;36;str37;21;str47
7416;str23;18;str10;27;str23;43;str28;46;str14;27;str44;50;str45;42;str50
7417;str19;1;str2;25;str36;19;str26;31;str37;17;str32;5;str26;4;str34
7418;str24;10;str47;25;str19;31;str9;24;str34;32;str28;7;str8;46;str7
7419;str43;50;str46;14;str50;17;str28;7;str38;50;str34;33;str12;12;str15
7420;str2;32;str38;13;str41;25;str4;27;str37;11;str2;14;str23;32;str2
7421;str5;26;str39;3;str37;8;str22;23;str43;30;str35;22;str30;45;str29
7422;str19;37;str33;16;str1;2;str8;2;str17;17;str30;18;str22;12;str49
7423;str15;15;str38;30;str38;15;str31;2;str45;30;str15;11;str31;33;str17
7424;str47;14;str1;12;str48;19;str25;34;str5;5;str6;26;str42;12;str15
7425;str39;22;str34;33;str36;37;str2;14;str46;6;str45;6;str24;40;str37
7426;str22;37;str10;32;str11;9;str2;38;str9;49;str32;29;str15;6;str19
7427;str29;2;str21;37;str13;29;str12;44;str31;6;str7;41;str35;20;str19
7428;str15;22;str1;47;str49;38;str27;39;str34;23;str10;36;str20;37;str28
7429;str33;6;str7;25;str45;39;str18;44;str29;45;str19;32;str29;46;str39
7430;str34;32;str17;33;str44;3;str40;35;str8;42;str11;18;str45;44;str35
7431;str41;17;str41;17;str28;35;str12;2;str42;46;str32;13;str45;45;str42
7432;str33;43;str41;32;str14;31;str33;11;str19;28;str27;3;str17;1;str24
7433;str30;38;str20;31;str47;14;str25;17;str15;6;str37;28;str39;11;str8
7434;str46;36;str37;4;str16;20;str32;34;str12;40;str45;40;str36;32;str32
7435;str33;6;str23;19;str17;36;str12;25;str41;9;str15;3;str24;46;str15
7436;str38;2;str25;23;str46;28;str28;21;str43;11;str42;42;str49;18;str32
7437;str42;10;str44;1;str42;37;str42;32;str35;25;str12;14;str50;32;str3
7438;str16;42;str13;2;str19;37;str42;9;str46;35;str8;38;str13;29;str29
7439;str24;18;str28;9;str44;2;str45;48;str1;3;str37;47;str15;44;str40
7440;str35;18;str20;40;str32;6;str20;43;str44;39;str44;9;str19;22;str43
7441;str47;20;str41;29;str6;45;str17;38;str38;33;str11;29;str43;47;str9
7442;str9;1;str32;4;str16;3;str11;37;str31;25;str49;18;str22;34;str30
7443;str18;13;str27;27;str22;47;str1;42;str45;23;str35;50;str25;8;str11
7444;str45;28;str19;41;str27;37;str2;30;str19;1;str32;46;str33;28;str6
7445;str21;20;str22;32;str21;33;str34;15;str45;43;str18;16;str28;45;str1
7446;str45;33;str28;32;str35;33;str11;10;str8;34;str41;35;str44;50;str7
7447;str26;25;str36;30;str50;24;str48;15;str8;38;str26;17;str22;18;str2
7448;str6;3;str47;26;str35;40;str26;46;str7;30;str27;17;str35;6;str13
7449;str31;33;str31;39;str12;33;str50;44;str27;4;str18;30;str31;31;str40
7450;str22;18;str21;35;str47;17;str29;34;str6;16;str25;20;str13;41;str37
7451;str26;7;str10;8;str22;36;str3;2;str6;8;str32;10;str27;9;str26
7452;str25;7;str9;50;str37;16;str25;28;str11;3;str3;11;str5;50;str47
7453;str17;42;str22;22;str15;40;str31;38;str41;15;str7;5;str47;24;str13
7454;str1;41;str8;38;str30;38;str9;35;str22;34;str1;12;str8;1;str9
7455;str13;29;str17;37;str16;17;str46;17;str48;36;str24;33;str10;25;str17
7456;str3;45;str36;28;str12;6;str39;49;str39;20;str13;28;str34;15;str3
7457;str16;10;str23;28;str29;5;str44;11;str24;38;str28;7;str42;6;str44
7458;str26;47;str44;28;str11;2;str50;13;str23;15;str23;45;str50;38;str32
7459;str5;23;str49;2;str36;13;str48;41;str44;4;str9;34;str46;29;str30
7460;str10;15;str32;35;str26;13;str48;31;str12;23;str49;20;str16;41;str1
7461;str30;31;str26;29;str50;20;str36;42;str40;8;str50;18;str14;41;str25
7462;str45;48;str37;2;str10;13;str41;4;str12;6;str7;18;str12;20;str27
7463;str46;20;str11;14;str15;21;str41;3;str31;5;str3;12;str40;26;str18
7464;str44;23;str41;28;str39;21;str10;34;str33;46;str46;17;str33;19;str20
7465;str4;44;str8;40;str22;44;str33;7;str3;17;str38;28;str25;1;str3
7466;str32;4;str13;35;str29;18;str11;13;str21;46;str21;1;str18;3;str48
7467;str46;37;str49;23;str3;18;str24;5;str19;13;str41;13;str19;13;str7
7468;str40;16;str10;14;str5;31;str42;18;str46;39;str35;29;str43;12;str20
7469;str37;29;str40;43;str6;23;str11;49;str16;23;str50;18;str3;19;str7
7470;str47;16;str29;3;str43;41;str18;28;str4;13;str32;3;str22;36;str19
7471;str22;9;str20;13;str3;18;str11;36;str10;24;str44;25;str42;47;str28
7472;str49;31;str44;19;str32;42;str5;12;str37;48;str48;36;str24;48;str17
7473;str24;16;str14;42;str30;26;str40;28;str15;45;str19;30;str6;39;str50
7474;str1;14;str9;2;str40;29;str24;31;str15;3;str8;31;str38;38;str26
7475;str28;25;str38;11;str20;2;str33;24;str37;45;str27;26;str43;2;str3
7476;str47;26;str44;2;str27;11;str8;6;str12;42;str24;5;str13;47;str7
7477;str47;17;str21;40;str36;29;str12;30;str47;29;str23;5;str20;24;str25
7478;str46;16;str5;23;str38;8;str25;1;str43;37;str21;2;str44;20;str20
7479;str4;48;str40;32;str37;2;str35;9;str28;50;str15;49;str46;44;str18
7480;str32;45;str7;49;str41;3;str44;31;str38;42;str4;18;str25;6;str12
7481;str21;6;str15;6;str50;27;str4;23;str24;8;str38;38;str48;40;str25
7482;str12;34;str3;7;str37;32;str9;36;str32;27;str23;17;str22;22;str29
7483;str2;8;str18;48;str27;46;str45;23;str11;25;str48;15;str4;19;str17
7484;str17;26;str28;17;str13;26;str18;8;str5;2;str28;7;str44;17;str10
7485;str28;20;str29;44;str22;5;str15;48;str12;25;str37;42;str32;45;str28
7486;str27;39;str9;19;str11;15;str29;3;str43;42;str46;18;str8;29;str31
7487;str20;32;str9;9;str10;47;str37;9;str46;41;str48;45;str37;5;str18
7488;str28;35;str15;11;str24;47;str3;12;str49;39;str45;10;str5;29;str11
7489;str46;45;str43;38;str11;27;str18;1;str41;15;str16;20;str18;2;str24
7490;str16;46;str8;8;str39;35;str41;29;str23;12;str17;49;str45;5;str18
7491;str12;29;str19;11;str46;40;str26;21;str27;22;str50;26;str31;22;str37
7492;str30;28;str25;49;str22;38;str36;45;str23;40;str50;10;str7;2;str33
7493;str45;18;str18;17;str47;35;str4;31;str1;49;str33;15;str25;45;str20
7494;str50;42;str39;14;str15;4;str28;50;str7;34;str15;6;str16;10;str29
7495;str1;38;str24;34;str43;32;str47;19;str12;26;str21;6;str49;29;str29
7496;str22;36;str49;45;str46;27;str46;46;str41;34;str29;14;str44;32;str37
7497;str49;26;str17;1;str4;36;str33;5;str25;10;str12;13;str26;26;str38
7498;str42;49;str50;3;str12;3;str46;28;str47;8;str32;43;str2;33;str48
7499;str3;30;str38;1;str19;18;str40;37;str25;23;str4;34;str2;36;str24
7500;str18;19;str12;50;str2;29;str43;19;str46;33;str14;33;str9;7;str46
7501;str41;10;str48;45;str6;21;str42;43;str19;45;str13;38;str37;45;str37
7502;str21;15;str4;17;str31;12;str10;9;str37;12;str38;42;str9;22;str41
7503;str15;34;str11;30;str21;49;str15;35;str21;21;str21;47;str27;46;str44
7504;str13;42;str47;41;str42;14;str46;11;str13;2;str26;40;str3;4;str2
7505;str42;50;str13;30;str8;29;str33;39;str30;33;str7;17;str48;30;str31
7506;str28;13;str37;38;str19;22;str4;40;str12;44;str41;28;str31;12;str21
7507;str5;24;str36;5;str11;32;str21;41;str22;6;str10;12;str4;42;str13
7508;str15;14;str36;38;str4;13;str23;20;str23;18;str30;7;str35;20;str38
7509;str37;30;str40;48;str9;14;str41;6;str9;8;str50;37;str25;38;str46
7510;str18;50;str34;41;str37;6;str11;5;str6;27;str41;47;str18;18;str8
7511;str5;25;str20;47;str26;16;str16;2;str18;31;str3;11;str40;26;str26
7512;str14;24;str28;32;str1;24;str30;48;str20;5;str42;15;str13;43;str29
7513;str25;21;str34;43;str8;8;str38;10;str35;24;str14;42;str10;22;str27
7514;str8;13;str40;2;str45;17;str20;14;str36;33;str2;48;str16;9;str44
7515;str31;23;str40;50;str3;44;str43;17;str6;47;str14;10;str50;1;str13
7516;str22;10;str33;37;str10;17;str42;41;str19;35;str17;45;str23;34;str26
7517;str14;7;str17;23;str23;48;str2;12;str38;33;str36;46;str5;48;str34
7518;str12;36;str50;49;str33;17;str16;46;str5;21;str7;23;str22;34;str37
7519;str41;32;str47;45;str35;34;str23;12;str7;12;str32;3;str18;33;str28
7520;str25;13;str15;18;str33;3;str35;26;str7;19;str45;41;str9;39;str43
7521;str28;26;str1;21;str35;31;str32;15;str49;37;str39;20;str16;15;str44
7522;str45;22;str48;49;str50;48;str1;27;str1;2;str1;26;str20;48;str24
7523;str11;50;str6;7;str18;13;str38;2;str9;7;str3;11;str2;36;str16
7524;str42;21;str35;45;str8;8;str33;42;str37;30;str46;6;str18;21;str15
7525;str13;22;str42;6;str2;25;str40;39;str15;42;str18;33;str50;28;str5
7526;str23;18;str10;9;str19;45;str26;1;str35;5;str10;43;str32;12;str43
7527;str20;43;str13;14;str36;43;str19;25;str36;14;str35;29;str19;21;str27
7528;str6;36;str41;13;str15;45;str3;3;str37;6;str28;42;str11;30;str45
7529;str45;8;str34;9;str50;2;str42;22;str47;47;str27;25;str48;31;str21
7530;str44;45;str8;5;str34;11;str8;29;str45;39;str31;24;str33;7;str16
7531;str25;21;str46;37;str50;20;str23;23;str24;22;str3;19;str34;15;str50
7532;str19;29;str36;25;str15;36;str14;22;str48;23;str38;21;str16;8;str24
7533;str43;26;str23;17;str5;36;str33;24;str32;34;str36;34;str40;28;str5
7534;str47;1;str5;30;str33;40;str21;46;str39;47;str33;26;str18;46;str4
7535;str50;19;str1;50;str36;10;str31;22;str46;24;str14;18;str29;43;str15
7536;str2;29;str40;39;str23;5;str12;8;str5;10;str16;3;str24;35;str28
7537;str16;4;str24;27;str4;41;str3;35;str11;36;str2;19;str41;37;str32
7538;str27;50;str33;19;str46;4;str45;25;str2;12;str23;31;str12;28;str42
7539;str46;33;str15;13;str41;18;str37;27;str4;47;str39;1;str31;19;str35
7540;str30;24;str38;47;str39;35;str23;45;str33;41;str1;4;str33;11;str39
7541;str32;50;str20;21;str47;3;str11;2;str33;32;str30;11;str34;2;str18
7542;str35;47;str30;15;str25;43;str1;5;str3;24;str10;19;str47;44;str36
7543;str15;29;str11;13;str48;28;str49;23;str3;46;str7;24;str13;5;str44
7544;str4;4;str50;10;str26;17;str38;24;str1;30;str33;4;str46;27;str28
7545;str26;33;str48;36;str22;35;str6;22;str17;27;str28;10;str23;6;str50
7546;str42;22;str15;39;str29;13;str11;44;str31;28;str9;43;str16;42;str2
7547;str11;45;str45;34;str6;2;str16;18;str9;31;str20;37;str12;27;str43
7548;str12;50;str18;40;str27;47;str46;17;str14;4;str23;29;str20;2;str36
7549;str19;47;str5;4;str45;26;str45;35;str8;33;str47;29;str13;7;str4
7550;str28;49;str11;6;str48;2;str9;19;str43;23;str4;47;str8;16;str49
7551;str25;37;str24;27;str40;33;str35;12;str4;29;str50;28;str33;8;str7
7552;str34;23;str30;31;str4;24;str9;30;str11;39;str49;42;str8;23;str34
7553;str40;13;str9;23;str15;17;str45;47;str5;29;str42;30;str42;42;str9
7554;str7;5;str34;33;str38;33;str9;43;str27;39;str38;19;str13;37;str6
7555;str8;35;str39;32;str24;29;str37;3;str33;5;str41;10;str17;43;str34
7556;str45;6;str14;6;str34;25;str26;26;str36;34;str43;25;str50;26;str46
7557;str47;22;str48;14;str44;13;str45;8;str12;24;str39;11;str22;5;str22
7558;str11;25;str44;30;str34;21;str4;48;str31;29;str6;31;str29;43;str32
7559;str3;29;str37;11;str21;35;str46;38;str40;12;str10;17;str47;9;str43
7560;str20;36;str10;5;str32;17;str24;11;str21;5;str1;27;str6;3;str30
7561;str9;4;str34;43;str11;16;str16;49;str36;25;str36;30;str35;14;str42
7562;str28;17;str8;19;str11;30;str28;14;str40;34;str28;25;str20;47;str43
7563;str3;12;str47;21;str42;11;str7;40;str7;34;str6;26;str20;10;str27
7564;str28;10;str9;44;str22;41;str46;10;str7;31;str34;46;str33;18;str25
7565;str8;10;str28;2;str41;40;str13;29;str3;30;str14;19;str7;13;str10
7566;str45;21;str39;41;str9;21;str29;50;str8;43;str15;13;str9;31;str9
7567;str23;4;str23;16;str10;29;str10;32;str44;25;str28;48;str33;18;str4
7568;str17;45;str23;10;str42;30;str22;42;str3;44;str15;30;str12;39;str25
7569;str16;50;str20;5;str6;24;str24;7;str26;50;str36;13;str47;50;str44
7570;str37;25;str17;44;str22;47;str8;45;str13;11;str14;36;str27;18;str25
7571;str36;15;str41;14;str3;24;str38;4;str19;40;str38;44;str23;41;str11
7572;str41;30;str14;7;str40;47;str15;12;str12;18;str16;4;str26;20;str15
7573;str17;25;str30;31;str16;43;str13;2;str37;28;str35;41;str44;37;str26
7574;str34;30;str30;17;str10;11;str40;22;str33;2;str10;49;str38;5;str39
7575;str26;2;str22;1;str7;4;str39;39;str13;35;str42;27;str27;32;str50
7576;str35;20;str17;31;str47;17;str18;42;str11;41;str42;39;str33;50;str40
7577;str30;31;str22;18;str7;41;str3;32;str20;38;str18;49;str2;44;str22
7578;str8;14;str48;25;str31;7;str32;11;str33;4;str7;5;str46;8;str41
7579;str50;22;str45;9;str4;39;str16;30;str20;39;str7;30;str1;16;str13
7580;str23;41;str49;50;str47;15;str8;43;str39;31;str42;17;str40;15;str46
7581;str40;11;str37;15;str5;27;str6;47;str28;41;str32;24;str38;17;str25
7582;str30;24;str24;45;str18;37;str42;28;str37;7;str47;27;str8;21;str48
7583;str24;12;str22;22;str36;49;str31;15;str42;45;str35;12;str19;24;str17
7584;str49;22;str39;33;str19;49;str38;45;str35;26;str7;48;str40;43;str49
7585;str46;13;str14;41;str21;36;str18;31;str47;45;str19;19;str48;41;str4
7586;str37;30;str9;12;str32;12;str47;45;str32;28;str34;35;str6;22;str35
7587;str3;5;str1;39;str23;14;str6;8;str13;41;str48;29;str9;46;str16
7588;str38;16;str30;41;str28;24;str17;42;str33;13;str21;10;str21;47;str10
7589;str7;34;str26;16;str3;2;str8;41;str42;28;str6;23;str11;27;str36
7590;str42;39;str24;10;str43;14;str4;31;str10;9;str10;25;str2;41;str37
7591;str18;40;str16;31;str1;48;str15;47;str16;24;str22;33;str3;23;str10
7592;str24;40;str28;49;str17;5;str48;29;str45;23;str3;11;str2;4;str18
7593;str42;17;str29;7;str28;15;str17;33;str42;4;str8;44;str49;6;str34
7594;str49;10;str30;28;str35;16;str20;7;str20;46;str26;6;str47;21;str34
7595;str17;26;str28;28;str17;43;str14;1;str30;50;str4;45;str29;19;str7
7596;str20;12;str22;11;str15;30;str22;41;str24;3;str50;30;str33;2;str38
7597;str11;41;str15;29;str45;18;str6;21;str41;11;str45;24;str44;22;str36
7598;str32;47;str9;24;str2;37;str20;46;str22;20;str49;18;str41;18;str36
7599;str3;48;str8;43;str29;13;str19;26;str44;46;str22;17;str13;7;str25
7600;str49;29;str20;48;str27;47;str35;30;str7;12;str47;24;str26;23;str1
7601;str42;32;str35;9;str42;38;str9;21;str8;29;str20;22;str31;29;str1
7602;str50;44;str42;50;str50;9;str3;46;str40;43;str45;26;str38;47;str19
7603;str42;5;str42;2;str24;30;str25;43;str21;47;str43;47;str23;28;str31
7604;str47;18;str28;48;str19;47;str39;17;str19;1;str23;39;str44;12;str37
7605;str16;43;str47;5;str45;36;str6;29;str27;45;str24;28;str50;7;str20
7606;str45;9;str5;35;str4;17;str46;18;str27;36;str45;26;str35;40;str19
7607;str24;29;str37;41;str39;24;str34;14;str12;44;str29;4;str30;23;str17
7608;str41;21;str15;46;str49;39;str49;25;str46;41;str9;28;str19;9;str4
7609;str33;45;str50;17;str33;42;str27;15;str13;41;str9;30;str6;8;str2
7610;str50;35;str10;19;str31;48;str26;9;str26;32;str42;43;str16;33;str42
7611;str16;11;str30;49;str14;41;str4;7;str43;34;str50;46;str11;9;str35
7612;str19;26;str17;40;str4;29;str37;21;str32;37;str46;9;str42;10;str30
7613;str9;15;str5;49;str18;8;str27;16;str37;25;str15;36;str13;9;str22
7614;str7;4;str12;13;str49;5;str29;19;str28;3;str21;30;str28;22;str17
7615;str24;17;str34;4;str29;29;str34;38;str17;42;str7;43;str28;48;str29
7616;str6;13;str6;34;str28;7;str15;23;str49;20;str36;8;str37;6;str36
7617;str26;41;str49;45;str38;17;str31;29;str34;38;str14;26;str32;2;str39
7618;str9;17;str4;20;str42;34;str24;28;str6;33;str46;47;str15;1;str12
7619;str24;22;str46;2;str50;38;str43;6;str9;5;str31;28;str10;38;str12
7620;str4;35;str28;29;str30;48;str24;28;str47;6;str18;36;str9;25;str50
7621;str24;10;str40;8;str35;34;str6;48;str32;23;str37;39;str25;23;str12
7622;str19;6;str42;38;str38;2;str36;28;str48;32;str11;1;str47;39;str46
7623;str32;13;str3;24;str4;26;str45;45;str48;35;str7;24;str30;38;str8
7624;str16;48;str43;33;str1;32;str4;8;str7;8;str7;34;str47;30;str11
7625;str9;36;str33;43;str4;27;str13;45;str27;39;str3;29;str41;33;str31
7626;str50;8;str42;10;str7;49;str2;20;str25;2;str28;15;str32;49;str7
7627;str2;13;str36;30;str7;25;str41;48;str15;6;str19;23;str14;17;str15
7628;str43;42;str24;20;str37;37;str19;25;str23;2;str40;16;str6;50;str46
7629;str24;9;str44;33;str29;12;str29;37;str40;48;str48;48;str17;17;str20
7630;str21;41;str42;21;str26;6;str1;44;str16;20;str32;2;str11;8;str34
7631;str34;43;str40;20;str12;15;str48;31;str19;10;str6;23;str19;47;str45
7632;str33;17;str4;27;str36;38;str29;24;str14;22;str47;26;str36;8;str45
7633;str30;18;str1;23;str42;25;str1;20;str13;37;str40;26;str12;4;str31
7634;str12;30;str11;21;str24;43;str8;13;str45;14;str36;42;str44;23;str33
7635;str12;3;str16;4;str14;2;str13;13;str15;22;str37;6;str26;13;str44
7636;str5;20;str11;14;str45;26;str25;11;str36;31;str3;13;str47;2;str36
7637;str8;8;str27;8;str40;39;str10;4;str4;4;str36;20;str9;4;str17
7638;str26;2;str41;21;str32;12;str39;3;str11;32;str15;46;str50;2;str1
7639;str31;49;str24;7;str1;18;str33;25;str33;50;str4;6;str39;29;str1
7640;str44;48;str35;33;str21;18;str25;23;str44;30;str18;31;str31;29;str45
7641;str5;9;str50;22;str4;13;str46;38;str12;28;str7;50;str23;43;str10
7642;str42;16;str21;21;str44;41;str33;10;str40;6;str10;42;str8;12;str34
7643;str1;30;str37;29;str1;32;str34;7;str23;13;str18;8;str28;43;str27
7644;str5;6;str44;50;str14;42;str15;27;str9;50;str21;31;str31;25;str14
7645;str10;4;str24;16;str48;38;str9;12;str34;12;str31;33;str6;19;str32
7646;str3;40;str14;5;str18;31;str6;27;str36;31;str19;30;str5;22;str13
7647;str7;15;str6;1;str7;49;str17;14;str23;20;str5;19;str13;24;str9
7648;str50;21;str14;26;str8;47;str14;36;str28;34;str15;40;str28;40;str9
7649;str48;50;str24;24;str44;43;str38;3;str25;48;str15;50;str33;48;str33
7650;str48;3;str42;6;str21;25;str47;37;str42;50;str27;40;str20;2;str22
7651;str4;29;str37;38;str4;30;str24;46;str16;29;str35;44;str22;32;str21
7652;str50;39;str34;1;str26;17;str41;48;str33;50;str24;41;str29;23;str49
7653;str4;12;str30;13;str35;23;str40;1;str36;49;str17;16;str26;33;str50
7654;str10;17;str9;35;str24;17;str9;2;str43;50;str12;27;str32;50;str38
7655;str21;11;str15;44;str42;17;str27;37;str5;2;str32;41;str1;16;str49
7656;str17;37;str9;13;str22;37;str6;2;str44;8;str30;49;str11;43;str43
7657;str49;31;str31;3;str13;3;str3;26;str46;24;str23;7;str40;9;str35
7658;str19;13;str7;6;str17;3;str20;15;str24;5;str33;31;str44;45;str43
7659;str16;6;str34;44;str49;37;str32;23;str10;43;str12;49;str15;6;str1
7660;str27;20;str10;12;str26;48;str4;24;str49;11;str48;49;str15;38;str49
7661;str20;45;str20;3;str10;37;str38;17;str27;46;str35;40;str2;21;str40
7662;str50;49;str19;41;str46;28;str50;5;str4;31;str40;2;str48;29;str46
7663;str14;41;str16;31;str45;39;str23;16;str28;24;str32;24;str14;30;str10
7664;str23;46;str5;33;str32;16;str19;6;str9;7;str27;26;str2;40;str11
7665;str4;5;str39;22;str8;42;str11;19;str38;8;str8;37;str34;14;str43
7666;str44;47;str43;14;str4;41;str25;48;str27;28;str39;25;str44;25;str38
7667;str1;12;str26;23;str11;11;str35;28;str2;30;str39;49;str1;44;str44
7668;str43;17;str8;12;str20;8;str45;33;str5;20;str25;16;str48;42;str18
7669;str48;34;str11;2;str10;45;str21;38;str41;1;str29;10;str48;50;str32
7670;str6;22;str46;28;str38;15;str28;47;str15;15;str11;12;str41;23;str37
7671;str48;30;str7;45;str14;39;str47;41;str41;3;str3;15;str31;25;str29
7672;str46;45;str29;17;str11;4;str12;29;str8;44;str37;37;str37;22;str34
7673;str33;48;str6;11;str44;24;str22;14;str36;22;str22;36;str19;17;str45
7674;str6;3;str32;12;str14;16;str10;7;str41;2;str45;5;str33;37;str44
7675;str29;2;str39;50;str33;23;str35;23;str33;6;str10;24;str30;48;str43
7676;str12;7;str5;39;str1;15;str34;27;str50;31;str10;2;str26;25;str4
7677;str41;39;str18;40;str10;15;str10;50;str31;9;str36;40;str50;42;str46
7678;str37;47;str11;11;str13;38;str19;46;str19;48;str38;41;str26;26;str33
7679;str30;7;str40;30;str36;12;str47;24;str41;12;str36;19;str22;3;str50
7680;str44;32;str4;29;str29;29;str13;31;str43;3;str23;3;str10;50;str26
7681;str11;42;str45;27;str8;26;str25;31;str35;17;str16;19;str45;29;str20
7682;str28;20;str6;49;str15;37;str31;25;str38;35;str5;22;str11;37;str9
7683;str7;28;str37;44;str32;39;str13;45;str26;3;str13;27;str22;5;str32
7684;str17;29;str8;6;str35;36;str47;8;str26;48;str18;30;str13;22;str50
7685;str12;41;str39;10;str39;10;str5;9;str9;2;str14;39;str36;30;str26
7686;str29;8;str29;16;str40;47;str16;35;str8;36;str6;23;str22;39;str29
7687;str15;2;str30;46;str9;31;str17;9;str10;26;str16;35;str25;1;str4
7688;str38;19;str36;6;str15;10;str10;8;str37;13;str49;48;str45;16;str24
7689;str15;36;str2;1;str49;31;str45;38;str12;7;str4;21;str49;12;str21
7690;str23;8;str6;39;str46;7;str6;43;str34;36;str17;17;str41;34;str49
7691;str8;44;str3;14;str46;41;str36;13;str47;17;str49;33;str16;13;str40
7692;str7;31;str10;31;str35;3;str46;44;str15;18;str21;21;str43;31;str19
7693;str5;19;str5;24;str8;48;str47;42;str28;41;str23;21;str50;44;str17
7694;str24;2;str50;48;str30;20;str12;4;str42;5;str23;9;str43;13;str36
7695;str42;32;str27;3;str18;7;str33;3;str39;29;str34;24;str9;26;str42
7696;str36;17;str28;1;str30;2;str23;4;str43;39;str50;13;str45;7;str38
7697;str13;1;str41;50;str46;38;str48;40;str30;38;str34;40;str13;48;str27
7698;str29;31;str25;22;str37;44;str32;50;str42;50;str38;36;str32;44;str5
7699;str40;29;str23;34;str24;9;str19;6;str1;34;str26;24;str18;3;str33
7700;str14;15;str14;2;str35;40;str40;1;str17;23;str45;11;str13;7;str33
7701;str19;5;str36;39;str42;42;str40;49;str24;2;str36;20;str15;41;str35
7702;str48;48;str7;13;str31;21;str16;16;str28;46;str37;46;str25;26;str7
7703;str15;47;str10;45;str31;6;str36;32;str3;19;str34;29;str48;49;str1
7704;str27;21;str36;39;str33;10;str43;13;str14;21;str39;41;str1;29;str22
7705;str33;19;str43;29;str21;21;str7;31;str33;28;str20;5;str41;40;str50
7706;str45;32;str12;33;str29;47;str4;37;str22;16;str5;28;str48;9;str47
7707;str32;4;str16;39;str24;4;str17;1;str8;16;str34;30;str4;44;str33
7708;str14;10;str41;11;str46;39;str34;50;str35;21;str36;12;str20;31;str1
7709;str48;21;str20;5;str26;48;str15;28;str29;32;str7;50;str47;11;str2
7710;str15;7;str25;3;str4;39;str11;32;str9;29;str1;41;str8;45;str47
7711;str20;47;str16;15;str31;38;str27;45;str3;36;str32;36;str5;22;str32
7712;str1;35;str18;47;str37;5;str19;21;str23;43;str36;25;str49;49;str22
7713;str48;3;str5;3;str48;8;str12;28;str13;23;str12;9;str32;29;str6
7714;str41;18;str9;21;str39;49;str11;36;str39;40;str35;40;str9;3;str11
7715;str17;22;str16;47;str30;12;str24;50;str37;42;str39;16;str1;44;str40
7716;str9;43;str33;35;str10;25;str45;33;str33;1;str9;24;str5;16;str9
7717;str21;50;str23;43;str34;12;str47;6;str17;34;str24;12;str8;40;str7
7718;str18;4;str2;16;str12;31;str33;45;str6;40;str40;7;str50;8;str46
7719;str50;33;str11;31;str40;10;str11;46;str3;5;str48;18;str15;10;str24
7720;str44;28;str13;12;str49;5;str36;24;str3;10;str39;43;str50;7;str5
7721;str47;32;str8;45;str35;41;str17;33;str21;17;str21;15;str25;10;str5
7722;str32;25;str33;15;str47;16;str3;40;str9;45;str10;48;str5;25;str29
7723;str11;1;str18;44;str34;40;str7;28;str17;9;str16;7;str32;47;str13
7724;str14;1;str50;8;str27;47;str27;45;str14;38;str35;2;str35;36;str24
7725;str22;44;str43;43;str42;14;str3;31;str34;50;str5;1;str13;18;str42
7726;str7;2;str34;31;str15;3;str31;36;str44;25;str33;35;str48;45;str10
7727;str10;7;str36;40;str11;23;str50;41;str9;7;str9;39;str6;9;str29
7728;str1;30;str12;45;str6;12;str31;16;str17;1;str15;47;str18;20;str13
7729;str17;21;str39;31;str48;28;str34;41;str38;17;str9;28;str34;29;str25
7730;str24;27;str12;45;str2;36;str45;13;str18;3;str36;50;str48;8;str7
7731;str26;30;str25;2;str9;21;str48;33;str44;3;str26;29;str21;45;str11
7732;str2;5;str21;13;str20;28;str5;31;str5;1;str33;5;str32;24;str11
7733;str28;29;str33;22;str29;50;str5;45;str5;19;str38;26;str16;27;str13
7734;str45;38;str44;15;str4;25;str16;40;str17;32;str7;14;str48;41;str36
7735;str22;22;str17;28;str43;10;str33;43;str23;3;str39;13;str27;50;str42
7736;str28;11;str37;42;str20;50;str20;28;str15;37;str29;48;str41;4;str6
7737;str11;24;str47;41;str20;5;str10;14;str19;30;str28;8;str40;25;str23
7738;str9;27;str43;41;str40;36;str35;33;str28;7;str35;16;str41;24;str12
7739;str29;27;str40;16;str44;39;str26;9;str29;15;str45;33;str8;13;str35
7740;str32;23;str33;48;str22;29;str19;15;str24;44;str30;44;str5;28;str9
7741;str47;41;str38;2;str5;7;str32;50;str50;3;str36;2;str35;2;str43
7742;str1;48;str39;35;str30;18;str11;17;str34;49;str13;41;str50;16;str7
7743;str22;42;str21;30;str6;36;str20;5;str26;14;str39;19;str17;45;str21
7744;str30;28;str33;44;str41;41;str40;25;str24;19;str10;23;str13;17;str7
7745;str31;45;str12;13;str40;12;str35;23;str35;37;str28;2;str14;47;str46
