12296;str37;46;str38;22;str17;35;str34;20;str36;49
12297;str4;42;str1;8;str40;38;str13;25;str11;27
12298;str7;36;str10;40;str2;6;str33;36;str1;14
12299;str28;37;str39;49;str19;4;str30;47;str29;48
12300;str2;50;str25;19;str2;5;str1;25;str22;7
12301;str3;47;str47;38;str50;13;str47;11;str7;30
12302;str17;20;str30;25;str50;6;str33;13;str13;22
12303;str15;11;str39;36;str4;2;str14;32;str25;31
12304;str49;15;str14;13;str47;34;str28;26;str31;2
12305;str19;50;str4;29;str20;33;str47;15;str1;10
12306;str30;20;str4;41;str43;44;str45;7;str13;29
12307;str11;18;str16;28;str32;19;str47;4;str50;41
12308;str43;43;str18;28;str41;20;str37;32;str12;10
12309;str44;47;str17;17;str12;15;str7;34;str43;4
12310;str15;39;str27;29;str44;2;str38;39;str15;40
12311;str48;36;str49;34;str13;27;str49;9;str26;23
12312;str17;25;str39;16;str22;12;str2;8;str9;27
12313;str14;32;str21;47;str23;45;str38;5;str3;30
12314;str24;12;str9;23;str18;9;str26;16;str16;12
12315;str18;5;str23;34;str31;35;str39;12;str3;28
12316;str18;13;str27;24;str25;21;str44;50;str23;16
12317;str49;14;str28;33;str6;32;str30;12;str31;37
12318;str28;16;str2;17;str46;39;str24;24;str44;48
12319;str19;21;str8;25;str46;16;str42;20;str29;37
12320;str21;4;str17;49;str15;25;str39;41;str42;30
12321;str14;20;str10;40;str45;49;str26;28;str7;28
12322;str23;39;str5;46;str50;16;str9;20;str27;45
12323;str48;9;str38;8;str18;7;str13;22;str16;13
12324;str43;21;str23;1;str43;36;str38;35;str1;29
12325;str8;22;str42;32;str15;24;str24;18;str17;25
12326;str21;10;str5;15;str9;25;str3;29;str17;27
12327;str42;48;str24;30;str28;1;str6;18;str23;38
12328;str47;30;str23;47;str19;23;str24;47;str36;1
12329;str31;49;str49;43;str15;2;str12;19;str11;37
12330;str48;2;str32;13;str26;46;str23;36;str31;32
12331;str30;46;str22;24;str31;8;str35;18;str12;26
12332;str43;45;str25;31;str18;22;str33;3;str24;40
12333;str19;9;str31;11;str24;14;str16;31;str9;26
12334;str6;20;str42;29;str23;17;str15;9;str26;19
12335;str50;40;str36;44;str8;28;str21;10;str22;24
12336;str14;25;str16;4;str46;28;str41;29;str16;12
12337;str50;2;str5;43;str13;33;str10;47;str39;50
12338;str32;48;str20;18;str40;22;str6;50;str9;47
12339;str43;12;str16;46;str12;8;str7;14;str43;24
12340;str9;19;str38;1;str14;45;str27;9;str38;16
12341;str26;13;str29;37;str18;24;str23;31;str44;33
12342;str40;16;str19;3;str27;34;str38;48;str6;29
12343;str48;24;str10;47;str20;38;str35;13;str43;34
12344;str14;6;str16;4;str41;5;str7;36;str3;2
12345;str41;41;str50;26;str44;45;str3;30;str46;14
12346;str8;11;str6;11;str2;13;str40;10;str41;45
12347;str4;25;str39;24;str45;40;str50;2;str21;49
12348;str44;30;str17;49;str50;43;str44;23;str35;24
12349;str32;22;str43;10;str46;6;str15;48;str23;5
12350;str5;18;str25;33;str10;6;str19;24;str2;12
12351;str17;11;str2;24;str12;22;str48;22;str8;38
12352;str46;43;str12;26;str9;23;str8;29;str20;44
12353;str29;38;str21;25;str12;26;str8;13;str17;45
12354;str24;3;str4;26;str43;46;str44;21;str25;2
12355;str20;17;str7;16;str22;20;str28;19;str18;42
12356;str9;14;str33;31;str26;30;str4;38;str50;6
12357;str21;46;str4;34;str27;20;str29;39;str11;1
12358;str49;35;str7;20;str14;45;str23;7;str25;23
12359;str47;42;str4;31;str10;50;str5;26;str33;35
12360;str28;4;str49;32;str15;11;str7;24;str36;7
12361;str4;49;str40;3;str28;37;str2;24;str31;27
12362;str25;26;str7;20;str35;10;str20;33;str12;31
12363;str6;45;str43;38;str30;38;str8;37;str35;11
12364;str14;43;str21;17;str15;3;str18;40;str32;25
12365;str29;8;str19;13;str31;20;str17;37;str31;11
12366;str28;31;str35;10;str43;35;str28;7;str35;28
12367;str33;6;str47;45;str5;18;str44;21;str41;8
12368;str36;1;str49;8;str37;50;str21;41;str22;7
12369;str47;23;str27;31;str40;25;str49;10;str39;35
12370;str18;37;str25;46;str7;25;str41;36;str27;10
12371;str48;13;str31;37;str50;40;str22;1;str7;5
12372;str10;29;str48;28;str15;26;str45;44;str3;34
12373;str26;9;str22;19;str3;28;str17;27;str44;44
12374;str18;7;str25;42;str28;23;str8;38;str35;11
12375;str10;21;str31;27;str1;3;str25;5;str6;38
12376;str36;6;str49;50;str18;8;str50;38;str27;5
12377;str18;45;str11;35;str1;44;str6;24;str43;25
12378;str50;7;str42;50;str24;42;str42;17;str10;45
12379;str30;28;str12;21;str23;39;str17;42;str17;20
12380;str5;30;str9;34;str18;50;str35;41;str29;33
12381;str29;47;str33;47;str44;39;str21;8;str4;44
12382;str42;8;str24;35;str3;1;str7;1;str3;9
12383;str33;23;str18;29;str8;44;str1;21;str24;17
12384;str25;6;str42;47;str7;8;str18;13;str14;19
12385;str24;19;str27;24;str24;22;str44;46;str17;48
12386;str49;45;str35;36;str7;16;str20;7;str21;46
12387;str27;8;str50;6;str15;7;str16;16;str46;10
12388;str39;15;str31;20;str27;24;str27;21;str12;8
12389;str41;8;str40;39;str17;49;str1;33;str17;2
12390;str28;43;str10;47;str48;20;str14;48;str36;40
12391;str2;6;str45;47;str45;29;str32;20;str38;15
12392;str21;46;str35;23;str25;23;str28;13;str32;9
12393;str43;7;str31;32;str21;18;str27;33;str1;20
12394;str30;31;str45;16;str35;48;str2;24;str33;49
12395;str5;28;str14;26;str22;41;str14;13;str28;22
12396;str16;12;str11;1;str5;25;str20;31;str50;8
12397;str37;42;str11;27;str22;33;str15;34;str37;5
12398;str45;31;str11;48;str43;8;str29;47;str34;35
12399;str20;21;str1;35;str8;21;str27;20;str32;45
12400;str30;47;str10;22;str39;26;str16;1;str25;37
12401;str17;30;str6;37;str40;10;str21;45;str42;10
12402;str15;26;str29;43;str31;37;str45;11;str2;28
12403;str6;15;str44;48;str37;36;str28;24;str32;13
12404;str40;6;str46;8;str7;43;str2;26;str48;24
12405;str41;32;str5;24;str26;20;str6;5;str37;16
12406;str11;27;str3;48;str12;20;str35;39;str17;44
12407;str23;44;str8;14;str26;31;str5;23;str29;42
12408;str11;19;str23;45;str42;10;str7;47;str13;25
12409;str30;24;str46;1;str30;4;str49;27;str32;31
12410;str11;23;str43;49;str13;18;str8;38;str42;41
12411;str39;25;str46;20;str31;19;str27;20;str14;50
12412;str47;24;str1;24;str32;28;str6;2;str27;49
12413;str28;45;str31;15;str18;49;str1;36;str37;47
12414;str25;50;str7;26;str12;7;str31;4;str23;32
12415;str45;15;str14;36;str12;50;str16;3;str47;20
12416;str23;36;str23;19;str4;8;str42;41;str45;21
12417;str11;17;str49;35;str21;37;str42;5;str16;39
12418;str44;22;str6;31;str32;37;str36;12;str44;25
12419;str31;6;str14;37;str42;50;str44;30;str35;5
12420;str25;15;str31;2;str30;50;str50;7;str27;42
12421;str26;39;str36;24;str39;29;str2;30;str30;32
12422;str38;45;str23;3;str21;2;str41;25;str8;5
12423;str36;21;str20;24;str40;10;str38;31;str14;30
12424;str24;27;str43;29;str16;45;str20;3;str46;50
12425;str39;37;str47;35;str10;12;str11;42;str5;4
12426;str9;5;str48;26;str25;43;str49;27;str49;3
12427;str13;32;str43;33;str50;28;str41;30;str20;32
12428;str10;6;str24;4;str41;37;str24;1;str38;32
12429;str12;21;str29;35;str50;3;str27;27;str34;4
12430;str25;32;str14;3;str11;33;str9;18;str15;38
12431;str47;40;str21;6;str50;36;str42;41;str50;44
12432;str15;5;str16;39;str17;28;str9;50;str30;21
12433;str21;1;str10;18;str15;11;str33;13;str26;27
12434;str43;28;str47;39;str26;36;str46;30;str8;18
12435;str18;33;str34;5;str26;18;str29;26;str11;40
12436;str23;40;str15;42;str45;43;str41;24;str5;5
12437;str45;19;str11;14;str15;6;str9;12;str17;50
12438;str45;27;str29;13;str18;16;str39;3;str1;41
12439;str27;50;str50;40;str9;5;str43;10;str20;47
12440;str42;37;str2;17;str6;35;str17;22;str36;38
12441;str16;24;str1;40;str42;29;str29;34;str49;48
12442;str12;21;str24;24;str15;19;str18;17;str47;3
12443;str16;19;str13;6;str36;1;str21;13;str31;31
12444;str32;21;str20;22;str47;31;str15;33;str29;41
12445;str8;42;str4;18;str16;33;str1;41;str32;34
12446;str29;19;str8;40;str46;42;str13;22;str40;7
12447;str34;20;str36;35;str4;9;str2;9;str36;18
12448;str18;33;str34;17;str24;19;str36;43;str50;28
12449;str32;20;str20;44;str6;14;str40;42;str29;36
12450;str32;41;str16;39;str37;2;str48;12;str3;13
12451;str12;14;str2;30;str23;40;str8;38;str11;23
12452;str37;42;str21;13;str8;43;str5;37;str32;39
12453;str30;31;str43;3;str4;7;str45;12;str40;9
12454;str12;30;str45;7;str30;25;str9;29;str27;44
12455;str36;9;str49;27;str48;17;str30;11;str13;23
12456;str11;38;str33;42;str19;17;str29;20;str46;32
12457;str11;37;str7;40;str27;42;str28;33;str2;47
12458;str36;8;str34;14;str39;47;str21;26;str19;12
12459;str11;35;str36;24;str12;22;str46;2;str11;40
12460;str37;47;str30;18;str37;16;str25;1;str9;42
12461;str48;36;str3;2;str38;36;str25;33;str41;28
12462;str11;18;str17;24;str35;40;str32;44;str5;16
12463;str13;18;str13;40;str34;44;str11;35;str12;40
12464;str42;46;str33;20;str46;12;str18;17;str10;8
12465;str31;30;str46;39;str49;43;str4;23;str40;8
12466;str20;16;str48;1;str15;14;str10;4;str32;11
12467;str4;27;str20;6;str20;15;str15;1;str22;35
12468;str48;32;str4;21;str46;22;str38;11;str2;38
12469;str39;41;str1;47;str16;45;str41;36;str42;28
12470;str41;42;str32;8;str30;46;str12;50;str47;28
12471;str26;39;str41;26;str28;8;str9;8;str1;46
12472;str36;50;str41;48;str31;3;str8;29;str27;28
12473;str26;34;str20;33;str1;21;str48;13;str32;48
12474;str18;42;str31;32;str31;27;str11;44;str11;47
12475;str20;18;str41;40;str14;14;str16;38;str21;40
12476;str46;4;str16;29;str23;20;str2;34;str2;37
12477;str29;7;str48;19;str12;46;str27;41;str19;7
12478;str39;49;str19;13;str14;5;str2;21;str15;3
12479;str30;35;str47;36;str29;20;str33;38;str13;10
12480;str36;44;str41;4;str50;24;str38;34;str27;2
12481;str27;35;str10;47;str37;42;str35;10;str46;19
12482;str5;11;str12;41;str20;29;str14;6;str7;5
12483;str27;49;str48;27;str18;14;str32;49;str17;16
12484;str20;32;str11;49;str3;18;str46;2;str2;10
12485;str6;9;str17;2;str35;48;str15;40;str8;37
12486;str32;4;str20;5;str31;13;str18;42;str47;6
12487;str33;2;str35;37;str45;44;str37;48;str32;23
12488;str14;38;str13;43;str50;48;str21;12;str14;3
12489;str28;32;str27;21;str3;7;str11;47;str46;37
12490;str22;46;str36;36;str31;50;str43;29;str27;1
12491;str29;26;str8;13;str17;42;str12;36;str38;27
12492;str40;22;str9;32;str4;46;str7;29;str14;42
12493;str4;47;str17;13;str43;9;str34;36;str28;48
12494;str37;28;str47;38;str22;16;str46;12;str37;22
12495;str30;49;str44;24;str29;2;str25;47;str7;19
12496;str1;16;str47;34;str39;11;str18;37;str49;39
12497;str20;27;str5;35;str22;14;str19;21;str21;17
12498;str8;39;str9;31;str13;11;str13;5;str7;17
12499;str32;2;str47;26;str43;45;str49;36;str6;38
12500;str34;21;str7;46;str8;43;str17;22;str15;13
12501;str27;37;str20;32;str17;14;str11;8;str19;34
12502;str41;30;str31;49;str38;42;str32;9;str1;21
12503;str26;13;str7;20;str19;4;str7;12;str4;26
12504;str38;21;str27;41;str4;40;str3;22;str39;28
12505;str20;44;str1;31;str34;1;str5;22;str28;10
12506;str14;8;str30;3;str32;29;str14;6;str27;20
12507;str39;8;str41;12;str34;10;str47;50;str50;48
12508;str43;2;str24;21;str25;7;str49;24;str44;22
12509;str50;16;str1;27;str11;27;str41;18;str20;10
12510;str41;16;str17;4;str5;42;str42;38;str2;12
12511;str34;9;str22;43;str46;30;str24;10;str49;32
12512;str4;3;str2;27;str47;28;str43;30;str49;22
12513;str34;1;str3;47;str17;31;str44;43;str1;22
12514;str18;24;str39;5;str31;23;str20;15;str33;39
12515;str29;19;str46;27;str27;21;str18;12;str1;29
12516;str1;21;str13;33;str37;30;str39;44;str5;11
12517;str36;11;str19;6;str30;45;str26;9;str11;6
12518;str40;39;str37;24;str20;35;str29;33;str40;16
12519;str39;8;str49;31;str46;2;str23;41;str31;6
12520;str7;36;str8;41;str39;13;str32;31;str49;7
12521;str34;45;str47;33;str16;4;str44;22;str28;12
12522;str50;39;str29;23;str19;25;str4;40;str33;14
12523;str35;41;str31;48;str9;28;str29;26;str7;32
12524;str1;31;str38;28;str14;34;str2;32;str32;8
12525;str30;31;str1;45;str7;2;str35;21;str37;4
12526;str15;18;str9;28;str35;38;str12;11;str41;19
12527;str30;14;str48;34;str29;8;str47;36;str16;29
12528;str24;10;str10;12;str4;2;str48;19;str17;23
12529;str8;49;str17;23;str18;21;str23;46;str48;23
12530;str16;9;str45;23;str3;47;str46;14;str38;19
12531;str36;4;str13;47;str5;37;str21;45;str48;40
12532;str32;42;str21;44;str16;19;str35;30;str8;8
12533;str9;27;str49;27;str22;14;str39;15;str37;12
12534;str24;19;str41;9;str37;45;str41;3;str47;35
12535;str1;46;str41;35;str1;9;str15;47;str18;28
12536;str42;29;str17;10;str12;25;str6;34;str9;39
12537;str15;43;str3;49;str46;32;str9;10;str50;11
12538;str31;21;str45;50;str18;48;str16;6;str47;47
12539;str21;17;str37;40;str3;2;str8;33;str7;47
12540;str44;48;str9;35;str23;49;str42;18;str10;18
12541;str44;16;str11;3;str5;4;str34;26;str37;38
12542;str36;21;str9;38;str7;36;str48;23;str50;3
12543;str11;16;str12;34;str8;20;str30;34;str13;41
12544;str4;11;str17;11;str17;1;str16;22;str21;32
12545;str7;35;str49;32;str48;15;str21;31;str27;23
12546;str12;33;str50;6;str46;23;str18;5;str38;38
12547;str47;9;str11;29;str36;20;str42;32;str48;15
12548;str44;10;str40;48;str3;26;str29;7;str25;35
12549;str13;48;str36;7;str24;49;str39;35;str15;1
12550;str27;41;str7;47;str38;17;str50;16;str27;26
12551;str20;33;str2;45;str15;50;str37;15;str49;9
12552;str21;6;str21;40;str25;46;str4;6;str23;9
12553;str7;27;str13;16;str20;23;str13;21;str20;29
12554;str21;11;str6;37;str37;26;str15;23;str12;45
12555;str13;37;str21;32;str11;8;str38;50;str16;47
12556;str34;14;str36;21;str17;33;str47;38;str9;18
12557;str15;28;str3;31;str48;17;str48;8;str18;7
12558;str27;35;str4;17;str45;5;str33;34;str28;3
12559;str3;5;str35;16;str16;23;str36;50;str23;38
12560;str35;21;str31;10;str19;37;str45;13;str30;13
12561;str2;48;str5;9;str5;34;str46;45;str43;18
12562;str35;2;str13;3;str50;33;str16;20;str40;21
12563;str36;31;str9;42;str34;12;str4;12;str12;29
12564;str48;33;str5;3;str14;10;str47;13;str21;12
12565;str16;45;str4;14;str34;17;str28;10;str43;29
12566;str28;24;str26;13;str47;6;str19;20;str2;35
12567;str30;34;str47;29;str38;12;str50;20;str2;28
12568;str8;39;str49;36;str30;26;str20;47;str40;40
12569;str34;48;str33;41;str38;41;str14;10;str30;43
12570;str26;37;str6;44;str24;37;str6;47;str2;19
12571;str13;20;str45;50;str44;44;str24;24;str36;23
12572;str41;4;str47;42;str10;2;str48;9;str39;43
12573;str13;15;str6;21;str42;47;str23;14;str18;9
12574;str4;7;str10;25;str29;4;str36;13;str22;17
12575;str22;16;str17;35;str16;37;str25;38;str4;25
12576;str22;26;str41;2;str8;34;str7;15;str14;11
12577;str9;32;str22;45;str2;36;str18;32;str12;19
12578;str16;46;str28;42;str39;26;str32;39;str33;18
12579;str33;31;str25;44;str35;3;str1;2;str27;30
12580;str15;47;str29;11;str3;8;str6;2;str45;15
12581;str35;42;str17;49;str5;25;str16;47;str44;22
12582;str11;45;str20;29;str27;17;str25;47;str15;3
12583;str22;40;str37;5;str3;48;str3;12;str10;33
12584;str13;18;str48;48;str12;30;str19;23;str1;41
12585;str48;3;str29;20;str48;36;str41;34;str29;6
12586;str2;5;str13;36;str29;7;str27;46;str15;50
12587;str24;4;str33;26;str41;20;str21;23;str6;3
12588;str21;15;str5;37;str46;9;str1;49;str25;11
12589;str4;17;str10;13;str1;29;str6;42;str43;32
12590;str11;5;str16;16;str25;15;str4;40;str35;14
12591;str4;9;str17;30;str35;32;str48;23;str12;40
12592;str14;31;str42;35;str2;19;str4;48;str28;7
12593;str15;9;str48;10;str3;35;str35;34;str26;34
12594;str12;50;str27;14;str14;11;str26;25;str5;10
12595;str26;24;str39;33;str3;8;str8;8;str36;13
12596;str23;18;str21;13;str39;14;str3;46;str10;29
12597;str10;33;str14;20;str34;45;str46;37;str50;10
12598;str19;38;str7;14;str34;26;str27;13;str9;8
12599;str24;46;str1;39;str40;7;str50;37;str22;7
12600;str19;6;str27;48;str39;47;str11;4;str26;6
12601;str41;46;str32;31;str21;30;str36;5;str10;43
12602;str39;48;str23;24;str7;27;str33;12;str35;22
12603;str12;29;str19;5;str33;31;str30;35;str49;27
12604;str45;45;str42;48;str40;21;str8;30;str24;35
12605;str24;46;str11;19;str12;20;str31;34;str33;23
12606;str1;25;str35;32;str48;46;str7;35;str12;41
12607;str33;35;str16;50;str1;35;str6;36;str14;16
12608;str21;46;str23;47;str34;30;str11;48;str49;6
12609;str27;28;str1;29;str35;31;str33;21;str42;35
12610;str15;8;str8;28;str33;25;str7;14;str15;7
12611;str36;10;str21;49;str19;44;str49;10;str47;33
12612;str7;17;str20;3;str20;33;str18;46;str6;29
12613;str43;24;str36;14;str39;10;str38;10;str23;31
12614;str35;23;str31;42;str31;20;str33;11;str20;3
12615;str45;29;str16;7;str8;13;str40;5;str24;1
12616;str15;39;str48;4;str50;6;str50;18;str11;2
12617;str3;27;str10;49;str9;16;str20;39;str44;5
12618;str45;11;str36;28;str14;42;str29;12;str22;13
12619;str36;3;str10;4;str36;37;str50;42;str41;47
12620;str47;2;str25;17;str19;50;str36;48;str23;36
12621;str45;47;str21;13;str21;16;str47;22;str19;36
12622;str22;10;str9;11;str39;22;str1;38;str31;16
12623;str15;6;str8;9;str24;46;str23;41;str4;17
12624;str37;14;str2;28;str21;47;str50;40;str28;30
12625;str17;39;str47;33;str21;22;str21;43;str24;41
12626;str45;45;str13;35;str49;8;str16;1;str19;41
12627;str18;20;str44;3;str9;2;str11;47;str37;20
12628;str20;22;str32;13;str34;41;str6;50;str31;8
12629;str48;35;str7;21;str21;35;str24;28;str9;16
12630;str41;41;str49;1;str13;38;str17;25;str22;29
12631;str5;38;str33;11;str23;6;str13;35;str35;2
12632;str37;46;str33;17;str18;7;str23;6;str32;27
12633;str16;43;str47;11;str27;14;str39;39;str49;50
12634;str17;16;str49;32;str1;4;str23;23;str49;12
12635;str26;46;str41;11;str1;45;str10;15;str36;39
12636;str11;5;str21;34;str38;37;str16;7;str19;20
12637;str27;46;str14;31;str31;41;str16;45;str40;5
12638;str23;2;str7;26;str3;17;str24;41;str4;38
12639;str41;15;str50;37;str9;33;str35;34;str40;35
12640;str34;48;str3;43;str46;15;str24;11;str26;44
12641;str28;18;str24;9;str46;21;str6;25;str7;36
12642;str48;6;str4;41;str21;42;str50;39;str21;2
12643;str50;47;str47;1;str30;27;str39;8;str49;5
12644;str6;5;str39;28;str49;39;str5;36;str15;42
12645;str39;26;str40;12;str48;1;str6;42;str24;2
12646;str17;2;str7;1;str30;49;str38;48;str20;24
12647;str50;28;str47;1;str50;50;str1;24;str15;7
12648;str12;21;str7;7;str23;29;str47;41;str7;44
12649;str40;23;str26;38;str4;26;str4;11;str14;47
12650;str12;6;str33;45;str19;10;str6;21;str9;12
12651;str21;2;str46;10;str20;23;str25;36;str9;13
12652;str45;37;str36;4;str11;22;str45;39;str10;14
12653;str45;2;str4;11;str4;41;str3;16;str45;9
12654;str27;17;str8;5;str31;41;str44;23;str13;6
12655;str43;44;str50;33;str24;5;str20;37;str13;11
12656;str30;10;str23;20;str43;5;str40;35;str11;35
12657;str27;34;str26;10;str21;14;str1;50;str11;20
12658;str6;30;str39;5;str8;26;str31;32;str20;28
12659;str38;1;str4;45;str9;2;str19;39;str33;14
12660;str30;11;str5;47;str45;11;str31;6;str28;20
12661;str18;16;str20;40;str48;2;str30;42;str14;19
12662;str5;29;str13;47;str29;30;str17;2;str30;43
12663;str44;48;str32;48;str33;29;str32;35;str43;50
12664;str1;3;str37;10;str7;33;str40;25;str28;45
12665;str26;4;str14;45;str14;40;str28;12;str47;1
12666;str2;15;str1;36;str3;47;str41;18;str42;30
12667;str37;1;str18;28;str25;9;str23;42;str3;44
12668;str21;31;str42;48;str28;47;str29;20;str1;33
12669;str41;16;str37;7;str35;19;str37;27;str48;18
12670;str5;1;str3;45;str33;17;str40;48;str10;41
12671;str5;23;str7;32;str40;14;str10;50;str1;13
12672;str12;30;str34;37;str33;3;str28;9;str33;20
12673;str10;13;str12;10;str42;32;str34;30;str44;50
12674;str22;44;str25;20;str34;17;str28;11;str42;20
12675;str25;32;str24;6;str16;45;str23;6;str12;35
12676;str33;50;str10;6;str26;18;str36;17;str16;42
12677;str26;16;str39;50;str15;24;str1;5;str5;32
12678;str31;29;str36;13;str3;16;str18;17;str15;2
12679;str49;39;str33;13;str19;25;str38;33;str13;5
12680;str12;25;str33;45;str19;9;str21;5;str46;44
12681;str15;50;str39;36;str46;33;str28;39;str13;6
12682;str5;40;str20;27;str22;43;str32;3;str35;49
12683;str26;15;str12;7;str22;4;str48;19;str5;38
12684;str9;46;str29;1;str34;9;str16;32;str28;38
12685;str41;48;str10;49;str30;31;str15;20;str31;36
12686;str43;28;str27;8;str5;2;str50;50;str35;30
12687;str16;7;str18;1;str23;45;str8;5;str36;16
12688;str45;24;str43;18;str44;18;str39;13;str25;50
12689;str36;42;str42;47;str48;37;str22;15;str32;42
12690;str35;6;str25;23;str14;31;str38;37;str46;29
12691;str13;5;str5;32;str49;45;str3;44;str37;35
12692;str43;37;str24;7;str13;34;str4;19;str26;8
12693;str33;39;str35;8;str2;15;str26;34;str23;20
12694;str42;27;str18;32;str12;6;str50;49;str31;27
12695;str9;29;str42;28;str20;13;str3;28;str8;30
12696;str9;6;str37;11;str48;43;str35;38;str12;14
12697;str48;10;str10;26;str35;23;str41;4;str19;11
12698;str49;35;str8;7;str11;17;str7;31;str36;7
12699;str36;9;str41;5;str21;43;str30;9;str49;28
12700;str9;7;str13;2;str32;49;str27;5;str23;31
12701;str41;46;str38;48;str50;38;str42;18;str47;6
12702;str36;25;str27;38;str2;12;str45;19;str3;22
12703;str45;28;str30;35;str1;22;str2;35;str26;39
12704;str47;44;str49;7;str25;25;str17;38;str16;21
12705;str39;28;str2;26;str25;32;str29;24;str18;48
12706;str43;19;str7;10;str8;28;str2;4;str28;44
12707;str40;35;str39;34;str2;28;str14;6;str23;35
12708;str16;38;str24;8;str24;48;str49;47;str20;40
12709;str5;49;str50;4;str33;23;str46;43;str15;2
12710;str18;43;str24;33;str34;18;str13;7;str50;42
12711;str6;23;str50;32;str37;45;str35;40;str31;18
12712;str20;3;str32;25;str32;1;str4;20;str34;25
12713;str23;45;str29;48;str39;18;str27;33;str23;25
12714;str4;18;str2;13;str39;45;str45;32;str13;15
12715;str18;8;str33;47;str31;28;str20;37;str29;17
12716;str11;40;str29;33;str9;50;str15;27;str40;9
12717;str10;38;str26;10;str26;19;str28;10;str5;41
12718;str45;24;str21;13;str1;2;str25;45;str22;2
12719;str11;40;str45;33;str37;44;str32;35;str16;15
12720;str1;42;str15;23;str37;16;str40;29;str39;50
12721;str26;32;str3;27;str16;27;str1;15;str48;37
12722;str40;18;str5;12;str11;4;str11;1;str27;42
12723;str20;11;str44;21;str29;50;str21;15;str15;23
12724;str1;23;str11;46;str3;46;str6;4;str47;31
12725;str9;14;str21;9;str39;50;str21;40;str38;25
12726;str21;7;str11;45;str33;28;str21;7;str35;31
12727;str8;31;str39;20;str50;50;str35;12;str1;22
12728;str19;40;str36;41;str35;34;str50;5;str8;15
12729;str29;38;str17;40;str48;3;str7;37;str35;17
12730;str38;22;str30;5;str39;14;str38;6;str12;15
12731;str37;43;str13;4;str3;28;str44;14;str37;22
12732;str13;49;str42;3;str18;37;str39;28;str14;14
12733;str30;26;str10;22;str49;50;str50;46;str47;43
12734;str4;15;str6;47;str9;12;str36;42;str29;19
12735;str21;18;str4;20;str7;32;str17;10;str8;12
12736;str5;45;str14;15;str3;50;str45;4;str16;13
12737;str14;27;str4;37;str9;2;str38;43;str40;29
12738;str36;14;str26;5;str14;27;str27;49;str13;8
12739;str3;27;str30;7;str18;33;str15;37;str13;19
12740;str34;33;str28;45;str27;14;str13;29;str33;10
12741;str35;13;str26;15;str40;9;str44;44;str26;19
12742;str18;49;str32;34;str34;23;str38;3;str48;13
12743;str20;17;str25;7;str36;9;str16;22;str6;34
12744;str10;46;str45;43;str40;3;str34;9;str43;22
12745;str42;2;str1;46;str15;14;str35;4;str21;9
12746;str18;19;str45;24;str48;5;str31;49;str1;32
12747;str34;24;str14;29;str17;27;str40;22;str6;46
12748;str35;43;str7;20;str9;18;str18;24;str14;42
12749;str17;34;str25;28;str20;47;str5;34;str15;25
12750;str8;16;str1;41;str16;34;str27;22;str38;17
12751;str4;48;str9;13;str6;17;str17;11;str14;43
12752;str18;26;str1;46;str9;12;str19;29;str23;28
12753;str13;28;str29;11;str20;46;str22;14;str13;21
12754;str28;23;str39;18;str41;21;str41;33;str48;46
12755;str20;26;str10;13;str38;30;str29;27;str40;19
12756;str45;40;str33;36;str3;23;str46;34;str15;8
12757;str50;18;str20;12;str4;18;str31;21;str1;50
12758;str34;38;str25;9;str10;17;str42;1;str2;22
12759;str48;3;str21;11;str22;21;str33;35;str6;38
12760;str46;19;str29;20;str29;40;str46;19;str39;25
12761;str40;10;str22;45;str18;49;str26;27;str6;34
12762;str4;24;str17;20;str49;22;str45;7;str8;21
12763;str32;36;str16;37;str17;3;str16;3;str2;42
12764;str10;29;str27;42;str43;5;str44;40;str30;14
12765;str7;12;str21;6;str43;21;str44;12;str29;4
12766;str34;13;str37;21;str35;23;str29;2;str31;22
12767;str27;9;str26;1;str36;45;str19;6;str47;35
12768;str3;13;str30;41;str41;11;str19;25;str39;47
12769;str39;30;str30;35;str2;4;str26;31;str19;34
12770;str47;47;str39;34;str7;21;str40;45;str7;19
12771;str4;28;str23;31;str5;13;str31;18;str44;1
12772;str13;37;str32;34;str30;14;str37;5;str26;43
12773;str8;11;str41;21;str28;49;str46;43;str2;29
12774;str16;33;str29;38;str3;25;str12;7;str36;47
12775;str46;34;str5;35;str35;34;str5;4;str17;22
12776;str49;20;str18;24;str33;44;str18;7;str50;32
12777;str3;46;str6;39;str18;2;str16;16;str41;42
12778;str38;21;str39;5;str45;25;str50;22;str44;41
12779;str6;28;str8;36;str34;13;str25;48;str8;28
12780;str29;8;str9;33;str44;24;str27;21;str35;9
12781;str9;34;str4;35;str50;2;str25;8;str3;25
12782;str1;37;str5;8;str28;41;str28;33;str33;2
12783;str16;16;str22;40;str4;13;str1;18;str39;18
12784;str48;44;str45;47;str45;47;str12;26;str6;32
12785;str37;36;str47;49;str29;50;str28;12;str5;21
12786;str14;42;str11;12;str20;11;str11;43;str1;16
12787;str43;18;str25;45;str40;23;str41;39;str4;6
12788;str12;39;str32;21;str17;1;str14;48;str29;25
12789;str40;25;str49;14;str22;33;str8;23;str4;7
12790;str35;18;str11;3;str31;34;str15;48;str35;47
12791;str8;44;str3;27;str6;10;str33;24;str37;30
12792;str30;3;str27;36;str32;2;str35;50;str34;14
12793;str27;42;str25;3;str50;42;str10;14;str40;18
12794;str13;46;str31;7;str25;5;str39;47;str40;11
12795;str34;18;str30;20;str14;40;str10;8;str47;49
