4840;str9;6;str50;4;str27;15;str3;46;str46;9;str40;1;str39
4841;str8;25;str10;16;str29;9;str23;8;str44;4;str2;34;str13
4842;str8;3;str14;2;str10;29;str43;7;str43;30;str28;6;str6
4843;str36;10;str17;8;str4;16;str15;20;str5;17;str30;33;str33
4844;str7;19;str13;19;str32;22;str7;46;str49;48;str2;9;str3
4845;str3;31;str40;2;str7;28;str11;10;str21;22;str48;21;str15
4846;str24;34;str20;13;str29;37;str9;34;str34;3;str39;15;str7
4847;str24;11;str11;27;str46;22;str17;27;str30;3;str38;23;str14
4848;str29;26;str20;31;str4;16;str14;49;str13;35;str48;17;str11
4849;str36;25;str7;24;str24;27;str9;10;str43;28;str12;13;str41
4850;str41;1;str46;29;str3;17;str36;47;str28;34;str36;44;str23
4851;str12;28;str44;30;str6;38;str50;27;str11;13;str32;28;str12
4852;str35;6;str25;40;str49;24;str25;19;str36;15;str3;10;str16
4853;str33;15;str18;1;str11;41;str38;28;str27;18;str43;23;str9
4854;str48;46;str42;33;str2;33;str27;10;str30;45;str29;15;str32
4855;str12;46;str48;10;str23;48;str26;26;str27;35;str47;18;str8
4856;str35;39;str26;48;str11;23;str19;49;str40;35;str47;27;str3
4857;str36;46;str33;12;str50;25;str49;23;str21;22;str2;19;str4
4858;str42;42;str29;43;str27;11;str43;15;str39;49;str5;16;str46
4859;str10;46;str41;23;str28;22;str23;24;str16;3;str42;26;str41
4860;str13;22;str47;26;str34;6;str15;4;str9;33;str50;47;str29
4861;str31;13;str23;41;str21;25;str49;29;str17;2;str17;35;str41
4862;str47;9;str32;30;str30;47;str35;16;str27;42;str11;7;str32
4863;str19;8;str10;11;str23;12;str29;17;str23;31;str12;25;str15
4864;str18;31;str38;23;str33;13;str22;29;str14;22;str14;4;str37
4865;str24;2;str35;45;str49;10;str1;7;str6;4;str18;35;str12
4866;str18;33;str39;36;str32;50;str8;48;str36;50;str45;32;str37
4867;str15;13;str30;7;str7;2;str46;10;str11;43;str38;42;str36
4868;str22;20;str17;20;str2;6;str27;24;str18;43;str19;18;str23
4869;str45;21;str3;36;str8;3;str21;44;str48;8;str5;21;str22
4870;str24;1;str13;10;str3;42;str8;36;str36;8;str39;38;str11
4871;str15;19;str36;44;str45;41;str6;37;str45;50;str12;47;str45
4872;str25;7;str10;39;str17;4;str26;22;str46;31;str10;36;str29
4873;str34;34;str9;33;str16;35;str23;10;str12;4;str24;5;str11
4874;str4;14;str21;10;str15;42;str50;22;str24;48;str32;19;str5
4875;str1;38;str50;44;str5;17;str20;39;str42;15;str22;2;str14
4876;str45;13;str30;38;str27;24;str50;13;str6;13;str34;27;str43
4877;str9;24;str29;26;str39;7;str13;12;str25;47;str50;33;str22
4878;str5;33;str7;22;str13;46;str19;9;str26;9;str15;24;str48
4879;str1;18;str36;6;str31;2;str41;8;str3;36;str20;10;str21
4880;str25;26;str17;6;str22;27;str38;40;str36;2;str23;46;str49
4881;str50;30;str28;27;str3;16;str21;6;str32;14;str4;40;str47
4882;str7;44;str30;10;str5;45;str2;23;str28;27;str28;31;str33
4883;str13;12;str15;28;str23;26;str31;46;str1;30;str40;48;str40
4884;str16;4;str3;37;str24;37;str3;12;str16;23;str3;32;str15
4885;str11;40;str43;41;str1;42;str22;29;str19;11;str16;5;str49
4886;str49;50;str11;4;str14;40;str49;6;str47;46;str18;15;str17
4887;str18;38;str42;19;str17;8;str11;13;str18;39;str42;49;str4
4888;str37;28;str8;11;str41;46;str47;11;str11;42;str30;38;str24
4889;str32;24;str3;29;str42;16;str37;18;str14;22;str50;31;str23
4890;str34;29;str43;17;str28;4;str35;37;str7;7;str15;19;str43
4891;str13;37;str4;15;str25;23;str36;29;str18;49;str48;32;str21
4892;str29;19;str47;25;str45;47;str40;24;str32;2;str21;8;str29
4893;str37;1;str6;22;str9;31;str41;20;str16;30;str13;48;str27
4894;str9;14;str1;23;str49;19;str28;29;str45;13;str36;15;str44
4895;str16;8;str17;36;str45;15;str44;17;str21;47;str32;24;str23
4896;str38;4;str26;36;str38;26;str19;27;str25;30;str9;17;str33
4897;str42;24;str41;40;str34;36;str15;45;str34;2;str45;17;str21
4898;str12;11;str44;6;str13;43;str25;27;str27;41;str35;33;str18
4899;str15;42;str21;8;str21;7;str3;2;str28;26;str14;23;str18
4900;str2;49;str23;1;str28;33;str37;32;str21;41;str29;36;str31
4901;str39;45;str49;26;str46;41;str9;50;str40;6;str45;1;str8
4902;str24;37;str21;21;str27;21;str43;45;str50;24;str50;9;str19
4903;str44;13;str30;45;str20;34;str27;7;str38;3;str8;14;str27
4904;str26;34;str8;44;str37;48;str1;18;str50;45;str27;17;str29
4905;str47;9;str6;25;str17;50;str30;31;str9;12;str39;14;str8
4906;str27;29;str12;50;str22;20;str41;29;str6;24;str29;26;str45
4907;str34;22;str18;10;str16;12;str2;38;str11;16;str28;10;str1
4908;str7;3;str29;39;str19;34;str20;16;str40;33;str46;12;str43
4909;str3;25;str37;44;str6;21;str35;34;str7;23;str30;29;str40
4910;str46;18;str10;37;str31;11;str4;44;str10;47;str36;29;str1
4911;str13;2;str44;41;str13;49;str19;16;str30;7;str42;17;str19
4912;str8;24;str38;45;str34;11;str2;31;str43;44;str7;11;str46
4913;str11;17;str41;8;str47;31;str6;50;str3;50;str4;8;str46
4914;str49;49;str41;21;str2;38;str48;37;str12;50;str45;47;str4
4915;str13;18;str32;37;str14;28;str5;50;str10;31;str10;5;str33
4916;str47;2;str14;48;str33;23;str9;41;str28;11;str6;38;str11
4917;str15;6;str43;36;str38;36;str45;16;str45;16;str46;21;str10
4918;str19;1;str26;31;str46;44;str28;44;str15;17;str25;46;str41
4919;str15;28;str1;31;str37;19;str18;31;str37;49;str38;31;str36
4920;str38;19;str50;36;str24;9;str36;45;str30;22;str42;48;str20
4921;str9;21;str12;13;str22;18;str18;50;str19;49;str38;2;str43
4922;str46;15;str39;46;str6;49;str30;9;str20;14;str2;47;str39
4923;str50;7;str5;27;str43;6;str43;41;str18;45;str32;30;str15
4924;str17;50;str8;43;str11;40;str37;18;str14;37;str14;1;str24
4925;str17;17;str42;19;str12;4;str35;35;str7;39;str22;41;str15
4926;str38;4;str50;39;str4;42;str23;18;str48;37;str45;21;str49
4927;str4;38;str9;8;str38;4;str45;12;str22;43;str40;28;str12
4928;str14;32;str41;32;str12;32;str23;21;str28;8;str9;39;str9
4929;str12;36;str42;22;str26;40;str11;48;str11;19;str24;40;str3
4930;str31;35;str30;49;str18;40;str27;7;str14;7;str3;26;str49
4931;str10;18;str32;2;str39;39;str28;12;str30;12;str16;25;str5
4932;str4;39;str20;13;str9;34;str48;8;str38;35;str30;45;str43
4933;str27;10;str42;17;str31;10;str22;2;str8;44;str23;32;str32
4934;str32;20;str20;1;str13;17;str41;5;str30;46;str46;19;str50
4935;str2;2;str19;39;str20;5;str10;23;str41;3;str22;28;str26
4936;str31;31;str37;20;str28;29;str2;30;str30;15;str39;46;str45
4937;str18;8;str29;43;str32;1;str15;5;str26;6;str49;43;str46
4938;str10;28;str45;16;str36;47;str18;47;str2;25;str21;34;str48
4939;str50;19;str49;42;str19;10;str48;8;str5;2;str8;37;str8
4940;str9;34;str21;24;str38;36;str42;10;str28;25;str35;1;str26
4941;str28;30;str14;29;str1;50;str43;26;str49;41;str38;34;str6
4942;str39;44;str13;25;str21;35;str2;8;str12;47;str16;12;str42
4943;str25;27;str34;30;str23;34;str19;27;str35;36;str33;20;str47
4944;str27;41;str42;27;str43;44;str49;17;str19;9;str42;9;str46
4945;str32;13;str48;47;str25;41;str14;3;str23;1;str4;35;str43
4946;str1;39;str37;6;str36;46;str25;23;str39;20;str12;42;str14
4947;str30;9;str38;19;str25;38;str49;9;str42;48;str8;46;str9
4948;str38;27;str22;19;str18;27;str22;45;str19;4;str39;6;str32
4949;str15;16;str34;26;str27;21;str23;30;str35;18;str10;8;str30
4950;str49;14;str4;21;str32;17;str2;15;str33;48;str36;49;str50
4951;str39;9;str37;26;str7;31;str33;17;str26;44;str40;50;str28
4952;str27;5;str12;25;str12;50;str8;42;str11;36;str31;14;str40
4953;str23;18;str34;28;str47;14;str31;12;str22;35;str21;20;str28
4954;str35;32;str18;47;str37;25;str41;26;str40;27;str32;39;str26
4955;str38;44;str32;9;str28;21;str6;16;str50;25;str31;11;str44
4956;str33;8;str16;2;str10;12;str21;26;str8;47;str28;11;str6
4957;str6;30;str38;34;str9;36;str28;45;str5;43;str40;23;str12
4958;str22;49;str25;13;str39;20;str32;39;str33;40;str18;18;str46
4959;str29;27;str42;3;str17;1;str27;6;str16;22;str43;19;str30
4960;str11;11;str1;4;str21;31;str21;43;str41;6;str34;18;str4
4961;str8;48;str30;40;str8;16;str46;49;str46;24;str30;15;str23
4962;str38;44;str50;2;str23;40;str14;7;str27;30;str23;4;str47
4963;str41;36;str47;36;str42;45;str41;33;str9;40;str33;18;str25
4964;str6;36;str38;11;str10;22;str4;48;str34;13;str24;3;str16
4965;str41;47;str1;9;str31;18;str18;35;str44;24;str22;42;str5
4966;str43;23;str36;25;str43;50;str5;50;str38;36;str17;39;str20
4967;str16;8;str45;35;str47;17;str3;23;str43;21;str6;47;str8
4968;str3;47;str36;31;str18;38;str19;10;str8;17;str4;42;str39
4969;str30;24;str24;12;str13;42;str29;16;str29;43;str14;28;str35
4970;str4;43;str39;34;str29;45;str36;34;str40;38;str8;25;str37
4971;str9;16;str38;48;str40;49;str10;42;str35;1;str14;7;str17
4972;str42;42;str42;9;str27;15;str22;14;str45;34;str42;15;str37
4973;str46;1;str33;9;str24;38;str17;25;str36;12;str5;13;str48
4974;str15;26;str38;2;str44;24;str32;26;str12;39;str8;46;str24
4975;str24;29;str39;46;str35;40;str36;48;str5;26;str5;47;str40
4976;str27;20;str32;20;str17;46;str11;27;str44;33;str28;13;str50
4977;str19;45;str37;24;str26;7;str40;7;str6;4;str13;27;str34
4978;str3;44;str10;11;str34;20;str33;32;str13;43;str47;24;str27
4979;str36;43;str25;22;str41;4;str49;49;str40;39;str15;10;str5
4980;str32;49;str17;7;str20;18;str20;22;str44;8;str27;8;str8
4981;str9;1;str40;22;str3;24;str33;39;str11;50;str35;33;str48
4982;str40;9;str24;14;str38;32;str16;5;str16;47;str48;20;str1
4983;str35;12;str5;46;str6;38;str9;26;str21;21;str46;49;str28
4984;str33;43;str5;22;str40;16;str46;45;str15;19;str27;28;str37
4985;str29;25;str23;40;str50;29;str30;47;str8;18;str22;43;str38
4986;str25;9;str36;44;str22;21;str43;33;str8;35;str38;23;str47
4987;str1;32;str35;26;str29;49;str46;38;str1;37;str23;36;str40
4988;str40;37;str2;37;str4;11;str37;14;str6;31;str44;12;str16
4989;str48;42;str31;21;str49;43;str42;6;str38;41;str39;27;str46
4990;str2;47;str2;37;str38;39;str35;3;str4;43;str18;47;str26
4991;str10;24;str46;32;str40;23;str47;35;str48;36;str41;20;str8
4992;str28;21;str40;17;str1;19;str29;28;str3;48;str40;26;str27
4993;str6;16;str18;37;str29;21;str1;23;str4;38;str12;31;str45
4994;str26;4;str25;40;str46;48;str32;12;str37;22;str39;48;str20
4995;str33;6;str11;42;str26;47;str7;24;str29;46;str42;12;str12
4996;str19;26;str50;4;str49;41;str19;45;str32;34;str42;31;str12
4997;str27;47;str7;39;str26;30;str17;25;str10;13;str17;19;str13
4998;str10;23;str47;17;str3;25;str22;45;str44;12;str5;21;str39
4999;str5;50;str50;32;str3;9;str29;20;str12;25;str17;44;str49
5000;str26;47;str50;48;str38;49;str12;37;str27;42;str30;10;str17
5001;str32;38;str41;6;str50;9;str21;23;str45;4;str27;14;str44
5002;str28;11;str1;32;str15;22;str31;43;str33;42;str46;10;str25
5003;str8;7;str18;47;str21;12;str34;47;str9;11;str14;4;str14
5004;str18;6;str15;15;str30;20;str11;50;str37;7;str42;44;str24
5005;str34;15;str45;1;str35;12;str34;10;str19;29;str46;33;str7
5006;str48;15;str19;20;str30;36;str45;26;str20;13;str48;43;str4
5007;str24;3;str27;42;str13;22;str43;28;str46;42;str13;30;str33
5008;str17;9;str18;40;str49;7;str36;45;str38;7;str19;25;str27
5009;str11;26;str31;31;str29;10;str15;9;str10;50;str13;34;str32
5010;str26;27;str18;31;str9;46;str48;2;str3;14;str14;38;str34
5011;str43;37;str26;30;str45;5;str6;37;str14;50;str35;40;str14
5012;str18;7;str48;4;str38;20;str33;16;str48;32;str34;1;str3
5013;str17;8;str7;50;str34;44;str36;24;str14;32;str1;45;str11
5014;str15;46;str12;6;str47;46;str49;13;str45;43;str23;25;str9
5015;str26;47;str7;15;str50;13;str39;1;str2;14;str33;29;str48
5016;str8;30;str27;29;str39;25;str12;9;str3;27;str1;41;str4
5017;str39;46;str29;48;str21;22;str3;21;str37;23;str48;14;str27
5018;str33;6;str19;2;str6;21;str15;11;str26;37;str28;34;str50
5019;str38;27;str23;30;str25;3;str36;33;str1;49;str28;10;str31
5020;str22;1;str36;46;str16;37;str42;43;str50;24;str39;38;str47
5021;str45;29;str33;33;str29;17;str25;4;str22;24;str34;36;str45
5022;str28;6;str32;46;str7;26;str28;1;str12;33;str30;12;str2
5023;str21;3;str16;32;str31;41;str13;44;str21;4;str37;21;str18
5024;str2;1;str18;24;str6;33;str40;24;str3;6;str39;40;str46
5025;str46;4;str32;42;str50;1;str15;47;str25;43;str2;5;str2
5026;str6;13;str50;21;str47;17;str37;45;str14;37;str6;45;str5
5027;str31;49;str50;48;str35;17;str11;49;str28;2;str14;20;str28
5028;str8;8;str6;12;str43;45;str29;28;str32;45;str14;33;str38
5029;str5;38;str29;38;str37;50;str21;44;str3;7;str26;30;str3
5030;str23;2;str26;9;str35;6;str39;29;str19;46;str8;23;str50
5031;str39;27;str1;17;str45;40;str14;27;str9;18;str24;19;str24
5032;str1;17;str20;33;str17;42;str28;21;str14;21;str38;2;str22
5033;str41;38;str2;42;str34;28;str36;19;str34;22;str23;29;str26
5034;str32;29;str1;4;str23;5;str28;11;str19;47;str22;33;str29
5035;str30;18;str3;4;str5;32;str5;15;str47;33;str22;41;str43
5036;str6;20;str28;21;str32;49;str6;27;str28;42;str23;8;str25
5037;str21;48;str41;39;str20;5;str33;34;str29;6;str30;41;str26
5038;str10;43;str25;14;str23;17;str50;36;str50;42;str16;3;str24
5039;str43;19;str32;42;str38;10;str25;44;str41;36;str25;17;str4
5040;str33;27;str5;44;str8;27;str19;14;str37;43;str36;35;str12
5041;str40;24;str35;9;str41;46;str45;33;str20;24;str7;35;str27
5042;str2;39;str33;21;str7;46;str28;25;str3;10;str9;48;str12
5043;str9;36;str43;30;str45;16;str38;50;str25;10;str37;36;str6
5044;str45;43;str3;9;str44;47;str12;35;str48;16;str13;30;str43
5045;str12;46;str27;35;str19;23;str8;45;str10;31;str17;40;str15
5046;str41;28;str33;19;str47;45;str4;24;str22;46;str24;48;str17
5047;str26;26;str33;20;str10;34;str14;12;str22;11;str30;17;str28
5048;str24;27;str45;25;str43;42;str9;13;str46;32;str45;26;str45
5049;str27;39;str36;9;str40;29;str35;7;str22;41;str17;17;str20
5050;str34;13;str21;18;str39;46;str46;8;str50;46;str13;31;str43
5051;str33;37;str35;38;str18;25;str4;11;str47;15;str20;26;str20
5052;str13;11;str18;16;str38;23;str21;34;str38;16;str44;37;str13
5053;str20;20;str5;24;str50;47;str23;30;str28;21;str48;34;str18
5054;str48;12;str15;39;str41;49;str16;26;str48;39;str16;39;str12
5055;str32;37;str7;34;str20;1;str17;38;str29;46;str5;33;str40
5056;str50;35;str1;24;str11;9;str44;19;str26;16;str45;35;str43
5057;str4;42;str8;45;str37;26;str8;18;str15;31;str46;48;str21
5058;str5;47;str38;42;str8;27;str42;47;str39;25;str45;27;str43
5059;str14;15;str12;7;str31;30;str1;16;str36;43;str6;47;str13
5060;str38;27;str46;23;str34;27;str15;38;str3;29;str3;36;str38
5061;str4;8;str8;27;str45;41;str39;38;str28;4;str14;29;str48
5062;str18;38;str32;22;str4;12;str32;16;str15;17;str30;22;str23
5063;str42;30;str13;29;str44;21;str34;48;str40;37;str35;43;str40
5064;str17;49;str15;39;str45;36;str31;2;str50;44;str20;36;str14
5065;str36;40;str48;23;str10;19;str9;37;str44;39;str45;32;str23
5066;str44;50;str48;7;str28;3;str14;3;str50;41;str38;5;str7
5067;str44;48;str34;13;str5;8;str26;24;str35;30;str5;27;str24
5068;str32;48;str30;31;str42;20;str2;50;str1;46;str39;39;str5
5069;str40;3;str24;12;str20;50;str5;34;str24;3;str3;45;str5
5070;str21;24;str23;15;str4;22;str46;38;str13;40;str7;25;str40
5071;str38;23;str24;33;str20;22;str49;22;str30;31;str10;47;str23
5072;str21;43;str13;28;str26;33;str45;39;str48;50;str4;28;str17
5073;str34;35;str5;5;str26;39;str44;5;str48;34;str47;29;str5
5074;str31;28;str38;36;str44;33;str36;10;str26;45;str18;28;str2
5075;str21;47;str31;31;str37;42;str24;13;str37;34;str48;40;str28
5076;str39;13;str42;4;str5;33;str46;13;str13;50;str25;44;str31
5077;str41;18;str17;41;str25;15;str39;33;str9;21;str19;45;str39
5078;str17;5;str18;36;str18;25;str3;34;str20;7;str25;36;str11
5079;str14;34;str4;23;str8;12;str17;26;str36;29;str34;17;str10
5080;str19;32;str30;29;str28;5;str43;11;str37;14;str1;5;str27
5081;str19;42;str18;3;str9;20;str29;46;str34;9;str41;11;str19
5082;str32;20;str21;21;str6;3;str13;24;str27;6;str37;19;str11
5083;str21;22;str33;8;str38;22;str30;46;str10;29;str24;34;str33
5084;str15;15;str8;31;str36;13;str15;2;str26;50;str28;31;str14
5085;str31;41;str36;3;str11;50;str37;46;str42;50;str39;31;str43
5086;str18;41;str25;37;str11;6;str17;14;str1;22;str28;37;str48
5087;str12;14;str28;14;str45;2;str15;45;str14;35;str14;27;str46
5088;str44;21;str2;37;str31;26;str49;26;str38;28;str22;13;str17
5089;str41;15;str6;8;str41;13;str32;26;str30;16;str39;11;str9
5090;str48;5;str20;37;str1;12;str17;45;str21;3;str26;47;str23
5091;str47;5;str20;50;str16;8;str50;16;str12;46;str48;30;str11
5092;str21;30;str49;34;str43;35;str20;16;str21;6;str48;5;str1
5093;str23;43;str30;10;str16;40;str7;37;str37;38;str43;19;str15
5094;str14;23;str11;11;str23;42;str47;9;str7;42;str31;14;str23
5095;str2;7;str32;45;str20;8;str36;32;str44;31;str21;6;str37
5096;str4;48;str45;48;str29;44;str31;13;str29;21;str46;48;str40
5097;str23;5;str21;22;str12;45;str17;35;str36;39;str47;3;str3
5098;str1;48;str13;39;str40;26;str20;20;str9;15;str4;35;str4
5099;str47;29;str9;4;str10;6;str47;11;str15;41;str1;2;str8
5100;str36;48;str49;27;str31;28;str3;44;str48;14;str45;36;str42
5101;str23;46;str49;19;str33;23;str35;2;str3;47;str20;13;str48
5102;str5;11;str24;42;str8;32;str37;14;str1;13;str9;27;str15
5103;str14;16;str8;1;str41;22;str2;30;str38;39;str11;16;str45
5104;str12;15;str35;4;str40;4;str8;23;str46;25;str25;42;str48
5105;str39;31;str42;35;str5;2;str28;6;str5;31;str19;31;str14
5106;str46;26;str16;22;str42;18;str47;29;str37;9;str39;24;str12
5107;str8;22;str11;17;str24;15;str19;24;str1;49;str38;17;str33
5108;str14;49;str28;1;str1;22;str40;34;str23;18;str1;44;str6
5109;str45;29;str22;11;str30;35;str4;38;str1;33;str13;32;str18
5110;str40;17;str30;24;str3;22;str21;43;str1;14;str1;41;str7
5111;str3;16;str42;44;str45;17;str36;44;str48;25;str40;39;str44
5112;str9;35;str39;13;str45;18;str7;32;str38;14;str29;24;str7
5113;str39;36;str50;7;str20;23;str33;44;str33;4;str1;37;str31
5114;str2;45;str25;17;str29;22;str37;4;str27;15;str16;24;str31
5115;str12;9;str20;18;str6;26;str23;17;str38;43;str29;35;str18
5116;str45;28;str37;50;str46;9;str16;38;str46;18;str10;36;str23
5117;str2;16;str18;6;str1;5;str39;37;str30;18;str14;27;str49
5118;str9;27;str23;26;str22;24;str35;11;str6;20;str49;33;str32
5119;str7;7;str47;3;str9;33;str27;35;str33;37;str26;38;str3
5120;str35;36;str20;10;str20;31;str12;48;str40;33;str13;31;str50
5121;str19;17;str33;28;str16;39;str11;29;str8;29;str18;2;str6
5122;str35;27;str13;21;str28;19;str39;46;str14;29;str9;12;str16
5123;str29;49;str23;4;str19;47;str15;21;str20;27;str35;6;str43
5124;str4;1;str46;28;str29;25;str12;22;str36;10;str33;49;str31
5125;str35;13;str47;48;str42;24;str46;31;str35;27;str45;43;str46
5126;str13;41;str37;46;str5;29;str13;37;str25;38;str50;23;str35
5127;str39;12;str11;50;str45;27;str3;16;str25;24;str45;30;str50
5128;str29;7;str44;24;str36;6;str9;39;str3;43;str36;19;str29
5129;str27;21;str35;12;str15;12;str36;18;str31;41;str13;1;str48
5130;str50;23;str42;40;str9;2;str42;39;str11;18;str12;22;str35
5131;str24;27;str45;2;str32;21;str17;36;str29;14;str47;24;str15
5132;str7;38;str7;36;str39;44;str40;28;str48;34;str6;12;str9
5133;str12;2;str7;42;str13;10;str50;9;str33;41;str44;23;str36
5134;str45;36;str10;45;str2;46;str30;46;str20;10;str21;20;str26
5135;str10;6;str1;44;str49;12;str46;27;str30;29;str22;8;str6
5136;str18;41;str17;10;str25;38;str6;16;str40;22;str33;26;str17
5137;str21;2;str14;42;str3;21;str12;28;str14;18;str36;18;str50
5138;str30;36;str44;34;str32;20;str5;39;str5;37;str46;42;str10
5139;str13;33;str25;15;str38;46;str25;11;str33;19;str30;22;str10
5140;str31;11;str10;1;str41;49;str46;20;str40;18;str3;27;str19
5141;str33;11;str31;33;str9;18;str36;40;str38;40;str9;40;str44
5142;str44;1;str26;20;str34;47;str42;16;str47;11;str22;7;str6
5143;str31;46;str44;44;str17;19;str17;3;str8;11;str31;32;str26
5144;str8;32;str4;34;str48;36;str13;22;str22;8;str41;34;str38
5145;str5;40;str5;35;str42;24;str13;1;str30;36;str25;23;str16
5146;str48;39;str7;10;str1;30;str46;37;str23;17;str1;30;str16
5147;str41;8;str23;26;str1;10;str25;35;str50;30;str22;48;str35
5148;str37;22;str8;1;str18;1;str2;19;str9;33;str27;48;str25
5149;str20;15;str12;44;str9;1;str15;4;str17;39;str33;22;str24
5150;str15;29;str12;6;str24;41;str32;49;str30;15;str18;12;str46
5151;str50;33;str29;49;str36;39;str19;33;str4;42;str37;11;str4
5152;str3;13;str14;49;str29;26;str28;7;str29;33;str5;36;str44
5153;str28;42;str1;8;str35;21;str33;18;str6;43;str38;47;str14
5154;str35;11;str45;26;str15;50;str7;42;str7;18;str3;36;str32
5155;str19;8;str13;42;str1;6;str12;21;str13;42;str22;4;str14
5156;str6;12;str17;12;str21;50;str10;47;str16;8;str28;24;str21
5157;str7;16;str36;6;str40;32;str6;18;str38;38;str6;37;str49
5158;str48;18;str21;16;str33;28;str28;25;str7;19;str35;47;str41
5159;str43;38;str30;22;str40;34;str34;49;str8;45;str22;49;str38
5160;str22;35;str17;13;str25;22;str20;35;str22;37;str8;27;str14
5161;str36;13;str32;47;str39;8;str45;48;str39;16;str50;38;str8
5162;str23;33;str14;43;str22;35;str33;44;str47;48;str33;20;str35
5163;str24;14;str37;3;str30;50;str20;33;str41;21;str23;32;str2
5164;str49;7;str49;34;str48;47;str33;49;str18;32;str34;33;str13
5165;str14;46;str5;7;str16;2;str30;33;str37;44;str42;4;str27
5166;str37;28;str44;17;str45;25;str34;38;str16;30;str34;46;str17
5167;str50;28;str44;17;str4;22;str26;19;str28;24;str12;48;str10
5168;str7;42;str35;47;str11;43;str40;16;str6;12;str18;29;str37
5169;str6;21;str4;22;str48;19;str48;10;str36;12;str44;12;str41
5170;str45;12;str27;19;str15;15;str40;17;str25;9;str27;50;str31
5171;str4;39;str46;3;str39;44;str23;6;str11;45;str45;22;str49
5172;str5;47;str35;2;str18;21;str34;6;str3;11;str23;40;str9
5173;str32;28;str44;50;str36;41;str32;42;str43;50;str9;45;str35
5174;str44;21;str49;40;str19;40;str48;39;str42;44;str8;4;str12
5175;str28;4;str29;46;str16;7;str46;8;str33;5;str44;48;str43
5176;str31;10;str7;37;str43;4;str39;2;str33;23;str6;2;str35
5177;str19;30;str35;45;str50;7;str1;6;str41;46;str23;49;str12
5178;str31;16;str50;43;str38;50;str22;37;str7;48;str36;10;str2
5179;str31;38;str13;5;str19;39;str40;10;str24;3;str32;7;str14
5180;str49;10;str5;36;str12;38;str16;22;str2;17;str48;5;str38
5181;str43;1;str22;12;str36;40;str30;31;str25;25;str34;20;str16
5182;str9;40;str34;38;str39;21;str31;12;str45;5;str29;50;str2
5183;str12;8;str14;4;str10;41;str49;41;str17;44;str24;38;str3
5184;str35;31;str20;34;str17;6;str47;15;str3;6;str4;19;str16
5185;str5;45;str39;10;str17;33;str48;49;str6;46;str24;1;str10
5186;str8;9;str16;45;str37;10;str20;29;str2;7;str12;4;str32
5187;str44;36;str15;27;str3;21;str17;38;str24;19;str24;13;str28
5188;str29;31;str50;43;str13;45;str18;19;str22;13;str6;44;str31
5189;str46;47;str36;47;str29;22;str11;45;str12;30;str47;12;str17
5190;str6;15;str45;4;str50;16;str30;25;str40;20;str12;34;str21
5191;str33;14;str27;14;str13;49;str25;27;str10;42;str23;17;str47
5192;str1;46;str15;26;str26;44;str22;15;str21;29;str5;6;str46
5193;str34;3;str50;34;str48;47;str11;13;str3;28;str31;50;str12
5194;str44;43;str4;18;str46;7;str49;11;str44;37;str2;16;str38
5195;str40;34;str49;50;str36;47;str30;27;str7;33;str49;20;str34
5196;str17;34;str40;37;str36;14;str29;4;str45;29;str8;5;str16
5197;str15;34;str11;24;str16;46;str47;42;str40;3;str40;9;str18
5198;str6;9;str29;4;str22;20;str44;1;str25;18;str35;25;str39
5199;str45;46;str44;4;str10;13;str2;3;str43;9;str31;30;str4
5200;str9;45;str41;43;str13;4;str11;5;str2;48;str46;21;str50
5201;str50;46;str26;37;str50;8;str9;11;str33;22;str8;46;str16
5202;str26;30;str20;45;str39;13;str44;44;str40;48;str25;40;str36
5203;str15;33;str50;2;str19;6;str35;6;str40;50;str46;20;str43
5204;str34;6;str29;50;str3;18;str43;46;str47;6;str40;18;str36
5205;str41;13;str8;49;str50;3;str13;22;str9;33;str10;14;str14
5206;str14;17;str41;41;str37;25;str24;9;str16;5;str47;25;str17
5207;str42;36;str37;13;str38;30;str44;14;str14;48;str21;40;str26
5208;str17;39;str8;43;str33;12;str15;29;str46;25;str41;19;str23
5209;str44;11;str43;2;str30;24;str4;27;str22;31;str28;43;str23
5210;str50;37;str13;14;str41;13;str18;16;str36;35;str49;38;str10
5211;str45;12;str24;8;str12;27;str3;25;str28;40;str41;42;str5
5212;str36;35;str27;34;str20;37;str38;27;str27;38;str45;21;str36
5213;str16;5;str30;50;str11;43;str26;30;str35;49;str24;28;str25
5214;str9;42;str49;25;str1;45;str17;24;str42;14;str28;38;str46
5215;str24;1;str37;16;str21;23;str9;16;str29;25;str22;12;str42
5216;str43;20;str27;15;str37;38;str12;4;str43;29;str49;9;str12
5217;str2;4;str28;37;str42;38;str50;43;str48;47;str35;15;str46
5218;str30;49;str38;12;str5;8;str7;30;str45;50;str9;14;str30
5219;str17;33;str8;18;str3;44;str4;9;str36;5;str18;5;str4
5220;str2;14;str29;34;str39;40;str49;25;str13;23;str21;22;str13
5221;str30;12;str12;8;str33;11;str23;5;str30;48;str35;19;str45
5222;str42;21;str47;17;str11;15;str44;36;str46;42;str12;42;str36
5223;str28;16;str10;47;str35;25;str1;4;str44;44;str14;35;str21
5224;str45;42;str27;40;str47;13;str41;2;str5;35;str4;7;str44
5225;str29;47;str12;33;str3;49;str17;19;str48;17;str22;26;str39
5226;str24;47;str4;8;str50;9;str45;8;str43;20;str34;47;str39
5227;str1;17;str40;6;str49;1;str31;42;str9;35;str42;41;str19
