14314;str4;6;str15;15;str7;8;str25;42;str42;21;str12;22;str12;31
14315;str10;20;str25;4;str3;25;str49;25;str3;33;str37;41;str30;8
14316;str15;12;str35;8;str26;1;str33;14;str10;1;str6;21;str22;34
14317;str8;28;str9;30;str44;47;str1;42;str24;7;str42;50;str6;3
14318;str22;1;str48;40;str8;35;str27;40;str43;40;str21;25;str7;9
14319;str28;17;str6;14;str47;24;str35;16;str41;34;str34;1;str44;42
14320;str32;16;str39;19;str40;28;str15;11;str13;24;str15;7;str36;3
14321;str1;38;str42;48;str11;7;str33;43;str17;28;str10;31;str26;5
14322;str34;36;str1;17;str43;42;str7;10;str44;27;str1;14;str10;40
14323;str24;36;str48;50;str49;21;str14;35;str15;12;str28;25;str16;37
14324;str17;44;str42;6;str35;27;str17;2;str20;46;str4;39;str45;40
14325;str35;6;str8;21;str40;3;str49;26;str16;45;str31;48;str34;31
14326;str43;39;str35;33;str34;38;str17;39;str22;46;str44;13;str7;37
14327;str13;28;str27;32;str48;29;str42;36;str29;47;str47;30;str36;6
14328;str46;31;str45;18;str14;24;str34;38;str15;36;str24;14;str35;2
14329;str35;30;str11;44;str19;26;str37;7;str48;10;str42;16;str25;47
14330;str21;22;str14;43;str31;20;str47;10;str49;28;str22;33;str33;45
14331;str46;11;str12;16;str33;14;str10;49;str29;22;str24;44;str49;10
14332;str32;6;str41;42;str48;44;str47;1;str22;39;str27;7;str5;13
14333;str7;36;str8;2;str29;28;str9;1;str47;18;str1;3;str31;5
14334;str43;20;str10;30;str16;3;str10;1;str49;20;str26;8;str44;6
14335;str40;31;str33;3;str22;14;str11;23;str24;1;str3;27;str5;33
14336;str1;19;str15;9;str43;26;str10;14;str23;11;str3;22;str42;41
14337;str19;27;str46;7;str15;37;str42;29;str47;46;str10;30;str26;6
14338;str22;44;str25;34;str36;20;str17;44;str49;11;str1;7;str44;11
14339;str10;37;str13;12;str37;49;str30;47;str33;12;str43;23;str29;33
14340;str26;27;str27;25;str42;43;str31;1;str18;11;str5;22;str39;27
14341;str30;8;str10;32;str24;34;str38;23;str11;40;str36;39;str21;16
14342;str18;46;str21;23;str49;18;str29;24;str30;28;str39;34;str7;42
14343;str36;26;str21;47;str40;19;str33;25;str48;3;str32;1;str33;44
14344;str37;5;str19;35;str43;29;str1;37;str15;4;str47;5;str11;7
14345;str11;40;str4;1;str20;28;str27;44;str43;6;str45;3;str13;20
14346;str3;23;str30;49;str11;23;str41;44;str44;40;str42;32;str20;15
14347;str25;8;str14;35;str6;49;str50;38;str35;34;str3;12;str32;40
14348;str32;35;str36;42;str9;46;str32;5;str44;36;str6;27;str9;40
14349;str24;42;str43;2;str16;9;str4;44;str40;2;str5;47;str35;40
14350;str12;30;str28;11;str2;15;str18;32;str7;1;str24;7;str5;46
14351;str22;38;str35;2;str25;50;str45;21;str4;42;str1;19;str24;40
14352;str19;29;str27;31;str47;28;str16;27;str38;36;str40;38;str1;17
14353;str1;35;str31;39;str48;48;str47;48;str10;20;str25;15;str17;44
14354;str15;6;str45;37;str18;41;str34;14;str9;50;str16;49;str34;26
14355;str4;11;str21;17;str38;29;str3;32;str26;20;str14;4;str26;9
14356;str29;11;str17;11;str37;14;str7;50;str11;7;str48;11;str24;24
14357;str23;24;str35;38;str39;42;str27;26;str50;47;str5;5;str35;43
14358;str5;50;str32;43;str31;24;str37;26;str27;35;str21;40;str21;47
14359;str24;30;str23;2;str6;29;str14;36;str3;1;str33;38;str42;50
14360;str43;45;str23;45;str42;13;str38;38;str6;27;str5;3;str34;13
14361;str28;1;str45;37;str28;46;str4;25;str5;26;str40;3;str1;14
14362;str39;15;str2;7;str36;41;str29;28;str12;38;str37;34;str5;2
14363;str42;15;str34;16;str15;46;str46;37;str20;33;str31;49;str19;14
14364;str16;22;str35;4;str9;50;str10;47;str23;27;str24;20;str42;7
14365;str18;26;str41;42;str50;7;str20;37;str23;11;str13;12;str36;37
14366;str25;22;str20;29;str38;30;str10;26;str20;47;str18;19;str22;2
14367;str32;1;str44;41;str25;21;str12;17;str15;20;str15;31;str25;32
14368;str10;4;str22;34;str23;42;str24;5;str38;18;str48;5;str10;17
14369;str42;8;str11;37;str1;5;str3;44;str28;25;str40;12;str33;10
14370;str40;12;str17;50;str16;26;str25;41;str29;48;str38;5;str4;46
14371;str35;36;str3;28;str43;38;str26;19;str37;18;str2;13;str36;29
14372;str23;17;str31;4;str33;19;str8;8;str30;31;str38;43;str14;16
14373;str50;40;str39;16;str12;17;str43;22;str33;3;str21;19;str28;4
14374;str19;43;str33;33;str42;3;str11;3;str20;6;str34;35;str49;24
14375;str33;21;str39;41;str10;24;str35;6;str10;34;str17;30;str16;31
14376;str19;17;str19;38;str48;4;str42;50;str28;7;str10;29;str37;21
14377;str26;36;str35;45;str40;18;str37;36;str32;32;str5;40;str1;40
14378;str27;42;str5;49;str14;37;str8;10;str11;16;str30;12;str38;21
14379;str39;47;str28;24;str12;42;str22;34;str46;39;str20;36;str40;27
14380;str1;21;str45;47;str15;39;str22;14;str32;4;str31;13;str47;2
14381;str16;20;str37;20;str24;42;str8;24;str20;31;str11;43;str7;45
14382;str9;21;str12;40;str28;33;str36;35;str2;38;str44;24;str28;14
14383;str11;19;str24;42;str25;38;str33;25;str47;11;str47;3;str7;37
14384;str47;29;str19;27;str2;23;str50;42;str47;36;str50;4;str49;42
14385;str9;19;str49;42;str5;1;str14;27;str31;15;str28;40;str30;19
14386;str38;39;str37;2;str13;23;str33;42;str4;39;str37;28;str21;13
14387;str6;4;str28;7;str4;24;str45;25;str19;30;str17;17;str1;14
14388;str6;25;str18;16;str43;11;str27;29;str44;27;str39;26;str24;31
14389;str10;2;str13;45;str25;48;str39;21;str43;11;str9;42;str14;42
14390;str43;18;str45;23;str23;40;str46;12;str8;21;str47;43;str35;26
14391;str26;22;str13;33;str46;24;str17;49;str33;50;str9;50;str9;16
14392;str10;23;str46;13;str3;13;str9;24;str36;40;str48;7;str11;29
14393;str27;10;str27;44;str47;20;str9;39;str23;21;str20;12;str5;47
14394;str10;29;str7;31;str28;7;str49;46;str31;23;str6;26;str40;27
14395;str10;30;str17;23;str16;35;str2;4;str11;24;str27;48;str1;9
14396;str28;41;str38;20;str19;34;str22;28;str7;30;str5;10;str34;27
14397;str24;18;str30;25;str35;1;str15;9;str42;31;str17;18;str19;18
14398;str41;49;str2;19;str25;28;str35;38;str28;10;str13;47;str18;38
14399;str28;1;str24;38;str41;11;str27;33;str37;47;str1;31;str9;4
14400;str33;32;str25;15;str45;15;str40;36;str14;19;str47;24;str5;40
14401;str29;36;str29;43;str42;3;str18;12;str10;13;str49;37;str29;16
14402;str47;30;str28;11;str24;2;str28;47;str44;23;str35;45;str50;7
14403;str23;48;str13;29;str6;25;str47;21;str39;49;str33;39;str27;13
14404;str24;36;str30;11;str42;22;str16;4;str40;36;str41;49;str27;38
14405;str18;12;str2;32;str29;16;str43;16;str5;5;str7;9;str8;10
14406;str49;28;str45;44;str17;19;str42;28;str21;17;str7;1;str22;10
14407;str38;17;str2;27;str49;38;str14;1;str20;39;str20;28;str25;23
14408;str42;15;str39;27;str12;24;str1;17;str22;43;str39;21;str39;35
14409;str6;9;str11;15;str10;31;str25;49;str8;42;str26;10;str38;8
14410;str49;17;str37;38;str39;12;str36;5;str36;23;str18;15;str25;49
14411;str8;24;str14;9;str22;40;str28;41;str19;33;str41;11;str29;34
14412;str13;23;str17;17;str45;13;str11;24;str1;1;str45;28;str50;23
14413;str41;50;str5;8;str35;42;str31;38;str1;23;str20;45;str28;40
14414;str4;32;str17;43;str41;1;str9;6;str30;11;str15;17;str14;33
14415;str7;2;str45;15;str3;27;str40;15;str35;16;str30;4;str27;21
14416;str27;27;str10;43;str49;6;str40;20;str14;25;str40;2;str2;24
14417;str21;20;str50;29;str9;6;str50;44;str7;2;str22;2;str14;25
14418;str29;5;str28;27;str28;12;str39;33;str23;31;str24;9;str11;47
14419;str10;21;str2;41;str39;31;str15;49;str38;2;str18;14;str33;49
14420;str25;7;str10;20;str40;19;str32;18;str41;35;str14;49;str14;22
14421;str4;46;str12;41;str50;15;str42;33;str50;38;str26;47;str3;49
14422;str47;31;str6;21;str46;8;str39;9;str43;15;str34;27;str4;22
14423;str28;48;str22;10;str33;20;str5;41;str15;41;str44;14;str49;2
14424;str21;34;str3;45;str30;42;str46;48;str1;49;str40;16;str14;34
14425;str28;18;str43;24;str23;32;str31;27;str19;19;str14;24;str11;9
14426;str24;20;str48;7;str41;11;str2;15;str9;16;str36;40;str21;24
14427;str3;1;str4;45;str16;21;str50;10;str31;21;str46;21;str6;33
14428;str23;5;str27;35;str20;27;str30;36;str15;39;str30;41;str50;33
14429;str15;41;str31;49;str9;18;str8;14;str12;35;str15;34;str5;44
14430;str14;6;str18;25;str29;28;str36;37;str39;17;str49;31;str5;9
14431;str27;15;str7;1;str46;5;str31;31;str21;29;str4;3;str8;6
14432;str44;2;str48;49;str17;14;str30;17;str30;5;str31;47;str7;35
14433;str39;43;str36;23;str6;6;str14;6;str13;39;str49;41;str50;4
14434;str15;3;str15;9;str21;35;str9;48;str31;33;str3;35;str11;3
14435;str17;32;str44;13;str47;8;str9;22;str37;32;str38;2;str31;37
14436;str34;47;str23;25;str50;39;str39;9;str27;37;str44;29;str42;41
14437;str11;17;str43;6;str32;15;str42;45;str19;28;str21;2;str13;4
14438;str29;10;str40;49;str24;21;str2;28;str30;4;str41;31;str15;12
14439;str50;43;str28;34;str12;45;str35;10;str50;8;str2;34;str42;47
14440;str40;8;str36;44;str4;27;str12;32;str33;5;str18;10;str44;37
14441;str29;30;str47;45;str42;26;str3;22;str17;47;str44;2;str18;46
14442;str28;22;str21;33;str48;18;str22;25;str13;11;str5;46;str34;42
14443;str41;19;str43;3;str24;6;str18;5;str14;27;str1;9;str49;6
14444;str3;39;str17;12;str34;41;str40;13;str27;33;str32;29;str17;17
14445;str31;47;str20;33;str16;42;str29;30;str18;29;str29;48;str38;2
14446;str27;40;str13;42;str39;28;str11;16;str10;43;str41;19;str43;43
14447;str29;43;str3;49;str30;36;str34;45;str34;11;str28;40;str20;17
14448;str3;21;str8;30;str1;7;str20;2;str24;27;str28;14;str21;19
14449;str37;23;str48;34;str38;4;str29;38;str42;2;str19;27;str15;32
14450;str9;34;str14;28;str17;34;str5;3;str19;36;str44;49;str39;18
14451;str36;4;str31;16;str10;24;str13;44;str28;8;str12;46;str39;18
14452;str31;2;str30;15;str11;20;str38;27;str7;33;str38;41;str33;4
14453;str16;47;str45;10;str22;22;str45;27;str32;23;str7;41;str25;34
14454;str40;4;str46;37;str34;16;str21;11;str14;21;str20;9;str3;44
14455;str7;47;str34;19;str49;47;str6;25;str17;26;str24;38;str50;7
14456;str37;15;str42;27;str44;28;str50;16;str21;8;str17;49;str42;25
14457;str16;22;str34;48;str41;27;str15;2;str48;21;str3;41;str43;21
14458;str40;29;str32;49;str5;12;str12;9;str26;50;str24;40;str14;17
14459;str5;25;str50;37;str7;20;str25;10;str7;23;str34;36;str49;48
14460;str1;31;str22;35;str40;11;str45;27;str13;37;str7;32;str45;46
14461;str40;21;str23;32;str47;31;str27;15;str50;24;str8;22;str49;24
14462;str12;39;str1;25;str18;6;str20;37;str43;33;str27;38;str33;35
14463;str27;16;str50;16;str10;23;str39;49;str15;39;str18;24;str23;26
14464;str3;48;str12;43;str16;41;str8;3;str39;38;str44;19;str48;46
14465;str38;38;str50;24;str32;42;str5;4;str9;44;str22;2;str41;28
14466;str20;6;str43;33;str2;45;str13;50;str45;7;str11;38;str16;16
14467;str23;18;str44;40;str32;38;str20;49;str43;37;str17;10;str41;22
14468;str49;47;str5;50;str21;5;str8;6;str37;16;str22;21;str49;26
14469;str27;1;str41;4;str27;15;str39;15;str11;23;str7;46;str15;45
14470;str48;33;str37;37;str23;27;str41;12;str6;44;str1;12;str35;36
14471;str5;6;str43;26;str46;18;str49;44;str22;48;str38;1;str27;31
14472;str31;44;str47;6;str39;17;str11;15;str13;2;str36;19;str12;12
14473;str33;43;str38;11;str15;38;str22;44;str32;24;str13;43;str35;43
14474;str45;42;str36;47;str22;17;str30;27;str9;29;str34;37;str26;36
14475;str2;11;str49;10;str41;49;str12;8;str40;14;str16;36;str40;13
14476;str31;30;str18;28;str11;7;str45;1;str7;50;str29;7;str36;48
14477;str5;4;str29;28;str27;16;str49;2;str2;10;str30;29;str48;11
14478;str32;44;str16;14;str10;6;str35;25;str8;19;str35;44;str18;5
14479;str28;2;str14;19;str15;40;str31;35;str46;25;str40;44;str25;22
14480;str13;23;str28;6;str41;45;str13;8;str5;47;str37;38;str34;25
14481;str8;23;str30;15;str10;23;str36;5;str14;47;str48;16;str34;24
14482;str49;35;str4;30;str15;7;str5;14;str48;4;str22;42;str23;30
14483;str32;5;str37;17;str39;45;str24;5;str21;28;str45;39;str40;43
14484;str36;47;str3;48;str3;5;str36;9;str32;31;str8;3;str29;5
14485;str3;39;str19;26;str14;19;str11;45;str3;49;str23;35;str38;17
14486;str4;1;str22;3;str23;18;str10;35;str20;49;str28;33;str31;45
14487;str44;37;str49;50;str25;40;str37;14;str42;8;str36;27;str46;9
14488;str43;2;str47;12;str40;34;str27;38;str19;22;str21;14;str35;3
14489;str1;47;str10;1;str9;39;str18;10;str32;4;str43;14;str31;30
14490;str29;41;str26;36;str37;3;str21;5;str32;26;str20;12;str26;45
14491;str13;7;str33;25;str4;42;str36;18;str38;2;str2;9;str42;23
14492;str21;16;str20;13;str50;23;str46;21;str9;24;str29;1;str37;22
14493;str6;36;str27;41;str29;41;str11;21;str28;42;str7;2;str48;3
14494;str43;9;str44;40;str20;44;str43;11;str38;16;str38;27;str16;4
14495;str46;25;str6;44;str40;11;str36;8;str46;39;str26;39;str21;1
14496;str19;36;str4;7;str23;19;str1;35;str7;43;str8;20;str6;13
14497;str9;37;str23;22;str27;26;str42;31;str15;10;str35;50;str42;19
14498;str27;1;str44;47;str49;21;str6;34;str32;6;str15;25;str24;6
14499;str46;23;str16;49;str18;45;str24;24;str31;27;str37;7;str17;43
14500;str18;36;str30;29;str28;50;str16;45;str1;8;str44;50;str15;47
14501;str19;20;str36;21;str24;35;str3;8;str22;29;str22;14;str50;24
14502;str18;9;str10;20;str7;39;str17;8;str47;33;str22;11;str29;32
14503;str1;27;str14;11;str31;11;str25;40;str5;22;str37;6;str43;8
14504;str2;21;str8;7;str33;47;str25;34;str47;6;str3;35;str17;41
14505;str11;2;str36;8;str18;29;str10;10;str18;20;str36;22;str25;44
14506;str49;21;str13;50;str21;12;str49;2;str15;7;str9;1;str4;3
14507;str15;45;str35;27;str15;39;str19;1;str36;15;str20;31;str37;16
14508;str26;42;str50;13;str11;38;str35;9;str25;29;str4;22;str5;31
14509;str40;10;str39;18;str8;6;str25;22;str3;8;str17;28;str11;34
14510;str36;2;str34;4;str43;48;str12;41;str6;46;str40;19;str24;3
14511;str43;45;str31;14;str42;29;str34;45;str43;42;str16;42;str43;35
14512;str32;30;str8;22;str24;46;str7;15;str40;2;str48;20;str13;44
14513;str5;43;str42;48;str47;19;str26;7;str13;3;str17;50;str8;39
14514;str23;10;str3;3;str3;4;str48;30;str37;20;str36;20;str24;37
14515;str14;16;str25;17;str25;33;str22;6;str35;12;str35;17;str46;40
14516;str43;46;str35;11;str8;39;str1;13;str8;8;str11;43;str13;29
14517;str18;32;str40;43;str32;42;str4;50;str43;44;str34;6;str9;6
14518;str19;22;str33;40;str30;42;str28;43;str47;40;str17;4;str1;25
14519;str48;46;str40;34;str19;18;str18;30;str48;5;str42;49;str10;27
14520;str2;25;str4;45;str11;33;str32;26;str21;21;str27;49;str39;44
14521;str25;8;str38;24;str17;5;str30;39;str14;1;str41;8;str44;2
14522;str29;45;str11;2;str50;36;str1;21;str23;8;str13;24;str25;39
14523;str30;22;str1;40;str25;50;str46;43;str40;23;str45;20;str48;50
14524;str42;1;str38;16;str23;4;str41;41;str8;42;str47;45;str40;25
14525;str21;40;str29;42;str33;33;str33;39;str24;35;str44;39;str1;27
14526;str33;22;str49;12;str34;47;str46;44;str45;34;str41;9;str22;48
14527;str37;3;str49;5;str34;48;str34;19;str12;21;str3;48;str3;49
14528;str3;39;str7;26;str1;39;str38;11;str3;3;str17;5;str14;6
14529;str49;20;str20;28;str4;26;str25;24;str9;7;str5;49;str34;37
14530;str16;1;str48;38;str23;42;str18;11;str37;25;str22;38;str40;2
14531;str19;21;str5;32;str5;35;str10;50;str46;28;str31;9;str15;23
14532;str15;17;str3;19;str13;20;str20;45;str10;5;str31;33;str41;7
14533;str21;2;str16;43;str45;9;str42;47;str34;36;str39;20;str50;38
14534;str14;16;str50;46;str35;26;str38;28;str4;1;str3;32;str47;16
14535;str7;23;str11;3;str12;24;str12;5;str25;42;str12;13;str4;23
14536;str31;36;str12;22;str32;23;str30;17;str5;34;str38;3;str22;37
14537;str1;39;str42;10;str13;39;str50;4;str47;37;str7;30;str34;11
14538;str45;43;str22;37;str41;3;str39;5;str38;37;str6;12;str19;27
14539;str1;38;str16;36;str15;35;str18;16;str12;10;str37;41;str38;16
14540;str38;17;str15;41;str40;25;str9;27;str21;30;str38;25;str12;17
14541;str24;35;str20;4;str43;10;str29;16;str28;32;str34;23;str8;1
14542;str16;3;str39;17;str48;36;str11;43;str3;21;str3;15;str23;39
14543;str10;20;str6;37;str24;19;str43;42;str48;32;str44;46;str39;35
14544;str36;25;str48;2;str50;40;str11;21;str6;24;str7;48;str50;19
14545;str30;8;str12;19;str8;20;str26;18;str31;16;str36;50;str48;31
14546;str39;29;str25;6;str31;32;str9;36;str38;49;str20;50;str22;4
14547;str23;10;str6;7;str26;7;str31;11;str17;46;str5;25;str19;14
14548;str35;36;str39;47;str8;14;str2;20;str6;16;str4;18;str37;47
14549;str6;9;str45;8;str39;44;str25;4;str16;44;str17;27;str46;41
14550;str31;26;str35;25;str5;38;str31;39;str37;43;str45;41;str35;42
14551;str2;42;str37;2;str31;14;str5;46;str34;10;str32;31;str17;40
14552;str46;35;str44;18;str34;4;str14;50;str23;26;str46;29;str11;18
14553;str37;1;str2;1;str37;2;str28;40;str48;39;str43;25;str41;27
14554;str2;49;str2;25;str30;25;str49;5;str26;19;str11;35;str14;47
14555;str35;16;str47;48;str48;15;str34;20;str15;18;str6;9;str26;25
14556;str4;27;str13;25;str50;25;str40;49;str30;49;str29;35;str26;39
14557;str29;37;str41;7;str1;14;str30;45;str40;31;str23;38;str30;43
14558;str23;26;str8;43;str23;35;str33;32;str30;10;str20;20;str25;46
14559;str32;15;str17;48;str30;10;str48;34;str33;2;str48;25;str5;31
14560;str9;28;str22;23;str33;27;str34;26;str50;46;str14;5;str6;33
14561;str18;31;str28;27;str43;1;str19;44;str42;50;str7;10;str21;27
14562;str50;8;str25;13;str12;5;str2;28;str6;25;str42;17;str14;34
14563;str49;9;str16;43;str29;48;str48;19;str27;2;str6;50;str48;2
14564;str16;40;str35;27;str16;4;str28;19;str49;1;str20;38;str45;44
14565;str12;10;str32;43;str50;3;str7;42;str44;43;str26;1;str48;13
14566;str22;14;str37;47;str11;20;str4;11;str50;49;str12;16;str14;32
14567;str42;42;str5;22;str20;11;str33;29;str44;23;str41;15;str13;11
14568;str32;10;str32;27;str1;16;str45;43;str42;38;str48;27;str50;6
14569;str10;29;str37;47;str1;35;str24;9;str6;30;str44;11;str22;36
14570;str37;29;str18;15;str44;45;str27;41;str43;43;str12;40;str32;27
14571;str23;26;str18;46;str32;3;str13;31;str11;27;str17;7;str43;37
14572;str21;3;str22;4;str1;1;str15;48;str27;28;str28;50;str37;13
14573;str23;21;str1;8;str24;50;str1;10;str32;12;str45;25;str18;9
14574;str10;7;str2;20;str48;1;str33;21;str3;19;str47;35;str31;42
14575;str11;14;str38;31;str5;7;str50;7;str6;6;str21;36;str17;10
14576;str28;14;str12;10;str26;34;str17;37;str30;2;str31;30;str50;9
14577;str5;7;str5;32;str26;6;str42;34;str47;27;str41;36;str8;17
14578;str5;20;str12;28;str4;13;str37;13;str47;10;str7;6;str28;40
14579;str9;12;str7;49;str36;14;str37;48;str25;32;str18;28;str16;47
14580;str21;24;str18;21;str31;37;str7;28;str25;28;str17;14;str38;26
14581;str41;42;str40;12;str44;37;str10;13;str9;25;str18;21;str2;20
14582;str24;36;str35;28;str7;18;str16;23;str49;3;str26;44;str17;38
14583;str34;18;str13;20;str28;20;str27;9;str4;41;str12;1;str34;41
14584;str43;12;str3;5;str30;41;str44;36;str40;50;str34;16;str6;1
14585;str24;30;str38;46;str10;32;str49;10;str40;45;str1;50;str17;42
14586;str34;34;str34;36;str6;37;str33;47;str42;16;str36;31;str28;34
14587;str37;28;str15;15;str8;25;str32;33;str5;38;str18;48;str2;7
14588;str45;38;str24;25;str35;45;str40;32;str35;34;str2;30;str12;34
14589;str41;23;str1;20;str20;14;str42;19;str4;34;str4;28;str4;23
14590;str4;6;str42;27;str36;27;str50;21;str11;43;str7;11;str20;23
14591;str25;43;str15;35;str28;25;str25;25;str43;31;str21;19;str10;42
14592;str33;22;str47;29;str23;38;str50;42;str19;2;str22;45;str20;34
14593;str26;18;str39;50;str34;41;str9;50;str9;21;str7;29;str12;32
14594;str41;44;str22;37;str34;46;str1;1;str21;36;str24;31;str48;27
14595;str43;32;str27;16;str16;12;str29;50;str3;38;str20;33;str41;33
14596;str39;11;str28;49;str17;5;str48;43;str41;3;str47;26;str16;47
14597;str24;46;str45;13;str19;36;str23;46;str18;48;str41;42;str25;3
14598;str17;4;str39;2;str44;21;str4;10;str31;2;str10;16;str28;21
14599;str50;7;str50;28;str16;4;str48;25;str28;7;str37;45;str20;1
14600;str29;12;str35;1;str19;37;str32;42;str13;1;str22;4;str49;40
14601;str34;10;str43;26;str48;29;str16;48;str2;4;str29;18;str23;23
14602;str13;23;str8;47;str37;6;str32;37;str20;28;str20;11;str47;9
14603;str36;20;str49;27;str34;12;str44;4;str13;37;str36;41;str16;34
14604;str16;28;str3;13;str17;40;str30;23;str26;44;str30;48;str6;17
14605;str15;47;str9;22;str33;33;str45;34;str30;44;str32;29;str37;50
14606;str34;24;str30;21;str10;32;str46;49;str3;30;str10;28;str12;2
14607;str25;34;str43;45;str43;6;str48;31;str38;19;str39;13;str19;35
14608;str29;43;str4;46;str39;47;str38;20;str23;7;str27;28;str32;23
14609;str2;11;str12;38;str3;31;str6;10;str41;46;str8;2;str47;41
14610;str10;41;str16;15;str42;36;str18;18;str25;8;str11;3;str6;16
14611;str44;6;str3;25;str48;50;str33;47;str11;23;str30;40;str5;34
14612;str16;17;str46;2;str26;36;str20;3;str8;14;str38;15;str49;40
14613;str33;31;str37;26;str36;47;str32;12;str30;12;str43;34;str15;26
14614;str22;39;str32;29;str49;26;str33;9;str42;14;str39;20;str32;3
14615;str27;22;str49;29;str38;31;str21;16;str49;14;str27;18;str40;5
14616;str37;46;str39;18;str38;26;str18;16;str7;34;str45;10;str44;23
14617;str17;46;str48;37;str33;11;str48;20;str41;29;str40;11;str42;3
14618;str46;45;str27;7;str36;26;str37;8;str50;50;str40;45;str11;3
14619;str29;43;str44;47;str44;3;str25;25;str48;7;str34;27;str8;17
14620;str1;38;str29;24;str42;1;str46;8;str48;9;str7;19;str48;31
14621;str33;12;str38;7;str14;39;str43;33;str3;30;str30;21;str38;38
14622;str27;48;str39;47;str50;3;str21;22;str40;43;str14;4;str15;10
14623;str31;25;str42;23;str49;12;str25;35;str20;17;str24;5;str13;17
14624;str15;23;str5;7;str24;8;str29;47;str17;37;str25;10;str10;5
14625;str44;25;str14;17;str18;49;str22;8;str45;27;str42;16;str24;24
14626;str14;26;str30;25;str49;44;str35;23;str40;34;str29;33;str14;36
14627;str8;16;str46;39;str11;6;str38;29;str12;40;str23;46;str11;46
14628;str18;28;str17;25;str21;31;str17;3;str3;22;str22;24;str22;16
14629;str26;11;str36;25;str31;17;str27;41;str38;38;str13;33;str21;46
14630;str36;24;str45;21;str47;34;str24;47;str14;28;str24;41;str4;8
14631;str5;40;str7;46;str3;15;str44;5;str24;48;str47;19;str37;7
14632;str43;4;str39;17;str48;12;str10;4;str35;22;str17;36;str27;2
14633;str24;14;str7;28;str9;39;str25;19;str31;16;str30;50;str11;30
14634;str29;47;str1;29;str11;1;str9;47;str5;35;str19;12;str29;28
14635;str41;26;str40;3;str16;16;str34;7;str47;19;str21;29;str37;7
14636;str25;21;str18;27;str37;32;str12;12;str26;23;str36;17;str32;40
14637;str44;45;str44;49;str16;7;str24;6;str4;37;str36;48;str48;31
14638;str1;47;str50;3;str39;29;str21;34;str40;3;str3;4;str4;25
14639;str37;31;str45;45;str14;33;str41;17;str34;10;str27;42;str44;8
14640;str31;24;str25;21;str6;4;str21;47;str36;14;str23;22;str31;27
14641;str21;41;str46;35;str33;13;str5;22;str26;18;str23;19;str16;48
14642;str34;49;str10;2;str43;27;str12;5;str19;37;str42;41;str29;18
14643;str38;23;str14;38;str35;33;str13;25;str10;50;str2;40;str22;33
14644;str25;4;str7;39;str41;17;str16;42;str9;1;str13;6;str11;43
14645;str28;27;str15;1;str10;44;str12;28;str50;7;str1;44;str16;23
14646;str21;41;str4;46;str16;25;str35;43;str7;35;str27;48;str13;40
14647;str42;15;str43;29;str18;7;str40;33;str5;5;str41;14;str40;37
14648;str34;50;str46;28;str17;19;str26;22;str36;7;str27;43;str6;34
14649;str21;9;str38;19;str20;29;str6;8;str25;22;str19;5;str20;10
14650;str12;37;str45;1;str6;14;str35;28;str16;35;str26;32;str25;42
14651;str33;15;str6;40;str38;24;str40;30;str17;11;str15;45;str47;44
14652;str23;14;str19;18;str17;30;str35;8;str4;2;str38;17;str19;45
14653;str11;8;str1;5;str49;3;str26;15;str12;47;str3;9;str18;14
14654;str7;10;str45;40;str25;50;str40;2;str28;13;str39;6;str43;41
14655;str48;33;str14;44;str23;6;str15;10;str32;31;str50;2;str10;30
14656;str5;18;str19;12;str43;19;str4;37;str20;3;str40;36;str15;24
14657;str5;21;str21;18;str15;3;str17;20;str48;48;str42;37;str11;19
14658;str3;50;str21;40;str13;8;str30;2;str9;24;str36;29;str41;45
14659;str25;11;str45;3;str45;46;str22;33;str34;5;str19;37;str30;12
14660;str11;1;str27;23;str8;50;str48;2;str50;44;str36;22;str35;38
14661;str37;39;str5;8;str1;46;str47;9;str40;11;str34;46;str31;42
14662;str13;43;str42;21;str22;24;str19;46;str14;15;str1;47;str42;28
14663;str27;25;str38;2;str13;35;str4;42;str24;46;str17;2;str22;17
14664;str30;43;str23;17;str50;43;str8;32;str41;47;str50;33;str33;48
14665;str48;26;str48;33;str40;6;str15;6;str28;49;str7;42;str41;26
14666;str18;2;str18;4;str46;31;str24;17;str34;49;str25;2;str19;11
14667;str3;39;str46;47;str29;28;str5;37;str2;50;str17;15;str30;20
14668;str40;45;str49;9;str44;41;str10;15;str8;21;str16;29;str4;21
14669;str10;5;str3;23;str30;11;str1;41;str34;21;str7;12;str3;43
14670;str39;33;str16;50;str17;11;str3;9;str40;37;str2;30;str25;3
14671;str29;8;str30;17;str1;46;str14;10;str46;39;str18;33;str18;18
14672;str24;20;str18;25;str20;46;str19;30;str23;14;str34;36;str48;50
14673;str16;15;str46;23;str34;30;str45;45;str41;4;str16;19;str27;36
14674;str10;43;str44;13;str20;4;str46;8;str30;27;str45;9;str45;32
14675;str19;37;str17;13;str2;41;str32;28;str46;18;str25;1;str39;6
14676;str17;10;str23;22;str50;21;str35;41;str37;15;str15;31;str28;10
14677;str31;1;str2;37;str32;5;str39;8;str39;9;str29;30;str38;40
14678;str37;24;str6;20;str13;43;str27;1;str50;36;str17;5;str2;17
14679;str30;8;str33;31;str50;31;str33;18;str5;2;str9;39;str23;20
14680;str35;6;str14;49;str5;13;str24;20;str26;8;str27;47;str22;50
14681;str15;30;str18;15;str1;34;str16;32;str28;46;str49;50;str47;50
