12896;str19;37;str45;21;str10;2;str17;2;str7;36;str30;22;str22;13;str9;47;str33
12897;str46;26;str42;34;str41;21;str12;45;str40;40;str48;21;str50;21;str31;13;str48
12898;str26;50;str3;20;str26;42;str16;47;str16;17;str37;48;str32;37;str28;37;str32
12899;str16;50;str21;16;str16;14;str6;25;str18;28;str13;1;str37;6;str45;8;str27
12900;str13;16;str34;13;str29;13;str5;19;str15;8;str47;9;str3;15;str18;27;str25
12901;str26;25;str39;8;str14;22;str36;42;str11;24;str6;28;str45;23;str38;37;str23
12902;str6;1;str35;48;str48;25;str11;20;str3;43;str33;10;str22;44;str36;44;str3
12903;str24;48;str8;3;str29;16;str40;18;str35;4;str44;37;str41;1;str14;6;str31
12904;str32;30;str42;12;str44;7;str31;28;str20;43;str4;46;str22;1;str33;18;str14
12905;str46;16;str38;22;str44;27;str31;42;str18;20;str38;47;str29;8;str4;7;str32
12906;str8;30;str9;10;str39;1;str8;22;str9;41;str2;38;str11;19;str18;33;str17
12907;str37;9;str9;50;str2;16;str6;36;str5;22;str9;35;str10;22;str13;46;str44
12908;str35;3;str30;37;str5;20;str17;50;str33;41;str26;15;str13;42;str47;37;str41
12909;str21;19;str40;35;str28;23;str2;45;str3;4;str23;26;str34;46;str20;26;str31
12910;str35;23;str21;44;str15;26;str3;28;str33;17;str50;18;str41;44;str13;13;str32
12911;str32;3;str11;27;str49;43;str16;10;str14;6;str12;25;str28;45;str38;17;str32
12912;str4;18;str15;18;str33;23;str46;15;str37;13;str30;6;str20;35;str19;13;str9
12913;str32;20;str37;30;str31;50;str8;26;str32;47;str43;37;str50;39;str4;13;str43
12914;str22;39;str17;24;str32;45;str4;2;str2;50;str17;29;str34;44;str39;31;str36
12915;str28;23;str7;47;str24;43;str36;39;str32;49;str7;29;str44;19;str47;29;str9
12916;str37;35;str4;36;str29;4;str35;25;str35;13;str18;27;str2;41;str9;50;str16
12917;str17;8;str27;48;str28;32;str13;50;str17;21;str6;23;str7;45;str27;12;str14
12918;str23;13;str23;26;str4;7;str44;23;str26;25;str1;27;str7;14;str31;47;str24
12919;str22;7;str10;32;str16;46;str32;9;str49;39;str29;7;str49;19;str13;32;str46
12920;str22;1;str5;28;str42;41;str22;31;str12;19;str43;29;str28;24;str43;12;str47
12921;str30;22;str47;9;str12;45;str25;39;str7;38;str31;22;str27;48;str31;10;str32
12922;str32;34;str50;48;str1;1;str27;24;str29;4;str26;45;str1;9;str22;11;str9
12923;str18;41;str3;48;str28;30;str30;8;str38;5;str12;16;str15;50;str12;39;str46
12924;str38;11;str14;13;str43;19;str1;30;str2;22;str32;16;str49;31;str27;6;str12
12925;str6;37;str34;11;str43;10;str41;30;str28;48;str32;9;str50;47;str14;34;str40
12926;str10;36;str9;27;str31;11;str13;20;str27;25;str33;48;str46;23;str12;4;str21
12927;str42;15;str17;24;str37;34;str4;15;str36;39;str49;3;str46;5;str8;39;str12
12928;str47;42;str24;10;str38;7;str43;41;str18;1;str45;27;str22;43;str8;39;str30
12929;str19;3;str30;34;str26;37;str35;4;str38;29;str45;31;str21;28;str40;45;str35
12930;str19;46;str32;48;str7;30;str46;11;str30;12;str3;46;str10;7;str35;36;str33
12931;str29;27;str26;42;str35;32;str47;5;str25;39;str35;40;str40;2;str24;24;str39
12932;str40;1;str24;21;str39;30;str46;12;str25;19;str29;12;str21;8;str50;43;str35
12933;str47;43;str29;18;str46;8;str14;43;str38;27;str4;49;str23;32;str17;1;str7
12934;str3;15;str43;3;str11;47;str3;30;str19;48;str48;31;str12;33;str43;42;str12
12935;str40;29;str43;33;str25;34;str34;28;str12;16;str36;31;str18;23;str27;5;str14
12936;str34;45;str4;22;str33;13;str48;1;str26;19;str26;42;str2;42;str35;44;str41
12937;str39;38;str8;3;str34;44;str50;28;str21;45;str11;9;str45;19;str23;33;str1
12938;str41;6;str2;28;str34;27;str40;9;str5;13;str10;41;str23;32;str31;2;str26
12939;str4;33;str28;35;str30;23;str31;23;str18;38;str1;18;str6;46;str33;7;str32
12940;str38;42;str31;15;str30;38;str7;14;str44;33;str48;31;str25;19;str7;12;str28
12941;str25;5;str38;32;str29;40;str11;37;str38;35;str6;38;str35;42;str27;5;str43
12942;str14;40;str50;30;str16;9;str15;14;str9;10;str43;25;str5;9;str47;28;str31
12943;str9;15;str7;27;str39;3;str9;29;str44;37;str41;17;str31;14;str8;16;str8
12944;str50;13;str14;39;str47;8;str50;45;str24;40;str5;48;str41;34;str50;6;str37
12945;str3;21;str40;5;str1;21;str12;17;str16;26;str36;14;str50;14;str36;6;str23
12946;str22;11;str33;50;str10;43;str45;47;str32;25;str40;28;str36;39;str7;13;str5
12947;str21;30;str5;5;str33;24;str49;13;str29;20;str11;10;str6;27;str7;41;str29
12948;str26;40;str14;24;str16;24;str32;6;str21;18;str49;12;str50;46;str3;13;str26
12949;str46;24;str46;20;str11;46;str32;11;str26;32;str3;15;str48;35;str37;20;str17
12950;str40;21;str40;33;str6;6;str19;6;str34;11;str35;18;str35;40;str47;27;str41
12951;str38;26;str23;31;str50;45;str12;21;str17;14;str18;9;str8;17;str50;36;str19
12952;str10;49;str3;18;str15;26;str2;33;str37;21;str47;49;str19;6;str45;30;str45
12953;str30;9;str34;26;str41;25;str49;41;str2;11;str1;27;str37;50;str33;23;str17
12954;str27;38;str36;38;str29;39;str50;3;str19;43;str32;6;str42;31;str40;22;str44
12955;str23;30;str36;10;str22;31;str29;44;str32;25;str23;3;str42;10;str20;12;str21
12956;str13;5;str38;28;str43;35;str46;39;str20;6;str9;14;str14;6;str36;11;str47
12957;str19;46;str38;13;str50;27;str49;28;str43;4;str19;18;str10;19;str43;11;str16
12958;str21;7;str49;20;str14;36;str17;7;str23;10;str24;26;str5;35;str32;1;str28
12959;str25;33;str38;47;str39;50;str9;8;str50;39;str8;22;str1;12;str7;34;str3
12960;str25;49;str41;43;str8;9;str26;26;str39;14;str12;19;str5;42;str35;13;str35
12961;str21;30;str26;16;str26;24;str36;45;str39;16;str33;6;str25;14;str40;50;str6
12962;str37;28;str39;43;str40;11;str10;33;str41;14;str18;13;str20;10;str22;5;str6
12963;str3;18;str14;48;str1;26;str46;49;str32;31;str7;32;str14;39;str37;8;str9
12964;str17;27;str39;18;str44;50;str25;39;str16;48;str48;16;str4;44;str22;18;str36
12965;str32;15;str14;9;str26;48;str32;28;str43;17;str25;5;str29;36;str33;24;str44
12966;str29;41;str30;37;str45;24;str29;4;str25;26;str42;22;str35;27;str18;12;str14
12967;str30;15;str17;38;str6;23;str20;16;str13;18;str17;43;str11;15;str19;26;str10
12968;str32;26;str33;16;str10;11;str4;37;str17;6;str12;7;str45;34;str20;28;str33
12969;str27;47;str23;24;str42;41;str20;49;str8;4;str13;29;str17;44;str27;35;str18
12970;str14;23;str3;40;str1;37;str20;17;str45;33;str14;22;str18;4;str29;50;str32
12971;str35;32;str3;48;str12;8;str11;20;str29;5;str36;17;str2;2;str1;4;str24
12972;str25;7;str39;14;str37;25;str43;4;str35;18;str11;2;str24;37;str38;11;str40
12973;str1;41;str24;22;str26;19;str14;24;str34;13;str17;15;str48;26;str17;27;str44
12974;str17;26;str39;50;str37;6;str23;17;str23;46;str26;32;str1;1;str6;23;str29
12975;str23;16;str45;28;str23;32;str31;1;str8;39;str49;8;str50;40;str47;47;str8
12976;str27;50;str29;42;str49;5;str25;18;str19;7;str35;48;str13;43;str17;13;str18
12977;str26;39;str42;21;str18;1;str22;41;str35;24;str24;21;str35;26;str48;11;str36
12978;str6;34;str44;21;str26;29;str45;36;str10;2;str30;15;str21;29;str21;14;str38
12979;str5;18;str22;41;str33;10;str14;6;str15;44;str46;38;str20;7;str24;29;str38
12980;str18;29;str50;21;str14;14;str10;30;str4;20;str9;21;str45;28;str24;8;str48
12981;str35;10;str42;33;str19;9;str24;20;str1;21;str8;5;str27;13;str33;25;str7
12982;str34;27;str33;19;str40;28;str26;26;str32;39;str30;41;str47;20;str46;34;str7
12983;str38;14;str9;49;str32;27;str19;17;str35;21;str12;43;str50;14;str2;5;str27
12984;str31;5;str49;24;str2;42;str42;15;str38;48;str4;8;str47;33;str3;1;str5
12985;str41;40;str14;50;str18;37;str22;45;str45;15;str27;28;str6;48;str43;48;str39
12986;str6;27;str50;20;str5;6;str23;28;str28;26;str22;48;str22;1;str11;25;str7
12987;str8;6;str16;27;str8;17;str24;19;str26;25;str21;24;str24;3;str35;25;str4
12988;str25;5;str34;49;str17;31;str43;35;str46;8;str3;33;str19;5;str10;15;str38
12989;str42;28;str23;34;str50;23;str18;30;str47;10;str20;11;str18;48;str34;10;str27
12990;str27;37;str3;25;str12;21;str46;49;str18;33;str46;9;str49;34;str9;18;str45
12991;str46;46;str37;28;str3;2;str49;5;str31;22;str22;39;str4;33;str7;31;str43
12992;str4;18;str25;3;str4;18;str21;45;str33;48;str14;33;str24;42;str47;6;str26
12993;str25;48;str9;5;str45;17;str2;17;str32;20;str32;27;str1;38;str3;9;str12
12994;str25;22;str45;40;str35;48;str15;35;str36;18;str48;50;str9;25;str36;13;str44
12995;str44;32;str9;12;str2;19;str48;43;str25;18;str36;27;str42;38;str21;49;str13
12996;str32;36;str33;21;str7;5;str36;10;str6;41;str15;3;str30;35;str3;18;str44
12997;str8;5;str30;25;str42;19;str5;30;str35;4;str29;3;str22;7;str43;28;str9
12998;str33;38;str48;5;str6;28;str18;29;str2;19;str28;46;str30;26;str46;36;str45
12999;str31;38;str6;16;str6;16;str6;29;str37;49;str16;13;str3;21;str20;43;str13
13000;str40;28;str27;41;str8;15;str14;28;str48;4;str49;41;str26;2;str5;36;str20
13001;str24;9;str14;11;str17;9;str50;43;str48;31;str14;39;str45;17;str41;35;str32
13002;str25;35;str39;19;str10;48;str45;28;str1;45;str17;15;str34;37;str10;35;str42
13003;str48;11;str32;25;str28;44;str45;32;str45;10;str12;30;str6;26;str43;1;str3
13004;str34;6;str2;3;str8;20;str41;3;str12;1;str31;31;str12;49;str21;48;str48
13005;str18;21;str4;9;str8;17;str24;6;str49;2;str42;42;str38;20;str4;43;str23
13006;str27;4;str38;33;str16;24;str6;28;str50;31;str3;29;str38;41;str13;42;str16
13007;str8;47;str48;50;str14;19;str18;47;str5;10;str47;3;str12;14;str33;29;str40
13008;str39;7;str19;26;str5;46;str40;8;str2;32;str40;49;str15;39;str26;47;str13
13009;str33;43;str11;11;str19;45;str18;15;str43;43;str13;42;str1;13;str43;34;str13
13010;str12;23;str33;49;str49;35;str11;47;str7;2;str25;1;str49;46;str26;9;str43
13011;str1;46;str27;45;str49;34;str42;30;str7;39;str41;9;str14;42;str20;48;str11
13012;str16;34;str46;19;str5;33;str27;28;str37;14;str16;47;str33;23;str16;41;str49
13013;str4;34;str37;15;str21;7;str43;32;str44;15;str18;14;str26;8;str32;21;str14
13014;str10;42;str4;7;str3;31;str25;13;str14;5;str34;48;str29;16;str27;44;str28
13015;str9;37;str22;38;str47;40;str42;50;str13;27;str25;19;str20;5;str9;16;str41
13016;str39;28;str6;41;str29;14;str34;1;str43;38;str28;5;str41;29;str19;43;str9
13017;str18;33;str17;46;str5;20;str26;10;str11;35;str19;22;str6;30;str4;22;str25
13018;str46;23;str46;8;str8;5;str44;44;str49;33;str22;48;str39;28;str50;26;str48
13019;str2;32;str7;45;str8;15;str8;16;str45;3;str25;24;str38;31;str45;3;str40
13020;str36;37;str35;2;str11;43;str35;42;str29;14;str22;38;str47;40;str50;43;str41
13021;str20;12;str13;25;str45;49;str23;17;str44;9;str44;27;str21;11;str29;13;str22
13022;str26;3;str27;44;str25;25;str5;18;str21;31;str15;24;str24;23;str34;42;str28
13023;str42;7;str27;30;str44;46;str26;19;str39;27;str49;49;str10;12;str33;40;str27
13024;str42;3;str10;29;str7;30;str4;5;str32;6;str1;47;str23;5;str13;18;str27
13025;str17;42;str22;11;str38;1;str12;25;str48;19;str12;28;str9;38;str13;3;str9
13026;str28;23;str34;12;str24;13;str44;21;str28;31;str34;29;str16;30;str15;42;str35
13027;str28;21;str42;27;str40;26;str33;32;str7;48;str25;28;str24;32;str13;44;str3
13028;str41;38;str47;28;str5;23;str7;21;str10;24;str24;31;str30;17;str33;19;str13
13029;str6;41;str44;19;str1;11;str4;6;str16;4;str30;35;str18;21;str23;30;str45
13030;str23;24;str49;50;str40;14;str43;14;str23;18;str27;23;str27;31;str19;39;str43
13031;str32;1;str43;47;str17;5;str35;2;str26;7;str10;39;str38;26;str32;32;str7
13032;str24;26;str31;18;str30;22;str13;28;str46;20;str49;20;str41;22;str28;16;str13
13033;str11;28;str32;34;str23;48;str29;13;str50;7;str20;7;str35;17;str9;21;str39
13034;str5;6;str16;37;str10;35;str12;43;str16;19;str35;26;str21;4;str2;13;str9
13035;str8;10;str49;47;str18;28;str21;32;str28;41;str28;4;str40;46;str12;40;str2
13036;str6;37;str21;45;str49;1;str10;44;str43;39;str10;21;str16;27;str15;31;str32
13037;str47;31;str12;44;str45;28;str48;36;str5;12;str25;34;str11;29;str13;49;str4
13038;str17;24;str5;20;str18;50;str42;4;str5;41;str39;23;str34;25;str24;33;str27
13039;str27;12;str10;9;str28;14;str13;21;str28;19;str25;26;str8;31;str6;19;str19
13040;str37;12;str30;30;str15;2;str31;37;str32;9;str34;34;str36;6;str9;4;str40
13041;str40;46;str9;29;str43;48;str22;37;str24;38;str9;24;str10;39;str28;11;str46
13042;str41;26;str18;10;str37;17;str38;34;str44;39;str4;41;str48;6;str2;3;str5
13043;str42;46;str10;44;str36;43;str23;23;str23;46;str33;12;str3;23;str11;17;str35
13044;str25;30;str35;25;str50;1;str9;14;str50;28;str3;6;str36;45;str1;29;str10
13045;str3;36;str6;28;str14;26;str15;48;str45;41;str18;40;str21;40;str12;50;str25
13046;str31;49;str22;48;str48;48;str7;36;str35;7;str33;18;str46;34;str12;21;str36
13047;str41;44;str9;46;str34;10;str11;13;str29;11;str44;1;str41;34;str47;15;str9
13048;str9;34;str27;9;str41;42;str25;44;str41;46;str17;21;str24;10;str33;16;str16
13049;str5;50;str5;29;str26;42;str46;20;str12;2;str43;15;str6;8;str28;42;str10
13050;str39;23;str32;29;str5;33;str45;38;str11;38;str28;13;str17;3;str3;8;str32
13051;str7;24;str19;23;str26;13;str20;5;str5;37;str45;40;str20;15;str45;18;str33
13052;str22;32;str4;35;str14;41;str37;15;str9;18;str48;41;str25;27;str25;27;str43
13053;str3;30;str3;27;str16;24;str20;31;str31;16;str28;15;str37;12;str29;29;str2
13054;str46;46;str12;37;str6;12;str19;3;str17;17;str15;50;str50;14;str41;5;str33
13055;str26;49;str29;10;str38;23;str25;41;str42;6;str11;6;str22;6;str34;35;str19
13056;str48;22;str37;47;str23;48;str22;2;str45;3;str13;48;str5;11;str20;29;str42
13057;str40;5;str4;25;str21;35;str49;25;str31;6;str28;19;str48;3;str8;45;str24
13058;str8;29;str34;9;str2;47;str27;19;str27;8;str22;37;str50;17;str43;14;str18
13059;str40;49;str27;2;str27;4;str25;30;str28;36;str18;19;str17;14;str8;32;str27
13060;str37;18;str11;38;str18;44;str20;3;str44;18;str23;50;str15;42;str39;28;str4
13061;str19;49;str43;39;str44;34;str37;27;str45;9;str3;47;str10;6;str49;12;str15
13062;str34;29;str34;48;str19;35;str26;17;str13;31;str27;28;str33;35;str31;28;str24
13063;str7;32;str18;28;str38;11;str1;37;str20;35;str38;24;str39;47;str17;43;str34
13064;str21;32;str5;28;str16;7;str39;46;str40;37;str15;37;str7;35;str21;44;str49
13065;str8;15;str50;13;str23;2;str6;4;str9;20;str30;23;str10;19;str9;5;str47
13066;str25;11;str14;11;str13;31;str5;8;str14;22;str6;49;str40;32;str47;28;str3
13067;str44;10;str9;38;str47;8;str15;45;str47;10;str39;8;str45;11;str37;36;str13
13068;str2;46;str25;36;str8;14;str2;29;str43;39;str13;17;str26;26;str18;35;str3
13069;str3;36;str37;34;str13;25;str20;3;str39;41;str23;26;str39;31;str7;39;str34
13070;str31;3;str27;33;str36;12;str37;48;str27;9;str5;49;str40;6;str25;7;str15
13071;str19;40;str5;19;str39;5;str19;3;str40;11;str48;7;str22;9;str34;29;str50
13072;str12;45;str45;33;str36;7;str13;13;str50;27;str36;3;str18;40;str9;12;str42
13073;str22;32;str36;28;str6;49;str10;1;str49;44;str15;32;str37;39;str22;5;str35
13074;str36;34;str38;34;str46;30;str19;39;str21;4;str48;15;str38;4;str28;19;str13
13075;str23;6;str12;8;str15;13;str43;40;str29;30;str31;28;str11;38;str3;28;str11
13076;str50;39;str19;50;str5;27;str38;2;str2;20;str48;37;str25;17;str14;6;str27
13077;str44;9;str44;10;str12;45;str21;12;str28;26;str16;26;str32;6;str30;3;str24
13078;str43;36;str12;39;str18;20;str39;36;str10;21;str2;42;str13;16;str39;20;str34
13079;str40;41;str48;8;str17;33;str15;33;str16;29;str44;4;str42;23;str14;41;str9
13080;str48;38;str9;31;str42;2;str22;16;str36;7;str11;49;str15;37;str11;31;str27
13081;str29;1;str38;49;str10;5;str13;34;str16;24;str46;39;str14;27;str45;15;str26
13082;str32;17;str34;49;str26;47;str40;33;str46;9;str1;35;str11;5;str20;1;str6
13083;str24;22;str31;7;str43;42;str49;7;str22;6;str33;26;str31;11;str40;31;str30
13084;str7;24;str18;1;str4;11;str26;50;str19;48;str44;20;str26;23;str7;38;str7
13085;str29;6;str1;32;str23;6;str40;31;str27;33;str39;41;str49;29;str3;34;str39
13086;str46;9;str19;39;str1;16;str22;31;str38;6;str4;21;str13;32;str35;16;str30
13087;str20;37;str35;25;str18;9;str20;30;str29;10;str12;21;str47;43;str20;22;str25
13088;str4;6;str1;44;str32;21;str8;33;str30;10;str9;7;str16;38;str32;21;str42
13089;str3;38;str50;33;str27;2;str21;11;str13;11;str19;12;str15;4;str41;48;str31
13090;str2;9;str17;16;str13;46;str19;46;str22;47;str43;31;str24;14;str43;43;str43
13091;str45;36;str4;25;str11;38;str1;40;str7;42;str14;3;str36;39;str20;24;str17
13092;str2;12;str43;17;str16;47;str40;28;str34;26;str32;18;str10;44;str44;22;str1
13093;str38;36;str22;36;str37;46;str7;22;str12;50;str28;31;str35;6;str31;45;str8
13094;str10;38;str21;33;str17;44;str13;41;str36;40;str14;38;str38;24;str41;40;str22
13095;str30;39;str3;46;str33;35;str4;14;str41;7;str38;32;str34;16;str42;25;str28
13096;str42;44;str11;16;str1;9;str49;40;str1;48;str38;20;str45;44;str29;35;str6
13097;str47;11;str3;43;str11;12;str4;10;str19;43;str31;33;str45;20;str43;45;str36
13098;str1;50;str22;14;str48;27;str35;29;str13;8;str34;22;str49;42;str35;19;str20
13099;str45;5;str19;48;str48;39;str38;48;str42;31;str14;16;str8;19;str1;41;str29
13100;str11;30;str45;45;str30;37;str20;11;str25;19;str49;49;str25;15;str39;22;str21
13101;str3;8;str44;16;str15;16;str11;49;str17;27;str1;42;str26;15;str24;39;str2
13102;str23;12;str9;25;str39;14;str4;25;str29;50;str32;8;str42;24;str24;12;str41
13103;str12;10;str19;25;str50;30;str1;8;str30;31;str12;36;str14;23;str1;31;str23
13104;str34;23;str12;29;str4;16;str46;39;str6;6;str32;39;str22;4;str44;15;str4
13105;str32;19;str15;42;str21;4;str20;34;str45;8;str27;14;str24;40;str49;33;str40
13106;str15;5;str10;45;str37;21;str12;29;str4;27;str34;32;str20;48;str47;21;str12
13107;str12;45;str31;49;str47;35;str5;45;str4;18;str1;45;str29;40;str23;23;str6
13108;str44;5;str42;33;str29;12;str7;17;str14;12;str25;7;str20;29;str23;11;str42
13109;str43;1;str49;13;str45;27;str14;39;str24;15;str23;12;str25;13;str24;42;str48
13110;str26;19;str14;18;str26;16;str37;3;str1;30;str48;36;str49;50;str18;6;str42
13111;str21;43;str24;45;str46;9;str42;14;str40;34;str19;10;str44;22;str3;18;str4
13112;str18;11;str7;33;str12;27;str12;19;str1;8;str8;46;str14;16;str17;6;str18
13113;str38;6;str14;33;str3;32;str18;14;str15;38;str9;28;str24;27;str50;2;str39
13114;str10;48;str1;26;str38;26;str3;45;str24;36;str14;18;str10;28;str24;1;str42
13115;str12;30;str26;40;str25;39;str24;24;str28;45;str44;14;str43;3;str25;19;str38
13116;str34;9;str46;10;str5;5;str27;38;str40;35;str28;37;str15;7;str34;46;str26
13117;str29;40;str39;11;str38;25;str29;15;str29;10;str28;50;str23;6;str41;31;str10
13118;str14;30;str42;36;str4;21;str47;33;str28;40;str31;6;str23;7;str43;20;str24
13119;str45;48;str43;38;str23;21;str3;28;str35;25;str31;14;str34;10;str32;49;str14
13120;str1;4;str12;46;str34;18;str40;49;str23;3;str12;48;str20;26;str33;21;str37
13121;str24;49;str4;32;str3;6;str20;2;str50;16;str18;7;str29;21;str38;44;str42
13122;str19;12;str38;50;str29;46;str38;27;str7;10;str9;26;str49;17;str3;41;str37
13123;str19;22;str28;6;str24;49;str29;50;str31;33;str41;22;str36;10;str25;15;str20
13124;str18;6;str7;17;str5;7;str3;14;str14;3;str48;38;str2;6;str11;48;str47
13125;str7;9;str8;43;str28;8;str27;42;str8;50;str38;47;str34;8;str32;14;str38
13126;str39;9;str11;1;str27;19;str34;35;str20;18;str15;17;str50;8;str33;7;str49
13127;str26;6;str28;17;str28;43;str5;35;str10;5;str28;23;str4;24;str34;9;str41
13128;str34;43;str41;8;str16;5;str25;41;str19;9;str29;13;str48;44;str50;46;str21
13129;str22;10;str13;3;str24;5;str6;30;str7;43;str2;45;str43;49;str50;18;str46
13130;str23;48;str45;35;str8;20;str10;36;str50;25;str48;14;str22;48;str2;36;str24
13131;str11;23;str47;14;str48;45;str12;47;str36;10;str50;11;str22;11;str31;24;str37
13132;str42;48;str13;14;str23;9;str4;28;str19;19;str8;6;str27;30;str25;18;str38
13133;str8;21;str35;12;str43;28;str6;43;str16;36;str23;15;str47;19;str4;14;str38
13134;str46;23;str47;30;str11;24;str25;6;str45;10;str43;8;str5;31;str3;36;str31
13135;str1;10;str9;32;str43;5;str9;19;str41;32;str11;23;str5;6;str10;16;str42
13136;str25;42;str14;32;str27;9;str48;40;str11;12;str2;36;str28;24;str4;43;str8
13137;str13;42;str1;49;str33;17;str39;24;str9;39;str42;9;str30;26;str25;46;str47
13138;str15;17;str34;16;str49;18;str22;22;str30;38;str31;25;str9;23;str6;15;str49
13139;str3;5;str1;5;str11;2;str40;21;str43;24;str2;38;str2;13;str37;15;str15
13140;str39;28;str28;4;str38;8;str27;5;str29;27;str5;50;str14;14;str6;35;str17
13141;str5;13;str8;2;str25;46;str9;34;str41;18;str45;5;str15;18;str6;18;str49
13142;str36;9;str14;38;str27;36;str4;43;str29;37;str25;9;str41;32;str46;37;str49
13143;str49;31;str39;26;str40;12;str33;19;str40;20;str28;50;str34;37;str11;20;str5
13144;str39;24;str46;39;str1;33;str18;30;str11;29;str7;31;str37;10;str13;20;str42
13145;str16;23;str37;10;str39;1;str44;40;str41;47;str23;49;str7;47;str42;39;str19
13146;str13;10;str46;12;str1;19;str27;2;str37;39;str48;12;str8;33;str28;7;str17
13147;str7;10;str46;29;str18;38;str46;16;str33;21;str7;6;str40;42;str45;1;str8
13148;str42;8;str38;9;str19;16;str35;8;str8;6;str45;42;str50;50;str37;16;str22
13149;str49;13;str35;36;str41;34;str17;23;str18;6;str34;25;str9;9;str22;12;str12
13150;str29;33;str40;1;str37;46;str34;35;str39;26;str16;30;str26;19;str26;2;str16
13151;str43;34;str2;20;str24;7;str22;44;str13;26;str40;48;str3;21;str28;46;str22
13152;str5;46;str11;10;str33;46;str46;34;str22;31;str21;30;str46;1;str29;42;str48
13153;str21;44;str30;5;str5;29;str48;38;str45;45;str32;5;str5;1;str6;21;str23
13154;str19;15;str16;7;str34;26;str14;41;str39;9;str34;32;str40;32;str37;11;str45
13155;str32;14;str30;22;str12;48;str41;6;str22;23;str26;36;str32;42;str41;22;str35
13156;str43;33;str48;47;str33;48;str32;4;str49;24;str2;43;str50;6;str3;30;str34
13157;str6;32;str50;8;str38;14;str14;22;str48;31;str28;41;str24;3;str34;2;str22
13158;str32;15;str43;48;str33;13;str29;48;str33;9;str36;18;str29;18;str4;3;str27
13159;str31;20;str13;28;str48;43;str45;26;str44;35;str48;39;str5;20;str5;7;str47
13160;str33;36;str14;37;str16;27;str50;22;str50;17;str17;45;str33;6;str19;41;str35
13161;str25;1;str31;16;str5;46;str33;12;str27;25;str27;7;str37;13;str47;1;str16
13162;str40;4;str9;50;str8;20;str19;17;str36;31;str1;12;str1;48;str31;34;str22
13163;str40;43;str14;26;str28;14;str15;17;str50;6;str30;43;str2;37;str31;6;str7
13164;str40;43;str47;14;str29;1;str31;44;str50;15;str18;9;str29;38;str26;23;str41
13165;str22;26;str40;8;str14;46;str39;50;str30;26;str5;40;str21;9;str39;34;str9
13166;str34;17;str37;22;str35;49;str27;13;str28;47;str17;30;str20;30;str29;15;str28
13167;str47;6;str48;14;str43;41;str23;47;str22;1;str7;23;str20;10;str28;21;str9
13168;str13;7;str47;42;str15;22;str34;38;str33;26;str10;5;str48;17;str37;33;str3
13169;str28;8;str38;11;str15;16;str23;19;str2;2;str6;11;str20;9;str43;13;str47
13170;str5;29;str5;16;str9;3;str37;10;str25;22;str47;45;str14;32;str44;34;str7
13171;str43;26;str37;34;str36;13;str5;39;str7;17;str44;6;str48;34;str23;21;str43
13172;str40;35;str35;5;str50;50;str7;15;str29;40;str23;10;str7;37;str38;30;str33
13173;str28;21;str13;37;str14;7;str16;38;str32;28;str30;12;str44;21;str17;24;str49
13174;str28;48;str36;46;str42;13;str45;11;str18;10;str45;23;str4;21;str43;32;str1
13175;str17;28;str1;36;str47;37;str36;16;str11;36;str22;5;str16;23;str19;35;str3
13176;str23;22;str45;3;str45;26;str32;29;str31;4;str14;23;str50;40;str50;35;str20
13177;str36;31;str14;14;str27;23;str12;28;str22;37;str37;46;str45;29;str24;13;str25
13178;str6;24;str35;22;str11;30;str19;43;str44;25;str31;3;str17;14;str7;6;str35
13179;str10;20;str24;17;str28;16;str47;40;str9;17;str32;18;str41;6;str42;34;str7
13180;str34;33;str14;16;str48;30;str23;28;str31;12;str37;15;str25;8;str49;11;str27
13181;str3;11;str8;44;str28;6;str40;3;str44;45;str47;26;str29;12;str29;37;str41
13182;str8;7;str22;23;str33;29;str49;20;str17;45;str27;23;str22;12;str4;30;str13
13183;str38;18;str46;3;str28;2;str8;14;str4;16;str16;27;str29;37;str5;41;str34
13184;str31;31;str45;19;str3;17;str30;16;str9;49;str11;19;str30;16;str47;12;str50
13185;str50;22;str4;22;str21;5;str16;42;str29;29;str5;41;str12;29;str34;41;str43
13186;str2;33;str3;23;str41;36;str11;45;str22;13;str8;20;str13;16;str20;38;str29
13187;str39;2;str35;9;str2;13;str26;36;str43;16;str31;21;str34;23;str25;6;str49
13188;str31;26;str49;7;str49;30;str8;34;str12;45;str23;23;str1;35;str41;36;str13
13189;str9;29;str27;1;str45;9;str9;16;str44;39;str49;43;str39;40;str43;43;str11
13190;str34;47;str19;47;str47;46;str39;33;str34;16;str48;15;str32;29;str1;35;str38
13191;str46;27;str32;8;str17;15;str41;11;str7;45;str15;31;str9;13;str35;6;str26
13192;str38;30;str17;12;str21;9;str16;24;str47;40;str20;46;str48;31;str47;9;str39
13193;str5;2;str43;46;str5;35;str33;48;str14;20;str19;8;str4;13;str25;11;str24
13194;str17;6;str22;15;str2;48;str5;10;str47;40;str21;26;str42;43;str21;28;str39
13195;str45;24;str32;2;str3;34;str49;20;str47;19;str43;31;str33;31;str15;8;str2
13196;str6;43;str41;12;str19;29;str45;10;str20;49;str28;22;str16;4;str49;41;str43
13197;str13;8;str48;15;str45;10;str3;39;str6;17;str16;15;str40;35;str19;14;str19
13198;str5;38;str41;44;str20;31;str50;9;str23;19;str49;3;str21;15;str4;6;str16
13199;str17;19;str46;25;str5;21;str32;39;str14;50;str39;12;str47;16;str7;47;str26
