10757;string32;89;string82;59;string24;41;string64;33;string51;95;string27;7
10758;string98;55;string53;5;string11;82;string19;51;string38;95;string98;15
10759;string90;9;string59;70;string89;5;string8;40;string18;37;string60;31
10760;string99;75;string13;3;string67;18;string21;21;string6;9;string75;63
10761;string75;75;string14;52;string50;39;string72;59;string6;89;string33;46
10762;string74;11;string93;72;string72;50;string87;75;string32;19;string51;14
10763;string41;7;string94;54;string63;89;string57;23;string71;82;string32;87
10764;string22;3;string35;48;string61;61;string83;60;string29;49;string80;99
10765;string10;65;string26;45;string27;69;string17;92;string96;50;string68;5
10766;string79;9;string33;47;string52;83;string11;36;string43;59;string21;50
10767;string29;27;string84;46;string46;78;string68;84;string32;66;string3;56
10768;string86;78;string57;64;string99;74;string18;56;string55;9;string39;83
10769;string11;9;string46;52;string84;97;string42;75;string28;19;string41;33
10770;string1;23;string41;51;string82;59;string16;63;string98;45;string0;86
10771;string36;7;string7;3;string24;0;string80;53;string56;88;string64;30
10772;string26;57;string36;63;string80;38;string0;94;string17;16;string30;33
10773;string78;8;string32;62;string77;16;string49;75;string69;40;string40;28
10774;string35;82;string15;36;string81;82;string79;45;string52;31;string82;72
10775;string48;52;string95;51;string28;18;string62;1;string72;94;string73;44
10776;string54;21;string51;37;string37;42;string2;75;string14;20;string47;70
10777;string87;61;string24;15;string60;58;string55;30;string78;37;string20;69
10778;string99;4;string51;14;string84;41;string54;47;string35;0;string85;34
10779;string94;97;string58;34;string54;92;string8;50;string60;17;string6;69
10780;string68;38;string37;10;string37;31;string65;64;string37;47;string5;83
10781;string66;97;string70;54;string42;56;string32;93;string0;28;string16;45
10782;string87;78;string58;49;string69;0;string38;92;string49;50;string95;7
10783;string15;66;string60;59;string27;31;string59;3;string84;70;string94;77
10784;string49;85;string73;29;string3;72;string48;37;string96;81;string97;58
10785;string49;61;string94;16;string78;69;string8;83;string91;61;string7;11
10786;string33;42;string30;91;string89;76;string19;42;string60;31;string33;18
10787;string49;20;string20;82;string15;12;string23;11;string32;70;string14;30
10788;string31;76;string38;80;string22;55;string82;57;string11;49;string86;79
10789;string97;95;string24;21;string10;44;string3;2;string22;40;string52;59
10790;string4;68;string75;11;string95;59;string23;6;string10;78;string36;15
10791;string20;31;string2;36;string75;97;string37;83;string77;94;string42;59
10792;string70;25;string76;40;string92;27;string43;20;string47;70;string66;79
10793;string59;58;string47;82;string77;66;string47;7;string72;51;string6;5
10794;string98;92;string96;96;string48;33;string84;76;string77;60;string22;28
10795;string14;35;string22;64;string99;5;string43;96;string1;39;string12;87
10796;string47;15;string52;23;string34;40;string38;36;string58;58;string90;38
10797;string66;78;string78;24;string62;75;string41;27;string4;84;string80;17
10798;string54;85;string56;67;string12;53;string6;31;string49;79;string9;20
10799;string30;50;string78;54;string62;29;string44;26;string86;25;string17;48
10800;string92;5;string56;42;string71;93;string11;88;string33;10;string44;22
10801;string51;19;string1;16;string45;95;string41;37;string43;98;string11;1
10802;string39;58;string88;7;string66;49;string61;50;string54;84;string14;66
10803;string16;37;string69;1;string41;10;string39;17;string74;38;string87;12
10804;string40;7;string51;88;string46;57;string95;34;string18;86;string95;19
10805;string22;68;string45;85;string99;3;string5;10;string74;51;string15;35
10806;string76;74;string34;39;string45;81;string16;78;string47;82;string97;85
10807;string62;39;string71;18;string38;18;string90;86;string79;84;string19;56
10808;string97;14;string46;94;string24;89;string7;20;string3;24;string78;18
10809;string56;17;string57;12;string42;85;string16;94;string63;86;string12;12
10810;string35;26;string57;2;string6;20;string38;66;string51;75;string80;25
10811;string17;14;string91;31;string83;95;string62;96;string58;59;string93;29
10812;string68;98;string4;23;string46;64;string65;30;string25;65;string23;68
10813;string23;13;string84;90;string20;89;string79;67;string18;54;string1;30
10814;string58;17;string42;32;string71;36;string19;50;string0;53;string16;89
10815;string98;84;string93;36;string63;65;string76;45;string89;59;string60;98
10816;string26;72;string90;19;string98;33;string69;91;string18;35;string40;76
10817;string50;89;string91;45;string66;39;string82;10;string64;28;string6;6
10818;string4;24;string63;28;string38;64;string87;13;string23;32;string90;93
10819;string85;46;string81;43;string82;11;string4;60;string45;34;string18;65
10820;string48;54;string33;70;string22;21;string9;72;string45;40;string21;42
10821;string59;4;string35;80;string35;74;string80;63;string50;61;string15;81
10822;string88;46;string26;6;string73;23;string97;28;string59;63;string17;80
10823;string41;49;string94;58;string1;54;string4;94;string67;35;string54;30
10824;string76;38;string36;29;string44;88;string31;64;string54;88;string30;94
10825;string39;81;string81;66;string56;87;string12;11;string26;48;string7;42
10826;string85;93;string61;14;string81;95;string43;52;string59;66;string77;55
10827;string91;20;string99;98;string49;92;string62;21;string53;54;string62;41
10828;string30;53;string36;54;string20;92;string53;62;string86;40;string78;49
10829;string5;3;string91;85;string28;90;string22;94;string21;57;string68;12
10830;string40;2;string37;98;string96;70;string9;96;string48;82;string92;4
10831;string17;60;string98;48;string85;68;string23;79;string59;47;string24;25
10832;string44;30;string72;86;string56;7;string23;81;string85;50;string40;23
10833;string38;56;string62;31;string61;20;string36;57;string84;97;string53;34
10834;string70;31;string4;22;string80;23;string73;88;string19;70;string62;24
10835;string46;82;string15;6;string75;56;string30;24;string49;23;string6;88
10836;string68;44;string8;52;string39;97;string21;17;string90;72;string75;4
10837;string40;53;string64;8;string64;74;string17;97;string9;3;string31;63
10838;string45;26;string79;3;string65;83;string66;11;string16;93;string49;37
10839;string86;7;string37;26;string84;9;string71;17;string50;67;string1;60
10840;string85;67;string49;5;string15;2;string17;32;string99;70;string88;91
10841;string94;6;string1;64;string91;16;string64;0;string94;44;string32;63
10842;string57;89;string52;51;string96;54;string67;25;string60;32;string47;70
10843;string91;21;string89;35;string97;79;string99;78;string60;55;string3;69
10844;string66;31;string24;78;string97;22;string33;33;string1;85;string17;41
10845;string33;83;string61;37;string61;93;string79;84;string36;6;string7;3
10846;string73;98;string89;31;string91;69;string43;80;string10;10;string89;62
10847;string68;88;string49;94;string0;40;string57;10;string33;73;string83;17
10848;string86;11;string75;88;string65;72;string56;87;string55;88;string43;49
10849;string66;50;string10;18;string79;80;string96;10;string0;77;string26;42
10850;string69;18;string79;13;string62;39;string89;95;string85;92;string11;28
10851;string19;67;string25;62;string78;14;string70;78;string79;61;string1;62
10852;string67;2;string4;72;string21;36;string11;21;string62;31;string30;10
10853;string71;30;string95;70;string64;41;string38;56;string33;89;string92;90
10854;string26;97;string49;84;string41;9;string14;17;string71;87;string53;9
10855;string39;28;string71;33;string22;29;string37;65;string85;21;string70;73
10856;string63;24;string43;34;string64;9;string34;32;string98;8;string57;4
10857;string38;66;string74;24;string19;21;string21;65;string8;6;string72;6
10858;string55;15;string68;32;string36;10;string9;86;string72;63;string74;67
10859;string27;77;string52;15;string65;68;string10;42;string17;21;string55;59
10860;string7;61;string46;6;string16;48;string18;49;string45;38;string44;24
10861;string28;77;string90;85;string50;77;string91;52;string92;90;string94;86
10862;string93;70;string67;45;string37;21;string81;95;string91;42;string10;77
10863;string52;91;string74;4;string0;7;string4;96;string37;22;string68;24
10864;string56;14;string21;57;string72;56;string6;41;string93;51;string79;6
10865;string86;77;string84;88;string79;20;string36;68;string89;22;string10;35
10866;string74;99;string56;75;string97;40;string20;30;string55;85;string70;55
10867;string91;29;string9;43;string36;88;string48;23;string90;35;string88;27
10868;string8;67;string48;44;string86;82;string61;89;string40;39;string99;14
10869;string65;51;string1;85;string29;94;string46;11;string44;27;string74;37
10870;string92;68;string23;58;string42;64;string32;62;string34;94;string77;66
10871;string58;30;string89;86;string29;21;string76;34;string98;49;string3;19
10872;string22;11;string20;81;string93;52;string28;64;string72;53;string2;98
10873;string22;57;string35;63;string87;90;string64;73;string33;29;string6;91
10874;string43;46;string90;28;string75;68;string3;10;string49;63;string37;30
10875;string4;76;string27;34;string43;30;string8;87;string43;14;string21;56
10876;string95;10;string5;4;string30;51;string2;52;string5;61;string68;73
10877;string31;82;string4;82;string46;0;string41;99;string58;5;string44;8
10878;string30;55;string13;97;string94;73;string67;35;string23;82;string8;49
10879;string33;52;string30;65;string43;80;string66;42;string75;18;string53;63
10880;string88;39;string41;9;string28;81;string37;49;string21;31;string85;36
10881;string95;4;string77;87;string9;71;string39;31;string30;34;string82;62
10882;string84;96;string56;16;string16;0;string91;44;string69;62;string14;54
10883;string4;28;string41;66;string73;59;string85;98;string6;78;string15;80
10884;string58;75;string68;39;string90;87;string66;31;string6;25;string98;20
10885;string20;61;string72;29;string7;59;string10;35;string0;45;string61;62
10886;string60;70;string10;65;string20;23;string44;50;string82;19;string67;25
10887;string34;60;string7;37;string77;31;string81;93;string8;40;string73;35
10888;string95;48;string58;1;string54;96;string17;24;string70;6;string13;20
10889;string57;23;string23;58;string64;32;string27;20;string11;33;string3;87
10890;string40;42;string42;84;string0;6;string93;89;string60;83;string51;12
10891;string33;18;string79;16;string35;84;string72;22;string74;60;string34;28
10892;string23;55;string1;87;string52;62;string37;70;string90;27;string53;1
10893;string16;71;string3;48;string14;49;string2;49;string0;4;string79;38
10894;string22;83;string27;46;string74;42;string37;51;string48;95;string13;97
10895;string36;88;string67;21;string94;72;string63;7;string14;27;string96;4
10896;string9;16;string82;2;string96;75;string10;37;string87;7;string19;95
10897;string68;13;string95;34;string36;96;string89;72;string35;58;string32;75
10898;string99;16;string3;48;string33;67;string63;83;string38;94;string60;53
10899;string56;33;string46;85;string5;66;string73;74;string17;74;string23;19
10900;string54;14;string91;8;string19;98;string89;84;string98;1;string72;38
10901;string36;57;string92;79;string38;17;string43;38;string44;72;string57;6
10902;string59;85;string60;29;string4;54;string63;66;string49;13;string90;26
10903;string23;85;string30;80;string55;56;string95;93;string76;71;string91;57
10904;string87;2;string45;64;string8;55;string92;13;string59;44;string17;80
10905;string71;45;string66;89;string55;84;string93;96;string19;65;string28;70
10906;string21;53;string89;2;string86;76;string98;5;string27;35;string9;38
10907;string52;68;string55;74;string64;87;string62;45;string10;21;string26;52
10908;string3;87;string58;50;string19;82;string63;44;string97;75;string21;92
10909;string71;19;string99;55;string96;33;string60;14;string76;29;string5;25
10910;string17;86;string33;30;string59;21;string66;61;string89;44;string51;2
10911;string46;5;string68;48;string33;41;string17;69;string43;95;string0;6
10912;string20;62;string83;49;string63;22;string3;27;string7;78;string42;40
10913;string71;24;string20;99;string39;21;string7;42;string55;21;string71;31
10914;string40;64;string5;18;string74;93;string24;10;string25;92;string95;60
10915;string85;45;string17;32;string76;61;string33;90;string81;66;string6;33
10916;string6;21;string9;67;string78;37;string7;36;string85;27;string71;36
10917;string11;34;string76;96;string92;81;string95;30;string68;3;string46;21
10918;string5;77;string34;72;string33;82;string99;84;string89;88;string94;5
10919;string73;91;string50;22;string3;1;string51;70;string61;70;string49;9
10920;string24;39;string24;52;string52;88;string16;50;string61;70;string40;84
10921;string27;16;string37;37;string83;45;string15;31;string60;73;string0;18
10922;string80;56;string29;76;string95;74;string27;58;string35;34;string8;53
10923;string33;59;string7;33;string68;6;string28;2;string48;20;string17;12
10924;string34;17;string24;50;string22;63;string52;39;string25;31;string70;52
10925;string17;24;string9;40;string9;20;string45;44;string79;5;string71;23
10926;string79;67;string43;52;string7;20;string77;74;string88;29;string58;23
10927;string62;1;string45;25;string61;83;string96;77;string20;18;string70;96
10928;string0;23;string53;29;string86;29;string22;53;string64;37;string83;17
10929;string12;99;string45;82;string46;61;string41;53;string99;51;string7;56
10930;string84;62;string89;22;string96;85;string91;72;string4;64;string93;20
10931;string99;69;string41;40;string41;17;string26;79;string38;69;string25;92
10932;string68;48;string26;49;string79;62;string11;92;string12;21;string74;51
10933;string8;47;string33;51;string65;20;string23;14;string55;41;string14;48
10934;string36;45;string14;91;string8;60;string90;32;string52;66;string55;77
10935;string22;87;string63;55;string4;33;string45;68;string45;56;string19;37
10936;string51;11;string3;78;string80;85;string80;15;string55;50;string23;51
10937;string53;7;string0;15;string54;90;string76;78;string38;60;string35;95
10938;string41;98;string22;79;string21;34;string74;51;string32;70;string45;19
10939;string26;15;string53;25;string8;36;string24;67;string80;3;string51;30
10940;string12;69;string72;1;string13;13;string84;73;string25;85;string30;42
10941;string15;85;string27;89;string74;36;string9;30;string98;79;string54;73
10942;string14;6;string63;0;string40;63;string37;45;string11;48;string8;47
10943;string78;10;string64;88;string62;23;string99;70;string7;87;string56;1
10944;string42;97;string89;82;string50;23;string54;89;string63;28;string47;69
10945;string27;23;string37;9;string86;15;string88;66;string54;56;string51;11
10946;string90;55;string65;49;string38;33;string33;22;string14;75;string42;36
10947;string31;37;string64;35;string28;33;string22;12;string4;31;string49;23
10948;string28;64;string81;60;string12;88;string97;90;string80;55;string70;90
10949;string12;91;string93;78;string33;15;string7;25;string42;19;string80;37
10950;string7;49;string28;36;string60;40;string29;83;string95;46;string11;10
10951;string80;1;string50;46;string16;16;string31;77;string48;84;string11;79
10952;string69;32;string79;28;string24;79;string34;30;string9;93;string60;25
10953;string30;85;string15;3;string95;83;string7;40;string49;8;string62;68
10954;string18;87;string26;12;string11;88;string74;42;string50;51;string25;72
10955;string33;94;string85;88;string62;90;string29;61;string9;92;string57;15
10956;string16;71;string82;17;string42;38;string54;3;string6;27;string12;70
10957;string5;16;string7;42;string23;30;string6;88;string75;84;string69;96
10958;string40;47;string69;91;string8;86;string22;13;string35;49;string98;23
10959;string65;57;string38;0;string17;2;string57;2;string42;84;string72;25
10960;string66;95;string19;39;string50;16;string66;2;string33;37;string27;74
10961;string71;81;string95;93;string69;81;string71;19;string42;27;string78;48
10962;string83;9;string62;38;string77;6;string82;21;string54;81;string41;83
10963;string64;35;string20;83;string41;49;string41;60;string23;20;string55;56
10964;string21;1;string65;57;string88;32;string92;74;string91;76;string47;82
10965;string70;86;string66;4;string59;38;string76;80;string57;5;string11;16
10966;string98;72;string49;18;string90;94;string27;58;string0;47;string75;80
10967;string27;10;string65;71;string79;18;string15;80;string1;83;string15;34
10968;string25;96;string40;46;string9;21;string37;87;string12;98;string38;25
10969;string43;96;string78;17;string52;83;string28;80;string25;35;string88;76
10970;string15;67;string45;43;string70;64;string16;59;string56;42;string23;68
10971;string16;59;string48;83;string63;5;string48;34;string91;9;string66;74
10972;string31;9;string3;13;string46;13;string50;21;string88;6;string67;89
10973;string85;78;string97;55;string9;53;string77;50;string4;9;string25;36
10974;string12;20;string84;66;string69;17;string41;96;string7;79;string86;72
10975;string47;36;string85;23;string65;35;string64;28;string56;55;string38;11
10976;string68;29;string80;57;string71;82;string96;98;string68;43;string52;30
10977;string15;10;string20;56;string64;93;string48;0;string81;59;string61;60
10978;string11;17;string12;35;string7;77;string22;6;string8;78;string17;91
10979;string7;5;string65;63;string42;51;string31;94;string39;10;string23;55
10980;string55;77;string60;17;string2;38;string65;13;string55;59;string73;24
10981;string96;56;string10;30;string45;24;string99;35;string42;30;string82;5
10982;string2;87;string93;99;string82;41;string63;89;string69;2;string68;35
10983;string8;51;string6;64;string71;81;string11;0;string49;44;string30;91
10984;string70;75;string19;48;string11;18;string70;50;string5;15;string72;97
10985;string20;45;string47;22;string56;63;string5;62;string74;39;string7;16
10986;string71;92;string40;6;string14;6;string86;31;string76;75;string44;58
10987;string83;82;string86;48;string48;54;string35;39;string24;61;string9;95
10988;string38;40;string78;11;string59;52;string93;1;string71;9;string41;88
10989;string69;98;string70;60;string63;76;string43;82;string8;61;string35;85
10990;string14;41;string89;39;string90;1;string19;14;string14;94;string66;74
10991;string70;38;string18;19;string34;58;string40;88;string49;94;string32;56
10992;string91;14;string42;80;string33;55;string26;94;string37;55;string61;76
10993;string46;17;string45;17;string37;51;string38;36;string14;48;string39;5
10994;string39;76;string46;31;string76;57;string18;3;string99;57;string63;79
10995;string70;16;string55;65;string23;17;string88;91;string70;82;string32;41
10996;string0;0;string95;22;string34;27;string11;66;string68;45;string89;38
10997;string43;60;string46;4;string48;82;string8;80;string16;31;string48;77
10998;string64;49;string0;32;string39;67;string88;95;string58;30;string1;22
10999;string93;8;string19;28;string13;28;string38;20;string45;34;string78;61
11000;string28;8;string58;93;string80;67;string70;62;string48;93;string70;57
11001;string22;95;string51;61;string14;57;string34;34;string50;5;string53;21
11002;string9;67;string88;88;string53;98;string45;10;string5;5;string26;77
11003;string89;71;string17;38;string94;99;string62;26;string73;20;string93;47
11004;string74;52;string54;25;string88;91;string74;63;string97;58;string66;75
11005;string11;57;string9;56;string92;87;string81;70;string48;88;string72;98
11006;string11;90;string92;62;string8;73;string25;1;string24;52;string92;27
11007;string1;71;string10;16;string95;62;string16;92;string55;25;string16;57
11008;string13;34;string28;44;string55;41;string72;77;string84;52;string55;50
11009;string51;70;string88;91;string69;33;string42;56;string97;95;string82;34
11010;string10;78;string12;27;string51;76;string89;44;string23;3;string91;55
11011;string47;37;string59;40;string26;98;string8;86;string41;23;string9;3
11012;string19;80;string51;92;string80;94;string96;11;string80;10;string48;14
11013;string28;56;string85;32;string33;79;string26;10;string4;79;string88;79
11014;string45;87;string36;51;string85;63;string17;7;string70;32;string87;89
11015;string79;22;string32;44;string72;66;string43;43;string44;68;string24;77
11016;string63;37;string94;44;string51;53;string38;30;string66;7;string54;94
11017;string65;99;string54;57;string83;68;string44;68;string70;35;string21;81
11018;string54;84;string97;74;string67;28;string73;44;string92;80;string22;46
11019;string97;8;string36;94;string51;29;string35;86;string63;5;string78;26
11020;string96;39;string0;52;string75;62;string33;51;string69;93;string80;40
11021;string5;57;string50;29;string60;89;string6;63;string28;2;string7;35
11022;string18;46;string49;96;string90;77;string47;7;string21;56;string19;2
11023;string39;88;string87;31;string39;65;string53;41;string33;12;string11;7
11024;string17;11;string79;80;string25;62;string3;85;string20;66;string27;34
11025;string38;26;string31;81;string83;75;string43;74;string42;66;string72;85
11026;string57;18;string35;58;string3;28;string49;89;string51;16;string34;18
11027;string28;22;string10;45;string84;64;string74;95;string23;9;string17;88
11028;string96;19;string44;96;string85;24;string45;41;string81;94;string64;81
11029;string3;67;string24;52;string77;25;string1;52;string80;57;string47;42
11030;string25;60;string98;89;string75;9;string79;15;string45;74;string34;57
11031;string27;80;string34;85;string88;42;string54;45;string94;86;string90;61
11032;string48;34;string31;72;string8;76;string38;62;string29;1;string71;66
11033;string23;18;string13;41;string25;23;string29;77;string7;81;string51;61
11034;string18;21;string25;28;string11;81;string6;11;string43;59;string66;96
11035;string4;90;string36;10;string62;83;string53;42;string59;11;string24;78
11036;string79;69;string64;9;string0;37;string52;53;string93;54;string49;3
11037;string72;89;string6;90;string74;59;string67;17;string77;72;string31;15
11038;string68;78;string65;35;string6;98;string31;99;string30;46;string57;8
11039;string96;51;string5;56;string58;87;string17;30;string38;23;string42;52
11040;string52;98;string40;85;string26;85;string10;18;string83;82;string60;88
11041;string76;63;string6;96;string2;84;string38;78;string97;44;string98;76
11042;string23;10;string1;58;string55;11;string48;5;string14;59;string97;90
11043;string30;89;string4;66;string1;8;string69;28;string58;56;string23;94
11044;string69;18;string36;0;string86;27;string52;89;string45;58;string52;70
11045;string89;28;string36;10;string81;54;string51;36;string92;45;string70;7
11046;string60;25;string18;26;string7;29;string14;15;string73;59;string50;66
11047;string72;0;string96;72;string66;76;string92;54;string89;33;string72;72
11048;string24;28;string82;87;string64;61;string48;23;string86;47;string91;69
11049;string80;50;string71;91;string87;46;string8;97;string13;58;string72;46
11050;string93;75;string72;26;string23;93;string50;19;string92;54;string90;72
11051;string15;66;string8;39;string3;10;string33;72;string43;14;string3;97
11052;string58;57;string23;58;string7;97;string99;34;string14;73;string81;85
11053;string23;21;string16;13;string36;68;string22;58;string44;3;string12;54
11054;string39;64;string95;94;string90;44;string44;35;string44;61;string87;38
11055;string10;43;string73;83;string29;41;string60;85;string30;99;string13;57
11056;string21;68;string24;70;string52;62;string85;43;string44;55;string49;70
11057;string91;66;string91;21;string59;90;string89;43;string56;62;string44;44
11058;string52;12;string24;74;string93;92;string32;31;string96;76;string85;2
11059;string21;98;string13;23;string19;68;string59;67;string87;44;string28;54
11060;string21;74;string61;45;string53;30;string17;8;string65;12;string74;22
11061;string25;30;string83;71;string36;61;string97;34;string64;86;string93;18
11062;string62;29;string41;31;string88;76;string33;6;string36;27;string8;2
11063;string8;50;string25;46;string6;97;string11;93;string82;81;string32;2
11064;string93;91;string97;82;string16;77;string90;20;string17;10;string46;54
11065;string23;36;string8;80;string66;67;string72;72;string89;90;string34;84
11066;string47;6;string48;30;string80;27;string95;56;string37;76;string32;14
11067;string98;7;string33;79;string13;62;string86;16;string99;65;string86;10
11068;string29;77;string92;94;string14;49;string9;46;string47;56;string59;20
11069;string56;60;string83;7;string3;15;string80;19;string80;81;string91;52
11070;string29;18;string88;20;string43;69;string26;85;string18;51;string65;53
11071;string42;5;string16;79;string69;68;string15;22;string36;72;string54;30
11072;string74;87;string76;2;string40;92;string50;61;string71;75;string69;83
11073;string70;38;string77;47;string56;24;string7;9;string45;88;string55;31
11074;string89;89;string2;32;string70;49;string28;0;string16;74;string69;62
11075;string38;69;string62;10;string40;32;string63;26;string26;34;string17;43
11076;string91;67;string56;85;string61;47;string83;73;string77;39;string99;4
11077;string1;63;string0;40;string45;93;string41;64;string75;7;string85;51
11078;string84;32;string43;93;string36;89;string22;30;string3;93;string3;68
11079;string30;98;string72;72;string24;66;string48;69;string80;13;string92;3
11080;string80;17;string34;58;string59;41;string91;97;string47;19;string95;93
11081;string59;86;string62;90;string2;30;string43;56;string49;6;string86;25
11082;string62;73;string79;69;string11;67;string61;43;string79;6;string69;86
11083;string39;46;string27;84;string42;35;string58;65;string84;55;string14;17
11084;string81;28;string6;96;string43;43;string57;65;string7;26;string40;70
11085;string63;52;string12;31;string91;39;string84;69;string99;98;string5;85
11086;string21;3;string81;66;string57;63;string82;30;string30;35;string81;46
11087;string63;23;string12;6;string79;67;string17;57;string50;3;string30;39
11088;string96;83;string12;32;string85;24;string45;23;string41;1;string76;37
11089;string72;81;string37;23;string16;44;string43;14;string96;79;string41;92
11090;string96;99;string82;70;string29;13;string89;92;string5;76;string15;96
11091;string44;31;string14;12;string38;5;string12;82;string31;32;string73;87
11092;string69;29;string49;21;string47;91;string44;64;string33;0;string29;78
11093;string49;34;string20;87;string33;39;string95;43;string48;78;string93;20
11094;string84;69;string82;82;string2;48;string33;28;string38;72;string10;85
11095;string59;41;string15;14;string19;37;string40;57;string53;78;string92;55
11096;string10;79;string17;99;string49;25;string40;14;string69;18;string48;84
11097;string68;50;string92;54;string0;8;string96;13;string92;26;string23;43
11098;string99;86;string38;20;string43;79;string77;84;string53;78;string33;37
11099;string30;7;string59;79;string3;51;string76;81;string26;20;string22;64
11100;string32;6;string3;94;string66;63;string58;52;string0;99;string41;43
11101;string43;29;string4;65;string23;96;string28;53;string6;47;string91;96
11102;string26;69;string12;59;string61;63;string37;55;string34;44;string58;2
11103;string52;57;string69;41;string74;44;string49;70;string88;53;string64;15
11104;string58;62;string90;54;string32;99;string15;99;string1;67;string46;89
11105;string71;54;string78;91;string39;61;string62;11;string14;7;string59;34
11106;string39;39;string28;25;string90;63;string93;97;string89;65;string34;42
11107;string12;65;string79;83;string84;62;string45;39;string11;81;string98;4
11108;string16;80;string4;37;string95;96;string29;64;string69;17;string33;72
11109;string63;96;string33;58;string38;51;string9;81;string84;31;string48;57
11110;string44;43;string55;80;string54;74;string41;76;string15;46;string91;37
11111;string55;8;string92;48;string47;95;string58;96;string92;81;string13;66
11112;string63;7;string86;65;string38;37;string64;41;string65;14;string30;95
11113;string50;49;string22;55;string43;92;string64;16;string48;70;string20;22
11114;string67;26;string60;21;string49;36;string46;20;string14;93;string64;55
11115;string65;85;string64;51;string30;22;string5;4;string8;90;string30;39
11116;string96;32;string4;15;string83;53;string82;5;string32;7;string54;37
11117;string93;48;string11;86;string15;63;string84;58;string42;81;string74;77
11118;string39;22;string4;75;string22;35;string82;35;string82;37;string88;89
11119;string60;5;string66;51;string95;41;string65;78;string98;4;string90;93
11120;string45;4;string98;25;string55;12;string94;52;string5;32;string83;75
11121;string15;52;string33;56;string20;18;string8;7;string19;24;string15;27
11122;string80;45;string73;92;string22;94;string6;39;string68;89;string46;67
11123;string65;6;string23;48;string90;33;string71;48;string55;86;string82;10
11124;string23;82;string33;47;string37;53;string81;31;string25;89;string68;19
11125;string29;77;string22;84;string7;78;string31;16;string20;37;string52;33
11126;string92;24;string32;80;string83;44;string9;71;string81;5;string74;86
11127;string70;85;string15;5;string24;36;string60;32;string97;47;string62;96
11128;string50;92;string95;33;string20;17;string17;14;string2;75;string78;66
11129;string23;34;string65;57;string7;16;string51;57;string22;28;string64;49
11130;string41;9;string85;42;string45;68;string85;76;string40;61;string44;95
11131;string29;34;string58;91;string51;88;string84;95;string73;52;string79;69
11132;string31;47;string13;40;string69;28;string71;10;string86;34;string90;81
11133;string70;99;string82;65;string41;51;string32;40;string55;41;string71;61
11134;string36;27;string7;18;string91;64;string46;63;string97;9;string57;40
11135;string46;10;string26;84;string63;32;string31;67;string66;71;string14;26
11136;string17;39;string6;88;string6;34;string4;52;string14;81;string8;32
11137;string39;52;string65;88;string71;85;string1;79;string74;15;string29;59
11138;string8;64;string23;83;string31;30;string75;81;string53;72;string11;55
11139;string4;84;string71;52;string99;33;string66;59;string36;71;string37;74
11140;string19;70;string73;49;string91;36;string72;2;string52;48;string40;73
11141;string92;82;string86;57;string80;73;string82;13;string1;52;string30;66
11142;string65;12;string7;43;string68;53;string55;63;string4;36;string41;18
11143;string89;84;string49;4;string23;0;string41;60;string7;70;string61;85
11144;string68;43;string9;10;string72;54;string44;91;string88;99;string66;66
11145;string87;4;string43;84;string81;76;string88;91;string71;63;string33;23
11146;string85;71;string8;81;string8;70;string40;19;string43;11;string36;31
11147;string99;93;string41;11;string38;79;string22;35;string37;34;string39;90
11148;string73;34;string36;91;string67;50;string73;57;string88;71;string46;10
11149;string63;33;string38;76;string53;35;string65;98;string52;12;string79;43
11150;string11;22;string22;28;string98;48;string79;31;string57;12;string17;20
11151;string67;3;string20;7;string2;35;string64;25;string87;25;string65;97
11152;string72;77;string68;91;string31;13;string63;29;string98;91;string42;12
11153;string63;8;string63;31;string69;43;string26;12;string64;94;string37;71
11154;string85;45;string33;46;string29;0;string23;29;string81;87;string43;71
11155;string87;67;string98;21;string55;34;string44;89;string45;20;string50;32
11156;string62;87;string62;26;string16;55;string32;72;string87;23;string89;33
11157;string73;9;string1;53;string4;6;string47;87;string91;4;string27;26
11158;string11;5;string4;6;string95;23;string11;24;string30;85;string81;44
11159;string20;65;string54;2;string0;21;string17;96;string60;21;string25;88
11160;string72;93;string19;77;string88;54;string75;71;string26;4;string32;59
11161;string43;94;string64;78;string97;91;string31;25;string2;1;string69;22
11162;string15;90;string77;28;string72;72;string86;83;string92;63;string47;68
11163;string86;24;string40;88;string96;86;string65;37;string56;11;string98;75
11164;string79;73;string66;32;string9;71;string28;17;string91;74;string51;3
11165;string78;78;string77;86;string82;67;string13;45;string74;75;string12;12
11166;string95;71;string60;17;string31;15;string68;62;string44;59;string30;14
11167;string83;93;string45;17;string8;53;string55;52;string23;16;string59;98
11168;string27;17;string41;41;string21;8;string50;12;string42;92;string89;93
11169;string18;96;string47;86;string98;87;string31;52;string4;70;string97;83
11170;string57;81;string34;89;string46;91;string26;96;string38;63;string93;82
11171;string73;91;string58;33;string61;73;string33;41;string67;66;string99;98
11172;string94;28;string42;32;string58;58;string96;15;string16;85;string39;88
11173;string56;86;string98;36;string54;84;string31;88;string40;95;string75;48
11174;string92;27;string87;83;string91;89;string33;61;string46;2;string84;21
11175;string84;5;string85;93;string63;64;string84;91;string54;19;string40;3
11176;string36;79;string15;64;string95;95;string36;62;string78;86;string26;77
11177;string47;86;string73;66;string88;59;string55;95;string57;31;string92;80
11178;string41;73;string99;28;string13;9;string55;58;string96;38;string27;72
11179;string69;82;string78;2;string18;62;string27;81;string66;98;string39;63
11180;string67;78;string92;99;string28;6;string45;25;string48;68;string77;51
