9660;str39;36;str45;33;str35
9661;str14;27;str15;30;str40
9662;str29;21;str21;27;str4
9663;str1;40;str25;49;str12
9664;str25;46;str24;32;str50
9665;str41;31;str33;49;str41
9666;str38;48;str23;13;str10
9667;str42;40;str26;29;str30
9668;str5;6;str32;28;str7
9669;str39;24;str31;45;str33
9670;str9;5;str9;19;str10
9671;str50;42;str28;42;str4
9672;str29;25;str4;41;str17
9673;str42;34;str47;30;str33
9674;str4;29;str4;24;str16
9675;str40;22;str25;35;str8
9676;str44;4;str16;22;str43
9677;str41;6;str10;22;str14
9678;str29;4;str47;40;str32
9679;str39;27;str7;22;str23
9680;str10;49;str21;44;str18
9681;str6;28;str15;18;str12
9682;str12;29;str23;32;str45
9683;str32;12;str10;22;str45
9684;str43;24;str41;50;str15
9685;str25;27;str38;50;str3
9686;str22;50;str44;9;str15
9687;str38;40;str13;40;str31
9688;str40;3;str39;26;str13
9689;str40;12;str2;46;str23
9690;str2;39;str22;32;str22
9691;str6;45;str6;16;str37
9692;str18;35;str1;42;str10
9693;str21;31;str10;14;str21
9694;str44;40;str16;6;str50
9695;str18;16;str22;22;str26
9696;str50;47;str41;1;str50
9697;str45;14;str15;41;str34
9698;str29;11;str17;13;str28
9699;str41;21;str2;42;str48
9700;str47;28;str16;12;str49
9701;str32;2;str10;37;str34
9702;str45;4;str44;20;str32
9703;str3;25;str9;12;str21
9704;str15;47;str14;27;str42
9705;str46;26;str35;13;str40
9706;str5;50;str22;4;str40
9707;str1;25;str17;7;str44
9708;str11;7;str14;2;str34
9709;str28;42;str34;41;str23
9710;str34;24;str33;5;str17
9711;str32;35;str2;44;str47
9712;str38;19;str1;2;str17
9713;str38;10;str4;20;str35
9714;str40;12;str6;50;str36
9715;str46;16;str31;15;str15
9716;str40;26;str46;30;str15
9717;str34;3;str39;5;str5
9718;str36;48;str28;42;str33
9719;str15;49;str10;20;str13
9720;str49;29;str14;22;str18
9721;str32;43;str37;46;str7
9722;str31;15;str8;24;str41
9723;str18;13;str5;49;str15
9724;str45;2;str18;22;str5
9725;str24;14;str18;11;str22
9726;str5;33;str30;34;str27
9727;str20;37;str43;32;str42
9728;str21;2;str17;45;str24
9729;str5;41;str19;44;str49
9730;str3;43;str42;42;str26
9731;str7;34;str43;3;str1
9732;str27;38;str9;35;str33
9733;str14;17;str8;31;str4
9734;str20;18;str40;14;str43
9735;str3;36;str31;29;str32
9736;str49;42;str22;8;str22
9737;str25;36;str42;40;str22
9738;str26;37;str37;23;str50
9739;str36;20;str37;19;str9
9740;str14;18;str38;26;str8
9741;str32;2;str40;13;str49
9742;str30;36;str31;27;str27
9743;str9;35;str11;23;str36
9744;str34;43;str17;24;str16
9745;str7;38;str28;16;str37
9746;str31;4;str41;3;str8
9747;str11;19;str40;1;str35
9748;str42;27;str23;21;str37
9749;str12;24;str6;22;str49
9750;str27;30;str31;14;str4
9751;str34;35;str41;11;str26
9752;str2;34;str15;2;str6
9753;str12;9;str49;29;str8
9754;str16;4;str36;34;str40
9755;str16;26;str1;27;str35
9756;str10;25;str16;24;str4
9757;str4;41;str21;2;str40
9758;str10;17;str35;33;str47
9759;str11;2;str50;36;str23
9760;str46;25;str34;43;str34
9761;str25;22;str7;10;str33
9762;str43;50;str29;41;str19
9763;str26;47;str44;45;str18
9764;str16;44;str27;21;str38
9765;str8;39;str8;8;str30
9766;str22;22;str46;45;str35
9767;str10;50;str43;6;str15
9768;str40;6;str9;19;str8
9769;str49;41;str40;16;str14
9770;str29;18;str19;30;str35
9771;str8;29;str19;36;str2
9772;str27;38;str39;17;str38
9773;str37;2;str41;2;str50
9774;str11;1;str25;43;str10
9775;str35;20;str10;41;str24
9776;str29;17;str15;43;str17
9777;str10;6;str40;2;str5
9778;str7;23;str44;6;str42
9779;str21;1;str8;35;str17
9780;str24;39;str44;40;str31
9781;str24;25;str38;35;str14
9782;str12;41;str37;7;str4
9783;str14;5;str21;30;str31
9784;str14;28;str29;39;str36
9785;str33;50;str17;31;str39
9786;str42;23;str46;20;str39
9787;str8;15;str26;12;str8
9788;str11;32;str42;46;str49
9789;str33;38;str22;40;str21
9790;str37;48;str27;13;str34
9791;str21;37;str17;14;str50
9792;str49;18;str43;11;str47
9793;str29;41;str26;29;str5
9794;str20;32;str29;18;str50
9795;str26;2;str19;1;str34
9796;str39;48;str14;17;str24
9797;str28;20;str25;44;str31
9798;str25;28;str19;35;str19
9799;str36;41;str22;30;str24
9800;str9;32;str9;40;str24
9801;str14;17;str29;40;str23
9802;str37;45;str17;22;str17
9803;str8;14;str8;37;str20
9804;str25;38;str22;42;str2
9805;str48;45;str21;47;str47
9806;str18;34;str2;12;str5
9807;str50;10;str12;30;str19
9808;str27;48;str50;4;str10
9809;str2;46;str7;39;str26
9810;str46;20;str33;22;str44
9811;str12;32;str36;17;str20
9812;str2;6;str10;34;str5
9813;str48;50;str29;11;str9
9814;str46;14;str37;31;str1
9815;str11;47;str20;37;str37
9816;str43;46;str42;33;str32
9817;str8;4;str28;31;str22
9818;str2;14;str34;18;str37
9819;str8;16;str7;4;str44
9820;str18;10;str18;18;str1
9821;str31;36;str11;1;str3
9822;str42;29;str8;9;str4
9823;str19;10;str41;29;str41
9824;str31;49;str22;50;str29
9825;str31;11;str27;40;str36
9826;str6;39;str13;40;str40
9827;str35;34;str14;13;str6
9828;str29;31;str7;2;str5
9829;str8;18;str4;9;str22
9830;str39;38;str4;4;str37
9831;str42;9;str1;30;str12
9832;str22;40;str37;29;str28
9833;str32;14;str2;12;str37
9834;str45;41;str8;10;str24
9835;str6;9;str34;38;str32
9836;str20;11;str40;8;str44
9837;str46;9;str42;3;str4
9838;str7;29;str46;23;str6
9839;str39;2;str42;29;str35
9840;str18;21;str19;21;str46
9841;str11;6;str1;34;str17
9842;str44;29;str32;29;str49
9843;str2;45;str7;44;str16
9844;str9;9;str39;7;str19
9845;str47;48;str46;7;str19
9846;str10;48;str40;1;str24
9847;str2;17;str26;34;str28
9848;str12;15;str14;23;str19
9849;str38;41;str7;34;str40
9850;str9;37;str22;10;str16
9851;str39;13;str11;44;str40
9852;str44;42;str9;14;str11
9853;str1;20;str21;24;str2
9854;str24;17;str16;9;str21
9855;str3;33;str48;39;str2
9856;str47;50;str7;33;str31
9857;str14;10;str11;20;str38
9858;str5;5;str12;14;str17
9859;str10;43;str28;26;str29
9860;str43;34;str19;11;str49
9861;str41;17;str47;8;str47
9862;str20;14;str48;16;str38
9863;str48;39;str42;26;str34
9864;str42;4;str7;10;str4
9865;str4;23;str49;23;str15
9866;str44;3;str3;49;str46
9867;str5;18;str16;7;str19
9868;str47;36;str16;8;str31
9869;str11;22;str10;18;str48
9870;str37;21;str12;41;str4
9871;str38;5;str42;26;str15
9872;str24;38;str13;17;str32
9873;str41;50;str40;10;str31
9874;str4;15;str42;38;str13
9875;str10;9;str47;37;str5
9876;str31;11;str16;45;str17
9877;str35;5;str29;34;str8
9878;str40;36;str37;3;str11
9879;str6;40;str4;31;str41
9880;str12;31;str1;27;str2
9881;str5;43;str49;23;str20
9882;str8;2;str38;41;str48
9883;str6;24;str15;49;str22
9884;str11;24;str50;24;str10
9885;str35;1;str2;26;str4
9886;str39;26;str3;8;str35
9887;str43;20;str44;29;str47
9888;str19;13;str13;9;str37
9889;str7;44;str2;9;str46
9890;str36;42;str23;25;str42
9891;str16;44;str41;13;str3
9892;str10;48;str50;11;str31
9893;str5;25;str30;20;str36
9894;str17;3;str20;39;str38
9895;str38;20;str47;17;str35
9896;str36;19;str26;40;str9
9897;str6;35;str17;50;str32
9898;str36;19;str19;28;str2
9899;str48;42;str43;45;str15
9900;str13;6;str27;13;str16
9901;str7;41;str35;34;str42
9902;str29;42;str14;42;str28
9903;str35;21;str20;18;str19
9904;str17;26;str7;44;str13
9905;str15;24;str23;4;str11
9906;str33;35;str46;47;str19
9907;str11;10;str42;24;str6
9908;str26;35;str46;7;str43
9909;str16;23;str29;45;str26
9910;str10;18;str30;18;str3
9911;str26;43;str45;31;str6
9912;str39;20;str10;31;str24
9913;str31;15;str4;36;str9
9914;str43;48;str13;26;str33
9915;str40;35;str50;22;str43
9916;str31;11;str37;36;str43
9917;str16;45;str16;6;str29
9918;str32;1;str45;39;str9
9919;str35;45;str24;35;str20
9920;str11;40;str34;10;str23
9921;str10;45;str36;6;str41
9922;str34;11;str8;34;str7
9923;str13;46;str32;23;str2
9924;str47;2;str45;7;str23
9925;str35;48;str5;26;str45
9926;str46;22;str44;7;str30
9927;str6;24;str34;38;str26
9928;str44;28;str40;41;str5
9929;str5;26;str18;24;str13
9930;str10;45;str35;23;str38
9931;str13;33;str41;35;str4
9932;str49;10;str35;33;str3
9933;str3;39;str34;28;str21
9934;str43;23;str4;28;str43
9935;str40;18;str21;35;str29
9936;str9;3;str8;29;str17
9937;str45;34;str23;31;str9
9938;str1;31;str8;33;str22
9939;str16;18;str17;8;str50
9940;str42;33;str38;10;str17
9941;str3;39;str14;9;str43
9942;str25;1;str41;39;str16
9943;str40;37;str14;38;str14
9944;str38;29;str5;8;str23
9945;str5;20;str8;12;str13
9946;str5;36;str28;6;str17
9947;str31;45;str26;42;str44
9948;str19;45;str38;33;str19
9949;str4;25;str25;33;str6
9950;str23;22;str32;27;str44
9951;str40;29;str36;17;str29
9952;str7;29;str35;17;str50
9953;str9;41;str13;40;str40
9954;str26;11;str5;23;str24
9955;str3;47;str4;26;str34
9956;str48;36;str10;17;str14
9957;str33;42;str44;20;str4
9958;str5;30;str32;23;str29
9959;str30;24;str39;35;str3
9960;str22;14;str5;11;str37
9961;str30;7;str21;19;str10
9962;str23;7;str47;10;str36
9963;str22;47;str47;23;str13
9964;str14;34;str1;39;str4
9965;str9;18;str28;8;str19
9966;str5;49;str3;37;str27
9967;str21;6;str27;40;str17
9968;str2;9;str35;22;str49
9969;str3;28;str42;1;str20
9970;str6;1;str24;18;str49
9971;str41;25;str20;24;str1
9972;str44;41;str22;42;str3
9973;str11;32;str43;48;str22
9974;str4;4;str47;34;str40
9975;str49;34;str9;2;str21
9976;str49;23;str21;37;str19
9977;str40;26;str41;42;str31
9978;str44;31;str47;21;str10
9979;str23;34;str29;18;str33
9980;str3;39;str19;15;str40
9981;str8;26;str3;24;str25
9982;str28;36;str31;24;str6
9983;str50;11;str43;36;str43
9984;str17;43;str24;18;str13
9985;str25;34;str45;15;str24
9986;str43;18;str35;7;str28
9987;str9;16;str34;29;str44
9988;str38;48;str40;10;str40
9989;str2;21;str27;45;str10
9990;str34;47;str38;24;str20
9991;str5;31;str12;39;str17
9992;str33;13;str24;14;str2
9993;str42;45;str21;33;str47
9994;str8;36;str16;47;str29
9995;str5;11;str49;12;str40
9996;str29;41;str17;10;str33
9997;str11;30;str20;46;str11
9998;str39;26;str21;33;str13
9999;str45;35;str50;38;str38
10000;str8;18;str17;26;str26
10001;str5;32;str20;34;str23
10002;str11;13;str28;28;str27
10003;str17;9;str8;49;str19
10004;str21;14;str3;46;str22
10005;str2;28;str45;4;str48
10006;str33;6;str36;14;str16
10007;str6;38;str50;33;str41
10008;str47;47;str44;8;str25
10009;str35;28;str27;33;str32
10010;str15;19;str13;34;str42
10011;str5;18;str38;10;str35
10012;str11;4;str1;42;str12
10013;str10;47;str9;9;str22
10014;str24;14;str39;44;str41
10015;str18;24;str47;3;str9
10016;str48;32;str21;12;str29
10017;str9;17;str46;34;str5
10018;str18;49;str36;22;str2
10019;str2;21;str10;20;str30
10020;str2;7;str28;45;str21
10021;str9;31;str17;6;str24
10022;str27;22;str39;4;str6
10023;str4;34;str22;9;str4
10024;str43;46;str46;26;str43
10025;str7;35;str18;16;str42
10026;str31;28;str38;1;str10
10027;str3;47;str7;36;str48
10028;str36;1;str20;41;str19
10029;str29;35;str42;10;str44
10030;str19;4;str28;17;str15
10031;str28;21;str31;15;str20
10032;str15;35;str9;40;str33
10033;str14;9;str19;6;str39
10034;str25;29;str38;1;str43
10035;str41;5;str32;6;str33
10036;str33;48;str49;5;str37
10037;str41;35;str43;4;str31
10038;str30;34;str46;19;str48
10039;str44;16;str31;46;str20
10040;str15;36;str29;1;str31
10041;str33;23;str39;34;str47
10042;str29;29;str6;16;str1
10043;str10;40;str3;49;str39
10044;str50;41;str27;11;str8
10045;str24;33;str27;10;str43
10046;str13;25;str50;38;str50
10047;str35;45;str22;6;str4
10048;str18;37;str43;15;str28
10049;str35;11;str44;42;str25
10050;str23;39;str33;9;str22
10051;str36;46;str47;40;str49
10052;str18;46;str35;46;str48
10053;str11;10;str16;31;str31
10054;str45;35;str2;6;str17
10055;str18;24;str24;22;str3
10056;str42;22;str4;24;str31
10057;str7;35;str37;50;str6
10058;str4;29;str29;48;str45
10059;str41;40;str38;14;str3
10060;str14;27;str44;1;str19
10061;str7;46;str50;31;str37
10062;str1;17;str10;7;str35
10063;str6;13;str20;37;str33
10064;str34;48;str4;16;str24
10065;str44;8;str35;39;str15
10066;str2;14;str37;14;str41
10067;str25;7;str18;35;str20
10068;str49;28;str30;11;str41
10069;str27;28;str46;31;str24
10070;str29;20;str9;6;str38
10071;str35;27;str47;44;str18
10072;str17;29;str15;2;str40
10073;str24;5;str3;12;str40
10074;str22;34;str10;36;str33
10075;str49;10;str36;24;str49
10076;str2;16;str45;46;str5
10077;str24;2;str26;9;str1
10078;str19;47;str27;35;str43
10079;str25;2;str22;50;str10
10080;str18;1;str17;27;str24
10081;str24;19;str35;17;str41
10082;str40;26;str35;42;str14
10083;str10;2;str40;48;str27
10084;str25;14;str23;38;str37
10085;str6;34;str32;39;str14
10086;str33;5;str37;9;str44
10087;str39;17;str2;39;str48
10088;str38;9;str47;43;str9
10089;str33;30;str31;26;str38
10090;str13;48;str34;27;str44
10091;str40;41;str33;10;str29
10092;str16;22;str11;46;str15
10093;str46;8;str16;48;str35
10094;str9;5;str25;12;str39
10095;str46;21;str37;48;str25
10096;str19;18;str47;34;str24
10097;str42;44;str45;2;str31
10098;str20;12;str49;9;str23
10099;str12;45;str46;34;str23
10100;str8;26;str41;30;str49
10101;str46;25;str33;46;str35
10102;str29;46;str28;43;str14
10103;str2;1;str38;36;str23
10104;str34;25;str8;48;str17
10105;str44;15;str30;17;str46
10106;str4;15;str48;26;str44
10107;str11;17;str35;39;str31
10108;str31;50;str10;9;str13
10109;str5;37;str4;33;str23
10110;str11;41;str35;50;str26
10111;str7;38;str11;31;str37
10112;str7;39;str1;20;str13
10113;str16;18;str22;22;str1
10114;str20;14;str22;15;str45
10115;str27;44;str49;46;str40
10116;str20;7;str24;24;str11
10117;str9;33;str6;48;str14
10118;str40;18;str4;24;str25
10119;str45;7;str42;36;str7
10120;str10;14;str6;1;str50
10121;str47;16;str40;34;str7
10122;str49;4;str2;9;str19
10123;str41;4;str20;32;str9
10124;str38;40;str2;34;str12
10125;str17;20;str33;34;str29
10126;str11;34;str26;49;str21
10127;str2;8;str20;28;str44
10128;str39;9;str48;15;str32
10129;str2;11;str5;31;str25
10130;str43;8;str40;4;str42
10131;str38;34;str35;22;str23
10132;str19;2;str24;43;str18
10133;str13;46;str33;3;str34
10134;str32;42;str5;20;str27
10135;str10;22;str39;48;str44
10136;str26;17;str7;20;str45
10137;str14;43;str22;22;str49
10138;str17;20;str9;45;str30
10139;str16;31;str28;39;str17
10140;str31;23;str16;26;str48
10141;str41;41;str22;46;str19
10142;str23;8;str19;28;str33
10143;str3;45;str37;23;str48
10144;str48;15;str44;26;str2
10145;str44;9;str45;16;str1
10146;str2;8;str43;5;str16
10147;str1;14;str19;44;str39
10148;str8;13;str15;2;str3
10149;str36;3;str5;5;str39
10150;str13;18;str9;50;str7
10151;str22;37;str7;25;str41
10152;str33;42;str31;36;str7
10153;str49;24;str15;33;str1
10154;str9;2;str30;16;str13
10155;str43;21;str20;5;str6
10156;str26;4;str45;11;str14
10157;str46;31;str6;28;str7
10158;str24;18;str36;27;str32
10159;str16;23;str29;43;str12
10160;str26;32;str28;14;str23
10161;str6;6;str44;20;str20
10162;str29;9;str24;4;str13
10163;str27;32;str19;3;str19
10164;str35;37;str16;21;str21
10165;str11;36;str37;37;str31
10166;str29;22;str41;7;str50
10167;str40;6;str41;5;str38
10168;str20;49;str46;20;str25
10169;str32;20;str15;34;str13
10170;str12;34;str29;20;str28
10171;str18;11;str49;17;str5
10172;str2;43;str7;1;str7
10173;str39;35;str13;43;str35
10174;str24;11;str1;12;str28
10175;str46;40;str47;13;str16
10176;str37;41;str12;50;str4
10177;str26;19;str12;1;str35
10178;str42;27;str45;16;str19
10179;str19;2;str29;40;str42
10180;str27;25;str46;9;str41
10181;str13;3;str11;49;str40
10182;str27;5;str35;18;str20
10183;str21;39;str15;1;str20
10184;str28;21;str3;47;str11
10185;str13;5;str31;12;str10
10186;str42;50;str10;24;str32
10187;str7;31;str25;8;str18
10188;str18;49;str28;9;str32
10189;str37;21;str23;13;str37
10190;str17;21;str3;28;str14
10191;str26;29;str40;14;str35
10192;str9;50;str34;27;str37
10193;str19;18;str10;28;str41
10194;str35;9;str41;37;str44
10195;str23;30;str19;24;str25
10196;str50;27;str18;13;str3
10197;str4;13;str23;48;str29
10198;str31;31;str31;24;str20
10199;str40;3;str46;25;str40
10200;str28;36;str38;5;str34
10201;str30;45;str17;10;str39
10202;str33;45;str31;12;str7
10203;str39;8;str18;30;str2
10204;str10;8;str22;28;str14
10205;str37;26;str39;49;str39
10206;str14;34;str45;1;str36
10207;str6;23;str3;17;str38
10208;str15;50;str42;8;str48
10209;str43;13;str29;4;str17
10210;str4;39;str27;34;str48
10211;str26;48;str13;28;str39
10212;str2;31;str36;26;str5
10213;str32;15;str5;33;str46
10214;str45;48;str23;18;str37
10215;str5;20;str6;9;str9
10216;str15;26;str4;22;str43
10217;str1;48;str7;13;str32
10218;str42;23;str9;42;str45
10219;str18;23;str27;32;str2
10220;str31;29;str24;39;str24
10221;str15;2;str29;2;str4
10222;str15;45;str40;31;str49
10223;str4;31;str6;12;str9
10224;str42;37;str1;1;str36
10225;str11;4;str34;3;str8
10226;str50;14;str40;21;str37
10227;str36;24;str22;20;str10
10228;str37;9;str4;14;str27
10229;str49;7;str34;33;str25
10230;str41;1;str37;34;str8
10231;str32;3;str41;19;str42
10232;str48;49;str38;37;str47
10233;str12;20;str10;16;str40
10234;str47;17;str45;34;str48
10235;str41;10;str9;20;str26
10236;str42;22;str30;8;str48
10237;str25;12;str4;20;str37
10238;str8;17;str50;18;str22
10239;str8;20;str26;33;str16
10240;str9;36;str44;10;str27
10241;str33;48;str35;5;str47
10242;str22;4;str48;8;str13
10243;str50;25;str14;7;str11
10244;str6;5;str39;32;str30
10245;str9;40;str1;35;str40
10246;str44;42;str4;12;str48
10247;str20;16;str36;28;str45
10248;str12;19;str38;34;str50
10249;str8;23;str21;16;str1
10250;str4;7;str31;2;str12
10251;str19;34;str35;22;str2
10252;str46;13;str12;40;str38
10253;str26;18;str39;39;str31
10254;str33;9;str44;7;str46
10255;str1;14;str45;38;str49
10256;str13;20;str19;21;str5
10257;str18;14;str16;6;str1
10258;str48;23;str42;29;str47
10259;str6;33;str12;6;str16
10260;str23;31;str39;13;str3
10261;str30;45;str6;33;str8
10262;str37;9;str41;31;str14
10263;str44;22;str5;17;str9
10264;str49;50;str25;33;str19
10265;str47;45;str38;32;str40
10266;str26;50;str2;33;str31
10267;str26;14;str35;33;str46
10268;str21;22;str32;23;str17
10269;str49;4;str34;38;str47
10270;str48;35;str45;21;str19
10271;str27;48;str30;10;str4
10272;str31;10;str9;8;str7
10273;str3;38;str15;11;str21
10274;str30;44;str32;27;str35
10275;str22;42;str41;33;str44
10276;str24;20;str7;2;str31
10277;str21;29;str36;3;str36
10278;str19;38;str42;39;str42
10279;str41;10;str12;30;str21
10280;str15;33;str11;17;str16
10281;str21;27;str38;6;str30
10282;str34;20;str5;13;str9
10283;str5;38;str42;10;str7
10284;str11;49;str41;24;str29
10285;str40;9;str28;32;str6
10286;str4;37;str13;18;str37
10287;str8;18;str20;14;str20
10288;str23;21;str41;30;str11
10289;str26;5;str21;37;str13
10290;str39;12;str33;17;str39
10291;str33;12;str27;37;str13
10292;str46;47;str2;13;str21
10293;str40;35;str39;31;str29
10294;str2;17;str36;27;str1
10295;str11;40;str42;29;str34
10296;str29;45;str29;50;str30
10297;str35;22;str43;35;str26
10298;str45;49;str47;37;str5
10299;str44;21;str26;19;str38
10300;str20;48;str47;16;str40
10301;str41;48;str28;20;str7
10302;str21;34;str5;30;str43
10303;str50;28;str42;35;str6
10304;str24;3;str12;46;str3
10305;str24;29;str39;6;str45
10306;str27;39;str48;15;str39
10307;str11;19;str2;17;str42
10308;str26;49;str44;47;str39
10309;str42;16;str1;4;str38
10310;str31;7;str21;49;str17
10311;str22;44;str21;18;str49
10312;str43;34;str46;12;str28
10313;str18;17;str39;44;str31
10314;str33;12;str7;17;str44
10315;str20;34;str15;17;str31
10316;str27;9;str16;25;str32
10317;str23;50;str33;15;str25
10318;str8;21;str26;43;str8
10319;str3;44;str28;13;str47
10320;str37;45;str43;6;str3
10321;str32;44;str38;3;str20
10322;str28;39;str50;18;str2
10323;str22;43;str16;15;str14
10324;str33;31;str18;25;str15
10325;str47;9;str27;20;str21
10326;str20;18;str42;18;str16
10327;str32;13;str27;45;str39
10328;str18;6;str5;23;str26
10329;str45;30;str48;19;str25
10330;str30;10;str27;49;str35
10331;str8;26;str17;29;str1
10332;str18;29;str28;16;str6
10333;str8;20;str22;14;str36
10334;str15;19;str10;22;str20
10335;str21;35;str14;6;str1
10336;str12;18;str8;14;str12
10337;str17;10;str23;27;str21
10338;str36;40;str40;4;str13
10339;str37;16;str28;41;str42
10340;str3;11;str6;45;str47
10341;str1;38;str16;39;str41
10342;str26;10;str3;26;str38
10343;str49;47;str30;24;str1
10344;str43;1;str44;27;str17
10345;str32;2;str44;40;str22
10346;str34;16;str31;45;str22
10347;str19;22;str8;18;str28
10348;str50;45;str13;42;str2
10349;str33;34;str14;36;str6
10350;str49;16;str5;31;str43
10351;str12;39;str38;41;str41
10352;str48;47;str37;9;str50
10353;str25;20;str34;39;str31
10354;str38;32;str5;28;str17
10355;str49;22;str30;25;str3
10356;str25;39;str36;18;str45
10357;str24;41;str18;16;str10
10358;str34;28;str31;32;str48
10359;str34;38;str22;29;str17
10360;str28;47;str15;33;str24
10361;str45;46;str50;20;str28
10362;str44;7;str22;23;str40
10363;str45;43;str9;7;str18
10364;str31;23;str45;31;str7
10365;str18;5;str16;48;str1
10366;str3;9;str10;3;str44
10367;str19;42;str40;12;str46
10368;str3;43;str44;34;str20
10369;str36;30;str35;35;str38
10370;str8;16;str8;28;str27
10371;str47;21;str48;1;str16
10372;str42;38;str48;31;str16
10373;str40;2;str37;29;str20
10374;str47;46;str28;26;str30
10375;str37;48;str20;12;str18
10376;str41;24;str4;2;str42
10377;str47;20;str29;19;str14
10378;str9;6;str11;42;str16
10379;str26;4;str37;27;str25
10380;str45;26;str34;16;str40
10381;str4;19;str29;43;str44
10382;str29;47;str8;31;str3
10383;str12;14;str25;41;str10
10384;str28;47;str44;14;str5
10385;str45;50;str17;35;str25
10386;str11;31;str11;21;str34
10387;str16;23;str10;35;str17
10388;str48;25;str50;39;str43
10389;str21;32;str40;7;str7
10390;str44;34;str33;49;str26
10391;str42;27;str11;29;str43
10392;str41;10;str37;15;str3
10393;str46;5;str38;38;str16
10394;str44;8;str31;5;str33
10395;str47;7;str36;20;str49
10396;str23;41;str29;24;str7
10397;str1;43;str46;45;str33
10398;str39;49;str50;37;str4
10399;str38;47;str4;23;str44
10400;str44;32;str27;50;str12
10401;str4;10;str30;2;str14
10402;str10;49;str49;32;str50
10403;str27;1;str8;9;str2
10404;str41;44;str13;26;str4
10405;str8;6;str3;5;str1
10406;str24;37;str27;24;str5
10407;str50;30;str35;37;str12
10408;str21;46;str22;31;str29
10409;str32;47;str4;33;str38
10410;str33;24;str49;6;str28
10411;str27;47;str44;46;str29
10412;str13;13;str27;12;str9
10413;str21;50;str22;32;str28
10414;str37;48;str25;13;str36
10415;str45;9;str47;6;str17
10416;str11;34;str20;10;str43
10417;str49;38;str32;3;str18
10418;str44;35;str12;37;str36
10419;str8;39;str21;26;str7
10420;str13;47;str46;22;str18
10421;str23;36;str23;30;str49
10422;str14;16;str1;13;str5
10423;str27;7;str36;48;str17
10424;str40;46;str38;50;str12
10425;str4;47;str48;40;str11
10426;str32;26;str41;37;str23
10427;str32;5;str4;1;str14
10428;str29;35;str34;6;str1
10429;str32;22;str19;42;str2
10430;str1;24;str11;34;str20
10431;str4;6;str37;8;str22
10432;str11;1;str34;23;str5
10433;str27;1;str27;16;str25
10434;str20;42;str28;21;str36
10435;str48;7;str24;26;str13
10436;str41;16;str17;40;str3
10437;str27;9;str42;12;str49
10438;str44;29;str48;44;str8
10439;str25;16;str11;26;str44
10440;str19;9;str42;31;str21
10441;str42;46;str30;36;str15
10442;str33;44;str17;5;str3
10443;str19;38;str34;12;str25
10444;str43;16;str7;33;str33
10445;str34;25;str47;9;str4
10446;str4;22;str35;49;str6
10447;str12;18;str27;31;str46
10448;str48;16;str19;24;str32
10449;str45;23;str41;25;str29
10450;str14;45;str1;4;str15
10451;str33;37;str50;39;str9
10452;str13;14;str38;23;str8
10453;str15;38;str11;13;str12
10454;str15;11;str1;4;str26
10455;str47;41;str39;25;str18
10456;str26;39;str19;12;str11
10457;str2;22;str46;4;str34
10458;str43;28;str44;27;str37
10459;str7;29;str23;21;str31
10460;str23;2;str22;38;str21
10461;str43;36;str47;43;str21
10462;str49;49;str15;36;str50
10463;str38;41;str42;27;str22
10464;str31;49;str49;3;str12
10465;str39;18;str39;33;str50
10466;str38;27;str15;11;str11
10467;str21;14;str47;31;str25
10468;str37;13;str19;30;str4
10469;str3;6;str5;26;str42
10470;str30;30;str48;36;str23
10471;str33;30;str27;49;str47
10472;str39;14;str35;27;str13
10473;str43;30;str2;25;str22
10474;str12;2;str13;23;str26
10475;str11;8;str26;11;str22
10476;str18;47;str29;28;str43
10477;str13;41;str44;47;str38
10478;str3;33;str10;14;str48
10479;str37;8;str29;33;str19
10480;str5;34;str32;24;str33
10481;str42;27;str33;28;str24
10482;str31;28;str4;25;str50
10483;str35;39;str3;45;str38
10484;str39;32;str3;23;str40
10485;str36;45;str25;31;str8
10486;str27;46;str28;8;str24
10487;str9;12;str47;27;str7
10488;str37;17;str48;37;str50
10489;str4;11;str49;18;str44
10490;str41;33;str45;42;str33
10491;str15;8;str42;18;str25
10492;str20;2;str49;9;str38
10493;str35;8;str9;45;str28
10494;str20;5;str33;9;str42
10495;str19;49;str38;13;str44
10496;str37;21;str27;8;str22
10497;str33;1;str33;25;str19
10498;str23;19;str39;16;str25
10499;str37;7;str38;36;str35
10500;str8;21;str16;32;str34
10501;str10;35;str43;15;str18
10502;str43;36;str14;43;str24
10503;str41;11;str26;8;str23
10504;str32;42;str40;44;str41
10505;str5;18;str25;12;str27
10506;str9;16;str15;32;str28
10507;str15;39;str21;12;str37
10508;str32;11;str14;32;str7
10509;str33;49;str10;49;str3
10510;str35;16;str16;12;str36
10511;str10;1;str42;50;str26
10512;str44;37;str50;26;str43
10513;str43;15;str31;43;str9
10514;str41;2;str33;27;str4
10515;str4;38;str44;44;str17
10516;str48;9;str34;48;str36
10517;str16;3;str8;50;str49
10518;str12;4;str29;21;str27
10519;str9;23;str40;26;str1
10520;str30;11;str43;19;str31
10521;str19;36;str11;12;str43
10522;str49;10;str19;7;str20
10523;str37;20;str26;39;str37
10524;str28;49;str39;2;str47
10525;str41;6;str47;28;str45
10526;str3;1;str6;49;str12
10527;str24;16;str24;8;str8
10528;str4;3;str6;28;str34
10529;str1;6;str15;31;str23
10530;str10;20;str18;16;str33
10531;str34;9;str23;9;str28
10532;str39;31;str11;7;str33
10533;str18;40;str16;10;str33
10534;str42;14;str29;50;str38
