12423;str23;42;str45;16;str27;7;str24;3
12424;str33;24;str40;8;str49;33;str48;24
12425;str20;4;str34;43;str4;21;str18;34
12426;str22;18;str49;48;str2;6;str23;25
12427;str1;31;str32;39;str11;35;str34;27
12428;str26;41;str43;24;str18;43;str1;50
12429;str16;3;str46;50;str15;37;str14;15
12430;str9;18;str24;6;str18;23;str13;37
12431;str10;26;str27;34;str3;35;str20;14
12432;str7;3;str40;16;str48;2;str28;49
12433;str10;46;str47;42;str43;14;str11;24
12434;str21;23;str18;32;str36;2;str40;39
12435;str29;40;str21;3;str38;48;str42;13
12436;str20;35;str21;4;str40;29;str2;21
12437;str41;15;str40;44;str20;48;str37;11
12438;str45;28;str50;34;str27;44;str37;30
12439;str33;44;str14;42;str8;8;str43;26
12440;str23;47;str1;21;str32;26;str34;11
12441;str5;17;str33;40;str2;44;str35;41
12442;str19;33;str21;48;str11;40;str21;4
12443;str46;4;str38;47;str10;42;str6;24
12444;str8;13;str31;2;str7;13;str33;11
12445;str45;44;str37;47;str28;30;str21;22
12446;str41;46;str37;3;str32;5;str1;24
12447;str35;36;str18;48;str25;2;str16;20
12448;str38;40;str49;3;str49;45;str36;21
12449;str11;1;str23;24;str3;50;str14;1
12450;str9;33;str50;14;str24;27;str20;48
12451;str29;50;str21;19;str22;12;str37;40
12452;str5;17;str10;37;str8;43;str24;23
12453;str22;33;str30;47;str39;3;str50;19
12454;str34;18;str26;20;str12;29;str45;35
12455;str15;46;str27;6;str43;1;str43;50
12456;str12;48;str47;37;str14;43;str35;20
12457;str39;35;str33;12;str21;14;str10;22
12458;str24;35;str30;40;str16;35;str37;10
12459;str12;2;str2;22;str27;38;str10;42
12460;str18;20;str38;11;str15;34;str4;27
12461;str20;22;str30;32;str32;2;str43;9
12462;str17;7;str46;39;str20;42;str48;47
12463;str37;18;str38;9;str9;30;str43;11
12464;str50;38;str20;18;str14;50;str6;47
12465;str29;44;str19;45;str14;11;str3;9
12466;str13;46;str13;17;str9;34;str6;10
12467;str15;47;str42;38;str35;20;str20;33
12468;str35;27;str30;39;str24;5;str46;38
12469;str23;47;str13;25;str4;7;str27;11
12470;str37;17;str15;2;str44;49;str49;17
12471;str43;9;str32;33;str46;13;str47;30
12472;str44;35;str12;36;str1;3;str46;33
12473;str14;40;str22;16;str11;37;str22;41
12474;str2;11;str34;9;str26;24;str11;26
12475;str8;49;str31;42;str16;26;str25;23
12476;str14;10;str46;29;str20;17;str14;1
12477;str49;13;str9;40;str34;31;str8;36
12478;str45;10;str7;34;str42;43;str11;11
12479;str16;29;str38;20;str47;49;str50;15
12480;str15;39;str35;40;str20;16;str19;12
12481;str8;13;str8;19;str3;35;str1;43
12482;str32;5;str47;46;str40;35;str30;35
12483;str6;7;str13;45;str13;8;str46;48
12484;str45;50;str20;26;str39;13;str48;2
12485;str35;26;str50;38;str46;46;str23;27
12486;str46;2;str43;34;str44;7;str2;4
12487;str42;25;str23;35;str35;11;str14;45
12488;str28;35;str38;45;str38;20;str14;35
12489;str32;20;str11;21;str49;13;str27;35
12490;str21;16;str50;12;str32;12;str47;29
12491;str20;19;str34;40;str47;40;str6;44
12492;str38;35;str16;12;str9;34;str41;43
12493;str45;12;str8;39;str20;1;str3;20
12494;str47;26;str42;37;str5;11;str28;43
12495;str8;18;str35;34;str8;1;str24;21
12496;str41;7;str40;42;str39;13;str5;41
12497;str44;20;str3;30;str28;45;str42;7
12498;str47;2;str9;3;str3;5;str35;29
12499;str46;7;str42;32;str37;35;str3;16
12500;str10;18;str18;46;str32;13;str6;9
12501;str14;35;str33;19;str29;8;str8;15
12502;str46;21;str46;2;str12;26;str19;19
12503;str44;12;str3;3;str7;34;str39;48
12504;str31;24;str9;30;str41;30;str29;38
12505;str49;10;str13;9;str33;23;str27;35
12506;str33;23;str21;14;str12;46;str22;22
12507;str33;32;str43;28;str8;38;str32;40
12508;str49;1;str11;14;str26;15;str31;8
12509;str21;11;str11;31;str34;46;str7;20
12510;str25;21;str46;25;str39;17;str49;50
12511;str33;37;str30;24;str1;14;str50;18
12512;str20;39;str9;27;str29;4;str36;2
12513;str34;13;str32;3;str7;20;str41;49
12514;str5;46;str18;29;str12;21;str20;41
12515;str26;26;str13;31;str47;50;str20;27
12516;str3;1;str32;43;str18;11;str34;39
12517;str2;16;str46;29;str2;11;str5;6
12518;str17;34;str30;10;str39;7;str10;35
12519;str36;26;str1;50;str39;7;str9;43
12520;str38;30;str36;26;str49;5;str30;49
12521;str23;17;str40;17;str45;26;str40;16
12522;str44;11;str33;34;str36;33;str1;9
12523;str7;39;str17;41;str30;10;str21;6
12524;str18;35;str43;38;str16;48;str10;47
12525;str4;46;str2;45;str13;7;str32;44
12526;str38;7;str49;10;str50;39;str5;38
12527;str33;20;str47;19;str20;21;str11;22
12528;str42;29;str10;31;str29;25;str31;23
12529;str14;17;str12;45;str15;18;str6;11
12530;str46;16;str22;47;str41;48;str38;15
12531;str23;12;str40;33;str18;1;str31;37
12532;str25;46;str37;10;str7;2;str31;46
12533;str26;9;str48;15;str22;47;str49;30
12534;str41;33;str16;14;str36;36;str41;23
12535;str22;19;str3;32;str50;44;str4;30
12536;str40;27;str2;27;str27;10;str34;16
12537;str47;2;str5;3;str7;17;str48;35
12538;str25;25;str2;32;str40;15;str28;12
12539;str35;24;str12;35;str26;19;str41;1
12540;str33;9;str10;33;str47;12;str28;48
12541;str50;39;str44;35;str7;50;str50;10
12542;str35;35;str29;10;str5;6;str48;45
12543;str6;36;str47;37;str17;8;str27;42
12544;str14;37;str20;47;str37;1;str41;6
12545;str31;45;str33;28;str19;32;str23;34
12546;str49;9;str23;16;str25;5;str10;42
12547;str3;17;str26;46;str49;21;str29;21
12548;str25;37;str48;10;str4;15;str29;33
12549;str9;35;str36;33;str3;29;str26;33
12550;str3;47;str2;41;str7;48;str30;47
12551;str31;11;str14;34;str33;18;str27;37
12552;str35;38;str35;36;str15;50;str42;42
12553;str32;46;str18;4;str30;25;str19;36
12554;str24;23;str1;39;str29;20;str4;45
12555;str20;50;str31;43;str43;21;str25;30
12556;str7;14;str22;37;str21;14;str48;19
12557;str25;14;str2;50;str8;4;str36;21
12558;str13;9;str18;45;str17;42;str17;26
12559;str8;41;str39;15;str44;3;str22;18
12560;str44;4;str3;23;str26;9;str36;6
12561;str21;33;str10;16;str10;1;str20;31
12562;str14;26;str36;43;str7;37;str44;30
12563;str10;47;str13;33;str10;45;str27;9
12564;str13;37;str14;45;str46;33;str27;41
12565;str26;50;str32;45;str7;24;str30;13
12566;str35;49;str8;50;str30;28;str37;9
12567;str8;27;str44;27;str3;34;str26;18
12568;str43;9;str21;6;str11;21;str29;7
12569;str9;21;str35;46;str9;44;str10;6
12570;str1;13;str11;22;str17;50;str8;37
12571;str4;41;str47;5;str9;34;str45;15
12572;str7;45;str29;27;str30;23;str30;34
12573;str4;27;str42;18;str30;34;str13;24
12574;str16;39;str4;11;str6;27;str36;23
12575;str40;29;str37;34;str26;24;str36;12
12576;str21;1;str44;39;str45;32;str30;38
12577;str49;37;str43;30;str13;8;str8;37
12578;str28;41;str7;31;str35;41;str33;7
12579;str18;6;str43;7;str46;30;str30;6
12580;str28;10;str4;11;str25;23;str38;15
12581;str6;49;str1;15;str36;39;str18;11
12582;str47;40;str37;26;str9;23;str24;48
12583;str40;45;str14;14;str3;34;str32;49
12584;str31;3;str37;36;str8;49;str33;6
12585;str20;25;str34;33;str30;34;str3;17
12586;str39;22;str3;15;str4;14;str16;48
12587;str19;19;str18;3;str33;7;str39;28
12588;str30;43;str29;3;str45;6;str4;24
12589;str46;37;str48;19;str14;35;str11;29
12590;str40;9;str13;42;str1;5;str44;31
12591;str24;38;str10;18;str21;9;str36;26
12592;str31;37;str13;41;str2;35;str8;27
12593;str21;7;str45;35;str17;43;str16;41
12594;str42;25;str30;31;str29;23;str17;36
12595;str31;21;str15;35;str50;34;str38;41
12596;str32;49;str40;13;str42;37;str9;46
12597;str36;17;str26;15;str2;43;str43;19
12598;str39;1;str40;25;str29;18;str49;11
12599;str19;4;str28;6;str20;31;str15;38
12600;str7;16;str6;29;str15;11;str20;6
12601;str21;12;str18;29;str14;50;str32;24
12602;str6;28;str31;22;str13;19;str46;20
12603;str16;15;str50;37;str4;14;str24;45
12604;str4;23;str17;47;str36;42;str36;20
12605;str34;4;str11;4;str12;19;str49;22
12606;str32;47;str4;24;str26;28;str44;14
12607;str42;39;str49;24;str27;18;str26;35
12608;str34;1;str20;44;str10;42;str47;6
12609;str30;30;str47;46;str30;32;str33;11
12610;str48;48;str7;11;str19;4;str20;41
12611;str48;17;str40;15;str28;40;str48;8
12612;str13;38;str35;27;str18;3;str25;42
12613;str31;6;str18;3;str24;26;str47;28
12614;str36;22;str23;27;str1;50;str14;40
12615;str13;39;str41;14;str47;4;str2;9
12616;str32;29;str14;26;str12;26;str20;35
12617;str1;47;str39;1;str12;31;str31;47
12618;str31;5;str26;37;str21;30;str20;36
12619;str34;10;str35;33;str2;15;str49;49
12620;str30;42;str40;42;str28;38;str13;28
12621;str15;3;str16;50;str38;16;str27;25
12622;str20;35;str23;14;str44;25;str18;37
12623;str20;7;str30;13;str17;30;str49;16
12624;str48;32;str5;40;str23;21;str25;11
12625;str39;46;str27;14;str15;6;str32;19
12626;str22;15;str8;33;str35;21;str29;11
12627;str23;32;str47;2;str6;47;str46;32
12628;str31;9;str3;39;str24;36;str48;24
12629;str43;19;str41;45;str50;3;str12;30
12630;str15;1;str33;47;str22;36;str13;40
12631;str30;48;str19;14;str16;50;str39;9
12632;str49;28;str41;26;str32;18;str6;19
12633;str23;44;str30;34;str20;14;str11;1
12634;str15;1;str8;46;str12;7;str20;42
12635;str14;23;str46;1;str37;4;str33;21
12636;str31;34;str20;10;str20;35;str27;20
12637;str1;1;str1;1;str46;26;str46;10
12638;str15;47;str4;24;str20;6;str49;28
12639;str12;1;str20;23;str49;10;str48;44
12640;str16;11;str5;14;str21;32;str33;48
12641;str37;39;str22;50;str49;50;str8;42
12642;str47;21;str49;47;str8;24;str21;19
12643;str50;12;str40;32;str1;18;str48;22
12644;str2;35;str14;3;str48;42;str44;28
12645;str12;28;str50;35;str45;41;str19;31
12646;str48;4;str15;9;str2;47;str24;28
12647;str25;49;str8;42;str19;46;str45;35
12648;str37;2;str25;20;str46;21;str25;49
12649;str47;45;str46;1;str42;49;str38;17
12650;str37;48;str3;31;str19;28;str25;42
12651;str26;4;str2;35;str45;9;str37;4
12652;str14;30;str17;38;str45;25;str28;45
12653;str24;27;str41;40;str46;23;str17;8
12654;str19;50;str24;47;str29;18;str43;26
12655;str46;35;str2;28;str1;2;str21;13
12656;str4;14;str8;50;str19;46;str50;42
12657;str14;28;str17;20;str34;14;str49;26
12658;str7;2;str47;30;str27;36;str25;33
12659;str3;3;str35;22;str15;26;str12;19
12660;str21;37;str6;10;str3;18;str16;8
12661;str32;31;str23;40;str22;29;str21;40
12662;str15;43;str42;50;str8;2;str31;35
12663;str16;29;str3;48;str46;10;str5;31
12664;str10;40;str42;33;str11;43;str19;30
12665;str35;5;str6;24;str7;1;str6;25
12666;str2;42;str39;29;str37;10;str9;4
12667;str35;22;str27;31;str42;25;str9;48
12668;str48;18;str25;1;str19;10;str30;14
12669;str20;32;str17;49;str18;50;str27;48
12670;str11;38;str14;40;str18;41;str1;8
12671;str5;32;str8;11;str48;39;str21;25
12672;str11;18;str45;29;str33;45;str43;7
12673;str28;17;str24;33;str35;20;str17;49
12674;str16;49;str35;1;str32;23;str16;4
12675;str2;14;str12;8;str7;19;str18;23
12676;str17;29;str22;9;str44;3;str7;20
12677;str8;9;str47;27;str3;12;str23;28
12678;str21;7;str36;39;str5;35;str44;13
12679;str22;9;str21;35;str23;18;str21;41
12680;str4;15;str9;18;str4;22;str30;21
12681;str41;44;str30;49;str40;13;str24;31
12682;str7;45;str25;9;str30;4;str41;29
12683;str41;23;str21;28;str2;3;str27;48
12684;str24;24;str39;40;str39;26;str14;25
12685;str28;29;str37;12;str41;37;str31;22
12686;str29;34;str29;30;str46;26;str47;27
12687;str17;41;str47;42;str18;4;str50;14
12688;str22;7;str28;49;str9;11;str3;10
12689;str32;48;str14;24;str19;50;str22;11
12690;str36;13;str32;7;str46;18;str7;6
12691;str13;34;str21;42;str37;21;str25;41
12692;str46;32;str2;50;str36;41;str50;17
12693;str27;46;str15;42;str25;18;str48;23
12694;str5;7;str40;23;str46;24;str11;6
12695;str7;25;str17;22;str47;45;str9;22
12696;str34;45;str17;37;str4;21;str39;21
12697;str17;4;str25;46;str36;28;str47;15
12698;str13;13;str10;43;str30;31;str38;2
12699;str33;38;str4;33;str31;48;str14;47
12700;str45;11;str41;43;str30;37;str2;35
12701;str44;45;str13;4;str20;16;str31;26
12702;str29;20;str35;27;str50;37;str10;6
12703;str41;13;str14;39;str19;42;str38;43
12704;str27;36;str4;23;str6;10;str47;2
12705;str1;5;str42;21;str32;6;str22;22
12706;str2;44;str9;45;str12;29;str18;38
12707;str44;39;str41;13;str35;36;str20;3
12708;str26;28;str27;20;str1;29;str50;43
12709;str24;45;str19;40;str36;39;str37;30
12710;str16;7;str10;15;str32;6;str47;42
12711;str14;45;str31;18;str21;19;str40;47
12712;str47;4;str41;13;str47;26;str17;39
12713;str18;12;str19;47;str10;48;str40;32
12714;str45;39;str45;48;str6;11;str20;30
12715;str24;25;str23;23;str39;1;str39;38
12716;str16;8;str34;44;str50;3;str10;13
12717;str23;21;str36;23;str25;13;str23;11
12718;str4;31;str39;48;str50;46;str42;27
12719;str19;6;str43;46;str2;10;str21;8
12720;str26;25;str40;50;str20;36;str20;10
12721;str31;40;str11;17;str36;13;str10;28
12722;str40;27;str32;17;str6;37;str7;25
12723;str18;50;str26;33;str34;41;str30;44
12724;str41;30;str21;10;str21;8;str18;13
12725;str31;10;str46;2;str45;46;str25;29
12726;str42;35;str29;29;str46;35;str9;17
12727;str4;45;str20;18;str8;45;str17;10
12728;str41;22;str26;44;str42;6;str36;29
12729;str20;15;str41;39;str13;11;str41;31
12730;str14;21;str28;1;str22;15;str38;33
12731;str36;9;str23;38;str12;26;str30;49
12732;str7;28;str2;35;str33;26;str22;1
12733;str25;22;str42;3;str18;13;str50;8
12734;str17;43;str32;34;str11;45;str32;46
12735;str38;11;str29;34;str11;45;str36;36
12736;str18;9;str23;3;str4;43;str35;10
12737;str2;44;str20;20;str22;38;str36;38
12738;str23;31;str14;47;str17;6;str34;10
12739;str29;45;str38;17;str19;46;str50;48
12740;str13;3;str46;15;str19;22;str14;18
12741;str30;43;str23;48;str8;33;str32;8
12742;str21;50;str29;14;str29;30;str29;37
12743;str7;37;str2;39;str39;6;str38;50
12744;str44;21;str27;36;str22;9;str21;46
12745;str3;14;str3;15;str27;30;str6;9
12746;str22;3;str7;27;str32;50;str38;34
12747;str18;26;str1;24;str27;5;str43;8
12748;str35;3;str12;10;str41;22;str18;31
12749;str22;8;str47;14;str39;17;str36;38
12750;str26;30;str2;27;str43;45;str39;16
12751;str41;21;str32;42;str34;31;str25;45
12752;str38;9;str24;7;str23;37;str33;6
12753;str18;43;str33;41;str43;23;str6;36
12754;str4;8;str23;41;str37;4;str42;3
12755;str19;38;str6;3;str8;17;str28;41
12756;str6;24;str40;30;str39;10;str49;15
12757;str39;48;str40;29;str24;15;str49;6
12758;str32;40;str39;49;str47;11;str28;40
12759;str36;33;str45;18;str33;18;str18;50
12760;str34;31;str6;21;str4;36;str32;2
12761;str16;40;str40;14;str4;43;str16;45
12762;str3;25;str39;24;str16;14;str50;6
12763;str32;42;str26;47;str33;34;str45;35
12764;str23;41;str41;2;str18;47;str32;34
12765;str14;22;str40;39;str39;13;str14;44
12766;str8;33;str22;40;str46;41;str48;37
12767;str3;35;str4;24;str24;11;str49;23
12768;str13;37;str32;17;str49;34;str43;38
12769;str11;26;str25;12;str18;32;str1;20
12770;str33;2;str31;30;str7;47;str48;39
12771;str5;37;str32;35;str46;27;str31;22
12772;str24;30;str12;10;str27;24;str25;18
12773;str6;7;str4;35;str9;18;str28;37
12774;str22;32;str48;7;str34;3;str44;20
12775;str15;14;str6;39;str49;23;str5;19
12776;str7;20;str2;7;str50;40;str42;29
12777;str45;21;str23;30;str40;21;str28;35
12778;str6;35;str50;18;str28;34;str19;4
12779;str17;49;str38;24;str35;10;str45;34
12780;str41;35;str25;15;str38;49;str26;40
12781;str41;45;str15;45;str38;37;str48;35
12782;str3;38;str47;39;str13;8;str3;32
12783;str49;30;str38;45;str8;40;str45;50
12784;str18;17;str1;15;str35;37;str48;38
12785;str6;38;str11;24;str13;12;str29;6
12786;str25;9;str36;44;str42;7;str18;24
12787;str33;32;str36;29;str12;38;str28;27
12788;str27;46;str24;33;str11;47;str29;38
12789;str30;40;str7;12;str8;44;str25;41
12790;str44;27;str1;29;str27;27;str41;14
12791;str4;36;str42;13;str22;3;str43;12
12792;str9;12;str26;46;str3;47;str31;41
12793;str20;26;str29;26;str20;28;str28;23
12794;str33;1;str40;29;str23;6;str19;4
12795;str9;10;str39;7;str22;34;str37;38
12796;str49;5;str32;6;str27;39;str2;29
12797;str48;47;str38;3;str50;22;str47;16
12798;str8;8;str37;38;str17;37;str50;46
12799;str46;20;str8;38;str50;46;str15;9
12800;str7;1;str6;23;str20;29;str15;16
12801;str36;8;str29;7;str16;36;str21;38
12802;str38;39;str6;32;str50;12;str19;27
12803;str1;32;str8;28;str21;2;str41;3
12804;str25;43;str8;4;str1;15;str1;36
12805;str9;11;str1;21;str33;6;str42;43
12806;str12;18;str15;17;str10;39;str13;40
12807;str49;37;str37;6;str7;31;str27;11
12808;str2;9;str39;43;str33;47;str12;10
12809;str47;21;str9;5;str45;27;str27;30
12810;str41;18;str34;33;str48;14;str27;44
12811;str15;39;str14;48;str43;41;str7;36
12812;str38;14;str49;8;str2;43;str42;6
12813;str9;42;str20;6;str34;18;str32;6
12814;str50;40;str28;12;str44;8;str11;46
12815;str11;32;str16;16;str18;47;str4;48
12816;str36;8;str7;35;str8;24;str49;34
12817;str10;32;str16;30;str12;2;str5;4
12818;str11;13;str34;26;str21;10;str21;44
12819;str23;12;str19;43;str34;12;str12;45
12820;str3;5;str2;31;str6;41;str21;5
12821;str33;8;str48;36;str33;45;str4;5
12822;str30;43;str35;41;str42;35;str22;20
12823;str20;10;str37;26;str45;19;str28;39
12824;str18;27;str39;32;str42;5;str35;50
12825;str22;3;str22;10;str8;43;str36;3
12826;str6;24;str8;12;str1;49;str39;41
12827;str12;11;str44;10;str14;17;str38;18
12828;str18;50;str14;36;str31;35;str22;1
12829;str39;41;str18;10;str26;7;str43;29
12830;str7;6;str21;13;str14;13;str23;27
12831;str28;42;str13;16;str4;3;str47;5
12832;str12;46;str19;2;str24;8;str8;7
12833;str11;26;str45;48;str45;22;str23;19
12834;str7;11;str29;38;str2;2;str29;30
12835;str7;11;str21;25;str28;13;str9;3
12836;str47;10;str45;43;str10;11;str42;39
12837;str1;41;str34;50;str22;8;str23;21
12838;str45;44;str11;36;str31;2;str50;27
12839;str43;38;str26;5;str33;42;str9;29
12840;str3;4;str28;37;str25;44;str46;16
12841;str39;5;str48;11;str40;39;str42;7
12842;str17;44;str2;8;str7;37;str32;48
12843;str31;40;str43;21;str48;47;str2;42
12844;str49;41;str34;1;str25;15;str27;38
12845;str29;36;str47;43;str10;19;str25;10
12846;str11;46;str11;21;str26;2;str26;28
12847;str3;18;str17;7;str44;30;str35;46
12848;str37;38;str50;27;str33;22;str37;3
12849;str19;32;str37;48;str26;16;str1;28
12850;str47;34;str20;9;str34;23;str21;8
12851;str13;48;str34;12;str48;35;str22;33
12852;str38;5;str14;17;str12;34;str6;5
12853;str29;43;str43;12;str47;31;str3;34
12854;str42;17;str15;47;str8;42;str15;48
12855;str14;3;str32;6;str37;27;str10;5
12856;str11;39;str33;22;str7;16;str10;8
12857;str25;22;str6;1;str48;13;str10;6
12858;str42;9;str9;43;str2;39;str41;28
12859;str22;50;str18;44;str21;33;str6;9
12860;str32;27;str35;33;str45;1;str23;22
12861;str13;2;str9;8;str2;42;str14;16
12862;str44;17;str21;21;str42;18;str45;20
12863;str37;14;str37;44;str33;47;str45;27
12864;str5;33;str31;35;str30;46;str19;39
12865;str6;6;str12;13;str42;49;str5;35
12866;str23;46;str45;12;str32;45;str48;22
12867;str22;15;str32;21;str40;12;str37;46
12868;str16;45;str30;14;str42;49;str42;7
12869;str21;26;str15;19;str28;9;str33;26
12870;str28;3;str47;31;str40;15;str43;26
12871;str25;2;str13;8;str30;44;str37;26
12872;str47;45;str24;12;str13;31;str21;5
12873;str3;2;str23;48;str23;36;str50;41
12874;str21;5;str1;23;str32;34;str15;6
12875;str1;15;str13;29;str32;1;str46;32
12876;str6;18;str13;29;str39;11;str15;30
12877;str28;17;str15;46;str49;8;str9;29
12878;str28;48;str17;17;str20;33;str24;8
12879;str32;12;str38;31;str28;48;str18;31
12880;str25;19;str44;5;str41;43;str43;28
12881;str28;46;str18;42;str19;9;str3;28
12882;str4;33;str1;18;str35;3;str10;40
12883;str23;2;str44;30;str43;45;str5;4
12884;str48;40;str1;37;str15;46;str27;9
12885;str23;24;str46;29;str14;40;str12;37
12886;str30;45;str32;11;str2;22;str30;11
12887;str8;4;str27;16;str47;34;str18;6
12888;str47;42;str44;18;str5;31;str17;8
12889;str18;22;str4;15;str32;35;str37;44
12890;str19;44;str34;27;str20;17;str25;43
12891;str4;24;str49;20;str12;38;str41;1
12892;str44;22;str37;21;str40;47;str50;4
12893;str2;43;str46;1;str26;30;str34;18
12894;str13;11;str2;40;str3;31;str50;7
12895;str6;27;str47;34;str26;45;str37;24
12896;str26;24;str5;39;str31;11;str31;50
12897;str18;13;str20;11;str7;47;str2;8
12898;str28;29;str12;1;str28;21;str19;29
12899;str7;2;str28;27;str31;33;str47;30
12900;str14;35;str45;15;str29;4;str2;8
12901;str49;9;str50;26;str11;25;str3;30
12902;str7;26;str29;30;str32;14;str15;38
12903;str30;1;str3;2;str12;2;str30;22
12904;str14;6;str24;29;str15;16;str49;49
12905;str12;21;str25;46;str25;4;str21;29
12906;str32;14;str47;28;str12;18;str45;44
12907;str40;49;str39;2;str47;15;str45;26
12908;str24;2;str5;18;str35;25;str46;1
12909;str14;48;str27;7;str16;18;str8;37
12910;str44;10;str5;15;str37;27;str18;14
12911;str33;25;str50;13;str22;7;str14;24
12912;str41;12;str16;45;str37;45;str3;29
12913;str39;39;str45;37;str22;4;str48;40
12914;str14;30;str22;7;str20;42;str35;8
12915;str11;8;str11;16;str14;46;str7;19
12916;str49;46;str17;38;str4;46;str12;42
12917;str25;1;str18;40;str30;29;str16;49
12918;str4;36;str10;4;str40;50;str12;15
12919;str21;2;str43;2;str20;20;str20;13
12920;str31;8;str23;50;str36;23;str46;20
12921;str32;35;str9;43;str35;26;str16;1
12922;str8;32;str2;16;str25;41;str9;10
12923;str37;14;str46;15;str15;22;str13;46
12924;str25;43;str31;3;str41;3;str13;10
12925;str44;26;str9;20;str50;39;str47;12
12926;str14;18;str22;34;str12;1;str17;27
12927;str16;25;str14;41;str23;26;str50;15
12928;str6;9;str20;21;str21;3;str28;12
12929;str13;35;str22;28;str5;31;str3;12
12930;str47;38;str16;18;str20;34;str47;36
12931;str42;13;str9;16;str33;38;str18;25
12932;str22;39;str26;13;str24;19;str48;17
12933;str36;49;str47;29;str19;41;str37;37
12934;str49;22;str28;24;str17;37;str13;33
12935;str12;15;str21;49;str35;14;str13;21
12936;str38;29;str19;15;str46;2;str20;10
12937;str37;3;str6;11;str46;47;str26;36
12938;str34;48;str17;15;str33;25;str35;33
12939;str46;47;str42;49;str28;4;str34;12
12940;str17;36;str46;37;str11;7;str22;12
12941;str24;2;str25;23;str1;14;str46;48
12942;str28;27;str35;32;str49;48;str42;35
12943;str24;12;str31;34;str43;30;str47;22
12944;str31;50;str28;8;str15;44;str19;22
12945;str16;28;str19;22;str2;43;str46;50
12946;str50;11;str28;41;str6;10;str2;20
12947;str28;6;str1;26;str45;39;str48;14
12948;str42;20;str27;25;str43;3;str49;11
12949;str17;29;str10;38;str5;12;str40;6
12950;str38;19;str34;23;str15;39;str9;35
12951;str23;21;str32;39;str35;8;str16;48
12952;str45;39;str47;15;str44;6;str2;7
12953;str2;32;str32;46;str26;19;str11;1
12954;str27;21;str18;13;str35;17;str2;43
12955;str3;3;str2;47;str47;28;str23;44
12956;str6;20;str39;27;str4;43;str12;36
12957;str17;39;str5;43;str29;9;str34;24
12958;str49;44;str30;36;str19;9;str6;44
12959;str34;47;str1;28;str26;34;str5;4
12960;str6;34;str20;14;str8;40;str50;37
12961;str17;36;str39;47;str24;10;str21;50
12962;str14;29;str23;41;str45;30;str16;40
12963;str15;11;str7;17;str11;49;str48;13
12964;str39;29;str28;10;str4;10;str21;43
12965;str2;22;str22;9;str8;33;str49;41
12966;str48;17;str14;31;str46;29;str45;33
12967;str17;2;str47;6;str40;31;str46;31
12968;str31;37;str2;17;str1;15;str47;28
12969;str46;31;str41;39;str41;12;str48;10
12970;str4;23;str26;1;str44;38;str21;44
12971;str1;20;str12;2;str19;39;str29;20
12972;str27;14;str16;9;str39;1;str45;15
12973;str43;9;str43;23;str21;36;str47;48
12974;str1;9;str23;45;str12;13;str37;3
12975;str24;38;str44;19;str6;11;str8;34
12976;str21;42;str21;26;str11;21;str40;21
12977;str33;19;str49;39;str12;22;str1;6
12978;str38;38;str48;9;str6;2;str40;15
12979;str11;18;str14;38;str42;2;str3;30
12980;str14;5;str9;26;str1;5;str11;44
12981;str3;32;str18;35;str13;32;str7;28
12982;str23;40;str10;16;str8;8;str16;46
12983;str28;3;str2;27;str30;25;str20;24
12984;str13;26;str25;15;str14;21;str49;35
12985;str40;13;str45;34;str38;37;str4;27
12986;str42;19;str46;41;str23;10;str14;30
12987;str35;18;str45;18;str39;34;str29;21
12988;str36;27;str3;47;str30;6;str21;44
12989;str24;24;str42;18;str30;22;str24;14
12990;str15;28;str29;14;str22;23;str4;9
12991;str50;40;str31;50;str31;31;str49;10
12992;str38;16;str18;39;str37;17;str48;36
12993;str11;34;str1;35;str43;14;str33;16
12994;str37;37;str33;14;str10;20;str6;1
12995;str26;20;str49;15;str12;36;str42;40
12996;str40;25;str35;47;str17;25;str21;26
12997;str7;27;str17;24;str35;10;str33;2
12998;str17;5;str48;30;str29;33;str4;6
12999;str27;29;str11;44;str40;9;str29;32
13000;str13;31;str4;22;str36;9;str20;47
13001;str50;10;str17;16;str18;25;str29;11
13002;str2;20;str22;39;str38;44;str7;35
13003;str26;27;str34;43;str8;1;str19;48
13004;str1;18;str6;43;str21;26;str2;5
13005;str8;24;str19;45;str40;44;str27;34
13006;str41;13;str4;40;str1;34;str43;23
13007;str39;10;str34;43;str35;48;str6;24
13008;str46;36;str43;35;str37;35;str1;33
13009;str30;40;str17;11;str21;18;str17;45
13010;str48;39;str29;27;str42;49;str37;39
13011;str44;29;str10;30;str48;10;str31;3
13012;str11;37;str11;2;str21;23;str42;45
13013;str12;9;str25;22;str12;10;str47;9
13014;str3;13;str13;25;str40;44;str4;32
13015;str41;1;str9;23;str10;33;str28;13
13016;str36;30;str16;37;str44;50;str29;41
13017;str15;32;str32;26;str12;12;str16;25
13018;str15;47;str8;19;str19;31;str35;50
13019;str2;5;str31;1;str10;14;str7;15
13020;str24;20;str49;46;str22;9;str28;39
13021;str16;27;str32;31;str37;49;str40;2
13022;str21;9;str27;15;str9;26;str48;13
13023;str42;45;str46;44;str33;4;str16;5
13024;str35;3;str19;29;str20;19;str44;21
13025;str19;7;str25;37;str39;34;str22;40
13026;str5;11;str26;2;str50;4;str19;24
13027;str38;24;str26;47;str48;2;str30;41
13028;str40;28;str28;49;str37;19;str9;33
13029;str45;1;str20;39;str18;29;str2;37
13030;str34;16;str50;45;str2;4;str22;8
